3.292159463947572084e-02,4.100825959608963428e-02,4.649820772576248457e-03,2.751618817542973022e-02,1.001982832374638532e-02,4.158481183468328707e-02,4.636440258446220680e-02,3.553647727040806781e-02,2.784617531248646458e-02,1.575022238582423836e-02,2.739328728095114310e-02,2.017184003668553993e-02,1.809476628126922143e-02,3.968726038967267805e-02,3.754852930044574877e-02,1.881476837711998362e-02,4.911359489191819555e-02,3.389212830309518143e-04,1.991546919394113213e-02,5.890806669329477080e-02,2.212369481272254135e-02,4.750276259572008830e-02,4.347929039863978468e-02,2.628865406701869079e-02,4.753339361691581721e-03,6.600885995712291177e-04,2.318634051505603921e-02,4.117440923746028270e-02,6.830787628649009902e-02,5.646955503282836963e-02,3.397321753858082577e-02,8.061648742740165630e-03,1.264812822481945626e-02,4.056922861223195842e-02,5.057183964616617650e-02
3.258061918048692912e-02,1.162321114420231116e-02,3.631262332918305108e-02,5.667949955075121671e-03,1.313670637566797389e-02,3.289389175895073014e-02,7.093840812566597209e-02,3.033615081362054863e-02,3.061021925407247934e-02,3.920040202782765909e-02,2.658836970933359592e-02,2.578859532259073634e-02,3.347203253063611716e-02,6.165796815301344269e-02,3.177910773159643709e-02,2.508122936283254528e-02,1.501481732356307885e-02,2.571433458093566951e-02,1.090452982059166021e-02,1.672981849920674585e-02,3.624416890310861589e-02,2.615740587022341232e-02,1.073260128478665046e-02,3.239547775228329013e-02,6.320402798335483796e-03,4.230413592909115783e-02,7.912155435733508879e-03,3.357175506205064414e-02,3.077503944159893506e-02,1.517717606203452391e-02,3.022597102827186133e-03,6.612725741676470093e-03,6.077160499236733404e-03,4.175685582537706081e-02,3.596083883277796656e-02
2.299306202831066098e-02,9.155333752853894724e-02,1.588027242837034003e-02,6.375440279086500017e-03,3.107951013437925541e-02,2.150294199409725007e-02,4.226475143264765699e-02,6.838490976183726755e-03,2.085575868201056116e-02,1.962398328727172486e-02,3.874969270118349546e-02,2.566318577729834877e-02,6.915729267675869985e-03,1.628373694671412727e-02,5.320963613054757735e-03,4.931362087711887998e-03,3.462277615352023219e-02,1.387135484324237417e-02,1.009944876073424341e-02,4.168235125237410021e-03,2.158562296870288055e-03,6.876884129991514549e-02,2.807565265666513502e-02,2.317097429937298170e-03,5.517936833664191520e-02,1.361615926165904433e-04,7.762342405334889117e-03,5.377609858336108994e-03,2.356543724717109073e-02,7.053680013651753011e-03,3.279412551894682337e-02,1.105582439467824724e-02,5.791958851093845922e-02,3.133374110624435882e-02,5.473490140182238339e-03
4.742258716656510414e-02,4.450767609210714432e-02,3.448842534620810696e-02,3.330954823362228950e-02,2.870932691807846771e-03,3.764951595667796053e-02,7.619542902036244292e-03,3.320091507480561061e-02,3.744671576947536384e-02,1.653704272382757953e-02,4.557737452769095726e-02,3.303769093044599259e-02,2.804041805033158363e-02,5.721416465473895541e-03,4.438169363998385741e-02,4.038431561405773917e-02,8.269993532014466298e-02,2.314939755835400056e-02,1.869428906378068495e-02,1.988680148377679896e-02,4.284917177304505692e-02,4.166790179291204183e-02,1.302032595325448017e-01,4.655901803568981284e-02,1.733898732423575784e-01,2.511420489530635097e-02,1.584286236826787028e-02,4.096109738972875808e-02,2.163554358026652247e-02,1.288548557581613296e-02,6.142058655039645682e-02,1.476150398360887711e-02,1.069762810288230059e-01,4.336922721099738254e-02,4.237491679430177571e-02
3.299203729225992643e-02,4.957663511278215251e-03,2.733592909835994705e-02,3.273441455796000099e-03,2.295913860287365771e-03,3.483710106888369268e-02,5.465513787092576153e-02,2.838526465491901171e-02,2.243524173087599327e-02,3.182713307834616340e-02,2.665817458142670515e-02,2.601391175651622881e-02,1.157273295901142807e-02,5.606982884960266811e-02,2.502252315244734432e-02,7.187934546279578507e-02,1.145757113430568783e-02,1.441039114210363944e-02,1.637728184492561606e-02,1.775416474742035067e-02,3.321474134678954748e-02,2.067542385033261168e-02,3.280304278717496164e-02,2.640668218360864988e-02,3.420789254025764781e-02,5.518286171366723614e-03,2.046486123897746368e-03,2.216652919531639232e-02,7.872822706449164598e-04,1.711252105265831380e-02,2.797768260114689293e-02,2.328656892146958868e-03,1.331225546211303387e-02,3.187507226153257767e-02,4.025243955487636804e-02
4.036892823791672635e-02,1.036947794387747951e-01,4.266421147302620898e-03,2.545553515034695152e-02,3.953959456269963424e-02,2.098832344018943669e-02,4.346737383686385264e-02,4.936941085610441898e-02,3.886821084451715091e-02,2.444071287020357919e-03,3.681333066781609931e-02,3.438312599677847275e-02,3.053453320135043544e-02,2.544011806966906333e-02,7.792527453077957578e-05,3.918581692869088640e-02,3.200125270490025015e-02,3.742669463060996349e-03,1.858798896405940149e-02,2.658271595972728357e-02,7.470115207345855157e-03,9.055009403114125388e-02,4.432467062139697905e-02,1.430919002629412601e-02,5.012564765019517782e-02,1.978620259649912366e-02,2.502865376756283761e-02,4.063554406976255251e-02,2.249489931721580793e-02,1.099948888081729928e-02,4.526440248889153362e-02,2.521391028456539118e-02,5.609236530195704784e-02,6.316864835664830202e-02,4.068242012025468507e-02
3.673083570039396145e-02,4.222082254429654347e-02,2.801069692144632362e-02,3.382394042640217424e-02,2.801013939891588284e-02,3.677926939070406270e-02,1.609527999757774663e-02,3.126478481316249253e-02,3.728945946753945556e-02,2.845510743490735350e-02,4.183715316559783598e-02,3.682555357332008977e-02,5.658856031177945944e-03,2.087943690296042293e-02,4.698495202448502855e-02,4.084628414907499894e-02,1.717824602150697100e-02,2.278217049915540540e-02,3.485196500666007391e-02,2.777825035105824930e-02,4.409472043430764931e-02,4.216903872980171802e-02,2.003939568621570383e-02,4.494716335178362832e-02,5.104563837896126943e-03,2.088302935889758266e-02,3.024659937122161496e-02,4.690496125026873131e-02,1.536638360900170752e-03,8.862418758730825075e-03,4.504471851839955687e-03,2.388633260759064070e-02,1.672764318586842519e-02,4.761960465367021805e-02,5.142017896837469682e-02
3.577227413325477501e-02,3.385026199940934649e-02,2.904469280945507284e-02,3.030404475325218505e-02,3.097644156441121260e-02,3.745072666387965626e-02,1.781942241233461927e-02,2.567182637680893997e-02,3.873950776940497664e-02,4.055459783530001444e-02,3.626527846143669936e-02,3.578883469711887505e-02,2.181184948920747782e-02,1.275035994040217210e-02,3.914997372924997054e-02,3.246145474435364192e-02,1.104614417306151730e-02,2.623160618258600640e-02,4.854927396500674508e-03,4.849836424288014175e-03,4.088171256046917862e-02,4.090230462688687618e-02,3.872311094608379967e-03,3.747962725668718686e-02,7.053461860935861250e-03,5.254287888736426659e-02,2.518128122868962607e-02,4.307838350462570021e-02,5.297359819670978409e-03,5.362644409940761636e-03,2.700727433016365808e-03,1.521832894782869025e-02,2.521392565277563724e-02,3.852915448218402483e-02,4.380193912341623363e-02
4.097515433699878279e-02,3.681924671484253231e-02,1.951281241012188528e-03,2.491780133187574547e-02,1.250514128155070029e-02,1.875440231017475312e-01,2.645837737234562129e-02,6.563488397260999752e-02,4.460933056547369824e-02,4.084334397570615199e-02,2.861494013198469591e-02,2.257416135921611403e-02,5.386723606841281597e-03,2.494003076767829091e-02,2.639247097690346211e-02,2.214943069576096740e-02,3.206895181476443479e-02,2.796851346320767401e-02,1.490134860688080432e-03,2.320041106937403841e-02,3.841841425705617985e-02,4.255771437363708998e-02,3.804900106034158486e-02,6.282196025573455467e-02,4.372246605031956251e-02,2.521174199697302082e-02,2.465299807199754223e-02,2.155836851056097334e-02,3.018826028159821498e-02,2.521109779369702653e-02,2.527578179896716737e-02,9.350253352376720895e-03,3.063329751243359586e-02,1.665495887149664664e-02,6.465532832006612440e-03
2.293575897913355255e-02,4.861425496384380596e-02,5.345509575312553524e-02,5.279233582503809613e-02,5.361063566052301499e-03,3.897626667472335604e-03,4.552742655092226198e-02,1.039305144770484579e-03,1.434926730243604731e-04,4.599901705874714919e-02,3.977024961402806508e-02,1.087431217991739751e-02,2.365947901804484749e-02,4.328760926479408022e-03,6.672938125242672269e-02,4.572872737330502257e-02,2.803720254153951874e-02,5.540231748279722535e-04,4.952201774126627903e-02,3.295411542464472127e-02,2.208785487080298926e-02,2.235160981426057014e-02,3.841349948401892589e-02,4.205788514840818476e-02,5.403766875345894505e-02,3.704603878303212861e-02,1.027372404300799097e-02,1.212303366824050987e-02,5.231052579469677027e-02,3.866459601391401130e-02,1.965015598961050367e-02,1.872248342307326549e-02,4.305134258002985687e-02,5.007029339090474096e-02,3.358462716879164617e-02
