0.000000000000000000e+00,0.000000000000000000e+00,3.532300054724415300e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.521024639744363416e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.093781221275486104e-01,6.815171197132004199e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.938482626466956460e-02,1.730500579165308861e-01,9.826221960020682655e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.502652233340262322e-02,9.898394670650927096e-02,3.134921143380493130e-02,0.000000000000000000e+00,3.017690773025566986e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.943167870433836708e-02,2.729803196611779725e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.263802812109217633e-01,9.138065694729449739e-02,5.756322039511056754e-02,0.000000000000000000e+00,1.975340527080162722e-01,2.381648975953093092e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.579019180384932229e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.644402293699472634e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.238622679934847128e-03,0.000000000000000000e+00,5.214590576294970969e-02,3.938811460146082050e-02,2.618057188484697040e-01,1.337453487467334112e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.289994023142603342e-03,1.655675283427371315e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.584374427681638824e-03,0.000000000000000000e+00,9.697113390489247101e-03
6.082156834230284699e-03,5.850276057599024943e-02,1.503343891153783307e-01,6.431871336807339079e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.320940825576276123e-01,2.490960726352834526e-02,8.963311572191887122e-02,6.803412479741159646e-02,1.244735073604968656e-01,0.000000000000000000e+00,2.578296728789902098e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200635750087541087e-01,1.569005110982747975e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.338500932563770930e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.350214555175615824e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.435992173488870594e-01,0.000000000000000000e+00,1.863203564903703757e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.276348616474085096e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.411138379719290403e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.588779677099303983e-02
1.769784246944891559e-01,2.177589783043924199e-01,0.000000000000000000e+00,3.022481463949614876e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.377613595728631457e-01,9.820412648220329388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.069533829517952450e-01,5.503565126123205475e-02,6.753892646550788137e-02,9.136483832415521859e-04,0.000000000000000000e+00,6.884967539689328467e-03,1.460827143341161538e-01,1.142783545596971241e-02,0.000000000000000000e+00,8.840304727457871936e-02,1.104221997001141181e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.677593347814697711e-02,0.000000000000000000e+00,3.277031873459840261e-02,0.000000000000000000e+00,6.215857937921029364e-02,1.645413949354092853e-01,4.308579301624810426e-02,0.000000000000000000e+00,2.558462822441983087e-01,1.170640894879127316e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933983383233623709e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.899819055496506509e-02,0.000000000000000000e+00,1.747669466939928348e-02,0.000000000000000000e+00,1.980199199882147834e-02,3.490092402148552847e-02,2.512965456173591947e-02,1.937697487279577968e-01,2.270623549850103728e-02,3.405977125574122938e-02,1.648148769810418024e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.409064773341238266e-02,2.889568637707962476e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.941198900018870965e-02,0.000000000000000000e+00,3.442692577075932847e-03
1.069055245722228334e-03,0.000000000000000000e+00,2.596356169418658280e-02,1.257373659953776868e-02,1.555706958549824860e-02,2.135415730653205529e-02,3.440398958144724739e-02,1.324526648404901474e-01,4.683844324107034121e-03,1.019408540484502412e-01,1.701197687222126553e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.688536781075199861e-02,1.959460223024842018e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.527663018044704057e-02,0.000000000000000000e+00,3.051247738367549728e-02
2.196077373774625238e-02,1.423489233958013210e-02,0.000000000000000000e+00,1.269990058078419026e-01,2.144609087881656911e-02,1.554904009500798212e-01,1.441177252110617257e-01,0.000000000000000000e+00,2.599933424379699369e-03,7.075122506506632825e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100292243960415174e-02,1.327857050174072184e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.054423665168269936e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.893173693047696282e-03,0.000000000000000000e+00,8.624232460520049603e-02,5.962974068660738779e-03,8.239170585212518549e-02,4.306863350824722408e-02,4.296799308519339000e-03,0.000000000000000000e+00,2.210644016628817710e-01,9.270226166322276251e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.470119043953239640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.773957619730687302e-02
0.000000000000000000e+00,4.703287796641535817e-02,8.260287915512854601e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.725690085772313309e-02,8.226834466956664538e-02,2.305126835351860391e-03,3.431262482779591783e-01,1.158410453472965597e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.521932176217246344e-02,2.893517877760392806e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.532128956403645520e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.565004725783494137e-03,7.194835328419534309e-04,1.515717399018297051e-01,0.000000000000000000e+00,9.094665182435289486e-02,2.688728204624017959e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.832406756639185230e-02,7.965730290644182365e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.262646259154331208e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.357285205324096009e-02,1.449011271642285381e-01,1.570368379496638322e-01,2.771160539673468010e-02,5.177407264732628023e-02,0.000000000000000000e+00,8.918812813484940788e-03,1.217317693970565093e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.278354875236705102e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.209528694614274508e-02
1.088950095015710634e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.306500721744705645e-03,6.124956293451134376e-02,1.184728058959166885e-01,0.000000000000000000e+00,1.134329705937199041e-02,0.000000000000000000e+00,5.560902006661181535e-02,1.093164055095526832e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.275152579867259495e-02,2.765738817868362495e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.564464853351863111e-02,0.000000000000000000e+00,1.069921284495212524e-02
6.482955384988443870e-02,0.000000000000000000e+00,3.710597546407284897e-02,3.106941683226711100e-03,1.272885657769559919e-01,6.505322535395990924e-02,8.359197175124852622e-03,6.065603272426217663e-02,1.247212654294446166e-01,0.000000000000000000e+00,2.292513436682397029e-02,0.000000000000000000e+00,2.923969334300006648e-02,2.629851727976593502e-05,3.463125570053052783e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.561204132961649596e-05,1.158536500146584354e-04,1.531397819110077163e-01,1.374786086297919152e-01,0.000000000000000000e+00,2.787425999307207788e-02,1.179486102118780660e-01,0.000000000000000000e+00,4.774313850501563095e-02,0.000000000000000000e+00,3.463946943902323789e-03,1.959240637096418963e-02,2.390778257803350196e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.623559058653833834e-02,0.000000000000000000e+00,5.198196440460489676e-02
3.413057282173106652e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.455235211321930233e-02,9.001499193061381077e-02,0.000000000000000000e+00,2.574045345083280159e-02,0.000000000000000000e+00,6.411938174195982998e-02,2.138876681027008231e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.947915046938436881e-02,2.434712049372140391e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.757685267676421997e-02,0.000000000000000000e+00,7.049874052815256753e-03
0.000000000000000000e+00,0.000000000000000000e+00,9.099722343049883311e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.172992967891242411e-02,3.259302286110170033e-01,0.000000000000000000e+00,4.271595300241304294e-02,1.500743585208576814e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.627666516749712994e-02,1.544238311701330579e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.153043929670805628e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.892020948818852522e-01,1.043424033490751163e-01,2.099636741382626334e-02,8.092567807409864478e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.493853970926432628e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.472505824464814012e-03
2.962491594620077495e-01,1.012395592532124196e-02,1.629608497668069353e-03,0.000000000000000000e+00,5.863757536099096362e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.440769228265416368e-01,2.207130598474505920e-02,0.000000000000000000e+00,6.059028238196041694e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.921333728501473645e-02,3.444613079855547016e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.352906635101907118e-02,0.000000000000000000e+00,4.888609103005313317e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.305001605056758218e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.895657405179972717e-03,0.000000000000000000e+00,2.845177479758306260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.230166682810638484e-01,5.212683349864763449e-02,0.000000000000000000e+00,3.436414229739307574e-02,2.412583941919249630e-02,1.248085116976829084e-01,1.457471894079919450e-01,0.000000000000000000e+00,9.018480730009341417e-02,0.000000000000000000e+00,1.569519398796352661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.677657273068034305e-02,0.000000000000000000e+00,2.014585457826068710e-02,8.130914133355578166e-02,6.731129915549245724e-02,7.041538773916707072e-02,7.254965924671819000e-02,8.278140648457338324e-02,7.556695733521873182e-02,1.092925000344655093e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.294863107540333153e-02,1.565267836692535441e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.347447483704742415e-03,0.000000000000000000e+00,5.344065506710395791e-02
1.156954921530735890e-02,0.000000000000000000e+00,4.960755197905042033e-03,0.000000000000000000e+00,7.606676218243399630e-03,9.585144774147536309e-03,1.203319651976129251e-02,1.243611179832205815e-01,9.577490533435496431e-03,1.574881928049275126e-01,1.655794030788112214e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.584740316647667763e-02,2.903948732979493366e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.505519755901651685e-02,0.000000000000000000e+00,5.146669496548748717e-03
6.389702496993302124e-03,6.745273609207360347e-06,8.740061742786225940e-02,2.389882012311746184e-02,1.664594679797972987e-01,3.754294795897276243e-02,2.346221644824223601e-02,1.529738166904980219e-02,7.962903277422134218e-02,0.000000000000000000e+00,1.706195130038154484e-02,0.000000000000000000e+00,6.578192944479686888e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.068933458182297208e-01
4.175900211138288895e-03,0.000000000000000000e+00,4.568127549886097372e-02,2.086853043626065492e-03,1.667104430799701276e-01,6.167549376606926842e-02,3.299170244235899441e-02,6.879367336466145344e-02,2.091318193095182548e-02,0.000000000000000000e+00,3.913154402910641594e-02,0.000000000000000000e+00,3.942071574143578977e-02,1.251367309704809472e-02,1.419851144709357096e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.923098753537275302e-02,0.000000000000000000e+00,1.287295409434707494e-01
8.675292605462198853e-03,0.000000000000000000e+00,7.120025415803342590e-03,1.279718974022895361e-01,1.404212941557367589e-01,4.787852439590719461e-02,6.041452937368999021e-02,0.000000000000000000e+00,1.303971287058982437e-02,5.329665523681993700e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.701174115052156210e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.265196757711932025e-03
