0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.773584905660377214e-02,0.000000000000000000e+00,9.433962264150943036e-03,3.773584905660377214e-02,0.000000000000000000e+00,3.773584905660377214e-02,1.415094339622641542e-02,1.415094339622641542e-02,0.000000000000000000e+00,6.132075471698113234e-02,3.301886792452830149e-02,2.358490566037736019e-02,1.415094339622641542e-02,0.000000000000000000e+00,4.245283018867924280e-02,2.358490566037736019e-02,1.415094339622641542e-02,0.000000000000000000e+00,4.716981132075471518e-03,3.773584905660377214e-02,0.000000000000000000e+00,3.773584905660377214e-02,9.433962264150943036e-03,4.245283018867924280e-02,0.000000000000000000e+00,4.245283018867924280e-02,1.415094339622641542e-02,1.415094339622641542e-02,4.716981132075471518e-03,1.509433962264150886e-01,4.245283018867924280e-02,7.547169811320754429e-02,3.301886792452830149e-02,3.773584905660377214e-02,1.886792452830188607e-02,4.716981132075471518e-03,9.433962264150943036e-03,0.000000000000000000e+00,2.358490566037736019e-02,0.000000000000000000e+00,1.886792452830188607e-02,1.415094339622641542e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.818181818181818094e-02,1.454545454545454544e-02,3.272727272727272985e-02,1.818181818181818094e-02,7.272727272727272721e-03,3.636363636363636360e-03,2.545454545454545539e-02,3.636363636363636360e-03,1.454545454545454544e-02,3.272727272727272985e-02,1.818181818181818094e-02,7.272727272727272721e-03,1.090909090909090995e-02,7.272727272727272721e-03,0.000000000000000000e+00,4.363636363636363980e-02,1.818181818181818094e-02,2.181818181818181990e-02,1.090909090909090995e-02,1.454545454545454544e-02,6.181818181818182073e-02,2.545454545454545539e-02,2.545454545454545539e-02,7.272727272727272721e-03,1.090909090909090995e-02,2.909090909090909088e-02,3.636363636363636360e-03,1.818181818181818094e-02,1.454545454545454544e-02,4.363636363636363980e-02,2.181818181818181990e-02,7.272727272727272721e-03,1.818181818181818094e-02,1.090909090909090995e-02,1.090909090909090995e-02,1.054545454545454536e-01,2.909090909090909088e-02,6.545454545454545969e-02,1.454545454545454544e-02,4.727272727272727182e-02,7.272727272727272721e-03,2.181818181818181990e-02,7.272727272727272721e-03,3.636363636363636360e-03,2.909090909090909088e-02,1.454545454545454544e-02,7.272727272727272721e-03,0.000000000000000000e+00,7.272727272727272721e-03,7.272727272727272721e-03
1.253132832080200432e-02,7.518796992481202590e-03,3.508771929824561209e-02,1.378446115288220475e-02,2.005012531328320691e-02,8.771929824561403022e-03,1.002506265664160345e-02,3.759398496240601295e-03,8.771929824561403022e-03,1.378446115288220475e-02,3.759398496240601295e-03,1.002506265664160345e-02,2.005012531328320691e-02,7.518796992481202590e-03,1.879699248120300648e-02,2.506265664160400863e-02,1.253132832080200432e-02,1.002506265664160345e-02,7.518796992481202590e-03,8.771929824561403022e-03,5.639097744360901943e-02,2.130325814536340734e-02,3.132832080200501079e-02,1.503759398496240518e-02,1.503759398496240518e-02,1.002506265664160345e-02,3.759398496240601295e-03,5.012531328320801727e-03,1.253132832080200432e-02,1.629072681704260561e-02,3.759398496240601295e-03,1.253132832080200432e-02,3.383458646616541166e-02,7.518796992481202590e-03,5.012531328320801727e-03,1.553884711779448535e-01,6.766917293233082331e-02,7.518796992481202590e-02,3.634085213032581252e-02,3.258145363408521122e-02,2.130325814536340734e-02,3.759398496240601295e-03,1.503759398496240518e-02,7.518796992481202590e-03,2.130325814536340734e-02,3.759398496240601295e-03,1.754385964912280604e-02,1.002506265664160345e-02,1.879699248120300648e-02,6.265664160401002158e-03
1.754385964912280604e-02,8.771929824561403022e-03,8.771929824561403022e-03,8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.771929824561403022e-03,8.771929824561403022e-03,2.631578947368420907e-02,1.315789473684210453e-01,1.140350877192982393e-01,1.754385964912280604e-02,2.631578947368420907e-02,1.754385964912280604e-02,0.000000000000000000e+00,2.631578947368420907e-02,8.771929824561403022e-03,8.771929824561403022e-03,8.771929824561403022e-03,0.000000000000000000e+00,8.771929824561403022e-03,8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.754385964912280604e-02,1.754385964912280604e-02,0.000000000000000000e+00,2.631578947368420907e-02,1.403508771929824483e-01,1.228070175438596423e-01,1.754385964912280604e-02,4.385964912280701511e-02,2.631578947368420907e-02,0.000000000000000000e+00,1.754385964912280604e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.771929824561403022e-03,8.771929824561403022e-03,3.508771929824561209e-02,3.508771929824561209e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.881422924901185970e-03,5.928853754940711061e-03,3.754940711462450426e-02,3.952569169960474041e-03,3.162055335968379233e-02,1.581027667984189616e-02,7.905138339920948082e-03,0.000000000000000000e+00,5.928853754940711061e-03,1.581027667984189616e-02,0.000000000000000000e+00,1.185770750988142212e-02,7.905138339920948082e-03,3.952569169960474041e-03,9.881422924901185970e-03,3.754940711462450426e-02,1.581027667984189616e-02,1.976284584980237194e-02,7.905138339920948082e-03,0.000000000000000000e+00,5.138339920948616774e-02,5.928853754940711061e-03,4.347826086956521618e-02,1.778656126482213579e-02,2.173913043478260809e-02,9.881422924901185970e-03,0.000000000000000000e+00,9.881422924901185970e-03,7.905138339920948082e-03,2.173913043478260809e-02,0.000000000000000000e+00,1.778656126482213579e-02,9.881422924901185970e-03,3.952569169960474041e-03,5.928853754940711061e-03,1.857707509881423025e-01,6.324110671936758465e-02,1.047430830039525751e-01,3.952569169960474388e-02,5.731225296442687966e-02,1.778656126482213579e-02,1.581027667984189616e-02,1.976284584980237020e-03,1.976284584980237020e-03,1.581027667984189616e-02,1.976284584980237020e-03,9.881422924901185970e-03,3.952569169960474041e-03,1.976284584980237020e-03,1.976284584980237020e-03
5.670103092783505133e-02,4.639175257731958935e-02,1.030927835051546372e-02,5.154639175257731860e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.061855670103092744e-02,2.061855670103092744e-02,1.030927835051546372e-02,4.639175257731958935e-02,2.577319587628865843e-02,1.546391752577319645e-02,1.546391752577319645e-02,1.030927835051546372e-02,1.546391752577319645e-02,1.340206185567010266e-01,6.185567010309278579e-02,7.216494845360824084e-02,4.639175257731958935e-02,0.000000000000000000e+00,1.546391752577319645e-02,5.154639175257731860e-03,5.154639175257731860e-03,5.154639175257731860e-03,0.000000000000000000e+00,2.061855670103092744e-02,2.061855670103092744e-02,0.000000000000000000e+00,1.030927835051546372e-02,5.670103092783505133e-02,3.608247422680412042e-02,1.546391752577319645e-02,2.061855670103092744e-02,1.030927835051546372e-02,5.154639175257731860e-03,3.608247422680412042e-02,2.577319587628865843e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.030927835051546372e-02,1.030927835051546372e-02,5.154639175257731860e-03,3.092783505154639290e-02,2.577319587628865843e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.030927835051546372e-02,5.154639175257731860e-03
9.090909090909090468e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.818181818181818094e-02,9.090909090909090468e-03,5.454545454545454281e-02,8.181818181818181768e-02,6.363636363636362980e-02,0.000000000000000000e+00,2.727272727272727140e-02,9.090909090909090468e-03,0.000000000000000000e+00,3.636363636363636187e-02,2.727272727272727140e-02,9.090909090909090468e-03,9.090909090909090468e-03,1.818181818181818094e-02,9.090909090909090468e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.545454545454545581e-02,2.727272727272727140e-02,9.090909090909090468e-03,7.272727272727272374e-02,1.272727272727272596e-01,1.000000000000000056e-01,9.090909090909090468e-03,4.545454545454545581e-02,9.090909090909090468e-03,9.090909090909090468e-03,1.818181818181818094e-02,9.090909090909090468e-03,9.090909090909090468e-03,9.090909090909090468e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909090468e-03,1.818181818181818094e-02,3.636363636363636187e-02,1.818181818181818094e-02,1.818181818181818094e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909090468e-03,9.090909090909090468e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176470588235294101e-02,0.000000000000000000e+00,3.529411764705882304e-02,7.058823529411764608e-02,2.352941176470588203e-02,4.705882352941176405e-02,2.352941176470588203e-02,1.176470588235294101e-02,0.000000000000000000e+00,3.529411764705882304e-02,2.352941176470588203e-02,1.176470588235294101e-02,1.176470588235294101e-02,0.000000000000000000e+00,1.176470588235294101e-02,1.176470588235294101e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.352941176470588203e-02,0.000000000000000000e+00,1.176470588235294101e-02,4.705882352941176405e-02,8.235294117647058709e-02,2.352941176470588203e-02,5.882352941176470507e-02,4.705882352941176405e-02,2.352941176470588203e-02,0.000000000000000000e+00,8.235294117647058709e-02,7.058823529411764608e-02,1.176470588235294101e-02,1.176470588235294101e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.529411764705882304e-02,4.705882352941176405e-02,3.529411764705882304e-02,1.176470588235294101e-02,1.176470588235294101e-02,3.529411764705882304e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.755267423014586686e-02,1.620745542949756810e-03,2.431118314424635454e-02,8.103727714748784269e-03,1.620745542949756810e-03,0.000000000000000000e+00,3.241491085899513621e-03,2.106969205834683875e-02,0.000000000000000000e+00,1.782820097244732643e-02,3.241491085899513621e-03,1.620745542949756810e-03,6.482982171799027242e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.241491085899513621e-03,3.727714748784440729e-02,3.241491085899513621e-03,3.079416531604537918e-02,9.724473257698542164e-03,1.944894651539708433e-02,3.241491085899513621e-03,0.000000000000000000e+00,3.241491085899513621e-03,4.862236628849271082e-03,2.755267423014586686e-02,1.620745542949756810e-03,2.269043760129659665e-02,4.862236628849271082e-03,1.620745542949756810e-03,3.241491085899513621e-03,2.171799027552674122e-01,6.645056726094003552e-02,1.410048622366288362e-01,5.348460291734197930e-02,8.103727714748784616e-02,4.376012965964343887e-02,1.296596434359805448e-02,4.862236628849271082e-03,4.862236628849271082e-03,1.944894651539708433e-02,0.000000000000000000e+00,1.620745542949756854e-02,1.458670988654781238e-02,2.431118314424635454e-02,6.482982171799027242e-03
