0.01764706	0.01176471	0.00000000	0.00000000	0.00000000	0.00000000	0.04117647	0.00000000	0.00588235	0.04117647	0.00000000	0.03529412	0.01176471	0.00588235	0.00000000	0.07647059	0.05294118	0.02352941	0.01764706	0.00000000	0.04117647	0.02352941	0.01176471	0.00000000	0.00588235	0.04117647	0.00000000	0.04117647	0.00588235	0.04705882	0.00000000	0.04117647	0.01176471	0.00588235	0.00588235	0.12941176	0.04117647	0.05882353	0.02352941	0.02941176	0.01764706	0.00588235	0.00000000	0.00000000	0.02352941	0.00588235	0.01764706	0.01176471	0.00588235	0.00588235
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.18518519	0.14814815	0.03703704	0.03703704	0.03703704	0.00000000	0.00000000	0.00000000	0.00000000	0.03703704	0.03703704	0.00000000	0.00000000	0.03703704	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.18518519	0.14814815	0.00000000	0.03703704	0.03703704	0.03703704	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00727273	0.00727273	0.02545455	0.01454545	0.00363636	0.00363636	0.02545455	0.00000000	0.02181818	0.02545455	0.01090909	0.01090909	0.02545455	0.01818182	0.00000000	0.02181818	0.01090909	0.01090909	0.00727273	0.02181818	0.05818182	0.03272727	0.01454545	0.00727273	0.00727273	0.06181818	0.00363636	0.02181818	0.05454545	0.04363636	0.01454545	0.01454545	0.03636364	0.01818182	0.00727273	0.07272727	0.03272727	0.03636364	0.01454545	0.02181818	0.00363636	0.02909091	0.01454545	0.03272727	0.03272727	0.00727273	0.00727273	0.00363636	0.02181818	0.00000000
0.00922722	0.00230681	0.04152249	0.01268743	0.02652826	0.01384083	0.00692042	0.00230681	0.00576701	0.01614764	0.00346021	0.00922722	0.01153403	0.00692042	0.02422145	0.01499423	0.00692042	0.00576701	0.00115340	0.00461361	0.05651672	0.01960784	0.03344867	0.01499423	0.01614764	0.00922722	0.00346021	0.00461361	0.01038062	0.01960784	0.00461361	0.01153403	0.01960784	0.00692042	0.00576701	0.16955017	0.07381776	0.08189158	0.04036909	0.03575548	0.01960784	0.00922722	0.01038062	0.00461361	0.02422145	0.00346021	0.01845444	0.01038062	0.02652826	0.00922722
0.00769231	0.00000000	0.02307692	0.02307692	0.00000000	0.00000000	0.00769231	0.00769231	0.01538462	0.06923077	0.05384615	0.00000000	0.07692308	0.03076923	0.00000000	0.00769231	0.00000000	0.00000000	0.00000000	0.00000000	0.02307692	0.02307692	0.00000000	0.00000000	0.00000000	0.01538462	0.01538462	0.00000000	0.02307692	0.07692308	0.06153846	0.00000000	0.10000000	0.03076923	0.01538462	0.00769231	0.00769231	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00769231	0.02307692	0.06923077	0.04615385	0.00769231	0.00000000	0.08461538	0.03846154
0.01562500	0.00892857	0.03125000	0.00446429	0.02455357	0.01116071	0.01339286	0.00446429	0.00892857	0.01785714	0.00223214	0.01339286	0.00892857	0.00223214	0.01116071	0.04687500	0.02455357	0.02232143	0.01116071	0.00000000	0.04241071	0.00446429	0.03571429	0.01339286	0.02008929	0.01785714	0.00446429	0.00892857	0.01116071	0.02232143	0.00223214	0.01785714	0.01339286	0.00446429	0.00223214	0.16964286	0.05803571	0.09598214	0.03794643	0.04910714	0.01785714	0.01339286	0.00000000	0.00446429	0.01562500	0.00446429	0.00892857	0.00446429	0.01116071	0.00446429
0.04142012	0.01775148	0.00000000	0.00000000	0.00000000	0.00000000	0.02958580	0.02958580	0.01183432	0.06508876	0.05917160	0.00591716	0.04142012	0.02366864	0.00591716	0.07100592	0.04142012	0.02958580	0.01775148	0.00000000	0.00591716	0.00000000	0.00591716	0.00591716	0.00000000	0.02958580	0.02958580	0.00000000	0.01183432	0.07100592	0.06508876	0.00591716	0.04733728	0.02958580	0.00591716	0.01775148	0.01183432	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00591716	0.00000000	0.06508876	0.05917160	0.00000000	0.00000000	0.01775148	0.01775148
0.03108808	0.01036269	0.00518135	0.00000000	0.00518135	0.00518135	0.00000000	0.00000000	0.01554404	0.04663212	0.03108808	0.01036269	0.02590674	0.00518135	0.00000000	0.05699482	0.03626943	0.02072539	0.01554404	0.00518135	0.00518135	0.00000000	0.00518135	0.00518135	0.00000000	0.01036269	0.01036269	0.00000000	0.02072539	0.05699482	0.03626943	0.01554404	0.04145078	0.00518135	0.00000000	0.03626943	0.02590674	0.00518135	0.00518135	0.00000000	0.00000000	0.04145078	0.00000000	0.02072539	0.07253886	0.03108808	0.01036269	0.00000000	0.16580311	0.04663212
0.08910891	0.03960396	0.00000000	0.00000000	0.00000000	0.00000000	0.01980198	0.00990099	0.03960396	0.03960396	0.02970297	0.00990099	0.00990099	0.00000000	0.00000000	0.16831683	0.10891089	0.05940594	0.03960396	0.00000000	0.00990099	0.00990099	0.00000000	0.00000000	0.00000000	0.02970297	0.00990099	0.00990099	0.03960396	0.04950495	0.02970297	0.01980198	0.01980198	0.00990099	0.00000000	0.01980198	0.01980198	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01980198	0.01980198	0.01980198	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.01367781	0.00000000	0.01215805	0.00303951	0.00151976	0.00000000	0.00455927	0.02887538	0.00000000	0.02583587	0.00759878	0.00151976	0.00607903	0.00151976	0.00151976	0.00000000	0.00000000	0.00000000	0.02887538	0.00000000	0.02583587	0.00455927	0.01823708	0.00607903	0.00000000	0.00607903	0.00455927	0.02887538	0.00000000	0.02583587	0.01215805	0.00303951	0.00000000	0.21884498	0.06686930	0.14285714	0.05775076	0.08206687	0.04711246	0.01519757	0.00911854	0.00303951	0.02127660	0.00000000	0.01823708	0.01215805	0.02735562	0.00607903
