4.474926066020126075e-02,2.539251877583467709e-02,7.236712109953119380e-05,2.762781232257851584e-03,1.100576833630442699e-03,3.150932170543974814e-02,2.184660960708226241e-02,4.328789364226141162e-02,2.930208408777408878e-06,5.457025939096570022e-02,4.470174226661306760e-02,1.848542284572525160e-02
6.039494405457662002e-02,3.758258941013509213e-02,1.708442170049090381e-02,4.436422696900390455e-02,4.117034214122662628e-02,8.556560616275262973e-03,1.449598623243888648e-02,1.155073842027471353e-03,5.555515624279974522e-04,3.710636960497626369e-02,2.400053075545433056e-04,3.176035807426130092e-02
6.477374538132003867e-02,2.039655467099501726e-02,3.403330316738754913e-02,2.445230181912086062e-02,3.359797788926862511e-02,4.051983743543313178e-03,5.033690757012879158e-02,6.839199987963739263e-03,2.535003105677656465e-02,6.258887454101726144e-02,3.255393756949998690e-02,2.967669046697342643e-03
5.081850594043863661e-02,9.593461128175714142e-03,2.792338598102993286e-02,2.267723873830258807e-02,4.402723054808829750e-02,1.964447094781694454e-03,2.062590854538012483e-02,3.782697281625636843e-02,0.000000000000000000e+00,2.226455687189826671e-02,2.239415401747295396e-03,2.802748607222411287e-02
9.052716208705109333e-03,1.362768034503367945e-06,6.061166217292602958e-03,2.849656257279611221e-02,4.466532501911161385e-02,1.943127571820639152e-02,1.213880210737505391e-02,2.662517515022138140e-02,4.343938991984569453e-02,4.535199716089693966e-02,0.000000000000000000e+00,4.094899607349758441e-02
3.358224970622253336e-02,4.680378880188270502e-02,9.137285375447574270e-03,1.622959739895770293e-03,4.027670155260935220e-02,3.409196760547291566e-02,6.493911612523317438e-03,4.240663120997190116e-02,2.379102510690666444e-02,3.479389603827359474e-03,3.422122927673014459e-02,4.454604434864053303e-02
3.705237290753030099e-02,1.273164938057081905e-02,2.421729580127369996e-02,2.295937404261448979e-04,0.000000000000000000e+00,4.307123230581483969e-03,7.941514310281966998e-03,9.213861497754570690e-04,4.001389550040061749e-02,1.333929632386882461e-02,5.304150396766777449e-06,3.694581725186060067e-02
3.003412688572354439e-02,2.731719169736359157e-02,3.360192940197116035e-02,2.159303051905398646e-02,5.265412909796916840e-02,1.856452604874862453e-02,2.781956182048806250e-02,3.330802920399400513e-02,4.142854388821948231e-03,3.552724908107660756e-02,2.678313528522845849e-02,3.065538745229874629e-02
6.431567291928495800e-02,3.484382213820524932e-02,3.120798790463512329e-02,4.245708479396900770e-02,6.266599915196563453e-02,4.097095030136250343e-02,2.875093617219975917e-02,1.830031277950976143e-02,5.362746110438208064e-02,4.132800465142973806e-02,1.104000262344148305e-03,4.769948284281499279e-02
4.674147866039540800e-02,5.551258470993646749e-03,5.325232929462431555e-03,4.736741484955905857e-02,3.231711599276805569e-02,6.873979223042678624e-03,4.961729479883270066e-02,3.348498763902716790e-03,3.458366083376698125e-02,5.468697636647093518e-02,1.321960668816253050e-02,4.104671930678468333e-02
4.913267262617437847e-02,5.378018233514111901e-02,1.992536473747262213e-02,1.335053305472712858e-02,7.492693304633354055e-03,2.764588671157427319e-02,2.707748287930845932e-02,2.551219227553279748e-02,5.442789750511777686e-02,3.841757243783858883e-02,1.440272795207561338e-02,6.843353968584711070e-04
1.636758842591548233e-02,5.835327929584865209e-02,0.000000000000000000e+00,1.104789689058249108e-05,5.729558623152738311e-02,4.150273432129360229e-02,3.230371231224569983e-02,4.810362754080588915e-02,4.270439848547919609e-02,8.249467551219965417e-03,3.908396754916588361e-02,3.161966621229299335e-02
1.205193456734474956e-02,1.132662892279222462e-02,1.578326381449927235e-02,1.177127134143304658e-02,2.204622161642190437e-02,4.363335984702886722e-02,5.927298585399127379e-02,3.315021382119504956e-05,4.894054167533207905e-02,4.100319422265953813e-03,1.756549761283444575e-02,5.836657271829767679e-02
0.000000000000000000e+00,4.735110541699839165e-02,3.867270257664395111e-02,0.000000000000000000e+00,3.723910786679779372e-02,5.566888733946011303e-02,4.000172681681198744e-02,3.254744468603569529e-02,0.000000000000000000e+00,1.975623719608212564e-02,0.000000000000000000e+00,1.412676118884049819e-03
3.381272922124386321e-02,6.411959548968822198e-02,6.408948615340318011e-02,1.549851923061520628e-02,1.219753253658946998e-03,4.140411627571977810e-02,2.594419190005799875e-02,4.092704488730683487e-02,2.750662595234096286e-02,2.568032386725253857e-02,1.294079825111068942e-02,3.019496248465867311e-02
0.000000000000000000e+00,4.900801501839310848e-02,3.678440570845313562e-02,3.844657218496568690e-02,4.439106008962216687e-02,3.539444064666293077e-02,2.091732011967023866e-02,5.481634388908702277e-02,3.527716244777852339e-02,0.000000000000000000e+00,3.426470719040953378e-02,4.084686688897230106e-02
4.354199870935466371e-02,3.393134355098747362e-02,0.000000000000000000e+00,5.218935537202094854e-02,2.305124275214443224e-03,4.232862625463612583e-02,4.348168746463881157e-02,2.235436034711181519e-02,0.000000000000000000e+00,5.055210533762746761e-03,1.609060650316511409e-02,2.714782670471343681e-02
1.004796308871960461e-02,1.744408283582728203e-02,3.727294393183690213e-02,1.828498345704319267e-02,4.149362984881829058e-02,4.899732597485944793e-03,1.195182494274029880e-02,3.815915677083133589e-02,3.185154321872969707e-02,1.187021089490842771e-02,0.000000000000000000e+00,2.299404954314415717e-02
0.000000000000000000e+00,1.087595413151766326e-02,3.702789926002059140e-02,4.357034991082644332e-02,1.326728142773586291e-02,5.956354657439211220e-03,4.287760947447130655e-02,1.323693799290501932e-02,3.674470100339604500e-02,4.260205718018390819e-02,2.098756591739385502e-02,3.749983247586431007e-02
2.652680151298040731e-02,2.373086887776261131e-02,1.905840470560718480e-02,4.426515203787266366e-03,5.500832541889671273e-02,2.613041974855390137e-02,1.995098495061126478e-02,0.000000000000000000e+00,2.946922264849638137e-02,5.680027475554161841e-03,3.267159014022417290e-02,1.799456777577281355e-02
1.840858199654012844e-02,4.660723004123177790e-03,4.400021545224198916e-02,3.303054068068232707e-02,3.653351470133162082e-02,2.160738313468853894e-02,5.683772508250899136e-02,2.243099473045546619e-02,2.858164244115971725e-02,5.666197116874797240e-02,8.205835014063411759e-03,4.315248397794596569e-02
4.403449537409141051e-02,0.000000000000000000e+00,4.736878030361275915e-02,2.191606066001436370e-02,3.256804586933945145e-02,0.000000000000000000e+00,4.297031711176930308e-02,3.032049780885041554e-02,0.000000000000000000e+00,1.256218510120738971e-02,0.000000000000000000e+00,1.452713973894421452e-02
0.000000000000000000e+00,3.177260033429216146e-02,1.280179698017204666e-02,3.844457171989811017e-02,1.843701188182112274e-02,1.748302335632576782e-02,2.172166375851384418e-02,3.973032882834096058e-02,0.000000000000000000e+00,4.410147056984950182e-04,6.391343110776908113e-04,4.829741003793836147e-03
2.639880369260005216e-02,3.787433671105613214e-02,5.345895426879252593e-02,1.989733341230665031e-02,5.384496234974999601e-02,1.760931370644323521e-02,3.408610694679515413e-02,4.952764930699918300e-02,0.000000000000000000e+00,2.275444705074779889e-02,0.000000000000000000e+00,1.099379681384515979e-02
2.767208763831852450e-02,2.261967178253568647e-02,0.000000000000000000e+00,3.899099926825086437e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.981897093884650463e-02,4.614497307140724702e-02,3.478440305070785998e-02,1.544151417374188366e-02,2.372491384046468421e-02
4.345902140879456810e-02,0.000000000000000000e+00,1.645770868524377289e-02,1.501929416276941154e-02,4.990733358059783881e-02,4.082203566855422544e-02,3.413869624068738978e-02,0.000000000000000000e+00,3.281112652463822471e-02,0.000000000000000000e+00,8.286062645934070409e-03,2.450782805759847000e-02
5.717488120730098398e-03,3.322547517697945624e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.410260269405529662e-02,2.577907849088113476e-02,0.000000000000000000e+00,2.704499811682324964e-02,2.416831364806518515e-02,1.275209886578197206e-02,4.220813550210398418e-02,5.092104543385786442e-02
5.086579658112637403e-02,3.287334192098410879e-02,0.000000000000000000e+00,2.100041394070641457e-02,1.568348177467357094e-02,0.000000000000000000e+00,2.045757352141179541e-03,9.914435584804866947e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.576671891728663844e-02,0.000000000000000000e+00
3.522474396635933563e-02,4.671452645108459256e-02,6.301664614432052336e-03,1.210514401895611790e-02,2.045047449838795217e-02,0.000000000000000000e+00,3.361207257581829734e-03,1.052803016183613723e-02,2.960051559355574707e-02,2.671219234994092959e-02,5.455454027609710210e-02,4.305465942213821534e-02
1.402411060172266584e-02,4.642224713961695670e-02,5.332396583161605474e-02,5.113462890513695985e-02,0.000000000000000000e+00,4.369714096559959050e-03,4.939725237884247389e-02,3.857710041792500322e-02,1.476949489740787651e-02,4.374152628967840906e-02,2.082463254238942074e-02,0.000000000000000000e+00
3.925601808350576150e-02,3.941768682468182322e-02,0.000000000000000000e+00,8.241821049131127855e-03,0.000000000000000000e+00,2.677399342314784256e-02,4.867211820096578601e-02,4.336356497849214869e-02,3.351189155973412909e-02,1.821405963876656167e-02,5.229774975532616027e-02,0.000000000000000000e+00
1.443056236154804765e-03,2.609556971072650791e-02,2.879874030421448669e-02,1.844602310292101435e-02,1.703487142110320443e-02,5.246494617518871612e-02,3.732251171595932920e-02,2.773986564894924400e-02,3.358214745486567260e-02,3.170769954489318244e-03,1.816097947884448907e-02,1.162559798140256999e-02
0.000000000000000000e+00,8.458709618072508124e-03,2.095385443246499529e-02,4.870381817934885810e-02,1.135322562116414941e-02,0.000000000000000000e+00,2.431641970237245418e-02,1.032073617805476587e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.119560761175296917e-03,0.000000000000000000e+00
2.138707299602448861e-03,4.388427983554620687e-02,2.649139005908437636e-02,2.634433094568027281e-02,0.000000000000000000e+00,1.172130627698999422e-02,3.457781033482626443e-02,2.410485841059115467e-02,0.000000000000000000e+00,1.453572494312570414e-02,1.591085738799163929e-02,3.703638102849379776e-02
2.300822115679132182e-02,1.393920501556128975e-02,7.589074354069681901e-03,2.900375929016127050e-02,4.657591354623074470e-02,1.909913830023332029e-03,3.039322496263625883e-02,2.173085701257965532e-02,2.945749825647125258e-02,3.981552324434230877e-02,3.396645749374252454e-02,4.156346139431496556e-02
