0.000000000000000000e+00,0.000000000000000000e+00,1.131251898346356810e-02
1.690306230785909025e-01,0.000000000000000000e+00,1.955266591309912927e-01
1.371917634419327590e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.355008469929381815e-02,9.396416630606470310e-02,0.000000000000000000e+00
9.690392257564585388e-02,5.324744825511328050e-02,8.818083138998262550e-04
2.563047329149149497e-02,0.000000000000000000e+00,1.969879952362693643e-02
5.674811204862825753e-02,5.773754631200395115e-02,0.000000000000000000e+00
8.767548091139111544e-02,1.115069976130714097e-01,0.000000000000000000e+00
1.064917294919253826e-01,0.000000000000000000e+00,4.881260428272656826e-01
0.000000000000000000e+00,1.568580041846643833e-02,1.368596665209336448e-02
1.665885150449994022e-03,1.078142525538893781e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.789792119407042657e-03,6.665667908475604586e-02,0.000000000000000000e+00
8.053072421080477005e-04,4.992503005906488711e-02,4.607401001956445974e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.093199283491077568e-02
3.000917927107056848e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.851229554737501143e-02,9.708253654131695012e-03
4.798831045148115038e-02,1.224607037849366475e-01,6.031866905535786423e-03
1.092675670475950211e-01,4.654840405878840626e-02,2.003385168743084671e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.428722998014710088e-02
1.187197923850597664e-01,5.849406731341599136e-02,0.000000000000000000e+00
9.713960216066635719e-03,5.670411220019797071e-04,0.000000000000000000e+00
2.605804254816417309e-01,8.414186665924903996e-02,0.000000000000000000e+00
4.699029655184813747e-02,3.690011320559719032e-02,1.801300833284065830e-02
9.617492218367541812e-02,0.000000000000000000e+00,8.844816944041830305e-04
0.000000000000000000e+00,4.175865084142647149e-02,9.564212672686594682e-03
3.301475349844612550e-02,4.020787125801560391e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.833820724202784504e-03,1.582369636756258621e-02
3.855648772950151515e-02,1.637066748076090872e-01,9.659611298544765190e-02
1.998694486835371573e-03,2.560730832979524890e-02,0.000000000000000000e+00
2.999672893377948544e-03,0.000000000000000000e+00,3.077872250040420386e-03
9.716984038326955883e-03,2.150545602826734511e-03,1.936209732482955083e-03
