0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-02,0.000000000000000000e+00,1.562500000000000000e-02,6.250000000000000000e-02,1.562500000000000000e-02,4.687500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-02,3.125000000000000000e-02,1.562500000000000000e-02,1.562500000000000000e-02,0.000000000000000000e+00,1.562500000000000000e-02,3.125000000000000000e-02,0.000000000000000000e+00,3.125000000000000000e-02,1.562500000000000000e-02,6.250000000000000000e-02,1.562500000000000000e-02,4.687500000000000000e-02,1.562500000000000000e-02,1.562500000000000000e-02,0.000000000000000000e+00,1.718750000000000000e-01,6.250000000000000000e-02,9.375000000000000000e-02,3.125000000000000000e-02,6.250000000000000000e-02,3.125000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.125000000000000000e-02,0.000000000000000000e+00,1.562500000000000000e-02,1.562500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,1.666666666666666574e-01,5.555555555555555247e-02,5.555555555555555247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,2.222222222222222099e-01,0.000000000000000000e+00,5.555555555555555247e-02,5.555555555555555247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.210526315789473589e-02,2.105263157894736795e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.210526315789473589e-02,1.052631578947368397e-02,4.210526315789473589e-02,1.052631578947368397e-02,1.052631578947368397e-02,0.000000000000000000e+00,1.052631578947368397e-02,1.052631578947368397e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052631578947368397e-02,8.421052631578947179e-02,3.157894736842105365e-02,1.052631578947368397e-02,0.000000000000000000e+00,1.052631578947368397e-02,9.473684210526316096e-02,1.052631578947368397e-02,2.105263157894736795e-02,8.421052631578947179e-02,4.210526315789473589e-02,1.052631578947368397e-02,1.052631578947368397e-02,3.157894736842105365e-02,1.052631578947368397e-02,0.000000000000000000e+00,4.210526315789473589e-02,2.105263157894736795e-02,1.052631578947368397e-02,1.052631578947368397e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.368421052631578261e-02,3.157894736842105365e-02,5.263157894736841813e-02,3.157894736842105365e-02,0.000000000000000000e+00,1.052631578947368397e-02,0.000000000000000000e+00,5.263157894736841813e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.155844155844155841e-02,1.038961038961038960e-02,2.857142857142857054e-02,1.038961038961038960e-02,1.038961038961038960e-02,2.597402597402597400e-03,5.194805194805194801e-03,7.792207792207792201e-03,0.000000000000000000e+00,5.194805194805194801e-03,2.077922077922077920e-02,1.038961038961038960e-02,1.298701298701298787e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.792207792207792201e-03,6.753246753246752720e-02,2.077922077922077920e-02,3.896103896103896014e-02,1.818181818181818094e-02,1.818181818181818094e-02,1.298701298701298787e-02,2.597402597402597400e-03,7.792207792207792201e-03,7.792207792207792201e-03,1.038961038961038960e-02,0.000000000000000000e+00,7.792207792207792201e-03,3.896103896103896014e-02,1.038961038961038960e-02,5.194805194805194801e-03,1.636363636363636354e-01,6.753246753246752720e-02,8.311688311688311681e-02,3.376623376623376360e-02,4.155844155844155841e-02,1.558441558441558440e-02,1.558441558441558440e-02,2.597402597402597574e-02,7.792207792207792201e-03,2.597402597402597574e-02,2.597402597402597400e-03,2.077922077922077920e-02,1.038961038961038960e-02,3.896103896103896014e-02,5.194805194805194801e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.538461538461538547e-01,1.025641025641025605e-01,2.564102564102564014e-02,5.128205128205128027e-02,5.128205128205128027e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.538461538461538547e-01,1.025641025641025605e-01,2.564102564102564014e-02,5.128205128205128027e-02,5.128205128205128027e-02,0.000000000000000000e+00,2.564102564102564014e-02,2.564102564102564014e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.692307692307692735e-02,7.692307692307692735e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.564102564102564014e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.361344537815125905e-02,8.403361344537814762e-03,1.680672268907562952e-02,1.680672268907562952e-02,2.521008403361344602e-02,8.403361344537814762e-03,1.680672268907562952e-02,8.403361344537814762e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.680672268907562952e-02,0.000000000000000000e+00,8.403361344537814762e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.403361344537814762e-03,8.403361344537815802e-02,1.680672268907562952e-02,5.882352941176470507e-02,3.361344537815125905e-02,8.403361344537814762e-03,5.042016806722689204e-02,8.403361344537814762e-03,4.201680672268907901e-02,3.361344537815125905e-02,2.521008403361344602e-02,0.000000000000000000e+00,1.680672268907562952e-02,1.680672268907562952e-02,0.000000000000000000e+00,1.680672268907562952e-02,1.512605042016806622e-01,6.722689075630251809e-02,5.042016806722689204e-02,3.361344537815125905e-02,8.403361344537814762e-03,8.403361344537814762e-03,8.403361344537814762e-03,8.403361344537814762e-03,1.680672268907562952e-02,1.680672268907562952e-02,0.000000000000000000e+00,1.680672268907562952e-02,8.403361344537814762e-03,1.680672268907562952e-02,8.403361344537814762e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.040816326530612082e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.163265306122448328e-02,8.163265306122448328e-02,2.040816326530612082e-02,1.020408163265306145e-01,1.020408163265306145e-01,0.000000000000000000e+00,2.040816326530612082e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.040816326530612082e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.163265306122448328e-02,8.163265306122448328e-02,0.000000000000000000e+00,2.040816326530612082e-02,1.224489795918367319e-01,1.224489795918367319e-01,0.000000000000000000e+00,2.040816326530612082e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.040816326530612082e-02,4.081632653061224164e-02,2.040816326530612082e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.040816326530612082e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082053e-02,0.000000000000000000e+00,1.639344262295082053e-02,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082053e-02,6.557377049180328210e-02,3.278688524590164105e-02,1.639344262295082053e-02,3.278688524590164105e-02,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082053e-02,1.639344262295082053e-02,0.000000000000000000e+00,1.639344262295082053e-02,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082053e-02,8.196721311475409222e-02,4.918032786885245811e-02,1.639344262295082053e-02,3.278688524590164105e-02,1.639344262295082053e-02,1.639344262295082053e-02,4.918032786885245811e-02,3.278688524590164105e-02,1.639344262295082053e-02,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.557377049180328210e-02,6.557377049180328210e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.803278688524590223e-01,3.278688524590164105e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225806451612903136e-02,3.225806451612903136e-02,6.451612903225806273e-02,6.451612903225806273e-02,3.225806451612903136e-02,3.225806451612903136e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.451612903225806273e-02,6.451612903225806273e-02,0.000000000000000000e+00,9.677419354838709409e-02,6.451612903225806273e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,3.225806451612903136e-02,0.000000000000000000e+00,9.677419354838709409e-02,6.451612903225806273e-02,3.225806451612903136e-02,3.225806451612903136e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225806451612903136e-02,0.000000000000000000e+00,3.225806451612903136e-02,3.225806451612903136e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.369863013698630061e-02,0.000000000000000000e+00,1.369863013698630061e-02,4.566210045662100203e-03,4.566210045662100203e-03,0.000000000000000000e+00,9.132420091324200406e-03,3.196347031963470142e-02,0.000000000000000000e+00,3.196347031963470142e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.132420091324200406e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.196347031963470142e-02,0.000000000000000000e+00,3.196347031963470142e-02,9.132420091324200406e-03,2.283105022831050102e-02,9.132420091324200406e-03,0.000000000000000000e+00,9.132420091324200406e-03,1.369863013698630061e-02,3.196347031963470142e-02,0.000000000000000000e+00,3.196347031963470142e-02,4.566210045662100203e-03,4.566210045662100203e-03,0.000000000000000000e+00,2.237442922374429100e-01,6.849315068493150305e-02,1.415525114155251063e-01,5.479452054794520244e-02,7.305936073059360325e-02,4.109589041095890183e-02,1.369863013698630061e-02,9.132420091324200406e-03,0.000000000000000000e+00,1.826484018264840081e-02,4.566210045662100203e-03,9.132420091324200406e-03,9.132420091324200406e-03,9.132420091324200406e-03,4.566210045662100203e-03
