0.000000000000000000e+00,1.905393898954486909e-01,6.533708757994307996e-03,3.702251564027463776e-02,0.000000000000000000e+00,6.976195279486198386e-02,0.000000000000000000e+00,1.337106298699674289e-01,2.124439296198277433e-04,8.390564440454770234e-02,0.000000000000000000e+00,5.378746536338027684e-02,0.000000000000000000e+00,1.737406757441917748e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.211268515528553698e-03,0.000000000000000000e+00,2.174161281702072790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.030130857129385045e-03,2.677774898082770916e-01,0.000000000000000000e+00,7.272847428503752265e-02,3.534568134238001008e-03,3.038953098407428527e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.643670670319490712e-02,7.160398872457400705e-03,8.190215726159530418e-02,7.373774106427158359e-03,1.503103630953156467e-03,1.448710831197285720e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.019362851796670331e-03,1.536668122958520233e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.791110212747884727e-04,0.000000000000000000e+00,3.348017671013610586e-01,2.629701690104400622e-02,1.710945999111476940e-04,8.236005866610794646e-02,6.553944607188171012e-02,3.267033022152572574e-02,0.000000000000000000e+00,1.133356630286211919e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.363579903844746644e-02,7.018366374348085357e-02,4.223653283836430877e-02,2.655170650809002969e-02,7.599537328839287009e-02,5.637196439238854884e-02,3.248488886684228194e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.546373153165910175e-02,0.000000000000000000e+00,2.209035853119799232e-04,2.123462160492372327e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.662231867497460103e-02,0.000000000000000000e+00,3.066467145090933863e-03,0.000000000000000000e+00,3.395861397660390191e-01,0.000000000000000000e+00,2.772548385100350177e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.293001700234351820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.368154824036353828e-03,1.817170725976469392e-01,0.000000000000000000e+00,1.132047857671655000e-01,8.443887507912207699e-03,3.785892459886180256e-03,1.528536203498489371e-02,3.869111925726645418e-02,0.000000000000000000e+00,1.858894485988993595e-01,0.000000000000000000e+00,1.099210193670292247e-02,3.703123508612581744e-03,1.379933762448480768e-02,1.370409256627718730e-01,3.247334427618700590e-03,2.560703310062359579e-03,7.550253964603500199e-03,3.745859254559536639e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.214929065755664048e-03,1.839270027740241094e-04,3.660691409804425200e-01,1.281127473233106134e-02,1.184880625430894058e-03,7.906416612960952273e-03,1.170843286694575047e-01,0.000000000000000000e+00,2.347577435743057953e-02,4.836635039209305660e-03,1.734776406345555841e-02,0.000000000000000000e+00,3.403596363970199518e-02,0.000000000000000000e+00,1.487950058030239504e-02,7.419455138673541894e-02,1.126872433777236365e-01,9.713345925412221471e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.451130552782702698e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.370475694599562380e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.335238454866574553e-02,6.314412420686481677e-04,4.617719258264298376e-05,0.000000000000000000e+00,6.456293872357141139e-02,0.000000000000000000e+00,1.319401012803173845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.576547428375731669e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.076820537247333703e-01,0.000000000000000000e+00,1.850896009873766873e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.214924832878499880e-03,1.092778204908882583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.816271449033073360e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.783735423509742124e-02,8.453788735322749145e-03,3.150978472538087938e-02,1.216726239876709526e-01,1.808516573054905763e-01,6.207338098778230999e-03,1.362560954158241466e-01,2.591392489698037330e-02,1.175820680041924082e-01,1.904185884866916798e-02,1.266179219233152771e-03,0.000000000000000000e+00,2.510925548608675811e-02,3.254379133256449924e-02,6.192904532164931336e-02,1.158197615766369121e-01,0.000000000000000000e+00,2.948350032696815948e-01,1.911549533909743734e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.871005733698492990e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.877672233284950448e-02,1.199072554560092103e-02,1.765032944591399533e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.464336707650611025e-02,0.000000000000000000e+00,2.691612115731674137e-01,1.478226489858239755e-02,8.017591286208822221e-02,0.000000000000000000e+00,5.055035273972742493e-02,2.158529150770905833e-02,4.480609634386507716e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
