4.783996194228021248e-03,2.989096867689940984e-01,5.616332545983248117e-03,0.000000000000000000e+00,1.896208069602959845e-01,6.865794335283219307e-02,0.000000000000000000e+00,1.174760837362878452e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.541010786670504007e-02,0.000000000000000000e+00,7.178282759042371730e-02,2.431386061800964726e-01
5.547894734436199375e-05,2.715323773568465993e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.453530201382591036e-02,0.000000000000000000e+00,1.257177624950227279e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.273196265548684585e-03,0.000000000000000000e+00,5.729894465772438633e-02,6.538348403324734104e-02,0.000000000000000000e+00
2.370108165367160735e-01,5.342323618557568571e-02,0.000000000000000000e+00,7.409257599656948051e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.121294440260265646e-01,1.163699706953254531e-01,1.405797434180637573e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.112679331950483019e-02,3.352612511323517785e-01,1.633052161565965166e-01,9.981613146861170738e-02
0.000000000000000000e+00,1.952507838929278261e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.920629918397411706e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.883584220657819941e-01
4.685988906515088127e-03,1.827898368028392229e-01,5.092753425792713798e-03,1.926311957144244413e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.915012614912397271e-01,3.829977734235519207e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.962333761855297815e-02,1.377589602291508057e-02,0.000000000000000000e+00
3.091879780257213439e-01,1.921909883151909045e-04,8.912525506310586907e-04,4.507821294305639631e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.181910816454550123e-01,0.000000000000000000e+00,1.911728260132335849e-02,0.000000000000000000e+00,6.242440928727513598e-07,2.007118257454149068e-02,3.404860884645761754e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.136359588076820415e-01,7.692000605509731383e-04,0.000000000000000000e+00,1.282438195020495290e-07,7.114925065726093734e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.018013314601516443e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.070700678507264303e-01
0.000000000000000000e+00,1.469371571292552303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.247744780692039146e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.488521781116304933e-03,8.830572780735373994e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.544855640791218926e-02
1.305124578857383422e-01,4.371938950324181367e-02,2.779501687753084260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.071159863359922637e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.447563771327043031e-02,0.000000000000000000e+00,1.909966446406188498e-02
0.000000000000000000e+00,2.241506408717018443e-03,1.089591548210320920e-01,2.703378869283948327e-01,0.000000000000000000e+00,3.357502400166078281e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.986594230480080159e-01,0.000000000000000000e+00,4.870312858424059865e-02,2.188655999991812734e-02,4.167328329120172613e-03,2.350917814182280907e-01,1.245371999012400387e-02
2.308140134351206740e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.755924788327278413e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.215980652407977258e-02,0.000000000000000000e+00,4.163074991073999198e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.614780714987209098e-01,3.392433852783643868e-03,1.085533664880105958e-04
8.131393223508234791e-02,3.757448009199342021e-02,0.000000000000000000e+00,1.540040699801857767e-02,0.000000000000000000e+00,2.025355879664126474e-02,3.005217412074256411e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.351824338464058028e-02,5.458621641257573043e-02,1.130425941160285476e-02,1.363902549794615213e-02
8.393836366951319683e-02,2.576578250741425741e-02,6.502745365841887393e-02,7.620717022597034429e-02,0.000000000000000000e+00,8.550337103767536098e-03,5.706395639327524472e-02,4.211830129338576395e-02,0.000000000000000000e+00,7.684426355740227484e-03,0.000000000000000000e+00,4.010283304083477746e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.793440297478963216e-03
0.000000000000000000e+00,1.007412020182742451e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.336070374688990758e-03,6.813601250626323547e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.714660765183544051e-03,4.383406196464891512e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.101998635705922880e-02
1.679482781291495030e-01,0.000000000000000000e+00,2.634552094772070197e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.359185921419012066e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
