1.315828483063907484e-01,1.289669031263337706e-01,7.553225365518678909e-03,1.918025276194817302e-02,6.809888569291211446e-02,6.911408585850595211e-04,6.865359055190212167e-02,0.000000000000000000e+00,6.350962760356419767e-02,0.000000000000000000e+00,2.144753771284427235e-01,2.175460267907164402e-01,1.436031059406726873e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700341122038638575e-02,3.492373915644246193e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293966459988781237e-01,5.230535820706495517e-03,2.251532507413902227e-03,5.904939624410758016e-03,8.246902415442443346e-02,0.000000000000000000e+00,7.458031579054625812e-03,0.000000000000000000e+00,2.054026148296259624e-01,0.000000000000000000e+00,2.343444159072688437e-01,1.394440999476255711e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502264650542610349e-03,5.574582612571017670e-02,0.000000000000000000e+00,8.994879229510452379e-02,3.433806240336601673e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.757688480976884210e-02,2.692446696940062681e-02,2.773324068664739773e-04,3.624615291892786112e-02,6.721472976009246203e-02,4.326302839832137787e-02,1.132263410215307714e-01,6.593751711365955503e-02,7.028340082564337853e-04,0.000000000000000000e+00,8.027278473057096464e-02,2.143848574517921435e-01,2.352608675682989203e-01,0.000000000000000000e+00,2.896339803141211380e-02,4.855079451569068588e-02,7.488166028115886275e-02,5.847992212076057877e-02,2.799695196464126699e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.821833725912333835e-01,1.234999770594410184e-01,0.000000000000000000e+00,2.948868121075799986e-01,2.205217843998222207e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025917783832289674e-02,0.000000000000000000e+00,4.728031382199054944e-02,1.181443474298820157e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.896751987383577170e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300798998452560834e-02,1.384346261221154097e-02,0.000000000000000000e+00,2.998809939828044665e-03,1.360934738801544974e-01,4.258161011641872079e-02,5.896881810055022493e-04,0.000000000000000000e+00,2.493358222002585445e-01,0.000000000000000000e+00,7.673825115613129577e-02,2.005190473039871954e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.542426155477802222e-02,1.496456760459794963e-02,5.236053824645064969e-02,0.000000000000000000e+00,5.588348925780101117e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.040373313055792996e-03,2.887693653310992314e-03,0.000000000000000000e+00,1.606339955991435784e-03,2.675319341528285474e-02,4.575840301164076779e-02,1.906517864492287273e-01,3.162182959255423198e-02,6.970225745970912157e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.578804599307019108e-01,2.191280099473830456e-01,1.227594033255545621e-02,1.345543058804458784e-02,5.508900907605075725e-02,2.608113221694776523e-02,1.385429062598614036e-01,1.572095477251609155e-02,0.000000000000000000e+00,5.050985838855825971e-02
1.071859697649166637e-01,7.418349917068675636e-02,0.000000000000000000e+00,4.119131083420701084e-02,2.676331760650158421e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.446685046329542791e-02,0.000000000000000000e+00,5.544711097838189023e-02,1.089718417940428313e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.665067381284740456e-03,8.648610687832332042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.120025439270533746e-01,0.000000000000000000e+00,5.540913185084166267e-04,2.268936802411502390e-02,2.517197509215248971e-02,7.701394417043921393e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.172709726236769223e-01,1.240603921197226851e-02,1.290536427822679957e-03,2.164912704321092670e-04,0.000000000000000000e+00,1.959645627791311868e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.628418249260777929e-04
0.000000000000000000e+00,0.000000000000000000e+00,2.687989467978328315e-02,0.000000000000000000e+00,1.236466530361911009e-01,4.150064453000682635e-02,2.663338391616412032e-02,1.067310318581108503e-01,3.924353352291583968e-02,1.436007004489774919e-01,3.098226252481713961e-04,3.477177883434249411e-02,7.315130196439205597e-03,3.107645638190047188e-02,2.724276199526000017e-02,1.697320133846377255e-01,2.993705303465661882e-01,2.406533016662575162e-03,9.010047151503689997e-03,9.179377758123052899e-02,6.519346821263381775e-02,1.926072640450036400e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.550017670184834828e-01,0.000000000000000000e+00,1.724938014038314774e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.623672134425865178e-05,2.942326898049597503e-02,1.838520157721335035e-02,0.000000000000000000e+00,8.470412469949005138e-03,2.363488949078605336e-02,2.227622628157161291e-02,1.767218136381354388e-01,9.272368657291643612e-02,8.974677038635435478e-02,0.000000000000000000e+00,0.000000000000000000e+00
