4.753535574379511019e-02,7.948533904711492515e-02,3.463132803715177760e-02,4.334604800047434092e-02,8.154527625967578075e-02,5.746547416241508388e-02,6.774224374625735512e-02,5.555721075567537220e-02,4.654370638916498493e-01,1.267995608198607509e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.502466327783816710e-03,1.599981555477777706e-01,0.000000000000000000e+00,1.287253300382850685e-01,2.668398485942322096e-01,0.000000000000000000e+00,3.361061691944581317e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.713685902934166227e-02,3.734192036533059977e-02,2.456790103181952581e-02,2.221308409875507803e-02,3.792532131508267318e-02,3.182686940638275452e-02,3.462792855111166551e-02,3.127208053384414321e-02,4.894088810460997530e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.362525920143742575e-01,0.000000000000000000e+00,2.069896434925833084e-02,0.000000000000000000e+00,2.631791594154505448e-02,0.000000000000000000e+00
2.436561681897699699e-02,3.762182951620873794e-02,1.638651896849151884e-02,4.468162088820989974e-02,3.345539857834357866e-02,6.620692764427084376e-02,3.560469965505173168e-02,4.203418750589774794e-02,1.043036649147477124e-01,0.000000000000000000e+00,1.198109442489728865e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.550154980066589028e-01,6.680368094462145467e-02,0.000000000000000000e+00,8.815658572362234519e-03,0.000000000000000000e+00,4.131596572322115413e-01,0.000000000000000000e+00,2.788589399535357227e-01,1.768518295123617246e-01
8.441648304645353595e-02,5.028388731149553009e-02,6.854753103747918130e-02,4.152918842984909542e-02,6.922787150989946625e-02,1.295283100593769623e-02,2.416377923830669364e-02,4.661900981741751160e-02,2.964359680010583697e-02,0.000000000000000000e+00,1.002700207795402879e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.374668955755778799e-02,8.298743031242481472e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.290649580437219668e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.689530103190343857e-02,4.701646213331745622e-02,1.428491490607155384e-02,1.540047135531563867e-02,5.035378482102897263e-02,3.241877907897019323e-02,3.303615622140354535e-02,2.423929038283139173e-02,4.864326234115805003e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.813570010396135905e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.393400622208656861e-02,6.050086796810141831e-02,0.000000000000000000e+00
1.834081503661230683e-02,2.026791538730890636e-03,1.368279332913612282e-03,4.624085926397196455e-02,0.000000000000000000e+00,4.513030622512275575e-02,3.200490603070466761e-02,1.378437756250439766e-02,0.000000000000000000e+00,1.009905722026520902e-01,2.769595259267300380e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.929056004063966892e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.797757418939838224e-03,3.614210700624276851e-01,0.000000000000000000e+00,3.309493659768184548e-01,3.002573537969790984e-01
3.102791130574128128e-02,3.721608237720387680e-02,3.928702895082503144e-02,1.311446051856168804e-02,4.598980522579906860e-02,6.447173297511788262e-03,2.161522520563200975e-02,2.887879524427942185e-02,7.157778303254715146e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.966738210369013126e-03,1.694729254460745557e-02,0.000000000000000000e+00,6.335499569425101507e-02,2.326164335052533783e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.856461960164976612e-03,2.979578181827539571e-02,5.023537728634553529e-03,6.891738475678727861e-03,7.683731072623639809e-03,2.020294927255856035e-02,1.516298759433358859e-02,2.368481130522816225e-02,1.472215356204017167e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.290528020088225924e-02,2.164181754599978358e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.464493787868679953e-02,3.259980125037670318e-02,9.536651711665657116e-03,3.465713255421442457e-02,3.685235587100930271e-02,3.041845514303686757e-02,3.515523813139161818e-02,2.678203703013679743e-02,3.611235105019231645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.410248848392625765e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.033249852034195060e-01
3.589068356870327853e-02,2.411318999960085710e-02,2.860073184584471448e-02,4.555253760368804805e-02,5.105408322896488188e-02,5.249270800881521842e-02,2.673400242174011829e-02,4.161288046401527552e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409993520020175195e-01,1.434720876034932258e-01,4.310035670783863848e-01,3.734008231678870998e-02,0.000000000000000000e+00,1.121607331930303680e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.049887096443060663e-01,0.000000000000000000e+00
