0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.166666666666666435e-02,1.041666666666666609e-02,3.125000000000000000e-02,3.125000000000000000e-02,1.562500000000000000e-02,1.041666666666666609e-02,5.208333333333333044e-03,5.208333333333333044e-03,4.687500000000000000e-02,5.208333333333333044e-03,4.166666666666666435e-02,3.645833333333333565e-02,5.729166666666666435e-02,5.208333333333333044e-03,4.166666666666666435e-02,2.604166666666666782e-02,2.083333333333333218e-02,0.000000000000000000e+00,5.208333333333333044e-03,1.041666666666666609e-02,0.000000000000000000e+00,5.208333333333333044e-03,1.093750000000000000e-01,5.208333333333333044e-03,4.166666666666666435e-02,5.208333333333333044e-03,5.208333333333333044e-03,5.208333333333333044e-03,1.041666666666666609e-02,5.208333333333333565e-02,5.208333333333333565e-02,0.000000000000000000e+00,1.562500000000000000e-02,5.208333333333333044e-03,1.041666666666666609e-02,1.041666666666666609e-02,1.041666666666666609e-02,1.562500000000000000e-02,1.562500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.208333333333333044e-03,4.166666666666666435e-02,3.645833333333333565e-02,1.041666666666666609e-02,4.166666666666666435e-02,1.041666666666666609e-02,2.083333333333333218e-02,0.000000000000000000e+00,5.208333333333333044e-03,5.208333333333333044e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857054e-02,2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857054e-02,2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.285714285714285643e-01,1.714285714285714302e-01,2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.714285714285714107e-02,2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857054e-02,0.000000000000000000e+00,5.714285714285714107e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.714285714285714302e-01,2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857054e-02
1.760563380281690224e-02,1.408450704225352144e-02,3.521126760563380448e-02,2.112676056338028130e-02,1.056338028169014065e-02,1.056338028169014065e-02,1.408450704225352144e-02,3.521126760563380361e-03,1.408450704225352144e-02,3.521126760563380361e-03,3.521126760563380361e-03,3.521126760563380361e-03,3.873239436619718007e-02,2.816901408450704289e-02,3.521126760563380361e-03,1.760563380281690224e-02,2.816901408450704289e-02,1.760563380281690224e-02,7.042253521126760722e-03,7.042253521126760722e-03,4.577464788732394513e-02,3.521126760563380361e-03,1.056338028169014065e-02,1.408450704225352144e-02,3.521126760563380361e-03,0.000000000000000000e+00,7.042253521126760722e-03,4.225352112676056260e-02,1.760563380281690224e-02,2.112676056338028130e-02,7.746478873239436014e-02,1.056338028169014065e-02,2.464788732394366036e-02,2.464788732394366036e-02,2.112676056338028130e-02,2.464788732394366036e-02,2.464788732394366036e-02,1.760563380281690224e-02,1.760563380281690224e-02,1.056338028169014065e-02,3.521126760563380448e-02,7.042253521126760722e-03,2.112676056338028130e-02,1.408450704225352144e-02,1.408450704225352144e-02,2.464788732394366036e-02,1.760563380281690224e-02,7.042253521126760722e-03,1.408450704225352144e-02,1.760563380281690224e-02,1.056338028169014065e-02,7.042253521126760722e-03,7.042253521126760722e-03,2.112676056338028130e-02,2.464788732394366036e-02,3.521126760563380361e-03,0.000000000000000000e+00,7.042253521126760722e-03,7.042253521126760722e-03,2.112676056338028130e-02
7.095343680709534362e-02,6.430155210643015429e-02,4.545454545454545581e-02,1.330376940133037693e-02,2.993348115299334852e-02,2.771618625277161990e-02,5.543237250554324154e-03,1.108647450110864744e-03,1.995565410199556453e-02,3.325942350332594232e-03,1.662971175166296986e-02,1.330376940133037693e-02,1.884700665188470195e-02,1.441241685144124124e-02,2.217294900221729488e-03,1.219512195121951262e-02,1.219512195121951262e-02,3.325942350332594232e-03,6.651884700665188464e-03,5.543237250554324154e-03,9.977827050997782263e-03,2.217294900221729488e-03,6.651884700665188464e-03,1.441241685144124124e-02,6.651884700665188464e-03,1.108647450110864744e-03,2.217294900221729488e-03,1.219512195121951262e-02,2.217294900221729488e-03,4.434589800443458976e-03,1.563192904656319215e-01,1.662971175166296986e-02,2.660753880266075386e-02,3.880266075388026648e-02,3.547671840354767181e-02,3.325942350332594232e-03,4.434589800443458976e-03,3.436807095343680923e-02,2.882483370288248248e-02,5.543237250554324154e-03,3.325942350332593972e-02,5.543237250554324154e-03,2.549889135254988781e-02,1.995565410199556453e-02,7.760532150776053642e-03,2.771618625277161990e-02,2.106430155210643057e-02,5.543237250554324154e-03,3.325942350332594232e-03,3.325942350332594232e-03,7.760532150776053642e-03,6.651884700665188464e-03,2.217294900221729488e-03,8.869179600886917952e-03,1.108647450110864744e-03,8.869179600886917952e-03,1.108647450110864744e-03,4.434589800443458976e-03,1.108647450110864744e-03,5.543237250554324154e-03
4.629629629629629373e-03,4.629629629629629373e-03,1.388888888888888812e-02,9.259259259259258745e-03,4.629629629629629373e-03,4.629629629629629373e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555247e-02,5.555555555555555247e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,2.314814814814814686e-02,2.314814814814814686e-02,0.000000000000000000e+00,6.481481481481481122e-02,4.629629629629629373e-02,1.388888888888888812e-02,1.388888888888888812e-02,1.388888888888888812e-02,9.259259259259258745e-03,0.000000000000000000e+00,6.018518518518518184e-02,1.388888888888888812e-02,1.388888888888888812e-02,3.240740740740740561e-02,1.388888888888888812e-02,9.259259259259258745e-03,0.000000000000000000e+00,2.314814814814814686e-02,0.000000000000000000e+00,9.259259259259258745e-03,4.629629629629629373e-03,4.629629629629629373e-03,9.259259259259258745e-03,6.944444444444444753e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.629629629629629373e-03,5.555555555555555247e-02,5.092592592592592310e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555247e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.629629629629629373e-03,0.000000000000000000e+00,5.555555555555555247e-02,1.388888888888888812e-02,1.388888888888888812e-02,1.388888888888888812e-02,0.000000000000000000e+00,4.629629629629629373e-03,1.388888888888888812e-02,1.388888888888888812e-02,3.240740740740740561e-02,4.629629629629629373e-03,9.259259259259258745e-03
5.343511450381679267e-02,4.834605597964376777e-02,3.053435114503816675e-02,7.633587786259541687e-03,1.781170483460559756e-02,1.272264631043256919e-02,7.633587786259541687e-03,2.544529262086514185e-03,2.798982188295165430e-02,2.544529262086514185e-03,2.035623409669211348e-02,1.781170483460559756e-02,1.781170483460559756e-02,1.272264631043256919e-02,0.000000000000000000e+00,7.633587786259541687e-03,2.798982188295165430e-02,0.000000000000000000e+00,2.544529262086513838e-02,2.290076335877862593e-02,1.781170483460559756e-02,5.089058524173028369e-03,7.633587786259541687e-03,1.781170483460559756e-02,7.633587786259541687e-03,0.000000000000000000e+00,5.089058524173028369e-03,2.035623409669211348e-02,7.633587786259541687e-03,7.633587786259541687e-03,1.399491094147582715e-01,2.035623409669211348e-02,2.035623409669211348e-02,2.798982188295165430e-02,2.290076335877862593e-02,7.633587786259541687e-03,7.633587786259541687e-03,3.816793893129771104e-02,3.053435114503816675e-02,1.017811704834605674e-02,2.544529262086513838e-02,2.544529262086514185e-03,1.781170483460559756e-02,1.526717557251908337e-02,7.633587786259541687e-03,2.035623409669211348e-02,1.526717557251908337e-02,2.544529262086514185e-03,1.017811704834605674e-02,0.000000000000000000e+00,2.798982188295165430e-02,2.290076335877862593e-02,5.089058524173028369e-03,1.017811704834605674e-02,7.633587786259541687e-03,7.633587786259541687e-03,0.000000000000000000e+00,5.089058524173028369e-03,2.544529262086514185e-03,7.633587786259541687e-03
1.282051282051282007e-02,1.282051282051282007e-02,1.282051282051282007e-02,0.000000000000000000e+00,4.273504273504273934e-03,4.273504273504273934e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.692307692307692735e-02,7.692307692307692735e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.418803418803419147e-02,2.991452991452991581e-02,2.991452991452991581e-02,0.000000000000000000e+00,4.273504273504273587e-02,3.418803418803419147e-02,8.547008547008547868e-03,4.273504273504273934e-03,4.700854700854700807e-02,4.273504273504273587e-02,4.273504273504273934e-03,2.564102564102564014e-02,1.282051282051282007e-02,1.282051282051282007e-02,1.282051282051282007e-02,2.136752136752136794e-02,4.273504273504273934e-03,0.000000000000000000e+00,2.136752136752136794e-02,4.273504273504273934e-03,4.273504273504273934e-03,4.273504273504273934e-03,4.273504273504273934e-03,0.000000000000000000e+00,1.025641025641025605e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.547008547008547868e-03,3.418803418803419147e-02,3.418803418803419147e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.273504273504273587e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.273504273504273934e-03,1.282051282051282007e-02,4.700854700854700807e-02,8.547008547008547868e-03,4.273504273504273934e-03,4.273504273504273587e-02,4.273504273504273934e-03,0.000000000000000000e+00,1.282051282051282007e-02,1.282051282051282007e-02,1.282051282051282007e-02,4.273504273504273934e-03,4.273504273504273934e-03
3.663003663003663000e-03,3.663003663003663000e-03,3.663003663003663000e-03,0.000000000000000000e+00,3.663003663003663000e-03,3.663003663003663000e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.860805860805860801e-02,3.296703296703296787e-02,1.098901098901098987e-02,1.098901098901098987e-02,6.227106227106227188e-02,5.494505494505494414e-02,2.564102564102564014e-02,1.465201465201465200e-02,2.197802197802197974e-02,1.465201465201465200e-02,3.663003663003663000e-03,3.663003663003663000e-03,1.465201465201465200e-02,7.326007326007326001e-03,0.000000000000000000e+00,3.663003663003663174e-02,1.465201465201465200e-02,1.465201465201465200e-02,1.465201465201465200e-02,2.197802197802197974e-02,1.831501831501831587e-02,1.465201465201465200e-02,3.663003663003663174e-02,7.326007326007326001e-03,0.000000000000000000e+00,3.663003663003663000e-03,3.663003663003663000e-03,1.098901098901098987e-02,5.494505494505494414e-02,1.465201465201465200e-02,1.098901098901098987e-02,7.326007326007326001e-03,7.692307692307692735e-02,3.663003663003663174e-02,2.197802197802197974e-02,1.465201465201465200e-02,3.663003663003663174e-02,2.197802197802197974e-02,1.465201465201465200e-02,1.465201465201465200e-02,3.663003663003663000e-03,2.564102564102564014e-02,3.663003663003663000e-03,3.663003663003663000e-03,7.326007326007326001e-03,0.000000000000000000e+00,7.326007326007326001e-03,1.465201465201465200e-02,1.465201465201465200e-02,1.831501831501831587e-02,0.000000000000000000e+00,2.197802197802197974e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.172413793103448204e-02,4.310344827586207184e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.448275862068965469e-02,2.586206896551724102e-02,8.620689655172413673e-03,1.724137931034482735e-02,5.172413793103448204e-02,1.724137931034482735e-02,3.448275862068965469e-02,3.448275862068965469e-02,4.310344827586207184e-02,4.310344827586207184e-02,0.000000000000000000e+00,2.586206896551724102e-02,8.620689655172413673e-03,8.620689655172413673e-03,0.000000000000000000e+00,5.172413793103448204e-02,8.620689655172413673e-03,0.000000000000000000e+00,6.034482758620689918e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.620689655172413673e-03,6.034482758620689918e-02,8.620689655172413673e-03,8.620689655172413673e-03,8.620689655172413673e-03,2.586206896551724102e-02,8.620689655172413673e-03,1.724137931034482735e-02,1.724137931034482735e-02,2.586206896551724102e-02,1.724137931034482735e-02,1.724137931034482735e-02,0.000000000000000000e+00,8.620689655172413673e-03,2.586206896551724102e-02,3.448275862068965469e-02,3.448275862068965469e-02,4.310344827586207184e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.724137931034482735e-02,1.724137931034482735e-02,0.000000000000000000e+00,1.724137931034482735e-02,8.620689655172413673e-03
3.461538461538461731e-02,2.884615384615384776e-02,2.115384615384615502e-02,0.000000000000000000e+00,1.730769230769230865e-02,1.346153846153846229e-02,5.769230769230769551e-03,3.846153846153846367e-03,3.269230769230769412e-02,0.000000000000000000e+00,2.884615384615384776e-02,2.884615384615384776e-02,2.307692307692307820e-02,1.923076923076923184e-02,0.000000000000000000e+00,1.923076923076923184e-02,2.500000000000000139e-02,0.000000000000000000e+00,1.923076923076923184e-02,1.346153846153846229e-02,9.615384615384615918e-03,0.000000000000000000e+00,5.769230769230769551e-03,9.615384615384615918e-03,3.846153846153846367e-03,0.000000000000000000e+00,1.923076923076923184e-03,1.153846153846153910e-02,7.692307692307692735e-03,1.346153846153846229e-02,1.519230769230769107e-01,2.307692307692307820e-02,0.000000000000000000e+00,2.692307692307692457e-02,1.923076923076923184e-02,1.153846153846153910e-02,1.923076923076923184e-03,6.538461538461538824e-02,6.153846153846154188e-02,3.846153846153846367e-03,2.692307692307692457e-02,1.923076923076923184e-03,2.500000000000000139e-02,2.307692307692307820e-02,3.846153846153846367e-03,3.076923076923077094e-02,2.500000000000000139e-02,1.923076923076923184e-03,2.115384615384615502e-02,1.923076923076923184e-03,2.307692307692307820e-02,1.730769230769230865e-02,0.000000000000000000e+00,5.769230769230769551e-03,7.692307692307692735e-03,5.769230769230769551e-03,0.000000000000000000e+00,1.923076923076923184e-03,3.846153846153846367e-03,9.615384615384615918e-03
3.278688524590164105e-02,3.278688524590164105e-02,8.196721311475409222e-02,3.278688524590164105e-02,3.278688524590164105e-02,1.639344262295082053e-02,1.639344262295082053e-02,0.000000000000000000e+00,1.639344262295082053e-02,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.918032786885245811e-02,3.278688524590164105e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.918032786885245811e-02,3.278688524590164105e-02,0.000000000000000000e+00,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082053e-02,0.000000000000000000e+00,1.639344262295082053e-02,9.836065573770491621e-02,1.639344262295082053e-02,3.278688524590164105e-02,4.918032786885245811e-02,3.278688524590164105e-02,0.000000000000000000e+00,1.639344262295082053e-02,3.278688524590164105e-02,3.278688524590164105e-02,4.918032786885245811e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.639344262295082053e-02,3.278688524590164105e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.918032786885245811e-02,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555247e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,5.555555555555555247e-02,2.777777777777777624e-02,2.777777777777777624e-02,0.000000000000000000e+00,8.333333333333332871e-02,5.555555555555555247e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,2.777777777777777624e-02,0.000000000000000000e+00,5.555555555555555247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,0.000000000000000000e+00,5.555555555555555247e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02
4.958677685950413361e-02,4.958677685950413361e-02,7.438016528925620041e-02,0.000000000000000000e+00,5.785123966942148921e-02,4.958677685950413361e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.652892561983471120e-02,0.000000000000000000e+00,1.652892561983471120e-02,8.264462809917355601e-03,1.652892561983471120e-02,1.652892561983471120e-02,0.000000000000000000e+00,1.652892561983471120e-02,8.264462809917355601e-03,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-03,1.652892561983471120e-02,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.264462809917355601e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.570247933884297564e-01,3.305785123966942241e-02,0.000000000000000000e+00,9.090909090909091161e-02,8.264462809917355601e-02,1.652892561983471120e-02,8.264462809917355601e-03,2.479338842975206680e-02,8.264462809917355601e-03,1.652892561983471120e-02,1.652892561983471120e-02,0.000000000000000000e+00,1.652892561983471120e-02,8.264462809917355601e-03,0.000000000000000000e+00,3.305785123966942241e-02,8.264462809917355601e-03,0.000000000000000000e+00,8.264462809917355601e-03,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
