7.379243937671534775e-03,3.003469728416793133e-02,2.107691280873099648e-01,2.604685999259668816e-01,1.503590525618874081e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.069082466085965466e-01,2.617921862356492047e-01,2.723746461696758409e-02
1.320784036496684966e-01,1.046348561757040330e-01,2.162680194517137972e-02,1.149314317026185889e-01,3.472399358176093687e-01
1.457004351642423538e-03,1.274976286583114939e-02,4.538879105804434211e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.470151929868248768e-03,7.825648557508226369e-03,1.777402794142572684e-02,2.796261815981672672e-01,2.447059633379974897e-02
1.851346656052361705e-01,6.799860395673359981e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.748566543010065644e-01
4.857591112107793180e-03,9.192143527841343392e-03,1.506714931663464541e-01,3.609525995077528249e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.389159968271126977e-01,6.809401315186612569e-02,0.000000000000000000e+00
3.092122186357096902e-01,1.595465880965012129e-02,1.993425614458226719e-02,6.281219147894195887e-02,0.000000000000000000e+00
3.679308618499288475e-02,3.323179407385498663e-01,2.364271232034785737e-03,3.479874510432924561e-02,6.975558992505161149e-03
1.349967898828738355e-01,5.489485508351272386e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.369291964560331420e-01
4.012405442802594036e-02,2.365106303606874863e-02,3.621013641483093737e-02,1.947833810357635018e-02,2.604632424393448220e-01
1.197274135730221761e-01,3.643883864021006669e-02,2.549355488580857393e-02,2.609924232751686946e-02,3.318735062073036729e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.881770398937964550e-02,5.074128167683109730e-02,0.000000000000000000e+00
3.224688466500364448e-01,1.013145842785206745e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.057965633423371209e-03,7.449857303059727971e-04,2.014276770932669769e-01,2.910302639894748675e-02
0.000000000000000000e+00,2.704866835930309632e-01,0.000000000000000000e+00,2.608260238105582912e-02,1.505206117963031609e-02
1.225505561366258336e-02,5.300574901535910766e-02,1.670758594911799996e-03,1.825807068043071649e-02,2.814926883578087180e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.689638130220425860e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.374675689208011165e-05,4.712765901566831617e-02,2.863285257196973577e-02,1.244401454502496868e-01,0.000000000000000000e+00
2.779969339097316805e-01,6.788696528563405164e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.277729641333660800e-03,8.723370903864295645e-02,0.000000000000000000e+00,1.794916515617199894e-04
1.055175901209906217e-02,1.633579055054730500e-02,6.375950608250396945e-02,2.233306448444408177e-02,8.865615647858175394e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.612398152240872878e-02,5.280776764715686133e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.089014728565727119e-02,9.842079738877292788e-03,0.000000000000000000e+00
1.886036822461178639e-02,2.658179719391024487e-01,1.244096179911445728e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.165384189425374445e-02,1.990271343167708887e-02,1.108128890871107886e-01,0.000000000000000000e+00
2.833399825966224569e-03,1.750469899469072887e-01,6.669479828385772163e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.666748876519732286e-03,2.317450117464587428e-02,1.874670931429973236e-02,5.617209356755712389e-03,1.497073754534984924e-01
1.068799203741262714e-02,1.037608979359561784e-02,2.389315334591549100e-02,6.301861061597861802e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.209118445255979696e-02,4.041461783107817840e-02,1.487203738656450117e-03
0.000000000000000000e+00,1.381712268610180705e-01,3.901401793001056401e-03,0.000000000000000000e+00,1.027613837936431750e-03
1.166054288990132047e-02,3.450550038352320076e-02,1.758655892097583592e-02,1.174419651199560058e-02,8.074509857816208891e-02
1.170826209360959756e-05,0.000000000000000000e+00,2.728516591373575037e-02,5.129424558445112858e-02,7.126141186060590445e-03
3.706402175377310464e-03,1.820827707638541376e-02,1.421032596871677975e-02,4.688156433179456462e-03,1.260783913500284070e-01
3.457548015497698569e-03,7.872315029061282415e-03,4.406618452139907799e-02,4.657899547695536560e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.695759115037579756e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.086437552181242300e-02,5.411544575639103127e-03,0.000000000000000000e+00
2.012439464444636811e-02,3.130091216705040841e-02,1.086579541253496380e-02,1.596137106789018243e-03,8.520226600335351064e-02
