2.933577650121454994e-02,1.939014484310566666e-01,4.356537079667181095e-02,0.000000000000000000e+00,3.233086065654713348e-01,1.023167060543820200e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.355897639346773709e-01,0.000000000000000000e+00,1.835156211488235892e-02,1.649193811508258556e-01,6.424189211100175823e-02,2.128392557020636344e-02
1.152150283177594686e-01,1.254420885514921091e-01,4.883633421535673452e-02,8.412449180113525105e-02,3.326729017320121523e-02,1.494261634603159979e-02,2.277132875888315533e-01
1.217966995339749177e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.477778198417591202e-04,2.924542938820917648e-01,5.281025560499603699e-01,0.000000000000000000e+00
3.642117087464704587e-03,2.805329760236946468e-01,0.000000000000000000e+00,2.734921912343088804e-02,6.014917103776867141e-02,2.578636705924064031e-03,2.123486159062053236e-02
8.229034602350392136e-02,0.000000000000000000e+00,6.694472821313411648e-02,1.232022188100038718e-01,1.495457664019262702e-03,0.000000000000000000e+00,2.485741527127691142e-01
9.998308811641437241e-03,3.008680082323576029e-03,3.430841080166667479e-04,3.871384661275148204e-03,1.730278912304767103e-01,1.111313311802347853e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.691059567563402727e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.511110382851637013e-01,1.114307903115313025e-01,0.000000000000000000e+00
3.013616346467613491e-02,4.061623705623297609e-02,1.094435938800088493e-01,3.119853936166864794e-01,3.162659325027818852e-02,1.046424166692378616e-02,0.000000000000000000e+00
3.308398069640468564e-01,4.013149367841756243e-02,0.000000000000000000e+00,5.737135257835451752e-02,0.000000000000000000e+00,9.120649713376345613e-03,0.000000000000000000e+00
6.825054169687992667e-02,0.000000000000000000e+00,7.361795543958393924e-03,9.681773343723651393e-02,2.537840720205162409e-03,0.000000000000000000e+00,2.332715276177264596e-01
2.311323321302832107e-02,6.872477458555929439e-03,1.985529355268667584e-01,0.000000000000000000e+00,3.280051401921019877e-02,1.840442321396305869e-02,1.266228936072565370e-01
3.306149396395555162e-02,2.822304579317517874e-03,2.381799184670401193e-01,4.732949176567686350e-02,2.552420031027799463e-02,2.649032512255316239e-03,0.000000000000000000e+00
0.000000000000000000e+00,3.057805922393144055e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.117637860168739644e-01,5.855428865571449953e-02,0.000000000000000000e+00
1.621701949225247408e-02,0.000000000000000000e+00,1.503219497898719004e-01,3.126596112852886855e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.977110652543292435e-01,0.000000000000000000e+00,2.163710339162058099e-02,3.505025690372016306e-02,0.000000000000000000e+00,2.356274149272803708e-02
2.685628895333962984e-01,3.545055805222111639e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.108765761091766396e-03
5.257846418149678819e-02,6.821353365651414147e-03,1.280927937772844694e-01,0.000000000000000000e+00,1.033084706758333714e-02,0.000000000000000000e+00,1.532500150339035083e-01
9.846655552899308099e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002570201222557217e-01,3.909482983522104549e-01,0.000000000000000000e+00
4.118734104698954651e-02,1.294432647220769839e-01,2.505906285514933676e-02,0.000000000000000000e+00,3.440522614990006861e-02,2.490438712152113002e-02,0.000000000000000000e+00
1.681163376168140489e-02,0.000000000000000000e+00,7.968239319622898165e-02,2.892965858732952644e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.035921284801463928e-09
6.357995742435436880e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.645974419453305748e-02,8.936884880831345856e-02,0.000000000000000000e+00
1.593454338576419035e-02,0.000000000000000000e+00,2.610080802958658630e-02,1.771633910496723694e-03,9.731811193145628591e-02,2.255223024843206955e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.500293948455083376e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.196671550795385508e-02,1.076124661663803439e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.076491153995710139e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.778981485093018233e-02,9.017852221217825814e-02,0.000000000000000000e+00
2.646368146683737432e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.125746280512811476e-02,1.222030136935900284e-02,8.734789701242690399e-03,0.000000000000000000e+00
3.728188112181635844e-02,1.221477545514996765e-01,1.534625158460000034e-02,0.000000000000000000e+00,1.617349475729643396e-02,2.497878618839546178e-02,0.000000000000000000e+00
1.741092727399085049e-01,0.000000000000000000e+00,9.606618211117914311e-04,4.066756629756461752e-03,7.670555725968750301e-03,4.584671311249929708e-03,0.000000000000000000e+00
2.177671562710357597e-02,2.697283630073749657e-03,8.590130771470254334e-02,0.000000000000000000e+00,1.193761451315914802e-02,1.428837695532176807e-02,7.521695415791423978e-02
8.826617830799850933e-03,6.077638003238349657e-02,1.843468535609769574e-02,2.605376803749494437e-03,2.862248826763435020e-02,2.105653018826864065e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.567648233443721104e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.300023260058464081e-02,2.734008928275472126e-03,6.345937562624056998e-04
1.379763690481854155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.869142569277082007e-03,7.099706685020877595e-04,0.000000000000000000e+00
3.507249420846274279e-02,0.000000000000000000e+00,5.210747002653633858e-02,0.000000000000000000e+00,3.891391883954586906e-02,0.000000000000000000e+00,3.930407300523974801e-02
0.000000000000000000e+00,2.335023161547728279e-02,1.748972728736822302e-03,8.070658302460062615e-05,7.777739601763537791e-02,0.000000000000000000e+00,3.356521309287653545e-03
1.679885672569217045e-02,3.870298482753269532e-03,7.356663465500570820e-02,0.000000000000000000e+00,5.394560081340222385e-03,1.345907994357803568e-02,6.334839660329220912e-02
7.131578176029889846e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.319342040269116466e-03,5.511932045215901105e-02,2.312602961970927976e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.691066192073001545e-02,2.871499954813012123e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.696336594131568924e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.013305496050502408e-02,5.313400894870519420e-02,0.000000000000000000e+00
3.040661017995939172e-02,0.000000000000000000e+00,7.433213601322037622e-02,0.000000000000000000e+00,1.195228161365225784e-02,2.203392850993002392e-03,4.012340693633337230e-02
7.048354286606104899e-03,4.823900415721690121e-02,7.806811413787589568e-03,4.112295688758222517e-03,2.298787987025589438e-02,1.849862454717369001e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.100955698930389803e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.858475288856548589e-03,0.000000000000000000e+00
1.199155667937748942e-01,4.131397288895519160e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170766859807985560e-03
1.807753956813958139e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.925313890053611240e-02,5.981530819952741995e-02,0.000000000000000000e+00
0.000000000000000000e+00,9.920134064950802966e-02,6.034345961531839379e-03,1.429683376809627766e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.185972571900032434e-02,3.987407596386921722e-03,9.353262432496802685e-04,1.537872588738009973e-03,4.095186348652930103e-02,2.182885476122111909e-02,0.000000000000000000e+00
2.414010166585145792e-02,1.180430737562765120e-01,2.032576069853063785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.942410379730791226e-02,0.000000000000000000e+00,6.467636864485427906e-02,9.252051988198409238e-03,4.614349139519824741e-03,0.000000000000000000e+00,3.608956065937877523e-03
2.651485553475509474e-02,1.791914479128663747e-03,2.712084101528018654e-02,0.000000000000000000e+00,2.021104331823038447e-02,0.000000000000000000e+00,3.946906046358942405e-02
0.000000000000000000e+00,5.601050882719495368e-03,8.118447373633704001e-02,2.116182137861875173e-02,3.158846246184912610e-03,2.091235761065842174e-03,0.000000000000000000e+00
8.183819907738326682e-02,0.000000000000000000e+00,1.856299660764331111e-03,0.000000000000000000e+00,3.941990647985465016e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.361677971537893932e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.538172121967361881e-02,6.296155202698384967e-02,0.000000000000000000e+00
9.202594401395328139e-03,7.984637749829343739e-03,5.008797698896111372e-02,0.000000000000000000e+00,1.132725037220386026e-02,4.012769827737655559e-03,5.927519971086323350e-03
7.930570933588060659e-03,0.000000000000000000e+00,6.371695277008405933e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.881957356068196308e-02
0.000000000000000000e+00,5.677291875829108131e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.741365150454186578e-02,1.778427005330295366e-02,0.000000000000000000e+00
2.144453439930095809e-02,1.087934189368816168e-01,1.510728368726341544e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.987808791892646004e-03,4.053742658297378350e-03,0.000000000000000000e+00,2.066825062139928185e-03,3.104994712255007908e-02,2.103829038522356948e-02,0.000000000000000000e+00
1.580409104505719337e-02,0.000000000000000000e+00,3.655073203930517267e-02,0.000000000000000000e+00,9.013235628160334162e-03,8.180882039543934314e-04,4.383912427299650055e-02
1.558529961402548708e-02,0.000000000000000000e+00,5.483564096068071353e-02,1.016545801707598000e-02,2.977280280423609364e-03,0.000000000000000000e+00,5.372987789636854243e-03
0.000000000000000000e+00,2.241498791693746079e-02,9.341597948643385729e-04,7.799228174304428376e-04,4.551341534692537882e-02,0.000000000000000000e+00,3.566756454620672191e-03
4.915410280266707677e-03,0.000000000000000000e+00,2.129950223279892044e-02,0.000000000000000000e+00,3.415684018805668215e-02,7.839181172732835601e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.662623649081759053e-02,4.754343983967921315e-03,0.000000000000000000e+00,2.074541126665030086e-02,1.915737880908172444e-02,0.000000000000000000e+00
2.366710120724332175e-03,1.552510340031336596e-02,2.017577121479421920e-02,0.000000000000000000e+00,1.922974987641366817e-02,2.216708989121195499e-03,0.000000000000000000e+00
