sjt27	h	h	l	2	0.00000000,0.00000000,0.00000000,0.00000000,0.04000000,0.04000000,0.20000000,0.16000000,0.16000000,0.00000000,0.04000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000
snb39	h	m	m	0	0.06752731,0.01787488,0.04766634,0.03773585,0.00993049,0.00297915,0.02482622,0.02085402,0.00397219,0.01390268,0.01092354,0.01688183,0.00794439,0.02780536,0.06355511,0.02284012,0.00496524,0.04170804,0.13406157,0.18371400,0.08142999,0.09036743,0.00397219,0.00496524,0.01787488,0.01986097,0.01290963,0.00695134
jrw98	h	h	l	0	0.10096154,0.04807692,0.04326923,0.05769231,0.01442308,0.00000000,0.01442308,0.04326923,0.02403846,0.01442308,0.03365385,0.00000000,0.00000000,0.05769231,0.05769231,0.03846154,0.01923077,0.02403846,0.15865385,0.09134615,0.05769231,0.03365385,0.00961538,0.03365385,0.02403846,0.00000000,0.00000000,0.00000000
jme42	h	m	l	1	0.01176471,0.01176471,0.00000000,0.00000000,0.11764706,0.05882353,0.00000000,0.09411765,0.04705882,0.04705882,0.04705882,0.03529412,0.01176471,0.08235294,0.00000000,0.00000000,0.00000000,0.02352941,0.08235294,0.04705882,0.04705882,0.00000000,0.07058824,0.04705882,0.05882353,0.03529412,0.01176471,0.01176471
aag45	h	l	l	0	0.08333333,0.04166667,0.03703704,0.01388889,0.06481481,0.02777778,0.03703704,0.06944444,0.03240741,0.02777778,0.05555556,0.00000000,0.00000000,0.07870370,0.05555556,0.03240741,0.01851852,0.02314815,0.10648148,0.04629630,0.01851852,0.01388889,0.03240741,0.04629630,0.03703704,0.00000000,0.00000000,0.00000000
yaz44	h	h	m	2	0.02500000,0.02500000,0.00000000,0.01250000,0.05000000,0.03750000,0.05000000,0.10000000,0.10000000,0.00000000,0.02500000,0.07500000,0.03750000,0.02500000,0.00000000,0.00000000,0.10000000,0.00000000,0.01250000,0.00000000,0.00000000,0.00000000,0.03750000,0.11250000,0.00000000,0.08750000,0.06250000,0.02500000
ams404	h	m	l	1	0.00000000,0.00000000,0.00000000,0.00000000,0.09090909,0.08333333,0.07575758,0.10606061,0.10606061,0.00000000,0.07575758,0.02272727,0.01515152,0.00000000,0.00000000,0.00000000,0.09848485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11363636,0.14393939,0.00000000,0.03030303,0.02272727,0.01515152
art47	h	h	m	2	0.07500000,0.07500000,0.00000000,0.05000000,0.00000000,0.00000000,0.07500000,0.05000000,0.05000000,0.00000000,0.00000000,0.05000000,0.02500000,0.07500000,0.00000000,0.00000000,0.17500000,0.05000000,0.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.00000000,0.05000000,0.02500000,0.02500000
mhr19	h	h	l	2	0.06944444,0.04629630,0.01388889,0.00925926,0.03703704,0.01388889,0.02777778,0.10648148,0.09722222,0.00925926,0.02314815,0.03240741,0.00925926,0.05555556,0.01388889,0.01388889,0.01388889,0.00925926,0.04629630,0.05555556,0.01851852,0.03703704,0.01388889,0.10185185,0.01388889,0.05555556,0.03240741,0.02314815
mjd78	h	h	l	0	0.11746032,0.09206349,0.02222222,0.03492063,0.01904762,0.00317460,0.00952381,0.03809524,0.00634921,0.03174603,0.01904762,0.03174603,0.02222222,0.11111111,0.03174603,0.01904762,0.01269841,0.01269841,0.10158730,0.04126984,0.02539683,0.01269841,0.00634921,0.01269841,0.04126984,0.05079365,0.04126984,0.03174603
brs112	h	m	l	0	0.15652174,0.09130435,0.06086957,0.03478261,0.03043478,0.00000000,0.00434783,0.02608696,0.00000000,0.01739130,0.00434783,0.00434783,0.00434783,0.13043478,0.08695652,0.05652174,0.00869565,0.00000000,0.13913043,0.05217391,0.04347826,0.00434783,0.00000000,0.00434783,0.02608696,0.00434783,0.00434783,0.00434783
skm37	h	m	m	2	0.06349206,0.03174603,0.03174603,0.00000000,0.03174603,0.01587302,0.03174603,0.09523810,0.07936508,0.01587302,0.01587302,0.07936508,0.01587302,0.03174603,0.04761905,0.04761905,0.04761905,0.00000000,0.06349206,0.00000000,0.00000000,0.00000000,0.01587302,0.09523810,0.01587302,0.09523810,0.01587302,0.01587302
dsa24	h	h	l	0	0.00000000,0.00000000,0.00000000,0.00000000,0.05882353,0.00534759,0.03208556,0.08021390,0.01069519,0.06417112,0.01069519,0.04278075,0.02673797,0.03208556,0.01604278,0.00000000,0.01069519,0.03208556,0.08556150,0.10160428,0.05347594,0.04812834,0.00534759,0.01069519,0.06951872,0.09625668,0.06417112,0.04278075
pmp27	h	l	l	0	0.06118143,0.01476793,0.04008439,0.01476793,0.02320675,0.00421941,0.01898734,0.03164557,0.00210970,0.02531646,0.02109705,0.02531646,0.01898734,0.02109705,0.05907173,0.02742616,0.00632911,0.02953586,0.10970464,0.15611814,0.06751055,0.07172996,0.00421941,0.00210970,0.03797468,0.03797468,0.04430380,0.02320675
jhg10	h	h	m	2	0.00625000,0.00625000,0.00000000,0.00000000,0.01875000,0.01250000,0.04375000,0.06875000,0.06250000,0.00000000,0.00625000,0.13125000,0.06875000,0.01250000,0.00000000,0.00000000,0.07500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01250000,0.06250000,0.00000000,0.16250000,0.16250000,0.08750000
kmh117	h	l	l	1	0.00925926,0.00925926,0.00000000,0.00925926,0.10185185,0.07407407,0.06481481,0.05555556,0.02777778,0.02777778,0.04629630,0.02777778,0.01851852,0.02777778,0.00925926,0.00000000,0.06481481,0.01851852,0.06481481,0.01851852,0.01851852,0.00000000,0.08333333,0.05555556,0.04629630,0.06481481,0.02777778,0.02777778
mjf68	h	h	m	1	0.00000000,0.00000000,0.00000000,0.00000000,0.06956522,0.06956522,0.05217391,0.10434783,0.10434783,0.00000000,0.08695652,0.06086957,0.02608696,0.00000000,0.00000000,0.00000000,0.07826087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09565217,0.13913043,0.00000000,0.06086957,0.02608696,0.02608696
hwf2	h	h	l	2	0.03571429,0.03571429,0.00000000,0.00000000,0.01190476,0.01190476,0.03571429,0.07142857,0.07142857,0.00000000,0.03571429,0.11904762,0.07142857,0.03571429,0.00000000,0.00000000,0.08333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01190476,0.09523810,0.00000000,0.13095238,0.08333333,0.05952381
rkh9	h	m	l	2	0.02127660,0.02127660,0.00000000,0.00000000,0.00000000,0.00000000,0.08510638,0.19148936,0.19148936,0.00000000,0.02127660,0.04255319,0.00000000,0.02127660,0.00000000,0.00000000,0.14893617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21276596,0.00000000,0.04255319,0.00000000,0.00000000
