1.377974785963994794e-02,3.946691832793344096e-02,4.580476695141942611e-02,5.068896578718847662e-02,2.004722683419326787e-02,4.097078244729658592e-02,3.082580275845146767e-02,3.327006796144162809e-02,1.276519921768872780e-02,3.364071338026571045e-02,1.709618478875692127e-02,3.027038147728004086e-02,3.974188812902109693e-04,3.437058212245069216e-02,5.323160328844861455e-02,5.542782102276557626e-02,2.313358733899683814e-02,4.767912955098035227e-02
3.303299655714563715e-02,5.637607248966267776e-02,4.070503850041207877e-02,3.044351105106564773e-02,3.934915535104879791e-02,3.069112438382709182e-02,2.360986157843049382e-02,9.789584056638793094e-03,2.375349849678353234e-02,2.065150616537907158e-02,5.279695506822354965e-03,4.529110053244778805e-02,2.795489336564806800e-03,6.062246868729543464e-02,7.381153699615464192e-03,4.975768931182702332e-02,5.482660406494620914e-02,1.551078695412901574e-02
6.612227466364305195e-02,5.579351604667044662e-02,1.451727448938148687e-02,3.710954905074016069e-02,4.152304202735748045e-02,1.649198973092208184e-02,5.921207824756591354e-02,6.240156642277097654e-02,2.774319467716528098e-02,3.373703446369148706e-02,4.097946604370338031e-02,1.452538463694591150e-02,2.526553740588098965e-02,2.854887111826202774e-03,6.825522586084625809e-02,6.000768219114287899e-02,6.482751264740492514e-02,4.364623874192041092e-02
4.187170607283118712e-02,5.078016661534268117e-02,3.887504957414600337e-02,3.927759441485732111e-02,5.679072273231278167e-02,4.698508105185776607e-02,4.623739939008557343e-02,5.563344730751336453e-02,3.372838351938291235e-02,4.761556079607264652e-02,1.874861622919617166e-02,1.631354210544809849e-02,2.244498888521175625e-03,2.616932971711888323e-02,2.346734518357320581e-02,3.573275809974862244e-02,1.605177532094386947e-02,2.311074573410921984e-02
4.859065368324739370e-02,5.389772134486560395e-02,5.236285986652145646e-02,2.289466511618365452e-02,3.871427364619918227e-03,3.653380601365362884e-02,1.286096237849590311e-02,5.093557379931258622e-02,6.182913378127814080e-02,5.689742406450714468e-02,3.868821499163605654e-02,9.728370711100527493e-03,1.300274359006649196e-03,3.425590199413422899e-03,5.539810548674170554e-02,1.600212894093488991e-02,1.259217561510468360e-04,6.586851567856449700e-03
6.730288179229386436e-02,5.218042032464354635e-02,4.859146027562333270e-02,5.990018390620183153e-02,5.287674598053107577e-02,5.270172770162768333e-02,2.799711123786603403e-02,5.255836410670608472e-02,3.682852131414148661e-02,2.271284419779296196e-02,3.171284888884114833e-02,5.275708627664688760e-02,6.180941213104365443e-03,3.173699757835953591e-03,2.341622125376081540e-02,4.125940880063514588e-02,5.425493666461986969e-02,2.011517873510339921e-02
1.243972295691376725e-02,5.001746650081755063e-02,3.586002068582183622e-02,4.453762541107555983e-02,3.153417544244090098e-02,4.117493353891553409e-02,4.086248350184343292e-02,6.037731665151610527e-02,4.314960312734512221e-02,1.933107031712459623e-02,2.388341660718007117e-02,0.000000000000000000e+00,1.335681268989081724e-02,1.806759743479304306e-02,7.115039257276814522e-03,6.054987334557304993e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.412133103509711052e-02,7.125845563927999358e-04,2.556882843178243103e-02,4.879279513293101334e-02,5.823399614610677566e-02,3.990296008527569743e-02,1.805549080931910175e-02,5.230215565717082765e-02,3.082828721769205471e-02,9.355943188429744276e-03,0.000000000000000000e+00,1.788347842078423511e-02,5.149319653890972043e-02,0.000000000000000000e+00,1.462746045904987288e-02,3.814373498757839265e-02,5.154039711049482331e-02,2.137383104384847285e-02
5.421602825980751522e-02,1.463898815216340896e-02,5.108893684839763832e-02,5.944697897471147574e-02,3.341565960164372823e-02,3.335026209557899468e-02,3.076804400365609066e-02,2.430010195643908522e-02,6.408848352775105284e-02,3.353943640839218698e-02,3.616340379551957057e-02,5.404968586182361950e-02,2.952556779668651446e-02,5.394707978428746765e-04,3.860186953527001280e-02,6.159077777159417677e-02,4.915194747865064134e-02,4.360088703810729299e-02
4.143327274787219489e-02,5.729426796182630899e-02,4.652733882536715798e-02,1.987120775338925560e-02,2.534431977220642437e-02,3.712522083707231468e-02,6.094591398157714335e-02,2.255695426339429654e-02,4.375536142851286364e-02,3.687629686151349534e-02,4.755075573216623747e-02,1.630017306901894100e-02,1.659018425163576171e-02,1.983895451977110355e-02,4.506516811003249967e-02,1.882029216666381705e-02,2.144107542382610310e-02,4.563091057509847254e-02
3.418950833149371482e-02,6.489222883454208446e-02,2.328201652262583063e-02,3.047088342164944869e-02,2.800761824335692984e-02,2.619907980511474235e-02,4.912200790048695809e-02,6.445389013061608718e-02,5.394149489149044352e-02,5.348288379028496436e-02,4.983847457588527416e-03,3.111246940460155627e-05,5.040263482637857839e-02,8.343714412344372365e-05,3.681313188909871026e-02,3.964482755364349964e-02,1.734225973686341887e-03,6.160516011811457970e-02
4.424180401452323941e-02,1.999105112272025336e-02,5.052154533054718788e-02,1.782886890205534133e-02,2.132973384416979659e-02,5.453416535253337305e-02,9.318709426188974410e-03,1.795989114434080533e-02,4.463558441337123206e-02,3.025125760832853353e-02,1.178930330262312198e-02,7.586535732562685146e-03,3.791344787465260324e-02,2.955496549844792778e-02,1.386484251346623963e-04,6.005109056258214201e-02,2.996952469003157093e-02,3.183008358475380301e-02
2.312973703355218624e-02,4.983412067066048112e-02,5.441160871107749569e-02,3.983466437142475086e-02,3.242775656769645437e-02,1.273173946170400722e-02,2.976401023466107923e-02,3.222488848016667740e-02,1.465883142914999743e-02,5.745363231412330129e-02,2.332059208270693615e-02,1.963143310787724208e-02,4.482567297223904318e-02,1.308386999193635568e-02,0.000000000000000000e+00,2.515184227032924227e-02,8.667220493842357418e-03,4.359619692240490618e-02
4.512234617594435004e-02,7.493769450371181272e-03,3.445328174579693255e-03,8.658369058971462223e-03,4.762733240766961473e-02,2.112384918132678702e-02,3.145935779977694635e-02,4.828219064963040069e-02,4.215928557080842604e-02,2.512531507641146619e-02,3.506741650584387776e-02,7.555662725111454703e-03,2.614705159898577172e-02,0.000000000000000000e+00,2.674080143541253049e-02,2.130079220482736929e-02,1.709489451793483675e-02,5.681325877124232537e-02
5.727141928554163597e-02,2.786647900007455797e-02,5.653719109005982124e-02,4.211851339715712988e-02,3.134533182423134001e-02,1.184508189418277332e-02,5.856856821222081871e-02,3.211077454987736751e-02,1.616275907373975612e-02,2.069256340611841730e-02,1.571612401376147952e-02,4.882555011911017540e-02,2.155266565820844471e-02,3.929659349181249296e-03,1.613323549106571511e-02,1.770896606780188870e-02,4.901350830135262071e-02,2.864328653404879174e-02
3.958572021800479263e-02,2.533640987679473475e-02,4.310614852559253862e-02,5.010766445274327657e-02,1.360428046225138285e-02,3.335173336591845672e-02,2.961733040764731248e-02,1.377506898820966656e-02,4.770057413669438057e-02,3.900183452932758782e-02,3.707992649036401678e-03,4.458728304053623248e-02,3.222128277734347124e-02,1.038743924816113752e-02,0.000000000000000000e+00,2.417238307035211864e-02,5.185735163344028231e-02,5.246228524852546149e-02
4.675416913101720917e-02,4.648763741057318488e-02,4.577387683538718804e-02,3.650082614947332271e-02,9.853969974736559445e-03,2.322577957065830381e-02,4.133501310998399791e-02,5.404096508198089066e-02,1.182301327704070489e-02,3.357557871425178447e-02,1.430177353002265450e-02,7.814564994741046017e-03,3.293575819304501301e-02,2.787388768026271765e-02,7.766562175524412137e-03,2.946090000416969751e-02,4.665831146434791521e-02,4.929212477027954988e-03
4.300893716224776786e-02,1.014841830049258674e-02,3.575289582562738572e-02,5.484069556510344501e-02,3.334769406332110941e-02,4.288018043486089420e-02,2.037524788432557021e-02,5.262928475259986277e-02,6.178067855072547077e-02,1.885874050402559440e-02,4.902750915536312898e-02,1.205450104344572490e-02,1.275979391655159174e-02,5.823250806483114966e-02,2.147613182954563604e-02,5.043379746939029989e-02,1.718188555488885105e-02,1.206587376392319853e-02
3.907917971779911737e-02,4.072863625560325940e-02,4.266210522297891883e-02,9.156071799278568679e-03,3.958518134572190650e-02,6.429657135971263149e-02,3.294868176217341516e-02,2.396239610790956709e-02,3.437611931369139590e-02,2.599926053452752614e-02,4.719052870279088346e-02,4.758033645806612755e-02,0.000000000000000000e+00,1.111229450437956415e-02,1.087405684425071274e-02,2.190488584250157092e-02,5.303854915518810970e-02,1.030741711130664200e-02
3.785840535817061592e-02,1.449163987938750439e-02,5.334951970737959043e-02,3.273604556462795384e-02,4.730342634719585104e-02,1.418168019024909111e-02,3.363534994563829872e-02,3.006204931052602891e-02,2.963475395214759667e-02,4.001501462524689745e-02,4.668534804432970114e-02,3.673798742641853216e-02,3.451384592872974721e-02,0.000000000000000000e+00,3.780274302405711717e-03,2.295139251316122286e-02,7.678707106601020439e-03,0.000000000000000000e+00
