_Sss	0.00507614	0.03174603	0	0	0.02352941	0.00440529	0	0	0	0	0.04024768	0.01226994	0	0	0	0.02564103	0	0.02252252	0	0	0.01709402	0.04334365	0.02226027	0.00413223	0.00421941	0	0.03268765	0
FS_	0.01015228	0.0026455	0.13253012	0	0.01176471	0.07488987	0.075	0.03448276	0.04724409	0	0.00309598	0.04907975	0.01801802	0.04761905	0.08163265	0	0.05	0.01801802	0.03947368	0.06818182	0.06837607	0	0.00342466	0.00826446	0.02531646	0.04587156	0.00121065	0.10810811
_Ss_	0.0177665	0.01190476	0.01204819	0.01369863	0.02352941	0	0.025	0.03448276	0.00787402	0.07142857	0.05263158	0.01840491	0.01801802	0	0.12244898	0.06959707	0	0.03603604	0.05263158	0	0.04273504	0.06501548	0.02568493	0.00826446	0	0.00917431	0.00726392	0
_ee	0.02030457	0.01124339	0	0.02739726	0.05882353	0	0	0.06896552	0.02362205	0.07142857	0	0	0	0.03174603	0	0.01465201	0	0.01126126	0	0.01363636	0	0.00309598	0.0119863	0.04132231	0.07594937	0.01376147	0.00363196	0
fs_	0.01522843	0.00330688	0.04819277	0.09589041	0.03529412	0.03524229	0.025	0	0	0	0.00309598	0.01840491	0.04504505	0.01587302	0	0.00732601	0	0.00675676	0	0.05909091	0.02136752	0.00619195	0.00684932	0.02892562	0	0.00917431	0.00121065	0.02702703
ssss	0.03299492	0.06018519	0	0	0	0	0	0	0	0	0.03095975	0	0.00900901	0	0	0.02564103	0	0.01126126	0.01315789	0	0	0.00309598	0.06335616	0.00413223	0.05063291	0.00458716	0.04600484	0
Fss	0.0177665	0.01190476	0	0	0.01176471	0	0	0.03448276	0.03937008	0.07142857	0.01857585	0.01840491	0.03603604	0	0.02040816	0.01831502	0	0.02927928	0.01315789	0	0.0042735	0.01857585	0.02226027	0.01239669	0.01265823	0.03669725	0.01815981	0
_FS_	0.00507614	0.00198413	0.10843373	0	0.01176471	0.03964758	0.075	0.03448276	0.03937008	0	0	0.03067485	0.01801802	0.03174603	0.08163265	0	0.05	0.01126126	0.03947368	0.05	0.05128205	0	0.00171233	0.00826446	0.02531646	0.0412844	0	0.05405405
ssss_	0.00507614	0.02777778	0	0	0	0	0	0	0	0	0.01857585	0	0.00900901	0	0	0.00732601	0	0.00900901	0.01315789	0	0	0.00309598	0.0239726	0.00413223	0.01687764	0	0.02421308	0
fss	0.01269036	0.02777778	0	0	0	0	0	0	0.01574803	0	0.00928793	0.02453988	0.00900901	0.01587302	0	0.003663	0	0.01351351	0	0	0	0	0.02226027	0.00826446	0.01265823	0.02293578	0.03268765	0
Sss_	0.00761421	0.01521164	0	0	0.03529412	0.00440529	0	0	0	0	0.02167183	0.00613497	0	0.01587302	0	0.01831502	0	0.02252252	0	0	0.00854701	0.04024768	0.01883562	0	0.00421941	0.00917431	0.01815981	0
Ssss	0.01015228	0.02380952	0	0	0	0	0	0	0	0	0.02167183	0	0.00900901	0	0	0.01098901	0	0.00900901	0.01315789	0	0.0042735	0.01857585	0.0119863	0.00826446	0.00421941	0	0.02542373	0
eee	0.02791878	0.00859788	0	0	0.01176471	0	0	0	0.00787402	0	0	0	0	0	0	0.00732601	0	0	0	0.01363636	0	0.00309598	0.01712329	0.01652893	0.07172996	0.00917431	0.01089588	0
_Fss	0.01269036	0.00925926	0	0	0.01176471	0	0	0.03448276	0.03149606	0.07142857	0.00928793	0.00613497	0.02702703	0	0.02040816	0.01831502	0	0.02252252	0.01315789	0	0.0042735	0.0123839	0.01883562	0.01239669	0.01265823	0.03211009	0.01452785	0
eee_	0.0177665	0.00462963	0	0	0.01176471	0	0	0	0.00787402	0	0	0	0	0	0	0.00732601	0	0	0	0.00909091	0	0.00309598	0.0119863	0.01239669	0.03797468	0.00917431	0.00484262	0
Ffs	0.02030457	0.00661376	0.02409639	0.05479452	0.01176471	0.01321586	0	0	0	0	0.00309598	0.01840491	0.02702703	0.01587302	0	0.003663	0	0.0045045	0	0.02272727	0.00854701	0	0.00684932	0.01652893	0.00843882	0.01376147	0.00363196	0.02702703
FSs	0.02284264	0.00462963	0	0	0.01176471	0	0	0.03448276	0.03937008	0	0.0123839	0.00613497	0	0.03174603	0	0.02197802	0	0.01801802	0.01315789	0	0.02991453	0.0247678	0.00856164	0.00826446	0.00421941	0.00917431	0.01815981	0
_Sss_	0.00253807	0.01124339	0	0	0.02352941	0.00440529	0	0	0	0	0.0123839	0.00613497	0	0	0	0.01465201	0	0.01801802	0	0	0.00854701	0.0247678	0.01369863	0	0	0	0.01452785	0
_eee	0.0177665	0.00529101	0	0	0.01176471	0	0	0	0.00787402	0	0	0	0	0	0	0.00732601	0	0	0	0.00909091	0	0.00309598	0.00856164	0.01652893	0.03797468	0.00458716	0.00242131	0
ffs	0.00507614	0.01388889	0.01204819	0	0.01176471	0.00881057	0.025	0	0.00787402	0	0.00619195	0.01226994	0.01801802	0.01587302	0	0.003663	0	0.0045045	0	0.01818182	0.00854701	0	0.00513699	0.01652893	0	0.01376147	0.00968523	0
_ss	0	0.02513228	0.01204819	0	0	0	0	0	0	0	0.0123839	0.00613497	0.00900901	0	0	0	0	0.0045045	0.01315789	0	0.0042735	0.0247678	0.01541096	0	0.00421941	0	0	0
_Ffs	0.01269036	0.00595238	0.02409639	0.04109589	0.01176471	0.00440529	0	0	0	0	0	0.01226994	0.00900901	0.01587302	0	0.003663	0	0.0045045	0	0.01818182	0.00854701	0	0.00513699	0.01652893	0.00421941	0.01376147	0.00121065	0.02702703
fsss	0.00253807	0.01785714	0	0	0	0	0	0	0.00787402	0	0.00309598	0.01226994	0	0	0	0	0	0.00900901	0	0	0	0	0.01369863	0.00413223	0.01265823	0.00458716	0.02300242	0
sssss	0.02791878	0.02777778	0	0	0	0	0	0	0	0	0.00928793	0	0	0	0	0.01465201	0	0.00225225	0	0	0	0	0.03938356	0	0.02953586	0	0.01694915	0
_Ssss	0.00253807	0.01719577	0	0	0	0	0	0	0	0	0.01857585	0	0	0	0	0.003663	0	0.0045045	0	0	0.0042735	0.01547988	0.00856164	0.00413223	0.00421941	0	0.01452785	0
Fff	0.01015228	0.00661376	0.01204819	0	0	0.02202643	0.025	0	0.00787402	0	0.00309598	0.03067485	0.01801802	0.01587302	0	0.003663	0.05	0.00225225	0	0.02272727	0.0042735	0	0.00342466	0.01652893	0	0.01376147	0.00726392	0
_FSs	0.01269036	0.00396825	0	0	0.01176471	0	0	0.03448276	0.03937008	0	0.00928793	0.00613497	0	0.03174603	0	0.01831502	0	0.00675676	0.01315789	0	0.02564103	0.02167183	0.00684932	0.00826446	0.00421941	0.00917431	0.01089588	0
_SS	0.0177665	0.00396825	0	0	0	0.00440529	0	0.03448276	0.00787402	0.07142857	0.0371517	0	0.00900901	0.01587302	0	0.04029304	0	0.01351351	0.10526316	0	0.02136752	0.0371517	0.00342466	0.00413223	0	0.00458716	0.01089588	0.02702703
_ee_	0.00253807	0.00462963	0	0.02739726	0.04705882	0	0	0.06896552	0.01574803	0.07142857	0	0	0	0.01587302	0	0.003663	0	0.00900901	0	0.00454545	0	0	0.00342466	0.02066116	0.03375527	0.00458716	0.00121065	0
sssss_	0.00507614	0.01455026	0	0	0	0	0	0	0	0	0.00619195	0	0	0	0	0.00732601	0	0.00225225	0	0	0	0	0.01883562	0	0.01265823	0	0.01210654	0
SS_	0.01522843	0.0026455	0	0	0	0.00440529	0	0.03448276	0.00787402	0.07142857	0.03095975	0.00613497	0.00900901	0.03174603	0	0.02930403	0	0.01351351	0.14473684	0	0.03418803	0.02167183	0.00684932	0.00826446	0	0.00917431	0.00242131	0.08108108
Fsss	0.00507614	0.00793651	0	0	0	0	0	0	0.02362205	0	0.00928793	0.00613497	0	0	0	0.01098901	0	0.01126126	0	0	0	0.0123839	0.00856164	0.00413223	0.00843882	0.02293578	0.01452785	0
Fss_	0.01015228	0.00198413	0	0	0.01176471	0	0	0.03448276	0.01574803	0.07142857	0.00619195	0.00613497	0.03603604	0	0.02040816	0.00732601	0	0.01801802	0.01315789	0	0.0042735	0.00619195	0.01027397	0.00826446	0.00421941	0.01376147	0.00121065	0
FFs	0.01015228	0.00198413	0.01204819	0	0	0.01762115	0	0	0.00787402	0	0.00928793	0.01840491	0.01801802	0	0	0	0	0.00675676	0	0.02272727	0.01282051	0.00309598	0.00342466	0.00826446	0	0.01834862	0	0.02702703
_fs	0	0.00529101	0.01204819	0.04109589	0.01176471	0.01321586	0	0	0.00787402	0	0	0.00613497	0.00900901	0	0	0	0	0.0045045	0	0.01818182	0	0	0.00684932	0.01239669	0.00421941	0	0	0
FFS	0.0177665	0.00066138	0.02409639	0	0	0.03524229	0	0	0.00787402	0	0.00309598	0.03680982	0	0.03174603	0	0.00732601	0	0.01351351	0.01315789	0.01818182	0.02136752	0	0	0	0	0.00917431	0.00847458	0.08108108
_eee_	0.00761421	0.00330688	0	0	0.01176471	0	0	0	0.00787402	0	0	0	0	0	0	0.00732601	0	0	0	0.00454545	0	0.00309598	0.00513699	0.01239669	0.02531646	0.00458716	0.00121065	0
Sssss	0.00253807	0.01256614	0	0	0	0	0	0	0	0	0.0123839	0	0.00900901	0	0	0.00732601	0	0.0045045	0.01315789	0	0	0	0.01027397	0.00413223	0.00421941	0	0.01210654	0
FFf	0.0177665	0.00529101	0	0.01369863	0	0.01762115	0	0	0.00787402	0	0.00619195	0.02453988	0.01801802	0.03174603	0.02040816	0	0.05	0.00675676	0	0.01363636	0.0042735	0.00309598	0.00342466	0	0.00421941	0.00917431	0.01089588	0
Ffs_	0.00253807	0.00066138	0.02409639	0.05479452	0.01176471	0.01321586	0	0	0	0	0	0.00613497	0.02702703	0.01587302	0	0.003663	0	0	0	0.02272727	0.00854701	0	0	0	0	0	0	0.02702703
Ssss_	0.00507614	0.00859788	0	0	0	0	0	0	0	0	0.00928793	0	0	0	0	0.003663	0	0.0045045	0	0	0.0042735	0.01857585	0.00171233	0.00413223	0	0	0.00968523	0
_Fss_	0.00761421	0.00198413	0	0	0.01176471	0	0	0.03448276	0.00787402	0.07142857	0.00309598	0	0.02702703	0	0.02040816	0.00732601	0	0.01576577	0.01315789	0	0.0042735	0.00309598	0.01027397	0.00826446	0.00421941	0.01376147	0.00121065	0
_Fsss	0.00507614	0.00595238	0	0	0	0	0	0	0.02362205	0	0.00619195	0.00613497	0	0	0	0.01098901	0	0.00675676	0	0	0	0.00928793	0.00513699	0.00413223	0.00843882	0.01834862	0.01210654	0
_Fff	0.00507614	0.00462963	0.01204819	0	0	0.01762115	0.025	0	0	0	0	0.00613497	0.00900901	0	0	0.003663	0	0.00225225	0	0.00909091	0	0	0.00171233	0.01652893	0	0.00917431	0.00484262	0
_FFs	0.01015228	0.00132275	0.01204819	0	0	0.01321586	0	0	0.00787402	0	0.00619195	0.01226994	0.01801802	0	0	0	0	0.00675676	0	0.01818182	0.01282051	0.00309598	0.00342466	0.00826446	0	0.01834862	0	0.02702703
_ss_	0	0.01190476	0.01204819	0	0	0	0	0	0	0	0.00928793	0	0	0	0	0	0	0.0045045	0.01315789	0	0.0042735	0.02167183	0.01027397	0	0	0	0	0
sfs	0.01015228	0.00462963	0	0	0	0	0	0	0	0	0.00309598	0	0	0.01587302	0	0	0	0.0045045	0	0	0.0042735	0	0.00171233	0	0.00421941	0.00458716	0.01694915	0
fSs	0.00761421	0.00859788	0	0	0	0	0	0	0.00787402	0	0.0123839	0.01226994	0	0	0	0.003663	0	0.0045045	0.01315789	0	0.0042735	0	0.00513699	0	0	0.00458716	0.00605327	0
sS_	0.00761421	0.00132275	0	0	0	0.00440529	0	0	0	0	0.00619195	0	0.00900901	0.01587302	0	0.01831502	0	0.01351351	0	0	0.01709402	0.0123839	0.00342466	0.00413223	0	0.00458716	0.00847458	0
fS_	0.01015228	0.0026455	0.02409639	0.01369863	0.01176471	0.00881057	0.05	0.03448276	0	0	0	0.02453988	0.00900901	0	0.02040816	0	0.1	0.00900901	0	0.02727273	0.0042735	0.00309598	0	0.00826446	0	0	0.00121065	0.02702703
fss_	0.00761421	0.00595238	0	0	0	0	0	0	0.00787402	0	0.00619195	0.01226994	0.00900901	0.01587302	0	0.003663	0	0.0045045	0	0	0	0	0.00684932	0	0	0.00917431	0.00605327	0
fssss	0	0.00992063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225225	0	0	0	0	0.00856164	0	0.01265823	0	0.01331719	0
FfS	0.00507614	0.00793651	0.01204819	0	0	0.00440529	0.025	0	0	0	0	0.01226994	0	0	0.02040816	0	0.1	0.00900901	0	0	0	0	0.00342466	0.00413223	0	0.00458716	0.00726392	0.02702703
FSs_	0.01015228	0.00132275	0	0	0	0	0	0.03448276	0.03937008	0	0.0123839	0.00613497	0	0	0	0.00732601	0	0.00675676	0.01315789	0	0.02136752	0.0123839	0.00684932	0.00413223	0	0.00458716	0.00242131	0
_Ffs_	0.00253807	0.00066138	0.02409639	0.04109589	0.01176471	0.00440529	0	0	0	0	0	0.00613497	0.00900901	0.01587302	0	0.003663	0	0	0	0.01818182	0.00854701	0	0	0	0	0	0	0.02702703
fff	0.00761421	0.00727513	0	0	0	0.00440529	0	0	0	0	0.00309598	0.01840491	0.00900901	0	0	0	0	0	0	0.05454545	0	0	0.00684932	0.00826446	0	0.00458716	0.00121065	0
_FFS	0.00507614	0	0.02409639	0	0	0.01762115	0	0	0	0	0.00309598	0.00613497	0	0.01587302	0	0.003663	0	0.01351351	0.01315789	0.01818182	0.01709402	0	0	0	0	0.00917431	0.00605327	0.05405405
_EE	0.00761421	0.00132275	0	0	0	0	0	0	0.01574803	0	0	0	0	0	0	0.03296703	0.05	0.02252252	0	0	0.0042735	0	0	0.01652893	0.00421941	0.01834862	0.00121065	0
_FFf	0.01269036	0.00330688	0	0.01369863	0	0.01321586	0	0	0.00787402	0	0	0.02453988	0.01801802	0.01587302	0	0	0.05	0.0045045	0	0.00909091	0.0042735	0	0.00342466	0	0.00421941	0.00917431	0.00968523	0
_fs_	0	0.00066138	0.01204819	0.04109589	0.01176471	0.01321586	0	0	0	0	0	0	0	0	0	0	0	0.00225225	0	0.01818182	0	0	0.00171233	0.01239669	0	0	0	0
ffs_	0.00507614	0.00198413	0.01204819	0	0.01176471	0.00881057	0.025	0	0	0	0	0.00613497	0.01801802	0	0	0.003663	0	0.00225225	0	0.01818182	0.00854701	0	0	0.01652893	0	0.00917431	0	0
FSss	0.01015228	0.0026455	0	0	0.01176471	0	0	0	0	0	0	0	0	0.01587302	0	0.00732601	0	0.00900901	0	0	0	0.00928793	0.00171233	0.00413223	0.00421941	0.00458716	0.00847458	0
_ff	0.00253807	0.00330688	0	0.01369863	0.01176471	0.00881057	0	0	0	0	0	0	0.01801802	0	0	0	0	0.00225225	0	0.01818182	0	0	0.00856164	0	0	0	0.00121065	0
eeee	0.01015228	0.00330688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00454545	0	0	0.00513699	0	0.03375527	0	0.00605327	0
