0.000000000000000000e+00,0.000000000000000000e+00,1.066484137086076700e-01,2.203192954568837514e-02,1.107550383077991613e-01,0.000000000000000000e+00
1.324710663363231344e-01,0.000000000000000000e+00,2.086628256393644604e-02,2.788589821034095917e-01,0.000000000000000000e+00,1.527179383907110999e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.088264005675768975e-01,1.613218228419089073e-01,5.624652486642973959e-02,0.000000000000000000e+00,2.111480687908378132e-02,1.366550808999672240e-01
5.953338615243163046e-02,0.000000000000000000e+00,1.809713553742225978e-02,1.946278938714184753e-02,0.000000000000000000e+00,2.096339343850375514e-01
3.434518826891119064e-02,2.268445244285693626e-04,3.259408720207291471e-02,2.489113960335106318e-02,2.748173401256987294e-02,2.598153377676258938e-02
1.522000265201425007e-01,5.395443140758846012e-02,4.242803484854378027e-02,5.176808061718910989e-03,0.000000000000000000e+00,2.048048221810244707e-01
3.106850094121633710e-01,1.429599763597463880e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.717792281071842453e-01
2.510688013422078257e-01,8.841878698119094715e-03,1.374651654205523259e-02,5.901799081787774126e-01,0.000000000000000000e+00,5.164102684650141543e-03
0.000000000000000000e+00,2.376132977453376469e-02,2.398167473733904629e-03,1.994759734191208639e-02,8.951831041943124345e-02,0.000000000000000000e+00
3.685873537847757508e-01,2.753958410157853476e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.904756864209420780e-03,1.526180097281294168e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.194540145286406979e-02,0.000000000000000000e+00,3.445744593304270187e-01,0.000000000000000000e+00
1.017545854318908510e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.658312013885172506e-02,0.000000000000000000e+00,2.634567265410005521e-01
0.000000000000000000e+00,3.649280675664563767e-02,2.464838831712739403e-02,4.735810612677708586e-02,8.086468212852011839e-02,7.013774314679768751e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.885995499971196049e-05,0.000000000000000000e+00,0.000000000000000000e+00
6.725657561359928982e-01,3.217783129667601411e-02,2.771339068698156632e-02,1.422221137152082995e-02,0.000000000000000000e+00,1.407599493669603463e-01
9.991539851421571417e-02,1.784662910484604570e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.158180107046249740e-02
5.855664427424594337e-02,1.163221635943051530e-01,4.398883327621836044e-03,1.522114833639787819e-03,2.307537943574670958e-02,2.029573483024762481e-01
1.760301227578636718e-01,0.000000000000000000e+00,1.199387163215980684e-01,5.300207650416861871e-02,5.985550721828122867e-02,1.667539200470953831e-01
0.000000000000000000e+00,3.801987694124268208e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.216444967079791301e-02,0.000000000000000000e+00
7.017014168148860698e-02,0.000000000000000000e+00,4.498281669483219503e-01,3.149648862561686691e-02,4.513997841107659711e-03,7.607889502577218355e-02
4.119190319339137603e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.712566245598512227e-01,1.096724625715022813e-02
5.589284400556522314e-01,0.000000000000000000e+00,3.028336753029251677e-02,3.188137514757879293e-02,0.000000000000000000e+00,3.397222538509478973e-01
1.248238778993578796e-01,6.128541763893271405e-02,0.000000000000000000e+00,6.408679062744914758e-03,0.000000000000000000e+00,1.162772350876156019e-01
6.871472889799878914e-02,5.769087998789769640e-04,1.378533011919011730e-01,1.650287492469335385e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.695426808335661173e-02,8.614856503677648103e-02,2.719134492622459279e-02,0.000000000000000000e+00,5.130889929620884721e-02,6.056649875369562314e-02
0.000000000000000000e+00,9.650214455884960352e-02,1.395146890615192870e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.036424725449782702e-01
3.160005265621405601e-01,3.216855833631993011e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.098063856260970750e-01,5.550432936777883741e-01,0.000000000000000000e+00,8.016299713498212243e-02,0.000000000000000000e+00,5.403059663482352726e-02
0.000000000000000000e+00,1.389959540511570731e-02,2.250481817292799332e-03,0.000000000000000000e+00,2.825653405863748704e-02,2.341747258473995952e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.746949188066451691e-03,0.000000000000000000e+00,2.584561101839663415e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.280198771802872337e-02,1.751281003603644831e-02,8.106746823088077647e-02,8.227241804995950869e-02
