0	0.15	0.03783784	0.04761905	0.07924528	0.02777778	0	0.04819277	0.07407407	0.04	0.06779661	0.06958763	0.00682594	0.00484262	0.04291845	0	0.0026455	0.01621622	0.02077151	0.00895522	0.0367893	0.12328767	0	0.04819277	0	0.03149606	0.01727862	0.05963303	0.01677852	0.02857143	0.00144092	0.01269036	0	0.08695652	0.06363636
0	0.05	0.02702703	0.02380952	0.02264151	0	0.00309598	0	0.01234568	0.02666667	0.0720339	0.04896907	0.02047782	0.00726392	0.03004292	0.04285714	0.01653439	0.03783784	0.02373887	0.02985075	0.03344482	0.05479452	0.0083877	0.04819277	0.00483092	0	0.05615551	0.04587156	0.01006711	0.02142857	0.0129683	0.02538071	0.01618123	0.10869565	0.04545455
0	0	0.03243243	0.02380952	0.01886792	0.05555556	0.00309598	0.06024096	0.03703704	0.01333333	0.01694915	0.02061856	0.00682594	0.01452785	0.00429185	0.02857143	0.00727513	0.02702703	0.03560831	0.00298507	0.02675585	0.01369863	0.0083877	0.04819277	0.00241546	0.03149606	0.01727862	0.02752294	0.02348993	0	0.01440922	0.03807107	0	0.02173913	0.04545455
0	0	0	0	0.01132075	0	0.04334365	0	0	0	0.00423729	0.00257732	0	0.01694915	0	0	0.03174603	0	0.02373887	0.01791045	0.00334448	0	0.02236719	0	0.03140097	0	0.00431965	0	0.03020134	0.02857143	0.02737752	0.00507614	0.02912621	0	0
0	0.075	0.02702703	0.00793651	0.01132075	0.22222222	0	0.09638554	0.09876543	0.01333333	0.02542373	0.01546392	0.00341297	0.00484262	0.00858369	0	0.0026455	0.04864865	0.02077151	0	0.02341137	0	0	0.13253012	0	0.04724409	0.00647948	0.00917431	0.00671141	0.00714286	0.00288184	0.01015228	0	0.02173913	0.06818182
0.07142857	0.025	0	0.02380952	0.03773585	0	0.06501548	0	0.01234568	0	0.01271186	0.01030928	0	0.07021792	0.00429185	0.05714286	0.01190476	0.00540541	0.02670623	0.03880597	0	0.01369863	0.00093197	0.01204819	0	0.00787402	0.02807775	0.00458716	0.03355705	0.02142857	0.01008646	0.0177665	0.00970874	0	0
0.07142857	0	0.07027027	0.07936508	0.02641509	0	0.00309598	0.01204819	0.03703704	0.08	0.01694915	0.03092784	0.02730375	0.02421308	0.09012876	0	0.01124339	0.01621622	0	0.00597015	0.02341137	0.02739726	0	0	0	0.02362205	0.03239741	0.03211009	0	0	0.01729107	0.02030457	0.00323625	0	0.01363636
0	0.025	0.02162162	0.05555556	0.01132075	0	0.00619195	0.01204819	0	0.01333333	0.06355932	0.06701031	0.00682594	0.00968523	0.05150215	0.04285714	0.00330688	0.03783784	0.01186944	0.0238806	0.04682274	0.09589041	0.00186393	0.04819277	0.00241546	0	0.01511879	0.06880734	0.01342282	0.05714286	0.00432277	0.01522843	0	0.06521739	0.05909091
0	0	0	0	0.03018868	0	0.00309598	0	0	0.01333333	0	0.00515464	0.03071672	0.00968523	0	0	0.06018519	0	0.00890208	0.00895522	0	0	0.09506058	0	0.16908213	0	0.00863931	0	0.02348993	0.00714286	0.04899135	0.03299492	0.11326861	0	0
0.07142857	0	0.02702703	0	0.01132075	0	0.01857585	0	0	0.02666667	0.00847458	0.01030928	0.0443686	0.031477	0	0.05714286	0.01190476	0.02702703	0.02373887	0.0358209	0.01672241	0	0.02423113	0	0.00724638	0.03937008	0.01511879	0	0.01677852	0.01428571	0.0259366	0.0177665	0.00323625	0	0
0	0.075	0.02702703	0.00793651	0.01132075	0.19444444	0	0.08433735	0.08641975	0	0.01694915	0.01030928	0.00341297	0.00242131	0.00858369	0	0.00198413	0.04324324	0.01780415	0	0.01003344	0	0	0.10843373	0	0.03937008	0.00431965	0.00917431	0	0.00714286	0.00288184	0.00507614	0	0.02173913	0.05
0	0	0	0	0.01132075	0	0.00309598	0	0	0.01333333	0	0.00515464	0.02047782	0.00484262	0	0	0.02777778	0	0.00593472	0.00895522	0	0	0.05312209	0	0.03140097	0	0.00863931	0	0.01342282	0.00714286	0.01873199	0.00507614	0.01941748	0	0
0	0	0.00540541	0	0.00754717	0	0	0	0.02469136	0	0.00423729	0	0.02047782	0.00968523	0	0	0.02777778	0.01081081	0.0148368	0.02686567	0.02341137	0	0.02982293	0	0.00483092	0.01574803	0.03023758	0.00458716	0.01677852	0.02142857	0.02017291	0.01269036	0.01294498	0	0
0	0	0	0	0.01132075	0	0.04024768	0	0	0	0.00423729	0.00257732	0	0.01452785	0	0	0.01521164	0	0.02077151	0.02089552	0.00334448	0	0.00652377	0	0.00241546	0	0.00647948	0	0.02684564	0.01428571	0.01873199	0.00761421	0.02588997	0	0
0	0	0	0	0	0	0.01857585	0	0	0	0	0	0.00341297	0.00726392	0	0	0.02380952	0.00540541	0.01186944	0.00298507	0	0	0.02329916	0	0.0410628	0	0	0	0.01342282	0.01428571	0.01873199	0.01015228	0.03236246	0	0
0	0	0.05405405	0.05555556	0.02641509	0	0.00309598	0.09638554	0.03703704	0.09333333	0.00847458	0.0257732	0.04095563	0.031477	0.11158798	0	0.00859788	0.01621622	0	0	0.01337793	0	0.00093197	0	0	0.00787402	0.03023758	0.0412844	0	0	0.03025937	0.02791878	0.00647249	0	0.01363636
0.07142857	0	0.02162162	0	0.00754717	0	0.0123839	0	0	0.02666667	0.00847458	0.00515464	0.04095563	0.02421308	0	0.05714286	0.00925926	0.01621622	0.01780415	0.03283582	0.01337793	0	0.02143523	0	0.00724638	0.03149606	0.01511879	0	0.01006711	0.01428571	0.01729107	0.01269036	0.00323625	0	0
0	0	0.04324324	0.03968254	0.01886792	0	0.00309598	0.02409639	0.02469136	0.06666667	0.00847458	0.01804124	0.02730375	0.02421308	0.06008584	0	0.00462963	0.01621622	0	0	0.01003344	0	0.00093197	0	0	0.00787402	0.01943844	0.03211009	0	0	0.01585014	0.0177665	0.00323625	0	0.00909091
0	0	0.01621622	0.00793651	0	0	0	0	0.01234568	0.01333333	0.03389831	0.02319588	0.01365188	0.00242131	0.02575107	0.02857143	0.00661376	0.00540541	0.0148368	0.01492537	0.01672241	0.05479452	0.00652377	0.02409639	0.00483092	0	0.02159827	0.03211009	0.0033557	0.01428571	0.00720461	0.02030457	0.00647249	0.06521739	0.02272727
0	0	0.00540541	0	0.00377358	0	0.0247678	0	0	0	0	0	0.03412969	0.00968523	0.00429185	0.02857143	0.00462963	0.02162162	0.03264095	0.0119403	0.00334448	0	0.00652377	0	0.00241546	0.03937008	0.00431965	0.00917431	0.0033557	0.00714286	0.01440922	0.02284264	0.01618123	0	0
0	0	0	0	0.01132075	0	0.0247678	0	0	0	0.00423729	0.00257732	0	0.01210654	0	0	0.01124339	0	0.0148368	0.01492537	0.00334448	0	0.00465983	0	0.00241546	0	0.00431965	0	0.02348993	0.01428571	0.01440922	0.00253807	0.01294498	0	0
0	0	0.03783784	0.04761905	0.00754717	0	0.00309598	0	0.01234568	0.05333333	0.00847458	0.01804124	0.01706485	0.01694915	0.0472103	0	0.00529101	0.01081081	0	0	0.00668896	0	0	0	0	0.00787402	0.01511879	0.01376147	0	0	0.0129683	0.0177665	0	0	0.00909091
0	0.025	0.00540541	0.03968254	0.00754717	0	0	0.01204819	0	0	0.02966102	0.03092784	0.00682594	0.00242131	0.01716738	0	0.01388889	0.02702703	0.00593472	0.02985075	0.06020067	0	0.00745573	0.01204819	0	0.00787402	0.01295896	0.02293578	0.00671141	0.02142857	0.00720461	0.00507614	0.00323625	0	0.01818182
0	0	0	0	0.00754717	0	0.0247678	0	0	0	0	0.00773196	0	0.02663438	0	0	0.02513228	0.00540541	0.00890208	0.01492537	0	0	0.00465983	0.01204819	0.00241546	0	0.01943844	0	0.04026846	0.03571429	0.01008646	0	0	0	0
0	0	0.01081081	0.00793651	0	0	0	0	0.01234568	0.01333333	0.02966102	0.02061856	0.01365188	0	0.02575107	0.02857143	0.00595238	0.00540541	0.00593472	0.0119403	0.01003344	0.04109589	0.00372787	0.02409639	0.00483092	0	0.02159827	0.01376147	0	0.01428571	0.00432277	0.01269036	0.00647249	0.06521739	0.01818182
0	0	0.00540541	0	0.00754717	0	0	0	0.01234568	0	0	0	0.01706485	0	0	0	0.01785714	0	0.00296736	0.00597015	0	0	0.02236719	0	0.00483092	0.00787402	0.01511879	0	0.01006711	0.01428571	0.01152738	0.00253807	0.00970874	0	0
0	0	0	0	0.01886792	0	0	0	0	0	0	0	0.01023891	0.00242131	0	0	0.02777778	0	0.00296736	0	0	0	0.03914259	0	0.13043478	0	0	0	0.01006711	0	0.02737752	0.02791878	0.09061489	0	0
0	0	0	0	0	0	0.01547988	0	0	0	0	0	0	0.00242131	0	0	0.01719577	0	0.00890208	0.00298507	0	0	0.01491146	0	0.02657005	0	0	0	0.00671141	0.00714286	0.0129683	0.00253807	0.01618123	0	0
0	0.025	0.01081081	0.03174603	0.01132075	0	0	0.01204819	0	0.01333333	0.04237288	0.0257732	0.00682594	0.00242131	0.01287554	0	0.00661376	0.03243243	0.00296736	0.01791045	0.02006689	0	0.0027959	0.01204819	0.00241546	0.00787402	0.01295896	0.02293578	0	0.00714286	0.00576369	0.01015228	0	0.02173913	0.02272727
0	0	0	0	0.00377358	0	0.02167183	0	0	0	0	0	0.03412969	0.00968523	0.00429185	0.01428571	0.00396825	0.01081081	0.02373887	0.0119403	0	0	0.00186393	0	0.00241546	0.03937008	0.00431965	0.00917431	0	0.00714286	0.01152738	0.01269036	0.01618123	0	0
0.07142857	0	0	0	0	0	0.0371517	0	0	0	0	0	0	0.00242131	0	0	0.00396825	0	0.0148368	0.00298507	0.00334448	0	0.00093197	0	0	0.00787402	0.00215983	0	0.01006711	0.00714286	0	0.0177665	0.01294498	0.02173913	0
0.07142857	0	0.03243243	0.03174603	0.01509434	0	0	0.01204819	0.02469136	0.02666667	0.00423729	0.0128866	0.00682594	0.00726392	0.04291845	0	0.00462963	0.00540541	0	0.00597015	0.01672241	0.02739726	0	0	0	0.01574803	0.01295896	0.01834862	0	0	0.00432277	0.00253807	0.00323625	0	0.00454545
0	0	0	0	0.01132075	0	0	0	0	0	0	0	0.01023891	0.00242131	0	0	0.01455026	0	0.00296736	0	0	0	0.02982293	0	0.02173913	0	0	0	0.00671141	0	0.00864553	0.00507614	0.01294498	0	0
0.07142857	0	0	0	0	0.02777778	0.02167183	0	0	0	0	0	0.00341297	0	0	0	0.0026455	0	0.01186944	0.00298507	0.00668896	0	0	0	0	0.00787402	0.00647948	0	0.01677852	0.00714286	0	0.01522843	0.00323625	0.02173913	0
0	0	0	0	0.00754717	0	0.0123839	0	0	0.01333333	0	0.00773196	0.01365188	0.00726392	0	0	0.00793651	0	0.00296736	0.00298507	0.00668896	0	0.02143523	0	0.00724638	0.02362205	0	0	0.00671141	0	0.01873199	0.00507614	0	0	0
0.07142857	0	0.02702703	0	0.00377358	0	0.00619195	0	0	0.01333333	0.00847458	0.00257732	0.02047782	0.01937046	0	0.05714286	0.00198413	0.02162162	0.02077151	0.03283582	0.01003344	0	0.00093197	0	0	0.01574803	0.01295896	0	0.01006711	0.01428571	0.00432277	0.01015228	0	0	0
0	0	0.00540541	0.01587302	0	0	0.00309598	0.03614458	0.01234568	0	0.00423729	0.00773196	0.00341297	0.00726392	0	0	0.00198413	0.02162162	0.00593472	0	0.01003344	0	0.00186393	0.01204819	0	0.00787402	0	0.01834862	0.0033557	0	0.00576369	0.01015228	0	0.02173913	0.02272727
0	0	0.01081081	0.01587302	0.01132075	0	0	0	0.02469136	0	0.01271186	0.01030928	0.00682594	0.00242131	0.01287554	0.01428571	0.00529101	0.02162162	0	0.00895522	0.01337793	0.04109589	0.00372787	0.01204819	0	0.00787402	0.01295896	0.02293578	0.01006711	0.02142857	0.00432277	0	0	0	0.01818182
0	0	0.00540541	0	0	0.02777778	0	0.01204819	0.01234568	0.01333333	0	0.00257732	0	0.00484262	0	0.01428571	0.00066138	0	0.01780415	0	0.01003344	0	0.00372787	0.02409639	0	0.00787402	0	0	0.00671141	0	0.00288184	0.0177665	0	0	0.01818182
0	0	0.02702703	0.03174603	0.00377358	0	0.00309598	0	0	0.02666667	0.00847458	0.01030928	0.01023891	0.01210654	0.01716738	0	0.00330688	0.01081081	0	0	0.00334448	0	0	0	0	0.00787402	0.00863931	0.01376147	0	0	0.00576369	0.00761421	0	0	0.00454545
0	0	0	0	0	0	0	0	0	0	0	0	0.00341297	0.00242131	0	0	0.01256614	0	0.00593472	0.00298507	0	0	0.01491146	0	0.02898551	0	0	0	0.0033557	0	0.01008646	0.00253807	0.01618123	0	0
0	0	0.01081081	0.00793651	0	0	0.00309598	0.01204819	0	0	0.01271186	0.00773196	0	0.00242131	0.00429185	0.01428571	0.00529101	0.00540541	0.01186944	0.00298507	0.01003344	0.01369863	0.00372787	0	0.00241546	0.00787402	0.00647948	0.00917431	0.00671141	0	0.00576369	0.0177665	0	0	0.01363636
0	0	0.01081081	0.00793651	0	0	0	0	0	0.01333333	0.02966102	0.02319588	0	0	0.02575107	0.02857143	0.00066138	0	0.00593472	0.00895522	0.01003344	0.05479452	0	0.02409639	0	0	0.00215983	0.03211009	0	0.00714286	0	0.00253807	0	0.06521739	0.02272727
0	0	0	0	0	0	0.01857585	0	0	0	0	0	0	0.00484262	0	0	0.00859788	0.00540541	0.00296736	0	0	0	0.00372787	0	0.00966184	0	0	0	0.01006711	0.01428571	0.00576369	0.00507614	0.01294498	0	0
0.07142857	0	0.02162162	0	0.00377358	0	0.00309598	0	0	0.01333333	0.00847458	0	0.02047782	0.01210654	0	0.05714286	0.00198413	0.01621622	0.0148368	0.02985075	0.01003344	0	0.00093197	0	0	0.00787402	0.01295896	0	0.00671141	0.01428571	0.00144092	0.00761421	0	0	0
0	0	0	0	0.00377358	0	0.00928793	0	0	0.01333333	0	0.00515464	0.01023891	0.00726392	0	0	0.00595238	0	0.00296736	0.00298507	0.00334448	0	0.0195713	0	0.00724638	0.02362205	0	0	0.0033557	0	0.01440922	0.00507614	0	0	0
0	0.025	0.00540541	0.01587302	0.01132075	0	0	0	0	0.01333333	0.03813559	0.02061856	0.00682594	0.00242131	0.00429185	0	0.00462963	0.02162162	0	0.0119403	0.01672241	0	0.00186393	0.01204819	0	0	0.00863931	0.02293578	0	0.00714286	0.00432277	0.00507614	0	0.02173913	0.00909091
0	0	0.00540541	0.01587302	0	0	0.00309598	0.03614458	0.01234568	0	0.00423729	0.00515464	0.00341297	0.00726392	0	0	0.00132275	0.01621622	0.00296736	0	0.00668896	0	0.00093197	0.01204819	0	0.00787402	0	0.01834862	0.0033557	0	0.00432277	0.01015228	0	0.02173913	0.01818182
0	0	0	0	0.00754717	0	0.02167183	0	0	0	0	0.00773196	0	0.01694915	0	0	0.01190476	0	0.00593472	0.01492537	0	0	0	0.01204819	0	0	0.01511879	0	0.02684564	0.02142857	0.00144092	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.00682594	0.00726392	0	0	0.00462963	0.03243243	0.00890208	0.00895522	0.01672241	0	0.0167754	0	0	0	0	0	0.0033557	0.01428571	0.00864553	0.01015228	0.00323625	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.00341297	0.00726392	0	0.01428571	0.00859788	0	0.00296736	0.00298507	0	0	0.00745573	0	0.00966184	0.00787402	0.01295896	0	0.01677852	0	0.00144092	0.00761421	0.00647249	0	0
0	0	0.00540541	0	0	0	0.0123839	0	0	0	0.01694915	0	0.00682594	0	0	0	0.00132275	0.01621622	0.01780415	0.00298507	0.00668896	0	0.00186393	0	0.00241546	0	0.01943844	0	0.00671141	0	0.00432277	0.00761421	0.00323625	0	0
0	0.05	0.00540541	0.00793651	0	0	0.00309598	0	0	0.01333333	0.00423729	0.00515464	0.00341297	0.00484262	0	0.01428571	0.0026455	0.01081081	0.00296736	0	0.00668896	0.01369863	0	0.02409639	0	0	0.00647948	0	0	0	0	0.01015228	0	0.04347826	0.02727273
0	0	0	0	0	0	0	0	0.01234568	0	0.00423729	0	0	0.00726392	0	0	0.00595238	0.00540541	0.00890208	0.02089552	0.01337793	0	0.0055918	0	0	0.00787402	0.01295896	0.00458716	0.00671141	0.00714286	0.00432277	0.00761421	0	0	0
0	0	0	0	0.00377358	0	0	0	0	0	0	0	0.01365188	0	0	0	0.00992063	0	0	0.00298507	0	0	0.01770736	0	0.00241546	0	0.00863931	0	0.00671141	0	0.00288184	0	0.00647249	0	0
0	0.025	0.00540541	0	0	0	0	0	0	0	0.00423729	0	0	0.00968523	0	0.02857143	0.00793651	0	0.00296736	0	0.00334448	0	0.00186393	0.01204819	0.00241546	0	0.01511879	0	0.00671141	0	0	0.00507614	0.00647249	0.02173913	0
0	0	0.00540541	0	0.00377358	0	0.0123839	0	0	0	0	0	0.02047782	0.00242131	0.00429185	0.02857143	0.00132275	0.01081081	0.01780415	0.00597015	0	0	0	0	0	0.03937008	0.00215983	0.00917431	0.0033557	0	0.00288184	0.01015228	0	0	0
0	0	0.00540541	0.00793651	0	0	0	0	0	0.01333333	0.02542373	0.02061856	0	0	0.02575107	0.02857143	0.00066138	0	0.00296736	0.00895522	0.01003344	0.04109589	0	0.02409639	0	0	0.00215983	0.01376147	0	0.00714286	0	0.00253807	0	0.06521739	0.01818182
0	0	0.00540541	0.00793651	0	0	0	0.01204819	0.01234568	0	0.02542373	0.03350515	0	0.00242131	0.00429185	0	0.00727513	0.05405405	0	0.04477612	0.09364548	0	0.0139795	0	0.00241546	0	0.01727862	0.04587156	0	0	0.00288184	0.00761421	0	0	0.05454545
0	0	0.00540541	0	0	0.02777778	0	0.01204819	0.01234568	0.01333333	0	0	0	0.00484262	0	0.01428571	0	0	0.00890208	0	0.00668896	0	0.0027959	0.02409639	0	0	0	0	0.00671141	0	0.00144092	0.00507614	0	0	0.01818182
0	0	0	0	0.00377358	0.05555556	0	0.06024096	0	0	0	0.00515464	0.00341297	0	0	0	0.00132275	0	0	0	0	0	0	0	0	0.01574803	0.01295896	0	0	0	0	0.00761421	0.00970874	0	0
0	0	0.01081081	0.00793651	0	0	0	0	0	0	0.00847458	0.00773196	0	0	0	0	0.00330688	0.00540541	0.00296736	0.00298507	0.01003344	0.01369863	0.0027959	0	0.00241546	0.00787402	0.00431965	0.00917431	0.00671141	0	0.00288184	0.01269036	0	0	0.00909091
0	0	0.01081081	0.01587302	0.01132075	0	0	0	0	0	0.01271186	0.01030928	0	0	0.00858369	0.01428571	0.00066138	0.00540541	0	0	0.00334448	0.04109589	0	0.01204819	0	0	0.01079914	0.02293578	0.00671141	0.01428571	0	0	0	0	0.01818182
0	0.025	0	0.03174603	0	0	0	0.01204819	0	0	0.02118644	0.03092784	0.00341297	0	0.01716738	0	0.00198413	0.00540541	0.00296736	0.00895522	0.02675585	0	0.00093197	0.01204819	0	0	0.00215983	0.01376147	0.0033557	0.02142857	0.00144092	0.00507614	0	0	0.01818182
0	0	0	0	0	0	0.00928793	0	0	0	0	0	0.00682594	0.00726392	0	0	0.0026455	0.00540541	0.01186944	0.00298507	0	0	0.00372787	0	0.00241546	0	0.00215983	0	0	0.00714286	0.01152738	0.01015228	0.01618123	0	0
0	0	0.00540541	0.01587302	0	0	0	0	0	0	0.00423729	0.0128866	0.00341297	0	0.00429185	0	0.00330688	0.01081081	0.00296736	0.01492537	0.04347826	0.01369863	0.00652377	0	0.00241546	0	0.00647948	0	0.00671141	0.01428571	0.00144092	0.00253807	0	0	0.01818182
0	0	0.01081081	0.00793651	0.00754717	0	0	0.07228916	0.01234568	0.02666667	0	0.00773196	0.01023891	0.00726392	0.05150215	0	0.00330688	0	0	0	0.00334448	0	0	0	0	0	0.01079914	0.00917431	0	0	0.01440922	0.01015228	0.00323625	0	0.00454545
