2.427030057823755527e-01,0.000000000000000000e+00,1.026145549603139501e-01,7.040651366724717634e-03
1.042361871382753956e-02,4.092556710168150369e-01,4.464790739845504036e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.578197068751451826e-01,1.975086057244067606e-01,4.710627152233005932e-02
2.786159832274862427e-02,1.378479343070489888e-02,7.181519155108871851e-03,1.752472342256431170e-01
6.399951303223590238e-02,1.147556014923612894e-01,6.752285337273029875e-02,1.500956415000462112e-02
1.836100858753843545e-01,3.252988976272295704e-03,1.338060083130858946e-01,2.947119806063047340e-02
3.689182730665436626e-03,1.265509994045575515e-01,1.320529718308284528e-02,1.171279514435404068e-01
3.721140501016682086e-03,4.075655857661470566e-03,0.000000000000000000e+00,1.686962427782241480e-01
1.031576712320999706e-01,4.153148750286015933e-01,0.000000000000000000e+00,3.719493867220700217e-02
2.125964009496387475e-01,0.000000000000000000e+00,1.728791715860991673e-01,1.262028167282851091e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.867855755123944750e-01
2.879111552370628990e-01,2.574350226539579012e-02,5.625884180014017327e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.022780350016170348e-01,7.627187861207878998e-03,8.289074936681022077e-02
1.999093663355333284e-01,2.330217192283871169e-02,5.587994793098639834e-02,3.789383502427840639e-02
5.611700791099911295e-02,1.349454444604495339e-02,3.047185688125937930e-01,5.594722839983808961e-03
0.000000000000000000e+00,4.931002051637357886e-02,0.000000000000000000e+00,1.385733676915346657e-01
0.000000000000000000e+00,1.080175337067350583e-01,1.479621499261144814e-02,2.022854468450930032e-01
1.156727315860461847e-01,0.000000000000000000e+00,3.340864697283577739e-02,8.440020198180074595e-02
1.423335008783085387e-01,4.323551555453190864e-02,0.000000000000000000e+00,3.384301668749563341e-02
1.187650470595274232e-01,9.663753444261964642e-02,3.883258463913917546e-02,1.097110134324091602e-01
1.122536750455545018e-01,5.028821733569929092e-02,2.400711898344999248e-02,0.000000000000000000e+00
3.037571509846758722e-01,0.000000000000000000e+00,8.118459020684040683e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.783078109533564493e-02,0.000000000000000000e+00,7.368261970944160744e-02
6.881342088320134553e-02,6.166974095109255954e-02,6.300776679545663783e-02,9.975133909714836711e-02
1.139040782491232418e-01,1.478655077576636057e-01,0.000000000000000000e+00,7.198936033517069899e-02
1.745314933186523088e-01,0.000000000000000000e+00,5.384537687696183683e-02,9.569945187402062459e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.341122675000551323e-02
0.000000000000000000e+00,8.242370212477030667e-02,2.966733117830406500e-03,3.563735751143813912e-01
0.000000000000000000e+00,2.076637904357613636e-03,0.000000000000000000e+00,2.383221459527013197e-01
1.229817844942018845e-01,0.000000000000000000e+00,2.239928533087869045e-01,6.319054065402576748e-03
1.256468082755795856e-01,1.889212494590062491e-02,2.184104132668341358e-01,6.678103838511855773e-03
7.334710120348930662e-02,1.977434737129111220e-01,1.464576384981467090e-02,4.020289051526464846e-02
