9.264690643286388472e-04,3.821900620433956418e-03,6.620612052169697059e-03,3.968463979484104266e-03,9.451180745679368944e-04,1.489644626098757078e-03,3.624087541069007101e-03,4.301951627902998732e-03,3.705853257666917588e-03,3.053645478836037458e-03,1.737162227999296954e-03,6.960951555539870994e-04,1.304748016234057173e-03,7.242056452765960328e-03,3.778504700275070374e-03,4.948471229988683773e-03,3.612128145998316775e-03,8.902648404401081184e-04,9.773249434207320618e-04,9.889007299900054448e-03,4.460165656648487631e-04,2.247886624342992391e-03,4.940478154433630698e-04,3.638950407778507312e-03,1.163401271585956520e-05,5.634585927733262722e-03,4.318096652143818548e-03,3.588769366106088488e-03,1.225702507121394225e-02,1.068189061315522048e-02,6.995819435466898994e-04,1.009233650253620052e-03,9.258309706805037398e-04,9.550843722076560053e-04,6.427409856911888049e-03
5.602512949525531583e-03,2.593756046189284181e-03,7.271857280226894267e-03,1.999375629217658296e-03,6.697473128406544740e-03,2.027316512989028787e-03,2.615449492343185911e-04,5.705420247634705169e-04,1.832217690762989043e-03,4.779247175678741875e-03,2.354021487320733658e-03,7.805520346066355947e-04,9.256288700828551111e-03,3.684202877392322995e-03,1.234056092490705067e-03,6.507025018282000528e-04,1.128159616475367388e-03,2.026212554995983524e-03,1.157902545686581575e-03,2.458410162578215929e-03,7.046231721680997970e-05,1.158116707763535980e-03,1.782599173703589002e-03,1.608319919976465215e-03,1.104813579839832027e-03,6.393010723487619826e-03,3.219049639751614400e-04,6.960524952901430557e-04,4.733279893481129319e-04,1.227834367759292333e-04,2.460909314454487462e-03,1.531312954057409415e-03,8.375832570648722442e-04,2.459386171317934269e-03,1.360337594575554464e-03
7.199764632215693849e-03,8.761997044820973857e-03,1.054507167038552795e-03,6.956805737707821846e-03,2.444388403226624429e-03,4.795396319741858371e-04,8.872159827170780777e-04,3.392005069095926917e-03,1.353845729465785741e-03,7.386081082663233099e-03,9.489098623488581574e-03,2.787002431322530005e-03,2.237644896809991291e-03,5.486870114109639734e-03,2.315974247448435164e-04,2.423045802163313611e-03,3.713904088187747546e-03,7.192012468729760966e-03,2.035095632763127271e-03,2.600191857442236965e-03,5.777019800568078400e-03,8.623334118138412108e-03,3.758294976543011950e-03,1.636702241288055804e-03,1.601662774706661026e-03,6.286665067836150200e-04,2.002395358432988715e-03,1.803507097433348916e-03,5.801540615869987816e-04,3.409033157046603701e-04,6.824203798935293830e-04,1.700378217313322504e-03,4.142046935075822250e-03,5.878696035736333259e-03,2.438536409725980403e-03
1.222706170449399006e-03,9.718105693803146330e-04,2.154743531307098774e-03,8.264161681712559840e-05,3.523756694894172870e-04,1.735240808666658086e-04,1.204793705855342068e-03,3.889985450805778875e-03,5.113229452234462069e-04,1.916095028762984653e-04,2.961496507111712525e-03,1.741893380146875350e-03,1.231899999608015994e-03,8.612639552438294821e-05,2.540836240788430737e-03,4.174746161574090925e-03,5.223697226961365736e-03,1.190407470734703918e-03,1.119447270338719269e-03,2.644712985555946333e-03,9.959290599244885467e-04,0.000000000000000000e+00,6.131810414207627957e-03,2.515177334042631180e-03,5.927860598032186346e-03,6.040406462325051407e-04,2.570248417880432318e-03,3.149077550218674134e-04,5.446386051083385027e-04,9.919948640761816483e-04,5.715107341598829604e-03,5.384717824497703420e-04,9.700785495556918381e-04,4.328657964136549646e-05,0.000000000000000000e+00
5.089914629096789489e-03,1.045928779874732290e-03,3.900262417603391797e-03,2.932852134561868274e-03,1.304663475733061628e-03,4.614954587570537468e-03,5.309661963435685639e-03,5.835462560615926105e-04,1.604779818716739123e-03,6.919494072364113825e-03,1.632964851237662593e-03,5.801275500475610442e-04,9.462114393779183508e-05,4.669532828111319644e-03,2.171900962988417352e-03,1.212474730246279608e-02,1.933521274359591147e-03,7.738680578684223321e-05,4.486143343447532295e-04,4.480718692699489636e-04,1.829314855946167964e-03,4.142787315730197401e-04,5.689563569320647829e-03,7.921397776817374475e-04,8.540787284906804083e-04,9.460087390861078582e-03,5.048707018714654327e-03,2.231174354712555166e-03,6.183073172514041982e-04,6.752607809415171053e-03,2.218658674180872675e-03,1.612965058468078527e-03,2.117533376596796718e-03,2.261382314219141307e-03,1.813654427414755762e-03
2.183236060959098737e-03,2.839795352564677966e-03,5.531023845013749440e-04,3.729656946707661513e-03,3.461210101512429693e-03,9.012248437768599629e-04,1.730460560247180316e-03,8.291757547719338928e-03,4.556681580232119222e-04,1.270296805169220111e-03,1.301100774755967193e-03,6.729006944430071524e-04,2.709177109807282303e-03,9.027341448851512740e-04,3.893291209634955341e-03,1.801868315024932402e-02,9.874389306371916461e-04,3.296251864085848055e-03,2.389029275131463598e-03,3.429136538660417649e-03,1.253585082607179546e-03,6.735808810925447698e-03,1.172228691538748126e-03,6.836985320099790708e-03,6.038611692374816920e-04,1.420138609645502092e-03,3.335169070308459383e-03,6.845000137795667627e-03,3.718176759727444269e-03,1.930544863183187437e-03,3.189201946442963946e-03,9.965781056198840665e-04,1.528891069343955378e-03,8.863155986925871921e-03,1.560327912144235385e-03
6.909482005652444652e-04,1.219743266784376621e-03,6.087420658518975097e-05,1.691132474650255274e-04,1.617600545117189523e-03,1.278936509589862760e-03,2.425661217417201393e-03,5.933898881061465055e-04,3.415773786785144400e-03,1.480331238946813385e-03,2.962617890994207522e-03,1.863703487767183822e-03,1.026939975597059018e-03,1.479635862714871741e-03,5.877961294105978193e-04,3.841822288939618271e-03,4.360531677232055980e-03,2.443802182390063249e-03,6.335513990628221029e-03,1.066808981789628408e-02,8.956180146460664127e-04,2.419117802230420528e-04,1.828854610519022039e-03,2.970295933721178901e-03,9.814112339884967229e-05,5.519557626507583248e-03,2.145242762201831493e-03,6.859694096232511491e-04,2.438155553128873443e-03,9.383240103580846314e-03,2.500607240805793885e-03,2.866841072376759281e-04,3.171199601120014422e-04,7.112236975870701167e-05,2.553192402891599883e-04
1.997206685255647866e-03,1.174507053583677787e-04,1.226343423445357735e-03,5.164903092409077121e-04,5.527979338712006932e-03,0.000000000000000000e+00,1.603713596314094991e-03,4.273462392456385973e-04,1.633721746056865029e-03,1.313849556447024705e-03,1.307806557106990647e-03,1.144586510726156633e-03,3.154527583452951603e-03,3.755139354778311983e-03,2.056830508374904020e-04,1.322637406463996346e-03,2.278545584005406410e-04,1.437728651163896337e-03,2.590580143486932718e-03,1.841505560307751810e-03,1.234681000041337653e-03,8.740307103896564748e-05,1.941773930874409609e-03,2.343852930262638190e-03,3.678407924354573644e-03,3.153890105119608236e-03,3.465035797840480304e-03,9.281245582367623776e-04,6.472624369651555631e-03,1.749339559438546632e-03,1.529489213288215410e-03,3.787543105056374176e-03,8.072733343746613111e-03,0.000000000000000000e+00,9.686489413970377025e-04
3.267110529808618571e-03,2.009075561529530263e-03,1.712842840356013085e-04,4.618495095437269438e-04,6.930529039452647255e-03,1.293470525223527900e-02,1.355412546050711875e-03,7.190274786986097788e-03,2.014409800953007035e-03,9.470165854098520214e-03,3.298651055853734498e-03,3.562637689278325831e-03,6.004935062282112934e-03,1.476953875250605966e-03,2.123438403940046404e-04,7.407131598078826873e-03,5.774516795027818256e-04,1.611083382570495381e-03,2.548286628214074812e-03,5.797078123087075902e-03,4.519237605329198826e-03,8.245466676889209520e-03,4.292908989590001750e-03,1.640702827791301610e-03,1.049709890271637459e-03,2.716196139491658390e-03,4.104946587235053929e-04,3.044503201628585842e-03,5.350662007625305722e-04,1.214543210944649121e-03,1.851125240202819780e-03,4.984930117003349981e-03,2.726586162402276983e-03,2.120071124803991208e-03,2.896589120484419078e-04
2.236099134817828848e-03,1.350904783645096897e-02,8.415288992929981227e-03,1.480393519288622506e-03,6.218057573700704055e-03,1.969179752320635718e-02,1.914992538165034147e-03,1.597254352460748816e-02,1.610765599550645355e-04,1.956510189845717118e-03,4.724023696265211222e-03,2.714468914129589128e-04,1.262184705082138730e-02,6.518933533615448028e-03,4.087022746278340390e-03,5.132053483826998566e-03,1.712629283193791568e-03,5.913113831513418239e-03,5.931740773740744668e-03,5.961314438227091443e-03,1.099051980455647420e-03,4.732181002166574446e-03,6.592184991479914727e-03,1.192510681542424504e-02,2.636511296502057084e-03,5.827090739522759050e-03,2.116634470246202271e-03,1.149155092718782967e-02,3.047453709207096142e-03,4.544464968905832097e-04,7.130844421959110779e-04,3.012076215664932777e-03,3.361093179291016822e-03,1.522154538914478970e-03,3.207420315723002319e-03
