2.551406098921522037e-01,3.604919716486252538e-03,3.795757323435609148e-02,2.131716859640791772e-01,3.720379625074977920e-05,1.211275802476289160e-01,0.000000000000000000e+00,2.392107119888064667e-02,1.367400308643115792e-03,1.505546488121286240e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.699111088740643045e-03
6.899999153589640721e-02,3.765018229352819212e-02,0.000000000000000000e+00,2.542012310560611277e-01,4.850924454742846365e-02,6.524994139352417732e-02,1.510316353231441104e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.738383936198555663e-02,0.000000000000000000e+00,2.280280353266998794e-02,1.276621740882589659e-02,1.946538939124032586e-01,1.341961315943644706e-01,0.000000000000000000e+00,8.351452913646245646e-02,1.745299670496299957e-02,1.947322588156976952e-01,6.724487308394512530e-02,1.318534887202950645e-01,1.673201326657264565e-01
3.341997977544437504e-01,2.945752369089539857e-01,0.000000000000000000e+00,1.116868170339453681e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230730091499937333e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.512213066348254267e-02,8.770376364631984195e-03,0.000000000000000000e+00,1.910946045837783325e-01,6.816817856317299029e-02,1.703850082963076218e-01,6.941006497563149101e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.652533496302037115e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.103276370904011122e-02,0.000000000000000000e+00,1.993909918353328203e-01,0.000000000000000000e+00,1.794010397350362385e-02,5.666441587337273794e-02,5.603859502941267723e-02,1.632863418651513965e-01,1.088329536950232573e-01,1.354495178699730851e-01,2.578694204327421913e-01
1.932062336274974479e-01,1.747359696047167885e-02,2.898511582790263847e-03,2.539564513988588207e-02,0.000000000000000000e+00,4.238538664713895933e-03,5.539594168448126223e-03,0.000000000000000000e+00,9.042102226494335218e-04,1.545162247320723244e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.318280654889240178e-02,4.282264264117989494e-02,0.000000000000000000e+00,7.318328975490295818e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.298503364668830786e-04,8.858021648174370290e-04,0.000000000000000000e+00,1.991454253961431452e-03
1.606235676047535962e-02,3.417669168841685340e-03,3.580470738385989338e-02,3.073519616371552139e-03,1.865419723235469882e-02,6.547585757273292895e-02,2.777374195398283896e-01,7.719679831012534951e-03,2.247055931023484235e-02,2.033351828479245185e-02,1.142240155514449018e-01,2.373158723064568709e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.811686201380813002e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.067062156027340572e-02,5.808865677731708810e-02,6.423233933626175396e-02,3.010512607109537830e-01,5.745413018300319502e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.797736463970944491e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.816839034350559504e-03,0.000000000000000000e+00,1.837729926605630171e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.893746915643883338e-02,2.796421072709815575e-02,1.787384561451952625e-01,7.539466005416890770e-02,1.443368745526855679e-01,1.883832806930210158e-01
4.051786176234670883e-02,1.638820756829495462e-02,1.382318961820219461e-01,1.921829605198456872e-02,5.528251843035867329e-03,0.000000000000000000e+00,1.582670689062027833e-02,3.322037808652146453e-03,3.324802554226633650e-02,1.808776493192799373e-01,2.154951766119446097e-02,3.626413830617255954e-04,3.955876652912175551e-02
1.587828021384904420e-02,0.000000000000000000e+00,2.246433161222568253e-01,6.019005201623951924e-03,3.727461014678960793e-02,1.049355032631828092e-03,3.767569596463572063e-02,0.000000000000000000e+00,2.656743474115559611e-02,1.206372121881883926e-02,8.024067644991643433e-02,0.000000000000000000e+00,5.648397953043050868e-02
5.066678559167801799e-02,2.135063182542331836e-02,0.000000000000000000e+00,5.981158866058718798e-02,8.763340154990662120e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.144225858533817530e-02,0.000000000000000000e+00,9.279885734211507651e-04,0.000000000000000000e+00,2.665629541066287245e-01,8.926498451654652638e-03,2.328766292123466317e-05,0.000000000000000000e+00,1.395717993945554680e-01,2.040042636361136252e-01,4.713387569975775737e-02
1.103714060144819417e-02,8.073477091818872728e-03,0.000000000000000000e+00,1.692973627386918922e-01,4.335132756239494511e-02,8.634183054761282450e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.348553958951511287e-03,1.648437948090751299e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.992465624332514451e-02,2.362831973927010179e-02,2.834683268373128229e-01,2.345272679854845319e-02,1.602873214798273237e-03,0.000000000000000000e+00,2.503170919446086849e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.282334357688970916e-01,2.851355977054803245e-02,4.443537054210068560e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.608549894407952999e-02,4.250597309112863487e-02,1.722067281001692486e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.549358314997527047e-02
1.078843652823780475e-01,2.715318909177183992e-01,0.000000000000000000e+00,8.560543976224028583e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.426901722913756208e-05,4.231289009434023064e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
