0.000000000000000000e+00,2.157195241503242350e-02,2.124528083403209311e-01,0.000000000000000000e+00,5.501029900152659691e-02,1.306126035836354705e-02,0.000000000000000000e+00,9.464095988208739985e-02,0.000000000000000000e+00,2.378072610031699806e-03,1.014782537685178371e-01,4.690045294693752365e-03,1.554228589453977676e-02,9.439880055826560534e-02,0.000000000000000000e+00,2.217767184561542787e-02
3.035533569707268842e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.283980487916862034e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.208971679077353117e-03,1.209768386547013103e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.211885233238335198e-03,1.761793133024034397e-01,1.652210512323448038e-02,1.160472184428748832e-01,7.831731590717703681e-03
2.483006534965497558e-01,5.147075930528830293e-03,1.428763290141958631e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.574404820350964298e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.450769478808579538e-02,1.923903925459561071e-01,0.000000000000000000e+00,1.807237330331221137e-02,0.000000000000000000e+00,1.066545430292596963e-01,1.659058593777160487e-02,0.000000000000000000e+00,9.110754387584096836e-02,1.559977237390642313e-01,6.670653409876230178e-02,1.310798097803828402e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.451478951367664522e-03,0.000000000000000000e+00
1.570376860238541783e-01,2.015772072365266433e-04,1.145587755397336760e-01,9.690027784832522251e-02,0.000000000000000000e+00,7.932144621757665492e-02,0.000000000000000000e+00,1.124557321343141048e-04,9.326212812052453449e-02,1.236743890543543986e-02,1.445514588054277669e-02,2.198792978565837931e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.581663995495053154e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.918148222532817637e-02,2.407377860921739443e-01,1.296438846137778871e-02,0.000000000000000000e+00,2.612429263922776308e-03,0.000000000000000000e+00,2.631088636817864243e-02,5.310447334997716456e-02,0.000000000000000000e+00,3.841713527102950942e-02,2.061071675306418681e-03,1.899945306514400425e-02,4.878582481777546387e-02,2.163578221996095841e-02,7.885833741211127276e-03
1.780345742212066928e-01,9.861519353363107365e-02,1.427061179799836432e-02,5.615167434767218829e-02,0.000000000000000000e+00,1.060983198456468685e-01,0.000000000000000000e+00,2.271604390974321912e-03,9.051830833278592947e-02,0.000000000000000000e+00,4.044926504214447355e-02,6.603736309876321675e-04,0.000000000000000000e+00,4.160533935539992810e-03,2.855533719912238533e-02,0.000000000000000000e+00
2.299618175354606331e-02,1.895091001653161078e-01,9.659988379293779973e-03,1.098906291968324844e-01,0.000000000000000000e+00,1.483611604384836025e-01,2.528820007040373065e-06,0.000000000000000000e+00,2.429193425827907427e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.056910621003404743e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.296137443227920794e-02,0.000000000000000000e+00
8.141729052146008672e-02,1.030903086299637950e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.958599028266673890e-03,2.004437940246405619e-02,1.874279729341707668e-01,0.000000000000000000e+00,1.755578100093637892e-02,3.057515148802283575e-02,4.778198416908830404e-01,0.000000000000000000e+00,7.560976227884709522e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.583831301706685513e-01,5.912803840583648329e-02,1.570742192280060179e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.427253560403842492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.607902733075776067e-02,0.000000000000000000e+00,7.026823910888703624e-03
