0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04705882	0.00000000	0.04705882	0.01176471	0.00000000	0.00588235	0.00000000	0.04705882	0.00000000	0.04705882	0.02941176	0.01764706	0.00000000	0.01764706	0.00000000	0.00000000	0.00000000	0.00000000	0.01176471	0.00000000	0.04705882	0.04117647	0.00000000	0.00000000	0.05294118	0.02941176	0.01764706	0.00000000	0.00588235	0.00588235	0.01176471	0.04705882	0.00000000	0.04705882	0.01176471	0.00000000	0.00588235	0.00000000	0.04705882	0.00000000	0.04705882	0.02941176	0.01764706	0.00000000	0.01764706	0.00000000	0.00000000	0.09411765	0.05294118	0.00000000	0.01176471	0.00588235	0.00000000	0.00000000	0.00000000	0.00000000	0.02941176	0.00000000	0.02352941	0.01764706
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04347826	0.21739130	0.17391304	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04347826	0.04347826	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04347826	0.04347826	0.21739130	0.17391304	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.02202643	0.01762115	0.01321586	0.00881057	0.03964758	0.02202643	0.00881057	0.00440529	0.00881057	0.03083700	0.00440529	0.01762115	0.01762115	0.00000000	0.00881057	0.00881057	0.03964758	0.02202643	0.00881057	0.00881057	0.01321586	0.00440529	0.00881057	0.00440529	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02643172	0.02202643	0.01762115	0.00881057	0.06607930	0.02643172	0.02643172	0.01762115	0.00440529	0.00440529	0.00881057	0.03524229	0.00440529	0.02202643	0.01762115	0.00000000	0.00881057	0.00881057	0.04405286	0.02643172	0.00881057	0.00881057	0.01321586	0.00440529	0.00881057	0.00440529	0.00881057	0.04845815	0.03524229	0.02643172	0.00881057	0.00000000	0.00881057	0.00881057	0.00881057	0.00440529	0.02643172	0.00881057	0.00881057	0.00881057
0.01589825	0.01271860	0.00635930	0.00158983	0.04451510	0.01748808	0.02543720	0.02066773	0.00000000	0.01271860	0.00476948	0.00635930	0.01112878	0.00000000	0.00158983	0.00794913	0.01748808	0.00476948	0.01271860	0.01112878	0.02543720	0.00635930	0.00953895	0.00158983	0.02384738	0.02384738	0.00158983	0.00635930	0.00158983	0.01907790	0.01589825	0.00953895	0.00476948	0.06677266	0.02384738	0.03815580	0.03020668	0.00476948	0.00158983	0.00000000	0.01271860	0.00476948	0.00635930	0.01271860	0.00000000	0.00317965	0.00794913	0.01748808	0.00476948	0.01271860	0.01112878	0.03497615	0.00794913	0.00953895	0.00158983	0.00000000	0.10174881	0.08585056	0.00317965	0.01748808	0.01271860	0.01430843	0.00794913	0.00158983	0.00794913	0.01907790	0.00317965	0.01589825	0.01112878
0.01626016	0.00813008	0.00000000	0.00000000	0.00813008	0.00813008	0.00000000	0.00000000	0.00000000	0.00813008	0.00813008	0.00000000	0.02439024	0.00000000	0.00813008	0.01626016	0.12195122	0.10569106	0.01626016	0.01626016	0.02439024	0.00000000	0.01626016	0.01626016	0.00000000	0.00000000	0.00000000	0.00813008	0.00813008	0.01626016	0.00813008	0.00000000	0.00000000	0.00813008	0.00813008	0.00000000	0.00000000	0.00000000	0.00813008	0.00000000	0.01626016	0.01626016	0.00000000	0.02439024	0.00000000	0.00813008	0.01626016	0.12195122	0.10569106	0.01626016	0.01626016	0.02439024	0.00000000	0.01626016	0.01626016	0.00000000	0.01626016	0.01626016	0.00000000	0.00813008	0.00000000	0.00000000	0.00000000	0.00000000	0.00813008	0.03252033	0.03252033	0.00000000	0.00000000
0.01466276	0.01466276	0.00000000	0.00000000	0.05571848	0.00586510	0.04692082	0.04105572	0.00000000	0.01173021	0.00000000	0.01173021	0.00879765	0.00293255	0.00293255	0.00293255	0.02346041	0.00000000	0.01759531	0.01466276	0.01173021	0.00000000	0.00586510	0.00000000	0.01466276	0.01466276	0.00000000	0.00293255	0.00000000	0.02639296	0.02346041	0.00000000	0.00000000	0.07624633	0.00879765	0.06451613	0.04985337	0.00293255	0.00586510	0.00000000	0.01173021	0.00000000	0.01173021	0.00879765	0.00293255	0.00293255	0.00293255	0.02932551	0.00000000	0.02346041	0.02052786	0.01173021	0.00000000	0.00586510	0.00000000	0.00293255	0.12023460	0.09384164	0.01173021	0.00293255	0.00293255	0.00293255	0.00293255	0.00000000	0.00293255	0.02052786	0.00293255	0.01173021	0.00586510
0.06432749	0.06432749	0.00000000	0.00000000	0.01169591	0.00584795	0.00000000	0.00000000	0.00000000	0.02339181	0.02339181	0.00000000	0.01169591	0.00000000	0.00584795	0.00584795	0.05263158	0.02923977	0.01754386	0.01169591	0.01754386	0.00584795	0.01169591	0.01169591	0.01754386	0.01169591	0.00000000	0.01169591	0.00584795	0.07017544	0.07017544	0.00000000	0.00000000	0.01754386	0.00584795	0.00584795	0.00584795	0.00000000	0.00000000	0.00000000	0.02339181	0.02339181	0.00000000	0.01169591	0.00000000	0.00584795	0.00584795	0.05847953	0.03508772	0.01754386	0.01169591	0.01754386	0.00584795	0.01169591	0.01169591	0.00000000	0.04093567	0.02923977	0.00584795	0.01169591	0.00000000	0.01169591	0.00584795	0.00584795	0.00000000	0.02923977	0.02339181	0.00000000	0.00000000
0.00892857	0.00892857	0.00892857	0.00892857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01785714	0.00892857	0.00000000	0.05357143	0.00892857	0.02678571	0.01785714	0.08035714	0.06250000	0.00000000	0.00000000	0.02678571	0.00892857	0.00892857	0.00892857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02678571	0.02678571	0.01785714	0.01785714	0.00892857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02678571	0.01785714	0.00000000	0.06250000	0.01785714	0.02678571	0.01785714	0.09821429	0.08035714	0.00000000	0.00000000	0.02678571	0.00892857	0.00892857	0.00892857	0.00892857	0.00892857	0.00892857	0.00892857	0.01785714	0.00000000	0.00892857	0.00892857	0.00892857	0.03571429	0.00892857	0.00892857	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01063830	0.00000000	0.00000000	0.03191489	0.01063830	0.00000000	0.02127660	0.06382979	0.02127660	0.04255319	0.04255319	0.02127660	0.01063830	0.01063830	0.00000000	0.00000000	0.00000000	0.00000000	0.02127660	0.02127660	0.02127660	0.02127660	0.00000000	0.00000000	0.01063830	0.01063830	0.00000000	0.00000000	0.00000000	0.01063830	0.00000000	0.01063830	0.00000000	0.00000000	0.04255319	0.01063830	0.00000000	0.02127660	0.07446809	0.02127660	0.05319149	0.05319149	0.02127660	0.01063830	0.01063830	0.00000000	0.00000000	0.06382979	0.06382979	0.00000000	0.00000000	0.00000000	0.02127660	0.00000000	0.00000000	0.02127660	0.04255319	0.03191489	0.01063830	0.01063830
0.00000000	0.00000000	0.00288184	0.00000000	0.04899135	0.00288184	0.04322767	0.03458213	0.00000000	0.00288184	0.00000000	0.00288184	0.00576369	0.00288184	0.00288184	0.00000000	0.03746398	0.00000000	0.03170029	0.02881844	0.00576369	0.00288184	0.00288184	0.00000000	0.01152738	0.01152738	0.00864553	0.00576369	0.00000000	0.00000000	0.00000000	0.00288184	0.00000000	0.06340058	0.00288184	0.05475504	0.04610951	0.00288184	0.00000000	0.00000000	0.00288184	0.00000000	0.00288184	0.00864553	0.00288184	0.00576369	0.00000000	0.04322767	0.00288184	0.03458213	0.03170029	0.00864553	0.00576369	0.00288184	0.00000000	0.00000000	0.13544669	0.11815562	0.01729107	0.00864553	0.00864553	0.02017291	0.01152738	0.00000000	0.00288184	0.02305476	0.00000000	0.01729107	0.01440922
