0.05882353	0.05147059	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00735294	0.02205882	0.00735294	0.01470588	0.00000000	0.00000000	0.00000000	0.00000000	0.05147059	0.00735294	0.02941176	0.02941176	0.02205882	0.01470588	0.00735294	0.00000000	0.00000000	0.00000000	0.00735294	0.00000000	0.00000000	0.08823529	0.08088235	0.00735294	0.00735294	0.01470588	0.00735294	0.00000000	0.00000000	0.00000000	0.02941176	0.01470588	0.02205882	0.00735294	0.01470588	0.00000000	0.00000000	0.00000000	0.00000000	0.05882353	0.00735294	0.02941176	0.02941176	0.02205882	0.01470588	0.00735294	0.00000000	0.00735294	0.04411765	0.04411765	0.01470588	0.00000000	0.00000000	0.02205882	0.01470588	0.00735294	0.00735294	0.02205882	0.00735294	0.00735294	0.00735294
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03448276	0.10344828	0.06896552	0.00000000	0.06896552	0.03448276	0.00000000	0.00000000	0.03448276	0.03448276	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03448276	0.03448276	0.03448276	0.03448276	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03448276	0.10344828	0.06896552	0.00000000	0.06896552	0.03448276	0.00000000	0.00000000	0.10344828	0.06896552	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.01181102	0.01181102	0.01574803	0.01181102	0.01574803	0.00787402	0.00000000	0.00000000	0.00393701	0.01968504	0.00393701	0.00393701	0.04330709	0.01181102	0.00787402	0.01574803	0.01574803	0.00000000	0.01181102	0.01181102	0.02755906	0.00393701	0.01181102	0.00000000	0.00000000	0.00000000	0.00393701	0.00000000	0.00000000	0.01181102	0.01181102	0.03149606	0.01574803	0.04330709	0.01968504	0.00787402	0.00787402	0.02755906	0.00393701	0.00787402	0.04330709	0.00393701	0.00787402	0.07086614	0.02755906	0.00787402	0.01968504	0.02362205	0.00000000	0.01574803	0.01181102	0.03543307	0.00787402	0.01181102	0.00000000	0.00393701	0.03937008	0.03149606	0.03149606	0.02362205	0.00787402	0.01181102	0.00000000	0.00000000	0.04330709	0.03149606	0.00787402	0.01181102	0.00787402
0.00960219	0.00823045	0.00274348	0.00000000	0.05486968	0.00823045	0.04389575	0.03566529	0.00274348	0.00274348	0.00000000	0.00274348	0.00548697	0.00000000	0.00137174	0.00411523	0.01371742	0.00137174	0.00823045	0.00411523	0.01234568	0.00411523	0.00411523	0.00000000	0.03155007	0.03017833	0.00548697	0.00548697	0.00000000	0.01508916	0.01371742	0.00411523	0.00137174	0.06858711	0.01234568	0.05212620	0.04252401	0.01097394	0.00685871	0.00274348	0.00411523	0.00000000	0.00411523	0.00685871	0.00137174	0.00137174	0.00411523	0.01646091	0.00274348	0.00960219	0.00548697	0.01508916	0.00411523	0.00548697	0.00000000	0.00137174	0.13443073	0.10973937	0.00823045	0.00274348	0.00137174	0.03429355	0.02194787	0.00274348	0.00137174	0.02331962	0.00000000	0.02331962	0.02057613
0.01081081	0.01081081	0.00000000	0.00000000	0.01621622	0.01081081	0.00540541	0.00540541	0.00000000	0.01621622	0.01621622	0.00000000	0.00540541	0.00000000	0.00000000	0.00540541	0.03783784	0.01621622	0.00000000	0.00000000	0.07567568	0.04864865	0.02702703	0.02162162	0.00000000	0.00000000	0.00540541	0.01081081	0.01081081	0.01081081	0.01081081	0.00000000	0.00000000	0.01621622	0.01081081	0.00540541	0.00540541	0.00000000	0.00540541	0.00000000	0.02162162	0.02162162	0.00000000	0.00540541	0.00000000	0.00000000	0.00540541	0.04864865	0.02702703	0.00000000	0.00000000	0.08648649	0.05405405	0.02702703	0.02162162	0.02162162	0.01081081	0.01081081	0.00000000	0.00000000	0.00000000	0.05945946	0.03783784	0.02702703	0.01081081	0.03783784	0.03243243	0.00540541	0.00540541
0.02356902	0.02020202	0.00000000	0.00000000	0.03367003	0.01683502	0.01010101	0.01010101	0.00000000	0.02356902	0.00673401	0.01346801	0.02356902	0.00336700	0.00673401	0.01010101	0.02356902	0.00336700	0.02020202	0.01010101	0.01683502	0.01010101	0.00336700	0.00000000	0.00673401	0.00673401	0.00336700	0.00673401	0.00000000	0.03030303	0.02693603	0.00000000	0.00000000	0.05050505	0.02356902	0.02020202	0.02020202	0.01346801	0.00000000	0.00000000	0.02693603	0.00673401	0.01346801	0.03030303	0.00336700	0.01010101	0.01010101	0.03030303	0.00336700	0.02356902	0.01010101	0.02020202	0.01010101	0.00673401	0.00000000	0.00336700	0.08754209	0.06734007	0.01010101	0.00673401	0.00000000	0.03030303	0.01346801	0.00336700	0.01010101	0.02356902	0.00336700	0.02020202	0.01683502
0.02843602	0.02369668	0.00000000	0.00000000	0.00473934	0.00000000	0.00473934	0.00473934	0.00000000	0.01895735	0.01895735	0.00000000	0.01421801	0.00000000	0.00473934	0.00473934	0.08056872	0.08056872	0.00000000	0.00000000	0.04739336	0.02369668	0.01421801	0.01421801	0.00000000	0.00000000	0.00473934	0.00947867	0.00947867	0.02843602	0.02369668	0.00000000	0.00000000	0.00473934	0.00000000	0.00473934	0.00473934	0.00000000	0.00000000	0.00000000	0.02369668	0.02369668	0.00000000	0.01895735	0.00000000	0.00473934	0.00947867	0.08530806	0.08530806	0.00000000	0.00000000	0.04739336	0.02369668	0.01421801	0.01421801	0.00000000	0.00473934	0.00473934	0.00000000	0.01895735	0.00000000	0.02843602	0.01895735	0.01895735	0.00947867	0.03317536	0.03317536	0.00000000	0.00000000
0.02419355	0.02419355	0.00000000	0.00000000	0.00403226	0.00000000	0.00403226	0.00403226	0.00000000	0.00806452	0.00806452	0.00000000	0.00806452	0.00403226	0.00000000	0.00403226	0.03629032	0.01209677	0.01612903	0.01612903	0.02822581	0.01612903	0.00806452	0.00806452	0.00000000	0.00000000	0.05241935	0.01612903	0.00403226	0.02419355	0.02419355	0.00000000	0.00000000	0.00806452	0.00403226	0.00403226	0.00403226	0.00000000	0.00000000	0.00000000	0.01209677	0.01209677	0.00000000	0.00806452	0.00403226	0.00000000	0.00403226	0.04032258	0.01612903	0.01612903	0.01612903	0.03629032	0.02016129	0.01209677	0.00806452	0.00403226	0.04838710	0.03629032	0.05241935	0.00403226	0.00000000	0.08870968	0.06854839	0.02419355	0.00403226	0.05241935	0.02016129	0.01209677	0.00403226
0.10743802	0.10743802	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04132231	0.04132231	0.00000000	0.02479339	0.00000000	0.00826446	0.00000000	0.04132231	0.04132231	0.00000000	0.00000000	0.02479339	0.00000000	0.00826446	0.00826446	0.00000000	0.00000000	0.00826446	0.00000000	0.00000000	0.12396694	0.12396694	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04132231	0.04132231	0.00000000	0.02479339	0.00000000	0.00826446	0.00000000	0.04132231	0.04132231	0.00000000	0.00000000	0.02479339	0.00000000	0.00826446	0.00826446	0.00826446	0.00000000	0.00000000	0.00000000	0.00826446	0.00000000	0.00826446	0.00826446	0.00000000	0.00000000	0.00826446	0.00826446	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.02290076	0.00000000	0.02290076	0.01526718	0.00000000	0.00254453	0.00000000	0.00254453	0.01781170	0.00763359	0.00000000	0.01017812	0.03816794	0.00000000	0.03053435	0.02798982	0.01781170	0.00254453	0.00763359	0.00000000	0.00254453	0.00254453	0.01017812	0.00508906	0.00000000	0.00508906	0.00508906	0.00000000	0.00000000	0.04834606	0.00000000	0.04071247	0.02544529	0.00000000	0.00000000	0.00000000	0.00508906	0.00000000	0.00508906	0.01781170	0.00763359	0.00000000	0.01017812	0.03816794	0.00000000	0.03053435	0.02798982	0.02035623	0.00254453	0.00763359	0.00000000	0.00000000	0.12977099	0.10432570	0.02290076	0.00763359	0.00763359	0.01781170	0.01017812	0.00254453	0.00254453	0.05597964	0.00254453	0.04834606	0.04325700
