0.1444,0.0144,0.0144,0.0578,0.0144,0.0000,0.0144,0.0000,0.0000,0.1300,0.0000,0.0289,0.3033,0.0000,0.0578,0.0144,0.0867,0.0000,0.1733,0.0000,0.0000,0.0000,0.0144,0.0000,0.0000,0.0144,0.0289,0.1300,0.0289,0.0144,0.1156,0.0867,0.0578,0.0289,0.0000,0.0144,0.0433,0.0289,0.0433,0.0433,0.0000,0.0289,0.0722,0.0433,0.0144,0.0144,0.1156,0.1733,0.0000,0.1156,0.0144,0.0433,0.1878,0.2311,0.0578,0.0289,0.0000,0.0289,0.0578,0.0000,0.1011,0.0289,0.0433,0.1300,0.0144,0.0289,0.6211,0.0289,0.0722,0.0000,0.0722,0.0144,0.0000,0.0000,0.1589,0.1156,0.1444,0.0000,0.0000,0.0144,0.0000,0.0578,0.1300,0.0000,0.0000,0.0578,0.0000,0.0000,0.0000,0.0722,0.3033,0.0144,0.0144
0.0617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0617,0.0000,0.0000,0.0000,0.0617,0.0000,0.1233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4316,0.0617,0.0000,0.0000,0.1233,0.0000,0.0000,0.0000,0.0000,0.0617,0.0000,0.0000,0.0000,0.0000,0.0000,0.5550,0.0617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1233,0.0000,0.0617,0.3700,0.0617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4933,0.0617,0.1850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0617
0.0459,0.0459,0.0000,0.0459,0.0000,0.0153,0.1224,0.0000,0.0306,0.2143,0.0459,0.0000,0.0000,0.0306,0.0459,0.1990,0.0000,0.0153,0.0000,0.0459,0.0306,0.0153,0.0000,0.0918,0.0765,0.1684,0.0000,0.0459,0.0306,0.1377,0.0000,0.0000,0.0000,0.0000,0.0459,0.0153,0.1837,0.0612,0.3979,0.0000,0.0306,0.0765,0.3520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0153,0.0459,0.0306,0.0000,0.0918,0.4132,0.0000,0.0000,0.0459,0.0459,0.0459,0.0000,0.0000,0.0459,0.0918,0.0306,0.0306,0.1837,0.0765,0.0306,0.2449,0.0000,0.0000,0.1071,0.0153,0.0153,0.0459,0.1837,0.2602,0.0000,0.0000,0.0153,0.0000,0.0000,0.0000,0.0000,0.0153,0.0459,0.0000,0.0153,0.0000,0.1990,0.0765,0.0306,0.1531
0.1148,0.0000,0.0287,0.0048,0.0383,0.0096,0.0144,0.0096,0.0144,0.0526,0.0000,0.0335,0.4019,0.0144,0.0191,0.0000,0.0622,0.0335,0.1962,0.0574,0.0144,0.0191,0.0144,0.0144,0.0239,0.0048,0.0287,0.0574,0.0144,0.0526,0.0144,0.0383,0.0478,0.0096,0.0239,0.0048,0.0478,0.0096,0.0191,0.1101,0.0191,0.0526,0.1244,0.0478,0.0144,0.0335,0.0335,0.1053,0.0096,0.0478,0.0144,0.0287,0.0574,0.1531,0.0048,0.0909,0.0000,0.0096,0.0048,0.0191,0.0670,0.0383,0.0335,0.0478,0.0096,0.0048,0.7177,0.0431,0.0478,0.0718,0.0239,0.0096,0.0144,0.0239,0.0335,0.0526,0.0670,0.0239,0.0239,0.0526,0.0048,0.0144,0.1818,0.0718,0.0096,0.0144,0.0478,0.1005,0.0144,0.0335,0.2632,0.0144,0.0000
0.0200,0.0301,0.0501,0.0100,0.0200,0.0200,0.0601,0.0000,0.0000,0.0601,0.0401,0.0601,0.0200,0.0601,0.0401,0.0701,0.0000,0.0100,0.0200,0.0100,0.0200,0.0200,0.0100,0.0601,0.1202,0.1002,0.0100,0.0100,0.0301,0.2805,0.0000,0.0301,0.0000,0.0200,0.1302,0.0000,0.2104,0.0501,0.2504,0.0000,0.0200,0.1002,0.5510,0.0200,0.0100,0.0000,0.0100,0.1002,0.0100,0.0100,0.1002,0.0000,0.1102,0.4608,0.0200,0.1503,0.0401,0.0601,0.0100,0.0000,0.0200,0.0601,0.1703,0.0000,0.0200,0.0902,0.1503,0.0401,0.1202,0.0000,0.0501,0.0401,0.0100,0.0100,0.0401,0.1603,0.0902,0.0000,0.0401,0.0100,0.0000,0.0000,0.0000,0.0000,0.0401,0.0401,0.0000,0.0100,0.0000,0.1002,0.1002,0.0301,0.0401
0.0000,0.0937,0.0000,0.0937,0.0000,0.0000,0.0000,0.0000,0.0000,0.2810,0.0000,0.0000,0.1873,0.0937,0.0000,0.1873,0.0937,0.0000,0.0937,0.0000,0.0000,0.0937,0.0000,0.0000,0.0000,0.0937,0.0937,0.0937,0.0000,0.0937,0.0000,0.0937,0.0000,0.0000,0.0000,0.0000,0.0937,0.1873,0.1873,0.0000,0.0000,0.0937,0.2810,0.0000,0.0000,0.0000,0.0000,0.0937,0.0000,0.0937,0.0937,0.0000,0.1873,0.2810,0.0000,0.0000,0.0000,0.0937,0.0937,0.0000,0.0937,0.0937,0.1873,0.0000,0.0937,0.0937,0.3746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0937,0.1873,0.2810,0.0000,0.0000,0.0000,0.0000,0.0937,0.0937,0.0000,0.0937,0.0000,0.0000,0.0000,0.0000,0.0000,0.1873,0.0000,0.1873
0.0966,0.0000,0.0057,0.0000,0.0227,0.0000,0.0057,0.0341,0.0000,0.0057,0.0000,0.0114,0.5055,0.0000,0.0000,0.0000,0.0795,0.0398,0.1079,0.0511,0.0000,0.0114,0.0114,0.0057,0.0000,0.0000,0.0114,0.0057,0.0057,0.0057,0.0057,0.0114,0.0057,0.0170,0.0000,0.0000,0.0114,0.0000,0.0057,0.2726,0.0284,0.0057,0.0398,0.0000,0.0057,0.0682,0.0057,0.0284,0.0000,0.0057,0.0000,0.0511,0.0114,0.0341,0.0000,0.0284,0.0000,0.0114,0.0000,0.0398,0.0284,0.0057,0.0114,0.0000,0.0000,0.0000,0.6475,0.0341,0.0170,0.2045,0.0000,0.0000,0.0000,0.0000,0.0114,0.0114,0.0057,0.0284,0.0114,0.0738,0.0114,0.0227,0.3692,0.0341,0.0000,0.0000,0.0057,0.0341,0.0000,0.0057,0.1079,0.0114,0.0000
0.0000,0.1313,0.0000,0.0000,0.0000,0.0000,0.0657,0.0000,0.0000,0.0328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0657,0.2626,0.0000,0.0000,0.0000,0.1313,0.0000,0.0000,0.0000,0.0000,0.0657,0.0000,0.2626,0.0985,0.4596,0.0000,0.0000,0.0328,0.3939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0657,0.0000,0.0985,0.4596,0.0000,0.0000,0.0000,0.1313,0.0000,0.0000,0.0000,0.0328,0.1970,0.0000,0.0985,0.1970,0.0985,0.0000,0.0985,0.0000,0.0000,0.0328,0.0000,0.0985,0.0985,0.1970,0.0328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0985,0.0000,0.0657,0.0985,0.0000,0.0328
0.1303,0.0163,0.0000,0.0163,0.0000,0.0000,0.0000,0.0163,0.0977,0.2443,0.0000,0.0326,0.2443,0.0000,0.0000,0.2280,0.0651,0.0163,0.0977,0.1303,0.0163,0.0814,0.0326,0.0326,0.0326,0.0163,0.0163,0.0326,0.0000,0.0489,0.0000,0.0326,0.0163,0.0000,0.0000,0.0163,0.0489,0.0814,0.1954,0.0814,0.0163,0.0489,0.1792,0.0163,0.0000,0.0000,0.0000,0.0651,0.0163,0.0163,0.0489,0.0489,0.0814,0.2769,0.0163,0.0326,0.0000,0.0163,0.0163,0.0000,0.0489,0.0489,0.1140,0.0977,0.0814,0.1792,0.4723,0.0326,0.0326,0.0326,0.0163,0.0000,0.0163,0.0814,0.0814,0.2280,0.2606,0.0163,0.0000,0.0163,0.0163,0.0326,0.1466,0.0326,0.0000,0.0000,0.0163,0.1140,0.0326,0.0163,0.2280,0.0326,0.2280
0.0400,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0800,0.0800,0.0000,0.0000,0.0400,0.0800,0.1200,0.0000,0.0000,0.0000,0.0400,0.0000,0.0400,0.0000,0.0000,0.0400,0.1200,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0400,0.0000,0.0400,0.1200,0.2800,0.4400,0.0000,0.0000,0.0800,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.2800,0.4400,0.0000,0.0000,0.0800,0.0800,0.0000,0.0000,0.0000,0.0800,0.1600,0.0400,0.2400,0.2400,0.0400,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0400,0.2400,0.2400,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0800,0.0000,0.0400,0.0000,0.0800,0.0400,0.0000,0.0800
