0.3444,0.0000,0.0984,0.0000,0.0492,0.0000,0.0492,0.0000,0.0984,0.1476,0.0000,0.0000,0.0984,0.0000,0.0000,0.0984,0.0000,0.0984,0.0492,0.2460,0.0492,0.1476,0.0000,0.0492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0984,0.0000,0.0000,0.0000,0.0000,0.0492,0.0000,0.0000,0.1476,0.0492,0.0000,0.0492,0.0492,0.2460,0.0492,0.0984,0.0492,0.0492,0.0984,0.0492,0.0000,0.0000,0.0000,0.2460,0.1968,0.0000,0.1476,0.0000,0.0000,0.0000,0.0492,0.0492,0.0492,0.0492,0.1476,0.0984,0.0492,0.4429,0.0984,0.0984,0.0000,0.0492,0.0000,0.0984,0.0984,0.1476,0.0492,0.1476,0.0000,0.0492,0.1476,0.0492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0984,0.0492,0.0492,0.2952,0.0000,0.0984
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1193,0.0398,0.0000,0.0000,0.0398,0.1193,0.1193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0796,0.0000,0.0398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0796,0.0000,0.0796,0.0000,0.1591,0.0398,0.0000,0.0000,0.1591,0.2784,0.0000,0.0000,0.1193,0.1989,0.0000,0.0000,0.0000,0.0000,0.1591,0.0000,0.0000,0.0398,0.0000,0.1591,0.4773,0.0796,0.0398,0.0398,0.0000,0.0000,0.0000,0.0000,0.1193,0.1193,0.0000,0.1193,0.1989,0.1591,0.0398,0.2784,0.0000,0.1591,0.0000,0.0000,0.0000,0.1193,0.2784,0.1193,0.0000,0.0000,0.0000,0.0796,0.0000,0.0000,0.0000,0.0398,0.1193,0.0000,0.0000,0.0398,0.2784,0.1591,0.0398,0.1193
0.0223,0.0000,0.0000,0.0223,0.0000,0.0000,0.0223,0.0000,0.0000,0.0669,0.0223,0.0893,0.1562,0.0446,0.0669,0.0446,0.0000,0.0000,0.1562,0.0000,0.0000,0.0223,0.0893,0.0000,0.0669,0.0223,0.0000,0.0446,0.0893,0.0669,0.0000,0.0223,0.0000,0.0223,0.0000,0.0223,0.1339,0.2455,0.0669,0.0000,0.0000,0.0893,0.2455,0.1116,0.0000,0.0223,0.0000,0.1562,0.0000,0.0223,0.0669,0.0000,0.3347,0.2455,0.0223,0.0223,0.0223,0.0446,0.0446,0.0000,0.1116,0.0893,0.1339,0.0000,0.2455,0.0223,0.4463,0.0893,0.0893,0.0000,0.0446,0.0223,0.0000,0.0446,0.2901,0.0446,0.0893,0.0000,0.0223,0.0223,0.0000,0.0000,0.0000,0.0223,0.0446,0.0669,0.0223,0.0669,0.0000,0.0893,0.2901,0.0893,0.0446
0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1313,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.1313,0.0000,0.0000,0.0000,0.1313,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2626,0.0000,0.0000,0.0000,0.0000,0.0000,0.2626,0.0000,0.0000,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2626,0.0000,0.0000,0.0000,0.0000,0.2626,0.2626,0.2626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1313,0.2626,0.0000,0.2626,0.0000,0.0000,0.0000,0.2626,0.0000,0.0000,0.0000,0.2626,0.2626,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2626,0.0000,0.1313
0.3698,0.0000,0.0300,0.0000,0.0300,0.0100,0.0200,0.0000,0.1399,0.0200,0.0000,0.0300,0.2299,0.0100,0.0100,0.0200,0.0400,0.0999,0.1399,0.2598,0.0200,0.0000,0.0300,0.0000,0.0200,0.0100,0.0000,0.0200,0.0300,0.0200,0.0200,0.0300,0.0100,0.0200,0.0000,0.0100,0.0500,0.0200,0.0300,0.0300,0.0600,0.0500,0.0799,0.0300,0.0200,0.0600,0.0200,0.0899,0.0300,0.0100,0.0000,0.0300,0.0700,0.1499,0.0300,0.0600,0.0000,0.0000,0.0000,0.0400,0.0300,0.0400,0.0000,0.1999,0.0100,0.0100,0.6096,0.1399,0.0300,0.0000,0.0600,0.0000,0.0600,0.0600,0.0400,0.0500,0.0400,0.0100,0.0200,0.1499,0.0300,0.0000,0.0700,0.0600,0.0100,0.0100,0.0400,0.1199,0.0899,0.0100,0.3198,0.0799,0.0100
0.1277,0.0000,0.0426,0.0000,0.0426,0.1064,0.0638,0.0000,0.0426,0.1064,0.0213,0.0213,0.1490,0.1064,0.0851,0.1277,0.0000,0.0213,0.0851,0.0851,0.0000,0.0426,0.0213,0.1064,0.0000,0.0426,0.0426,0.0213,0.1064,0.0426,0.0000,0.0638,0.0213,0.1277,0.0000,0.0213,0.0638,0.1064,0.1490,0.0000,0.0213,0.3618,0.2128,0.0426,0.0000,0.0000,0.0000,0.1064,0.0213,0.0213,0.0213,0.0000,0.2767,0.3405,0.0213,0.1490,0.0213,0.0000,0.0000,0.0000,0.0638,0.1915,0.0426,0.0851,0.0638,0.0426,0.3618,0.1277,0.2128,0.0000,0.0426,0.0213,0.0213,0.0213,0.1064,0.1490,0.1490,0.0000,0.0426,0.0213,0.1064,0.0213,0.0213,0.0426,0.0426,0.0426,0.0213,0.0638,0.0000,0.0851,0.1703,0.0851,0.0851
0.1115,0.0557,0.0557,0.0000,0.0000,0.1672,0.0000,0.0000,0.0000,0.1115,0.0000,0.0000,0.0000,0.1115,0.0000,0.1115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0557,0.0000,0.0000,0.0000,0.0557,0.0000,0.0557,0.0557,0.1672,0.1115,0.0000,0.0000,0.0000,0.1115,0.0557,0.0557,0.1672,0.2229,0.0000,0.0000,0.3901,0.2786,0.0000,0.0557,0.0000,0.1115,0.0557,0.0000,0.0000,0.0557,0.0000,0.3344,0.2786,0.0000,0.0557,0.0000,0.0557,0.0557,0.0000,0.0000,0.2229,0.1115,0.0000,0.1115,0.1672,0.1672,0.1115,0.0000,0.0000,0.0557,0.0000,0.0557,0.0000,0.2229,0.1672,0.1672,0.0000,0.0000,0.0557,0.0000,0.0000,0.0000,0.0000,0.0557,0.0000,0.0000,0.0000,0.0557,0.0000,0.1672,0.1115,0.1115
0.0000,0.0000,0.0000,0.0272,0.0000,0.0543,0.0272,0.0000,0.0000,0.1630,0.0543,0.0000,0.0000,0.0815,0.0543,0.2988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0543,0.0000,0.0543,0.0272,0.0272,0.0000,0.0272,0.0272,0.0272,0.0000,0.0000,0.0000,0.0543,0.0000,0.1358,0.0272,0.2717,0.2717,0.0000,0.0000,0.3260,0.1358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0272,0.0000,0.2988,0.2717,0.0000,0.0000,0.0272,0.0000,0.0272,0.0000,0.0000,0.2717,0.0815,0.0000,0.1902,0.1902,0.0272,0.0272,0.1358,0.0000,0.0000,0.0272,0.0000,0.0000,0.2173,0.1902,0.3260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0815,0.0272,0.0000,0.0000,0.0000,0.0815,0.0272,0.0272,0.1358
0.1724,0.0000,0.0647,0.0539,0.0216,0.0000,0.0216,0.0000,0.0970,0.1078,0.0216,0.0539,0.1293,0.0108,0.0216,0.0216,0.0323,0.0539,0.0862,0.1509,0.0216,0.0216,0.0431,0.0539,0.0539,0.0323,0.0108,0.0647,0.0323,0.1401,0.0108,0.0862,0.0108,0.0216,0.0647,0.0108,0.1186,0.0216,0.0754,0.0000,0.0216,0.0431,0.2910,0.0431,0.0431,0.0108,0.0108,0.1832,0.0431,0.0647,0.0431,0.0000,0.0647,0.3126,0.0647,0.1293,0.0216,0.0323,0.0539,0.0108,0.0647,0.0431,0.0862,0.1186,0.0216,0.0000,0.5389,0.0323,0.1293,0.0000,0.1078,0.0216,0.0431,0.0970,0.0539,0.0970,0.1186,0.0000,0.0431,0.0539,0.0108,0.0108,0.0323,0.0108,0.0108,0.0216,0.0108,0.1078,0.0000,0.0539,0.3880,0.0323,0.0108
0.2291,0.0088,0.0617,0.0352,0.0176,0.0176,0.0176,0.0000,0.0881,0.1146,0.0000,0.0176,0.2115,0.0264,0.0441,0.0705,0.0441,0.0529,0.1498,0.1586,0.0264,0.0000,0.0088,0.0441,0.0176,0.0264,0.0176,0.0705,0.0441,0.0264,0.0000,0.0352,0.0352,0.0264,0.0000,0.0264,0.0441,0.0352,0.0705,0.0088,0.0617,0.1234,0.0793,0.0352,0.0441,0.0088,0.0088,0.1498,0.0352,0.0529,0.0176,0.0088,0.0969,0.2379,0.0176,0.0705,0.0000,0.0176,0.0352,0.0088,0.0705,0.0969,0.0352,0.1322,0.0264,0.0264,0.6081,0.1234,0.0881,0.0000,0.0705,0.0176,0.0441,0.0705,0.0705,0.0705,0.1762,0.0000,0.0000,0.0617,0.0264,0.0264,0.0529,0.0441,0.0264,0.0441,0.0441,0.1146,0.0617,0.0793,0.3701,0.0793,0.0441
