0.0223,0.0000,0.0000,0.0223,0.0000,0.0000,0.0223,0.0000,0.0000,0.0669,0.0223,0.0893,0.1562,0.0446,0.0669,0.0446,0.0000,0.0000,0.1562,0.0000,0.0000,0.0223,0.0893,0.0000,0.0669,0.0223,0.0000,0.0446,0.0893,0.0669,0.0000,0.0223,0.0000,0.0223,0.0000,0.0223,0.1339,0.2455,0.0669,0.0000,0.0000,0.0893,0.2455,0.1116,0.0000,0.0223,0.0000,0.1562,0.0000,0.0223,0.0669,0.0000,0.3347,0.2455,0.0223,0.0223,0.0223,0.0446,0.0446,0.0000,0.1116,0.0893,0.1339,0.0000,0.2455,0.0223,0.4463,0.0893,0.0893,0.0000,0.0446,0.0223,0.0000,0.0446,0.2901,0.0446,0.0893,0.0000,0.0223,0.0223,0.0000,0.0000,0.0000,0.0223,0.0446,0.0669,0.0223,0.0669,0.0000,0.0893,0.2901,0.0893,0.0446
0.0000,0.0932,0.0000,0.0000,0.0000,0.0932,0.0233,0.0000,0.0000,0.1631,0.0466,0.0000,0.0000,0.1398,0.0466,0.2098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0233,0.0466,0.1398,0.0000,0.0000,0.0000,0.0699,0.0000,0.0000,0.0000,0.0466,0.0233,0.0466,0.1398,0.3496,0.2797,0.0000,0.0000,0.3030,0.2331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0466,0.0000,0.3496,0.2797,0.0000,0.0000,0.0466,0.0932,0.0000,0.0000,0.0000,0.2098,0.1398,0.0000,0.2098,0.0932,0.0000,0.0000,0.0699,0.0000,0.0000,0.0233,0.0000,0.0000,0.2098,0.0932,0.2331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1165,0.0466,0.0000,0.0000,0.0000,0.0699,0.0000,0.0000,0.1631
0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1313,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.1313,0.0000,0.0000,0.0000,0.1313,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2626,0.0000,0.0000,0.0000,0.0000,0.0000,0.2626,0.0000,0.0000,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2626,0.0000,0.0000,0.0000,0.0000,0.2626,0.2626,0.2626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1313,0.2626,0.0000,0.2626,0.0000,0.0000,0.0000,0.2626,0.0000,0.0000,0.0000,0.2626,0.2626,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2626,0.0000,0.1313
0.1277,0.0000,0.0426,0.0000,0.0426,0.1064,0.0638,0.0000,0.0426,0.1064,0.0213,0.0213,0.1490,0.1064,0.0851,0.1277,0.0000,0.0213,0.0851,0.0851,0.0000,0.0426,0.0213,0.1064,0.0000,0.0426,0.0426,0.0213,0.1064,0.0426,0.0000,0.0638,0.0213,0.1277,0.0000,0.0213,0.0638,0.1064,0.1490,0.0000,0.0213,0.3618,0.2128,0.0426,0.0000,0.0000,0.0000,0.1064,0.0213,0.0213,0.0213,0.0000,0.2767,0.3405,0.0213,0.1490,0.0213,0.0000,0.0000,0.0000,0.0638,0.1915,0.0426,0.0851,0.0638,0.0426,0.3618,0.1277,0.2128,0.0000,0.0426,0.0213,0.0213,0.0213,0.1064,0.1490,0.1490,0.0000,0.0426,0.0213,0.1064,0.0213,0.0213,0.0426,0.0426,0.0426,0.0213,0.0638,0.0000,0.0851,0.1703,0.0851,0.0851
0.1115,0.0557,0.0557,0.0000,0.0000,0.1672,0.0000,0.0000,0.0000,0.1115,0.0000,0.0000,0.0000,0.1115,0.0000,0.1115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0557,0.0000,0.0000,0.0000,0.0557,0.0000,0.0557,0.0557,0.1672,0.1115,0.0000,0.0000,0.0000,0.1115,0.0557,0.0557,0.1672,0.2229,0.0000,0.0000,0.3901,0.2786,0.0000,0.0557,0.0000,0.1115,0.0557,0.0000,0.0000,0.0557,0.0000,0.3344,0.2786,0.0000,0.0557,0.0000,0.0557,0.0557,0.0000,0.0000,0.2229,0.1115,0.0000,0.1115,0.1672,0.1672,0.1115,0.0000,0.0000,0.0557,0.0000,0.0557,0.0000,0.2229,0.1672,0.1672,0.0000,0.0000,0.0557,0.0000,0.0000,0.0000,0.0000,0.0557,0.0000,0.0000,0.0000,0.0557,0.0000,0.1672,0.1115,0.1115
0.0000,0.0000,0.0000,0.0272,0.0000,0.0543,0.0272,0.0000,0.0000,0.1630,0.0543,0.0000,0.0000,0.0815,0.0543,0.2988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0543,0.0000,0.0543,0.0272,0.0272,0.0000,0.0272,0.0272,0.0272,0.0000,0.0000,0.0000,0.0543,0.0000,0.1358,0.0272,0.2717,0.2717,0.0000,0.0000,0.3260,0.1358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0272,0.0000,0.2988,0.2717,0.0000,0.0000,0.0272,0.0000,0.0272,0.0000,0.0000,0.2717,0.0815,0.0000,0.1902,0.1902,0.0272,0.0272,0.1358,0.0000,0.0000,0.0272,0.0000,0.0000,0.2173,0.1902,0.3260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0815,0.0272,0.0000,0.0000,0.0000,0.0815,0.0272,0.0272,0.1358
0.0000,0.1491,0.0000,0.0000,0.0000,0.2981,0.0000,0.0000,0.0000,0.2981,0.0000,0.0000,0.0000,0.0000,0.0000,0.2981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1491,0.0000,0.0000,0.1491,0.1491,0.1491,0.0000,0.0000,0.4472,0.1491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1491,0.1491,0.0000,0.0000,0.0000,0.1491,0.0000,0.0000,0.0000,0.1491,0.1491,0.0000,0.1491,0.0000,0.0000,0.0000,0.1491,0.0000,0.0000,0.0000,0.0000,0.0000,0.1491,0.0000,0.2981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1491,0.0000,0.0000,0.2981
0.2291,0.0088,0.0617,0.0352,0.0176,0.0176,0.0176,0.0000,0.0881,0.1146,0.0000,0.0176,0.2115,0.0264,0.0441,0.0705,0.0441,0.0529,0.1498,0.1586,0.0264,0.0000,0.0088,0.0441,0.0176,0.0264,0.0176,0.0705,0.0441,0.0264,0.0000,0.0352,0.0352,0.0264,0.0000,0.0264,0.0441,0.0352,0.0705,0.0088,0.0617,0.1234,0.0793,0.0352,0.0441,0.0088,0.0088,0.1498,0.0352,0.0529,0.0176,0.0088,0.0969,0.2379,0.0176,0.0705,0.0000,0.0176,0.0352,0.0088,0.0705,0.0969,0.0352,0.1322,0.0264,0.0264,0.6081,0.1234,0.0881,0.0000,0.0705,0.0176,0.0441,0.0705,0.0705,0.0705,0.1762,0.0000,0.0000,0.0617,0.0264,0.0264,0.0529,0.0441,0.0264,0.0441,0.0441,0.1146,0.0617,0.0793,0.3701,0.0793,0.0441
0.1683,0.0072,0.0394,0.0000,0.0394,0.0107,0.0286,0.0322,0.0394,0.0251,0.0036,0.0501,0.4046,0.0143,0.0072,0.0036,0.0716,0.0286,0.1397,0.0788,0.0036,0.0000,0.0394,0.0036,0.0107,0.0072,0.0179,0.0286,0.0107,0.0143,0.0036,0.0179,0.0215,0.0394,0.0000,0.0036,0.0609,0.0107,0.0286,0.1468,0.0537,0.0430,0.0824,0.0215,0.0322,0.0286,0.0107,0.1146,0.0107,0.0215,0.0072,0.0466,0.0358,0.1611,0.0000,0.0609,0.0036,0.0179,0.0000,0.0143,0.1003,0.0286,0.0251,0.0645,0.0072,0.0179,0.7090,0.0573,0.0466,0.0895,0.0000,0.0143,0.0322,0.0680,0.0143,0.0358,0.0394,0.0000,0.0143,0.0680,0.0215,0.0645,0.2328,0.0215,0.0072,0.0036,0.0215,0.0931,0.0215,0.0215,0.2399,0.0143,0.0036
0.2577,0.0000,0.0215,0.0215,0.0000,0.0000,0.0215,0.0215,0.1503,0.0644,0.0429,0.0000,0.2577,0.0000,0.0859,0.0429,0.0644,0.0215,0.1288,0.1932,0.0000,0.0215,0.0000,0.0000,0.0000,0.0000,0.0215,0.0215,0.0215,0.0000,0.0215,0.0429,0.0000,0.0215,0.0000,0.0000,0.0000,0.0644,0.0429,0.0429,0.0215,0.0000,0.0215,0.0000,0.0215,0.0215,0.0215,0.1074,0.0215,0.0215,0.0000,0.0215,0.1288,0.1503,0.0215,0.0215,0.0429,0.0000,0.0215,0.0000,0.0429,0.0000,0.0000,0.1932,0.0644,0.0000,0.6227,0.0429,0.1288,0.0215,0.0644,0.0215,0.0215,0.1074,0.1288,0.0429,0.0644,0.0215,0.0000,0.0429,0.0215,0.0429,0.1074,0.0859,0.0000,0.0859,0.0644,0.1932,0.0215,0.1288,0.3436,0.0215,0.0429
