2.104758085933287545e-02,4.494280975952475582e-02,4.402957937897915980e-02,1.797420857716684403e-02,5.052148184722116131e-02,2.144301257022206489e-02
6.808044053091394376e-02,3.281684948415627273e-02,2.479826070869695087e-02,3.070809906177138920e-02,5.648886631492203159e-02,4.763533789588331180e-02
6.319342326992512249e-02,2.404529189930999789e-02,3.504955885616006794e-02,5.557781449081235225e-02,4.144074514986242214e-02,3.572472640307141484e-02
3.567042622835757404e-02,2.300571363661972971e-02,6.135492250384164126e-02,3.945254932535947889e-02,2.334453645367252569e-02,5.481397966111271891e-02
4.802253812736485133e-02,6.570879387510711322e-02,7.522417223226438195e-03,2.036843794516863745e-02,3.754916081141093653e-02,4.177054337874363393e-02
4.449061098624907534e-02,2.255958160868172524e-02,6.122818972450040642e-02,6.551398931190395569e-02,5.158229017768735380e-02,5.323149324402189075e-02
1.732418134276838412e-02,4.947678399075280953e-02,4.783904311275904292e-02,6.129144930250731912e-03,3.256615120562929289e-02,2.946459798776674549e-02
1.485947982263115079e-02,4.637146837460490167e-02,1.874453720858926947e-02,4.431793430887157395e-03,2.434594814755014838e-02,2.743231492438979319e-02
2.910436413549263510e-02,5.827112251913591640e-02,7.197190485173303454e-02,5.727394096786146693e-02,2.674005084401452625e-02,6.723290101933961094e-02
4.109187290171740364e-02,3.096678435367691481e-02,5.545343521037733592e-02,2.516019563788461991e-02,2.280208646356333968e-02,2.331982529470368395e-02
6.596886165180640416e-02,1.018317505033609384e-02,6.136335948379808419e-02,3.920644621036419031e-02,5.324066150046589257e-02,2.442631905389085895e-02
5.620896950528710655e-03,4.740582216819506228e-02,4.760443688593345851e-02,1.090608661200706368e-02,4.232452037688132912e-02,5.592443635752416403e-02
2.701745615572475126e-02,6.719587156653911153e-02,1.669748392209522564e-02,1.112236686065994073e-02,1.758035080861230712e-02,7.117962333989475213e-03
3.993511927546989498e-02,1.625250538478473922e-02,4.227090940180980305e-02,1.512874520147786291e-02,2.130987734488233587e-02,1.990411894819982524e-03
1.006124009518603001e-02,2.694617200720272540e-02,4.347110079584888542e-02,3.932294814061389199e-02,2.272632937559123170e-02,3.419071264508412311e-02
1.994438341385225064e-02,1.526098745929430067e-02,3.145502411063923198e-02,4.464315757339037266e-02,5.438569344306578776e-03,5.789774393369443578e-02
6.559322818371744745e-02,2.427074416657165959e-02,2.675314532970718764e-02,4.409161051408615195e-02,2.741725449915366486e-02,2.145923546943765206e-02
4.562591718417671749e-02,2.564609861985652980e-02,5.410623320097483757e-02,3.875768451681502191e-02,1.565199238551636882e-02,2.345284892483870051e-02
1.165303226051193908e-02,5.200157638034775404e-02,2.832215824229275189e-02,4.187114157677465642e-02,2.543697724791275927e-02,2.702723810363980017e-02
