6.095601068526850658e-02,0.000000000000000000e+00,1.416355408328459110e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.255949624155056780e-03,3.821782443083539538e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.926732345986279349e-02,3.056519174378299897e-02,1.712309334481409984e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.082038730775318133e-02,0.000000000000000000e+00,3.350699572768192080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.655083770872533000e-01
2.527361944761902790e-01,3.347134959501811557e-02,0.000000000000000000e+00,1.690794611801258590e-02,1.286417945254388073e-02,1.552052417755600197e-02,0.000000000000000000e+00,5.731990925454666375e-02,0.000000000000000000e+00,1.669226023343954157e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.779430658807562071e-02,0.000000000000000000e+00,4.377242425347193516e-02
2.758379425470704471e-01,0.000000000000000000e+00,2.798530550396170422e-02,4.257950213515982602e-03,9.399347601075307146e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.990324990274246239e-03,0.000000000000000000e+00,3.410556143621503583e-02,2.396002955629418854e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.078617201578750823e-01,2.530482152371302598e-02,1.095857668275715263e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.846862827661209364e-02,2.967186356674447051e-02,3.561129683702288218e-02,1.498817836850843133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.749222981382501776e-02
1.116402400897478948e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.531355798424646683e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.060478965383604644e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.194396608850646468e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.437480845080372528e-02,2.298564101208497594e-05,5.053098273796578777e-02,0.000000000000000000e+00,1.215290418532290152e-03,0.000000000000000000e+00,3.378639083775566293e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.902518911075991737e-03
1.579998751634367760e-01,3.626361990609513184e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.228332280040780031e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.657673452091826843e-02,1.602951107796862394e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.228903237108046387e-01
1.313730558907512114e-01,4.531567307958686563e-02,2.230293446166506377e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.171030169720532033e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.904072049206918971e-02,0.000000000000000000e+00,8.247787697446374439e-03,1.008793685331770169e-02,0.000000000000000000e+00,2.007221133340555685e-01
3.170069981594369479e-01,6.261588706509305102e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.638227284527589964e-02,2.020112882485003425e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930401870216679264e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.730286708959369701e-02,8.628233594732468911e-03,2.478410377073443638e-02,1.432940349028617999e-01,1.118957133787436969e-01,4.964132168678218968e-04,0.000000000000000000e+00,3.422723090185285366e-02,0.000000000000000000e+00,1.345260544052951091e-01,0.000000000000000000e+00,2.761373314867784316e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.784416181980870125e-02
1.150116325789365540e-01,2.335732843424158725e-02,2.144767451332497965e-02,8.801014925750742790e-02,1.020716355594043639e-01,7.326835472253061601e-03,2.283745555581264807e-03,8.599516244079303401e-03,1.700537164949314853e-03,1.118312426995454884e-01,3.452375693039532595e-02,2.213745753467232305e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.610907315678512461e-02
1.127859508353322854e-01,1.728502471264614926e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.262605557596529864e-02,0.000000000000000000e+00,7.969422875873763412e-02,4.466431630574507067e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.159862646911042572e-02,0.000000000000000000e+00,1.477717140866806507e-02
