0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05882353	0.00000000	0.05882353	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.11764706	0.05882353	0.00000000	0.05882353	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.11764706	0.00000000	0.05882353	0.00000000	0.00000000	0.11764706	0.11764706	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05882353	0.11764706	0.05882353	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.28571429	0.14285714	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.14285714	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.28571429	0.14285714	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.01869159	0.00000000	0.00934579	0.00934579	0.02803738	0.00000000	0.02803738	0.01869159	0.00000000	0.01869159	0.02803738	0.00934579	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02803738	0.07476636	0.01869159	0.02803738	0.01869159	0.00934579	0.04672897	0.00934579	0.03738318	0.04672897	0.03738318	0.00000000	0.02803738	0.04672897	0.01869159	0.00000000	0.09345794	0.06542056	0.01869159	0.01869159	0.00000000	0.00000000	0.02803738	0.03738318	0.01869159	0.03738318	0.01869159	0.01869159	0.00934579	0.00934579	0.00934579
0.00000000	0.00000000	0.03496503	0.01048951	0.02447552	0.01748252	0.00699301	0.00000000	0.00349650	0.00699301	0.00349650	0.00349650	0.01398601	0.00699301	0.02447552	0.00000000	0.00000000	0.00000000	0.00000000	0.01048951	0.05594406	0.01398601	0.03846154	0.02097902	0.01398601	0.00699301	0.00000000	0.00699301	0.00349650	0.00699301	0.00349650	0.00349650	0.02447552	0.01048951	0.00349650	0.19230769	0.08041958	0.10139860	0.04895105	0.04895105	0.03146853	0.00699301	0.01048951	0.00349650	0.02447552	0.00000000	0.02447552	0.01748252	0.01748252	0.01048951
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02500000	0.02500000	0.05000000	0.17500000	0.12500000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02500000	0.02500000	0.00000000	0.05000000	0.22500000	0.15000000	0.00000000	0.02500000	0.02500000	0.02500000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02500000	0.02500000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.05263158	0.00751880	0.03007519	0.01503759	0.00000000	0.00000000	0.00751880	0.03007519	0.00000000	0.03007519	0.00000000	0.00000000	0.02255639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05263158	0.00751880	0.03007519	0.01503759	0.01503759	0.00000000	0.00000000	0.00000000	0.00751880	0.04511278	0.00000000	0.04511278	0.00000000	0.00000000	0.00751880	0.21052632	0.08270677	0.11278195	0.06015038	0.04511278	0.03007519	0.01503759	0.00000000	0.00000000	0.01503759	0.00751880	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.04166667	0.04166667	0.00000000	0.00000000	0.04166667	0.04166667	0.04166667	0.04166667	0.00000000	0.04166667	0.00000000	0.00000000	0.08333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04166667	0.04166667	0.00000000	0.00000000	0.00000000	0.04166667	0.04166667	0.00000000	0.04166667	0.04166667	0.00000000	0.04166667	0.04166667	0.00000000	0.00000000	0.12500000	0.12500000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04166667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02083333	0.02083333	0.00000000	0.12500000	0.08333333	0.00000000	0.02083333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02083333	0.02083333	0.00000000	0.00000000	0.14583333	0.08333333	0.00000000	0.02083333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08333333	0.00000000	0.02083333	0.08333333	0.04166667	0.00000000	0.00000000	0.16666667	0.04166667
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.18750000	0.12500000	0.06250000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.18750000	0.12500000	0.06250000	0.00000000	0.00000000	0.00000000	0.06250000	0.06250000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06250000	0.06250000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.02793296	0.00000000	0.02793296	0.00000000	0.00000000	0.00000000	0.00000000	0.02234637	0.00000000	0.01675978	0.00558659	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04469274	0.00000000	0.04469274	0.00558659	0.03351955	0.00558659	0.00000000	0.00558659	0.00000000	0.02234637	0.00000000	0.01675978	0.00558659	0.00000000	0.00000000	0.22346369	0.06703911	0.13966480	0.05586592	0.07821229	0.05027933	0.01675978	0.01117318	0.00000000	0.02793296	0.00000000	0.02234637	0.01117318	0.01117318	0.00000000
