dsa24	0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,3,0,3,0,0,0,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0
saa128	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jhb32	0,0,2,1,1,0,1,1,2,4,1,3,1,0,0,0,0,0,0,1,4,2,2,1,1,2,2,0,3,6,2,3,2,0,1,14,4,9,2,6,1,1,1,1,2,1,0,0,1,1
snb39	0,0,11,1,9,2,1,1,0,4,0,4,2,1,6,0,0,0,0,0,12,1,10,2,8,1,1,0,1,5,0,5,2,1,1,53,21,29,14,13,7,0,0,0,4,1,3,2,3,3
nrg14	0,0,1,1,0,0,1,1,1,3,3,0,3,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,3,3,0,4,1,0,0,0,0,0,0,0,0,1,1,3,3,0,0,1,1
pmp27	0,0,9,0,9,3,1,0,2,2,1,1,1,1,0,0,0,0,0,0,12,1,11,3,8,2,0,1,3,3,1,2,2,1,1,34,11,20,7,11,3,2,1,1,1,0,1,0,1,0
rdp23	0,0,0,0,0,0,2,2,0,2,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2,0,0,2,1,1,0,0,1,3,2,0,0,0,0,0,0,0,3,3,0,0,0,0
mjm248	0,0,0,0,0,0,0,0,0,4,2,2,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,2,5,2,1,4,3,0,0,0,0,2,2,0,6,2,2,0,6,4
ams396	0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,2,3,3,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1
jmk195	0,0,6,0,5,1,0,0,1,3,0,3,2,1,0,0,0,0,0,2,9,1,6,1,4,1,0,1,1,3,0,3,2,1,0,41,12,28,10,18,9,3,1,0,4,0,4,3,4,1
atg23	0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,1,0,1,1,0,0
jaw154	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjg49	0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3,0,2,0,0,0,0,0,0,0,1,0,1,10,3,6,3,3,3,0,1,1,0,0,0,0,1,0
mac276	0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hwf2	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
mhr19	0,0,2,1,1,1,2,1,0,3,3,0,0,0,0,0,0,0,0,0,3,2,1,1,0,3,1,1,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rwm27	0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlk93	0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,4,2,2,2,0,0,0,0,0,2,0,2,2,0,0
kko4	0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
afd10	0,0,5,4,0,0,1,0,1,10,6,1,2,1,1,0,0,0,0,0,5,4,0,0,0,2,1,0,2,10,6,1,3,2,3,4,4,0,0,0,0,2,0,2,6,3,2,0,2,1
mjd78	0,0,7,5,2,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,9,6,3,3,0,1,0,1,1,1,0,1,0,0,0,10,6,3,1,2,1,0,1,0,0,0,0,0,0,0
sws19	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rkh9	0,0,1,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
skm37	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
ril13	0,0,0,0,0,0,2,2,1,7,5,0,1,1,0,0,0,0,0,2,0,0,0,0,0,3,3,0,1,7,5,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
skw17	0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kan63	0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sjt27	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jrw98	0,0,5,2,3,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,6,2,4,3,1,0,0,0,0,1,0,0,1,0,1,8,6,2,2,0,0,2,1,0,1,1,0,0,0,0
jme42	0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bpc20	0,0,5,4,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,4,8,5,3,2,1,1,0,0,4,4,2,2,1,1,2,8,4,3,2,1,1,1,1,0,3,1,0,0,2,0
jdh99	0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,2,2,0,0,0,0,0,1,0,2,0,2,0,0,0
wli1	0,0,0,0,0,0,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jum48	0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
doc23	0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aag45	0,0,6,4,2,0,6,3,0,1,0,1,0,0,0,0,0,0,0,0,11,5,2,0,2,6,3,3,0,1,0,1,0,0,4,9,3,4,1,1,1,2,0,0,2,0,2,1,0,0
wag7	0,0,0,0,0,0,4,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
rde8	0,0,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,5,2,2,1,1,1,2,0,1,3,3,0,0,0,0
kbs29	0,0,4,4,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,9,9,7,1,0,0,3,0,1,1,1,0,1,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
dkd15	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
