0.00523169	0.00224215	0.00074738	0.00074738	0.00298954	0.01868460	0.00672646	0.00747384	0.00448430	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01046338	0.00224215	0.02391629	0.00747384	0.01345291	0.00672646	0.00298954	0.00224215	0.00822123	0.00074738	0.00747384	0.00149477	0.00074738	0.01121076	0.00149477	0.00896861	0.00597907	0.00224215	0.00448430	0.00298954	0.00149477	0.00000000	0.00000000	0.00149477	0.03886398	0.01195815	0.01718984	0.00747384	0.00822123	0.00373692	0.00448430	0.00224215	0.00224215	0.00000000	0.00149477	0.00000000	0.00971599	0.00224215	0.00448430	0.00298954	0.04708520	0.01121076	0.01943199	0.00597907	0.00747384	0.00298954	0.00597907	0.01644245	0.00373692	0.00373692	0.00896861	0.00298954	0.00074738	0.00074738	0.00822123	0.00597907	0.00224215	0.00149477	0.00074738	0.00000000	0.00074738	0.00074738	0.05156951	0.01644245	0.01644245	0.00448430	0.00672646	0.00298954	0.00523169	0.01868460	0.00448430	0.00822123	0.00597907	0.07399103	0.01868460	0.02167414	0.00597907	0.00672646	0.00224215	0.00896861	0.00149477	0.03363229	0.01195815	0.01046338	0.00149477	0.00523169	0.00373692	0.01121076	0.00523169	0.00074738	0.00523169	0.00074738	0.00822123	0.00074738	0.00747384	0.00149477	0.00000000	0.00074738	0.00000000	0.01270553	0.00149477	0.00971599	0.00597907	0.00298954	0.00448430	0.00298954	0.00000000	0.00149477	0.00149477	0.00149477	0.03064275	0.01494768	0.01420030	0.00747384	0.00672646	0.00448430	0.00224215	0.00224215	0.00224215	0.00149477	0.00224215	0.00074738	0.00074738	0.00074738	0.00747384	0.00224215	0.00448430	0.00000000	0.00373692	0.00224215	0.00149477
0.00534759	0.00000000	0.00000000	0.00000000	0.00534759	0.02139037	0.00000000	0.01604278	0.01604278	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01069519	0.00000000	0.01604278	0.00534759	0.01069519	0.00000000	0.01069519	0.00534759	0.04278075	0.03743316	0.00000000	0.01069519	0.00000000	0.00534759	0.00534759	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01069519	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01069519	0.01069519	0.00000000	0.00000000	0.03743316	0.01604278	0.00534759	0.00000000	0.00534759	0.00000000	0.00000000	0.01604278	0.00000000	0.00000000	0.01604278	0.01604278	0.00534759	0.00534759	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02673797	0.01604278	0.00534759	0.00000000	0.00000000	0.00000000	0.00534759	0.00534759	0.00000000	0.00534759	0.00000000	0.12299465	0.02139037	0.01069519	0.00534759	0.00000000	0.00000000	0.00534759	0.00000000	0.09090909	0.02139037	0.00534759	0.00000000	0.00000000	0.00534759	0.06417112	0.02139037	0.00534759	0.03743316	0.00534759	0.04812834	0.04278075	0.00000000	0.01069519	0.00534759	0.00000000	0.00000000	0.01604278	0.01069519	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00237530	0.00000000	0.00000000	0.00000000	0.00158353	0.00554236	0.00237530	0.00158353	0.00079177	0.00554236	0.01029295	0.00554236	0.00158353	0.00079177	0.00079177	0.00633413	0.00237530	0.02216944	0.00475059	0.01583531	0.00158353	0.01266825	0.00791766	0.00950119	0.00158353	0.00395883	0.01187648	0.00316706	0.01029295	0.00395883	0.00395883	0.00237530	0.00158353	0.00791766	0.00395883	0.00158353	0.00000000	0.00000000	0.00000000	0.01425178	0.00475059	0.00316706	0.00237530	0.00079177	0.00079177	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00633413	0.00237530	0.00000000	0.00395883	0.01662708	0.00633413	0.00316706	0.00237530	0.00000000	0.00000000	0.00079177	0.00712589	0.00475059	0.00000000	0.00237530	0.00079177	0.01029295	0.00475059	0.02454473	0.01108472	0.00712589	0.00237530	0.00316706	0.00237530	0.00079177	0.00712589	0.02533650	0.01187648	0.00870942	0.00158353	0.00237530	0.00079177	0.00475059	0.00475059	0.00237530	0.00079177	0.00158353	0.08867775	0.01346002	0.01583531	0.00712589	0.00633413	0.00158353	0.00237530	0.00079177	0.05938242	0.00712589	0.01108472	0.00475059	0.00395883	0.00237530	0.04117181	0.00475059	0.00870942	0.02771180	0.00475059	0.02058591	0.00316706	0.00712589	0.02137767	0.00554236	0.00316706	0.00554236	0.01583531	0.00475059	0.00554236	0.00316706	0.00158353	0.01504355	0.00633413	0.00079177	0.00316706	0.00316706	0.00237530	0.03246239	0.01346002	0.01583531	0.00554236	0.01029295	0.00158353	0.00870942	0.00158353	0.01108472	0.00316706	0.00791766	0.00395883	0.00237530	0.00950119	0.01266825	0.00475059	0.00395883	0.00237530	0.00079177	0.00633413	0.00158353
0.00504301	0.00296648	0.00148324	0.00059330	0.00148324	0.00830614	0.00326313	0.00415307	0.00118659	0.00177989	0.02017206	0.00533966	0.01423910	0.00504301	0.00771284	0.00385642	0.00207654	0.00711955	0.00207654	0.00385642	0.00207654	0.00148324	0.00059330	0.00296648	0.00088994	0.00177989	0.00326313	0.00059330	0.00622961	0.00118659	0.00415307	0.00088994	0.00266983	0.00741620	0.00266983	0.00207654	0.01127262	0.00533966	0.00237318	0.02788490	0.00830614	0.01275586	0.00533966	0.00563631	0.00296648	0.00177989	0.00118659	0.00029665	0.00088994	0.00177989	0.00059330	0.00682290	0.00237318	0.00296648	0.00148324	0.02402848	0.00474637	0.00919608	0.00088994	0.00415307	0.00118659	0.00415307	0.01008603	0.00237318	0.00326313	0.00444972	0.00207654	0.00296648	0.00118659	0.02877484	0.00830614	0.01898546	0.00682290	0.01067932	0.00444972	0.00563631	0.00326313	0.02432513	0.00533966	0.01008603	0.00237318	0.00415307	0.00237318	0.00355977	0.00889944	0.00148324	0.00296648	0.00444972	0.03085138	0.00593296	0.01127262	0.00385642	0.00385642	0.00237318	0.00355977	0.00177989	0.01364580	0.00237318	0.00593296	0.00237318	0.00118659	0.00237318	0.00533966	0.00118659	0.00237318	0.00177989	0.00118659	0.00355977	0.00118659	0.00207654	0.00474637	0.00029665	0.00088994	0.00237318	0.00771284	0.00148324	0.00533966	0.00088994	0.00355977	0.01216256	0.00296648	0.00029665	0.00296648	0.00207654	0.00059330	0.10293681	0.04153070	0.05487986	0.02551172	0.02699496	0.01305251	0.01245921	0.00682290	0.00622961	0.00207654	0.00622961	0.00118659	0.00385642	0.00207654	0.01483239	0.00148324	0.01245921	0.00296648	0.00800949	0.01334915	0.00622961
0.00278164	0.00000000	0.00000000	0.00000000	0.00278164	0.01251739	0.00278164	0.00834492	0.00556328	0.00000000	0.00556328	0.00417246	0.00139082	0.00139082	0.00000000	0.00278164	0.00278164	0.00695410	0.00139082	0.00556328	0.00278164	0.00278164	0.00278164	0.00556328	0.00556328	0.00000000	0.00556328	0.00139082	0.03059805	0.02364395	0.00278164	0.00278164	0.00000000	0.02364395	0.00973574	0.01251739	0.00000000	0.00000000	0.00417246	0.02920723	0.00556328	0.01112656	0.00417246	0.00139082	0.00139082	0.00000000	0.00000000	0.00000000	0.00000000	0.00556328	0.00278164	0.01251739	0.00417246	0.00278164	0.00556328	0.03059805	0.00695410	0.00695410	0.00000000	0.00556328	0.00417246	0.00139082	0.01668985	0.00278164	0.00556328	0.00834492	0.00417246	0.00000000	0.00000000	0.00556328	0.00417246	0.00139082	0.00139082	0.00000000	0.00000000	0.00000000	0.00000000	0.02920723	0.00834492	0.01529903	0.00139082	0.00973574	0.00139082	0.00417246	0.00556328	0.00139082	0.00139082	0.00278164	0.06536857	0.00417246	0.01947149	0.00834492	0.00695410	0.00417246	0.00417246	0.00278164	0.04172462	0.00139082	0.01251739	0.00417246	0.00417246	0.00417246	0.02781641	0.00000000	0.00695410	0.02086231	0.00556328	0.00834492	0.00834492	0.00000000	0.00695410	0.00000000	0.00139082	0.00417246	0.03477051	0.02781641	0.00278164	0.00278164	0.00000000	0.03059805	0.01112656	0.00973574	0.01390821	0.00556328	0.00556328	0.00556328	0.00556328	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00139082	0.00139082	0.00000000	0.00834492	0.02503477	0.02225313	0.00139082	0.00139082	0.00000000	0.02364395	0.00973574
0.00623053	0.00249221	0.00249221	0.00186916	0.00124611	0.00872274	0.00373832	0.00498442	0.00124611	0.00000000	0.01806854	0.00436137	0.01183801	0.00623053	0.00560748	0.00560748	0.00249221	0.00498442	0.00124611	0.00311526	0.00062305	0.00124611	0.00000000	0.00685358	0.00124611	0.00498442	0.00623053	0.00186916	0.00934579	0.00062305	0.00747664	0.00062305	0.00623053	0.00560748	0.00186916	0.00186916	0.00436137	0.00062305	0.00186916	0.04797508	0.00872274	0.03115265	0.00373832	0.02180685	0.00186916	0.01557632	0.00000000	0.01183801	0.00436137	0.00560748	0.00311526	0.00809969	0.00436137	0.00249221	0.00124611	0.02367601	0.00498442	0.00934579	0.00311526	0.00373832	0.00373832	0.00249221	0.00934579	0.00186916	0.00498442	0.00249221	0.00000000	0.00000000	0.00000000	0.02554517	0.00623053	0.01744548	0.00872274	0.00809969	0.00249221	0.00436137	0.00311526	0.02492212	0.00747664	0.01059190	0.00249221	0.00685358	0.00373832	0.00124611	0.00685358	0.00062305	0.00311526	0.00311526	0.02118380	0.00436137	0.00996885	0.00311526	0.00436137	0.00186916	0.00249221	0.00186916	0.00685358	0.00186916	0.00373832	0.00062305	0.00186916	0.00124611	0.00124611	0.00062305	0.00062305	0.00000000	0.00000000	0.00872274	0.00124611	0.00623053	0.00996885	0.00124611	0.00249221	0.00249221	0.01433022	0.00062305	0.01121495	0.00186916	0.00809969	0.00872274	0.00311526	0.00000000	0.00249221	0.00249221	0.00186916	0.08785047	0.03551402	0.04610592	0.02180685	0.02118380	0.00809969	0.01183801	0.00373832	0.00872274	0.00373832	0.00186916	0.00000000	0.00062305	0.00436137	0.01183801	0.00186916	0.00872274	0.00249221	0.00498442	0.00747664	0.00311526
0.02001820	0.01273885	0.00727934	0.00636943	0.00454959	0.01182894	0.00272975	0.00818926	0.00363967	0.00000000	0.00272975	0.00090992	0.00090992	0.00000000	0.00090992	0.00181984	0.00090992	0.00545951	0.00181984	0.00363967	0.00000000	0.00363967	0.00181984	0.00727934	0.00727934	0.00000000	0.00454959	0.00181984	0.02365787	0.02092812	0.00272975	0.00181984	0.00000000	0.01182894	0.00454959	0.00545951	0.00272975	0.00181984	0.00363967	0.07643312	0.01910828	0.04276615	0.01273885	0.02456779	0.00727934	0.01364877	0.00454959	0.00727934	0.00363967	0.00545951	0.00545951	0.01455869	0.00909918	0.00363967	0.00181984	0.03730664	0.01182894	0.00909918	0.00000000	0.00454959	0.00363967	0.00454959	0.01637853	0.00181984	0.00727934	0.00727934	0.00090992	0.00000000	0.00000000	0.00363967	0.00090992	0.00181984	0.00090992	0.00090992	0.00090992	0.00000000	0.00000000	0.03093722	0.00636943	0.01364877	0.00363967	0.00545951	0.00363967	0.00454959	0.01091902	0.00181984	0.00272975	0.00636943	0.04094631	0.00181984	0.02001820	0.00636943	0.00818926	0.00181984	0.00545951	0.00272975	0.01910828	0.00000000	0.01091902	0.00272975	0.00545951	0.00272975	0.00818926	0.00000000	0.00454959	0.00363967	0.00181984	0.00818926	0.00818926	0.00000000	0.00636943	0.00000000	0.00181984	0.00272975	0.02729754	0.02456779	0.00272975	0.00181984	0.00000000	0.01455869	0.00636943	0.00636943	0.00545951	0.00090992	0.00000000	0.00818926	0.00545951	0.00090992	0.00090992	0.00000000	0.00000000	0.00000000	0.00000000	0.00181984	0.00090992	0.00545951	0.00545951	0.00000000	0.00363967	0.01546861	0.01546861	0.00000000	0.00000000	0.00000000	0.01000910	0.00454959
0.01285047	0.01168224	0.00817757	0.00700935	0.00116822	0.00233645	0.00233645	0.00000000	0.00000000	0.00116822	0.00116822	0.00000000	0.00116822	0.00116822	0.00000000	0.00700935	0.00467290	0.00233645	0.00233645	0.00000000	0.00000000	0.00000000	0.00000000	0.00467290	0.00350467	0.00000000	0.00934579	0.00233645	0.02102804	0.01285047	0.00467290	0.00350467	0.00116822	0.01168224	0.00350467	0.00584112	0.00000000	0.00000000	0.00467290	0.09345794	0.00817757	0.07009346	0.00584112	0.05023364	0.00584112	0.03738318	0.00467290	0.02570093	0.00700935	0.01401869	0.00817757	0.01518692	0.00934579	0.00467290	0.00116822	0.01869159	0.00934579	0.00817757	0.00467290	0.00350467	0.00350467	0.00000000	0.00116822	0.00116822	0.00000000	0.00000000	0.00000000	0.00233645	0.00233645	0.00350467	0.00116822	0.00116822	0.00116822	0.00000000	0.00000000	0.00000000	0.00000000	0.01752336	0.00584112	0.01051402	0.00233645	0.00817757	0.00467290	0.00000000	0.00116822	0.00000000	0.00116822	0.00000000	0.00350467	0.00116822	0.00233645	0.00000000	0.00233645	0.00116822	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01051402	0.00817757	0.00116822	0.01168224	0.00350467	0.00350467	0.00350467	0.02803738	0.01869159	0.00584112	0.00350467	0.00233645	0.01752336	0.00584112	0.00350467	0.00700935	0.00350467	0.00233645	0.01752336	0.01168224	0.00233645	0.00233645	0.00000000	0.00000000	0.00000000	0.00000000	0.01869159	0.00584112	0.00350467	0.00233645	0.00000000	0.00817757	0.03738318	0.01635514	0.00817757	0.00467290	0.00000000	0.05957944	0.02102804
0.02080925	0.01502890	0.00809249	0.00462428	0.00346821	0.01502890	0.00462428	0.00809249	0.00231214	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00693642	0.00231214	0.00809249	0.00346821	0.00346821	0.00231214	0.00000000	0.00000000	0.00693642	0.00578035	0.00000000	0.00693642	0.00115607	0.01271676	0.00809249	0.00462428	0.00462428	0.00000000	0.00578035	0.00231214	0.00115607	0.00000000	0.00000000	0.00231214	0.09826590	0.01040462	0.06127168	0.00578035	0.03815029	0.00578035	0.02543353	0.00346821	0.01734104	0.00693642	0.01734104	0.01040462	0.02658960	0.01502890	0.00231214	0.00924855	0.05202312	0.02080925	0.00809249	0.00000000	0.00346821	0.00115607	0.00462428	0.02312139	0.01040462	0.00693642	0.00578035	0.00000000	0.00000000	0.00000000	0.00115607	0.00115607	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03121387	0.00462428	0.01618497	0.00231214	0.00809249	0.00462428	0.00578035	0.01040462	0.00346821	0.00115607	0.00578035	0.04046243	0.01502890	0.01618497	0.00346821	0.01040462	0.00462428	0.00231214	0.00115607	0.00924855	0.00346821	0.00578035	0.00000000	0.00462428	0.00115607	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00809249	0.00578035	0.00115607	0.00809249	0.00115607	0.00115607	0.00231214	0.01502890	0.00924855	0.00578035	0.00578035	0.00000000	0.00809249	0.00346821	0.00231214	0.00231214	0.00115607	0.00115607	0.00809249	0.00693642	0.00115607	0.00115607	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00115607	0.00115607	0.00000000	0.00346821	0.00693642	0.00462428	0.00115607	0.00000000	0.00115607	0.00462428	0.00115607
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00189753	0.00063251	0.00063251	0.00000000	0.00063251	0.01644529	0.00063251	0.01518027	0.00316256	0.01012018	0.00063251	0.00000000	0.00126502	0.00063251	0.00063251	0.00000000	0.00063251	0.00000000	0.00126502	0.00000000	0.00126502	0.00569260	0.00063251	0.01771031	0.00000000	0.01454775	0.00063251	0.01328273	0.00569260	0.00253004	0.00126502	0.00316256	0.00000000	0.00253004	0.00316256	0.00063251	0.00126502	0.00063251	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00063251	0.00063251	0.00126502	0.00063251	0.00063251	0.00000000	0.00316256	0.00126502	0.00126502	0.00063251	0.00063251	0.00063251	0.00000000	0.00063251	0.00063251	0.00000000	0.00000000	0.00000000	0.00126502	0.00000000	0.02656546	0.00126502	0.02213789	0.00442758	0.01581278	0.00253004	0.01012018	0.00063251	0.00316256	0.00126502	0.00189753	0.00000000	0.00126502	0.00000000	0.00063251	0.00000000	0.00000000	0.00000000	0.00000000	0.00316256	0.00063251	0.00126502	0.00000000	0.00126502	0.00063251	0.00000000	0.00000000	0.00126502	0.00000000	0.00063251	0.00000000	0.00063251	0.00000000	0.00063251	0.00000000	0.00063251	0.00000000	0.00000000	0.00442758	0.00000000	0.00442758	0.00759013	0.00253004	0.00126502	0.00253004	0.02024035	0.00063251	0.01644529	0.00063251	0.01454775	0.00948767	0.00442758	0.00000000	0.00189753	0.00126502	0.00126502	0.17520557	0.05249842	0.11321948	0.04364326	0.06451613	0.03605313	0.02656546	0.02024035	0.01707780	0.01138520	0.00506009	0.00000000	0.00506009	0.00253004	0.02403542	0.00126502	0.02024035	0.00379507	0.01518027	0.01834282	0.00506009
