0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.415032926157910320e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869060908663688229e-03,0.000000000000000000e+00
7.025901089271685551e-02,2.055724852654053358e-02,0.000000000000000000e+00,1.804050838517670674e-01
5.597795021545039912e-02,0.000000000000000000e+00,1.139359733233548562e-02,1.911522511527271595e-01
0.000000000000000000e+00,5.767089106495454365e-02,7.277656547767942519e-02,6.532449527236293407e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.222254834933482859e-02
0.000000000000000000e+00,1.044329758008212018e-02,3.017262106460872340e-01,0.000000000000000000e+00
1.280670988788974035e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.266830718785940224e-02,3.884041529931828857e-02,9.685364319978495215e-03,9.030117588159451703e-02
1.872280201185149741e-03,7.698881828785716919e-02,0.000000000000000000e+00,1.595663886127501319e-01
1.133129172052395328e-01,0.000000000000000000e+00,4.488018819171406791e-03,2.662311276104201846e-02
8.291686959940608448e-02,0.000000000000000000e+00,3.204982739809463139e-03,7.183393737894833153e-02
0.000000000000000000e+00,1.853265246177185355e-01,2.508466465605814315e-04,5.394178532513596580e-02
4.659026639573310359e-04,4.532662377032618817e-02,1.599400041059559630e-01,4.709964707774167564e-02
5.135572457416088393e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.758814646213431865e-01
1.422214487425693674e-01,0.000000000000000000e+00,2.495580540272988174e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.245988944079509247e-01,1.126434894805906223e-01,2.556485207740179927e-02
8.037668418550006355e-02,0.000000000000000000e+00,3.762977283400906154e-08,4.043437488044380329e-02
6.805905626046766799e-02,4.156459449321515259e-02,1.531433565767283678e-01,0.000000000000000000e+00
3.761961791849537107e-02,3.802792396931437089e-03,9.416011177977695601e-02,0.000000000000000000e+00
7.645272213285182750e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.935673706303745190e-02
1.556043936345514744e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.759559397580012868e-02
0.000000000000000000e+00,1.960701083762114438e-01,2.036322726846954978e-02,0.000000000000000000e+00
1.440642669599762060e-01,0.000000000000000000e+00,1.503444706371294924e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.125878564585070740e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.095528294186915552e-02,3.716548308244709692e-02,1.568075378980843260e-02
6.728347377417834285e-02,6.022965859384916965e-02,4.317611717665811866e-02,6.191165594126441657e-02
1.399382837549078828e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.813829728809288222e-02
2.011359317780276115e-02,6.356670406608029567e-02,1.841462108414186061e-01,0.000000000000000000e+00
2.661450505158352922e-02,3.716059669161224377e-02,1.372291062925848903e-01,1.812134538148749054e-03
0.000000000000000000e+00,1.396735305396228366e-01,1.055174561726751614e-01,2.135684350125023265e-02
8.147883645503313510e-02,6.789631457228624545e-02,5.399225488080416219e-02,1.625071224459769675e-02
6.853648658261719817e-05,4.314604603927547216e-02,1.108733809762623007e-01,6.031463632353610375e-03
2.114403730064834952e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.452307036654946204e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.030816824791041780e-02
