0.04058572	0.00361907	0.04319813	0.01705342	0.03884324	0.00629324	0.03704018	0.06329141	0.01990623	-0.00128105
0.02338813	0.02373600	0.04292265	0.03666276	-0.00316060	0.01682461	0.05210137	0.05434202	0.00906333	0.00334494
0.00039719	0.03548475	0.02006545	0.05399742	0.00018018	0.01741562	0.05998994	0.02924654	0.02151188	0.06214284
0.01355357	0.04945376	0.03750197	0.01075196	0.02059164	0.02423386	0.03520010	0.01539530	0.05340453	0.01694901
0.01191160	0.00319786	0.05214748	0.03404081	0.04387607	0.00306107	0.01675789	0.04078507	-0.00039819	0.01728218
0.04782171	0.03702952	0.03440999	0.02119318	0.05672151	0.06234395	0.01697809	0.00619545	0.04187149	0.05106359
0.04097536	0.03981373	0.04525256	0.02152906	0.00961789	0.00059865	0.00954464	0.01502970	0.05195257	0.02722059
0.03979658	0.02570344	0.04622882	0.06044304	0.00873627	0.03680843	0.01849563	0.04123900	0.03091807	0.03411220
0.01785761	0.01343437	0.00655356	0.02219785	0.01932075	0.03343536	0.01783580	0.00318516	0.01810955	0.02991629
0.05861226	0.05525568	0.01986785	0.04514259	0.05277229	0.01791280	0.00169326	0.04691962	0.05192519	0.01833023
0.01218792	0.02340691	0.05348868	0.00285093	0.04160038	0.00391451	0.00245128	0.02827854	0.01780198	0.00151704
0.05091658	0.04653807	0.05677150	0.06059382	0.00080772	0.02902802	0.04701559	-0.00319819	0.01472617	0.03876733
0.02937044	0.03276233	0.01395850	0.00783644	0.02074850	0.00318993	0.01749394	0.00226681	0.02901892	0.04285636
0.00829075	0.01784450	0.03046771	0.02850458	0.03103144	0.00996483	0.03973113	0.04103679	0.04999496	0.05253467
0.00013561	0.01857841	0.01991891	0.00673596	0.03238780	0.02955922	0.05720961	0.02034530	0.03999790	0.01028896
0.02974157	0.01988909	0.00263762	0.06220862	0.02674013	0.03721640	0.00614917	0.03860575	0.01152855	0.00465495
0.04971430	0.04815440	0.02170695	0.06126257	0.02752561	0.06155955	0.02455219	0.02596841	0.05932721	0.04559171
0.04537459	0.05542770	0.01180082	0.06195824	0.04670101	0.01913292	0.00413347	0.04150280	-0.00172440	0.00997912
0.02551574	0.06538924	0.00142711	0.01448037	0.04737970	-0.00100446	0.00188084	0.03439588	0.02419209	0.04604490
0.02757520	0.04477627	0.05582268	0.02923050	0.02057885	0.05060507	0.03732510	0.02557041	0.02336096	0.04042075
0.04771237	0.06418744	-0.00055027	0.04304714	0.04922587	0.00394961	0.01015543	-0.00315804	0.04333609	0.02268696
0.00585961	0.06259895	-0.00314755	0.03015248	0.04386409	0.03728999	0.03083247	0.03876681	0.03331163	0.00800446
0.05023093	0.03619512	0.00361885	0.04802250	-0.00076308	0.02244453	0.05300317	-0.00003688	0.00643608	0.02989975
0.05930547	0.00640727	0.04855740	0.01742158	0.02492290	0.02581645	0.01658400	0.02647030	0.03796077	0.05739120
0.05925139	0.03776164	0.00434919	-0.00075162	0.04450282	0.01550194	-0.00073957	0.00691612	0.01553037	0.03754294
0.04960547	0.05495746	0.04179006	0.03134245	0.01100998	0.01522196	0.01374239	0.03476752	0.05143798	0.05346290
0.03706756	0.04161973	0.03889943	0.03437804	0.00340529	0.05533665	0.01907063	0.02406089	0.02807177	0.01980830
0.00087532	0.05444063	0.00265848	0.01190828	0.00557714	-0.00003190	0.06253111	0.01517503	0.02464671	0.03610821
0.03969918	0.05198143	0.04368178	0.00784362	0.00854307	0.02563392	0.05480074	0.01073738	0.01094122	0.06243988
0.06073889	0.05512151	0.01658527	0.04390460	0.06097679	0.00704675	0.00862741	0.06174737	0.05804873	0.05106523
-0.00196108	0.05570818	0.03874571	0.03339403	0.05295135	-0.00021010	0.04745999	0.01441445	0.05394563	0.06107058
0.01137536	0.05214923	0.05099045	0.04963934	0.02669435	0.01933208	0.01723315	0.06197423	0.01543535	0.00378204
0.00798822	0.06267295	0.00361521	-0.00453143	0.02378197	0.02364195	0.02231154	0.06214235	0.06031490	0.02268888
0.00393301	0.01143741	0.06169195	0.02773460	0.03187557	0.00529705	0.01852311	0.05528081	0.00228330	0.00968497
0.01419293	0.02756905	0.05654180	0.04773895	0.00189676	0.00696071	0.03856180	0.02400045	0.05844003	0.04631804
0.06252958	0.01771754	0.05174695	0.00125693	0.01939010	0.03817934	0.02929953	0.04799006	0.04873337	0.00919148
0.01989124	0.00942328	0.04982409	0.00214785	0.03892993	0.05809175	0.05930297	0.00336168	0.00630754	0.04843415
0.03512055	0.01902590	0.02659123	0.04729796	0.04315734	0.01366631	0.03522938	0.03272650	0.05014446	0.03712874
0.05032463	0.00404021	0.03336632	0.03790809	0.02746665	0.05717131	0.05193687	0.00577110	0.01059390	0.05894845
0.01882338	-0.00056954	0.03304136	0.02691221	0.00618202	0.00382897	0.04876508	0.04189727	0.03100243	0.01602657
0.02172468	0.05204517	0.05828164	0.04956876	0.04794806	0.02419821	0.00669153	0.02710221	0.01497446	0.02911542
