0.05244896	0.02804278	0.03028402	0.05432111	0.02465389	0.07110616	0.04634751	0.03414592	0.01236530	0.06091455
0.02051156	0.03644021	0.06758311	0.04516463	0.02522247	0.06575728	0.02964898	0.06822195	0.06765625	0.00566638
0.04784360	0.04345554	0.04009942	0.02334535	0.05535167	0.05479783	0.06877273	0.07561714	0.04035917	0.07001780
0.05675931	0.04775957	0.06708883	0.03969888	0.04031061	0.03943324	0.02073387	0.03727606	0.06212994	0.05204169
0.02876864	0.06933664	0.05183049	0.03825263	0.01281775	0.04658291	0.04573336	0.00922614	0.05335498	0.05367301
0.06825529	0.01976028	0.04880744	0.02426689	0.05649859	0.02544652	0.02365281	0.07347239	0.04663402	0.07412617
0.03396713	0.05328709	0.00987627	0.02114811	0.06431101	0.06528217	0.03495720	0.04257577	0.00036014	0.05452131
0.06619602	0.06666116	0.01385507	0.06564893	0.06473959	0.05907417	-0.00056076	0.02976977	0.05917768	0.02045036
0.00999875	0.06064017	0.01427290	0.03459332	0.06345099	0.07097964	0.01086164	0.01553376	0.06662633	0.00633593
0.03823403	0.01157330	0.06411375	0.05523365	0.00499197	0.07057411	0.07064512	0.03372764	0.02500649	0.01713100
0.03156633	0.03565582	0.03043278	0.05015675	0.02820664	0.04997654	0.03240771	0.01309210	0.02319865	0.03464167
0.04767078	0.03240742	0.01844173	0.07140401	0.07004066	0.01005648	0.05261219	0.01530204	0.01145595	0.04862908
0.05230929	0.03075530	0.03453219	0.00845655	0.05728216	0.03013883	0.00905476	0.04770491	0.04706708	0.00226060
0.04734781	0.04638200	0.01366409	0.01488533	0.06255713	0.02300512	0.05535123	0.05822625	0.05992523	0.03818932
0.06815059	0.03113452	0.05379550	0.05603358	0.06326645	0.01348762	0.04567358	0.05919335	0.06795177	0.06303633
0.01636598	0.05049241	0.05348954	0.03972982	0.03530134	0.05649925	0.03844154	0.00681166	0.04963055	0.04151422
0.04751042	0.03007412	0.03876514	0.05546689	0.06383345	0.06080052	0.02200565	0.06222560	0.04449305	0.00382321
0.03288047	0.04657644	0.05309667	0.03577456	0.05693723	0.01760878	0.05154691	0.06042277	0.04689530	0.04641942
0.04092084	0.05425054	0.06059205	0.00961573	0.03184574	0.06525397	0.05218073	0.03983568	0.01962090	0.03206402
0.00107170	0.02818721	0.02134826	0.02473557	0.03287996	0.06224809	0.04393470	0.05824783	0.03727395	0.03826907
0.05298431	0.06236530	0.04800705	0.05964200	0.04141587	0.06607034	0.03777804	0.03435813	0.06681403	0.04799183
0.03249553	0.05196703	0.02382903	0.04860706	0.03245481	0.02051355	0.01796644	0.00012809	0.04824899	0.03530067
0.02838347	0.06240688	0.04598229	0.00125319	0.01081524	0.05071006	0.02570403	0.01873293	0.06111280	0.02779634
0.06302451	0.01755483	0.02609282	0.03256875	0.00233724	0.02892487	0.05393305	0.03859062	0.04779814	0.05110791
0.04422430	0.02171549	0.03729036	0.04090413	0.06229687	0.06182848	0.03869200	0.01506578	0.05767126	0.04049655
0.01670371	0.04732061	0.01079708	0.01365300	0.01078628	0.03253324	0.00538670	0.00428709	0.01083033	0.02640073
0.06591352	0.03647907	0.06434049	0.02057904	0.02628765	0.04161127	0.01117878	0.03929698	0.00323872	0.01358407
0.06583474	0.01057130	0.00757662	0.05126426	0.05387973	0.06610191	0.04418796	0.01434602	0.00513921	0.00541569
0.05084578	0.03170372	0.05654036	0.01341023	0.03645007	0.04389887	0.03235614	0.05419829	0.00915232	0.05015698
0.02303132	0.03628322	0.01997118	0.02240252	0.00321669	0.05703683	0.03583132	0.04459907	0.05443188	0.02999249
0.04489949	-0.00236724	0.01759065	0.04783649	0.00761661	0.06339638	0.01971014	0.03791399	0.04930905	-0.00015471
0.05845016	0.00239831	0.02816371	0.05406536	0.01608470	0.01201016	0.05519023	-0.00025697	0.06634952	0.04830227
0.04705680	0.00414795	0.06580188	0.06542052	0.06119784	0.06605954	-0.00051803	0.04060290	0.04629320	0.00163344
0.04071376	0.00027234	0.03865916	0.04630721	0.05617815	0.02173862	0.02947244	0.05778794	0.04989844	0.04202270
0.01732044	0.00372355	0.01393578	0.00571558	0.00415593	0.04850885	0.02453574	0.01485085	0.06938460	0.02035399
0.03776838	0.05977045	0.01825974	0.03634692	0.00247456	0.04013563	0.06230169	0.01610202	0.04671224	0.02258948
0.05959471	0.00383158	0.01389429	0.02925383	0.05463166	0.04703283	0.04403419	0.01075082	0.03556037	0.01157701
0.02451055	0.00293492	0.00700464	0.04554934	0.05202162	0.02784421	0.00370477	0.06314472	0.02624736	0.06354112
0.02742404	0.00679001	0.01546738	0.05783495	0.05668487	0.00340858	0.00776569	0.05329287	0.00454137	0.01507566
0.06178842	0.00265307	0.03865328	0.02101425	0.03408976	0.02370325	0.05110209	0.04639068	0.02631671	0.01384539
0.03636360	0.04821573	0.01554577	0.02987884	0.03874530	0.00852442	0.05170670	0.04992993	0.02439427	0.00813545
0.03320545	0.01955852	0.01509996	0.03506586	0.01084196	0.03664092	0.06586687	0.04907596	0.05027612	0.01585859
-0.00125001	0.02291449	0.01761336	0.00619210	0.05924066	0.03974418	0.01195716	0.00570139	0.04033188	0.04429405
0.05042605	0.02559147	0.01211671	0.06401621	0.02872065	0.02507372	0.03349959	0.01322782	0.01479971	0.06223682
0.04317971	-0.00095272	0.05891189	0.03540261	0.03530321	0.03222135	-0.00033313	-0.00169250	0.05102629	0.00169504
0.02830561	0.06750457	0.03592065	0.05601514	0.06495299	0.00562186	0.03171984	0.00204332	0.00872794	0.04959916
0.04163043	0.06009238	0.02293326	0.00481227	0.03931146	0.06249351	0.00982581	0.01836596	0.06065954	0.04463190
0.05552354	0.00065923	0.05370296	0.04918143	0.00284303	0.01960418	0.04010396	0.04116445	-0.00047901	0.02875038
0.05752464	0.01910029	0.03144446	0.02057555	0.02260871	0.00702558	0.04039225	0.00666402	0.06154179	0.05757312
0.04398059	0.01787035	0.03060575	0.01113988	0.04403139	0.00936992	0.03170311	0.04018804	0.05857305	0.03114904
0.01595765	0.03081867	0.00963067	0.00544926	0.06028316	0.02129583	0.02207527	0.05767201	0.05897734	0.05779134
0.04154068	0.04779428	0.04110130	0.03776163	0.01433508	0.01043711	0.00429659	0.03764266	0.03126255	0.01186393
0.00491681	0.01124826	0.03949214	0.00916282	0.01369520	0.01247610	0.01220366	0.02041752	0.02115360	0.03283369
-0.00086544	0.02972430	0.00798472	0.05871025	0.01286985	0.06315264	0.02206824	0.04684057	0.05010264	0.05786141
0.01057634	0.03825446	0.04115341	0.05241731	0.05198033	0.05456640	0.03040787	0.05129314	0.05252844	0.03877633
0.00919138	0.01817906	0.00231449	0.05594692	0.01336819	0.00118206	0.06281842	0.02058102	0.03109031	0.01849590
0.05988335	0.00370492	0.00850219	0.04664907	0.00940769	0.04312470	0.06062237	-0.00206936	0.02314277	0.06133506
0.00122406	0.01994517	0.05414610	0.00584467	0.01027137	0.06193386	0.01797823	0.02234291	0.06533998	0.02908302
0.03489890	0.04844902	0.01760611	0.03557742	0.01914424	-0.00000501	0.03595957	0.00072104	0.03791020	0.01603385
0.05284312	0.01197278	0.02380027	0.03917025	0.00785507	0.01099782	0.01525944	0.06146535	0.02819467	0.06230512
0.00008807	0.04997687	0.03082147	0.05643471	0.02844974	0.05423805	0.01609662	0.00343779	0.05616962	0.03046805
0.06122708	0.01251630	0.03682088	0.03215559	0.02708097	0.00113464	0.03222700	0.02850525	0.04423853	0.02632692
0.02377933	0.04339858	0.03342175	0.03079999	0.03033258	0.02986059	0.01190749	0.00623084	0.01754386	0.04419241
0.06329756	0.04818922	0.01161346	0.01095402	0.01350226	0.04636828	-0.00239915	0.03122582	0.00955776	0.02837520
0.01358680	0.03079686	0.02460082	0.06251040	0.02630343	0.02760420	0.04640961	-0.00403979	0.03127906	0.04966673
0.05652141	0.00833385	0.05824217	-0.00249750	0.05611980	0.01170360	0.03013371	0.05330606	0.05817155	0.02872799
0.06133800	0.03489735	0.06126451	0.04527043	0.03508711	0.02550026	0.01800940	0.01556505	0.04001819	0.02784523
0.02802467	0.04832211	0.00878516	0.03303298	0.05756800	0.06173442	0.02369401	0.03943213	0.06037965	0.00366997
0.05898315	0.03300046	0.00618169	0.01743578	0.03860433	0.02266115	0.06494020	0.00340101	0.02195343	0.04636951
0.03743028	0.03801687	0.00194115	0.03233178	0.01900752	0.00491825	0.04931735	0.00600962	0.04052615	0.04682351
