dsa24	8,2,5,3,0,0,0,0,0,0,1,11,1,10,2,0,1,0,15,2,12,6,3,6,4,0,2,0,0,2,0,1,18,12,8,3,1,6,3,0,1,0,1,1,10,6,2,0,1,0,2,13,6,4,0,4,0,2,2,16,19,10,9,6,3,3,2,1,1,2,6,0,5,4,2,1,0
saa128	0,0,0,0,0,0,0,0,0,0,2,8,7,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jhb32	8,1,7,3,7,13,7,2,1,1,3,12,2,5,15,2,4,5,13,5,5,3,2,10,5,1,2,0,0,0,0,1,9,11,7,4,6,14,9,3,4,2,1,4,9,4,4,7,4,7,6,7,4,2,2,8,1,4,3,16,20,6,13,2,11,2,4,4,3,6,5,3,1,0,2,2,3
snb39	17,7,8,5,6,68,18,48,17,26,2,10,3,6,11,0,2,5,21,4,14,3,9,25,9,1,7,38,18,8,1,5,20,13,7,5,4,28,64,23,36,13,19,4,7,2,4,1,3,8,5,18,3,12,12,10,1,10,2,135,185,82,91,42,42,22,7,4,13,5,42,9,27,15,21,3,11
nrg14	4,1,2,2,0,4,3,1,1,0,0,4,4,0,4,0,1,2,22,16,2,2,0,17,7,6,9,0,0,3,3,1,3,2,2,0,0,3,1,1,0,0,0,6,0,0,0,0,1,3,19,2,2,0,1,8,7,10,4,4,0,0,0,0,0,0,0,1,0,15,1,1,0,0,7,5,6
pmp27	12,3,9,4,0,29,7,19,10,9,0,11,2,8,10,1,3,2,15,1,12,1,10,9,3,0,3,7,1,3,0,1,18,21,11,10,0,10,28,13,13,4,7,2,10,2,8,2,4,4,1,18,3,13,0,5,0,4,3,52,74,32,34,13,19,6,6,0,1,3,14,3,8,2,5,1,2
rdp23	17,6,11,4,0,3,1,1,0,1,0,8,8,0,5,0,2,2,26,22,3,2,0,13,5,5,6,3,2,4,4,1,18,18,11,7,0,1,2,1,1,1,0,9,0,0,0,0,2,3,26,3,2,0,2,7,7,6,0,6,1,1,0,0,0,0,1,6,0,17,0,0,0,0,5,5,3
mjm248	7,5,2,1,1,1,0,1,1,0,0,4,3,0,8,2,2,3,18,11,4,3,1,10,3,3,5,0,0,4,1,13,9,4,3,1,2,1,1,1,0,0,0,7,1,0,0,3,3,3,16,5,3,2,1,5,3,6,2,10,2,2,0,0,0,0,5,2,0,14,7,4,0,0,18,8,28
ams396	13,6,7,5,0,0,0,0,0,0,0,6,5,0,6,1,1,2,11,7,4,4,0,5,2,1,1,0,0,2,2,1,17,10,8,2,0,1,0,0,0,0,0,5,1,1,0,1,1,2,8,5,5,0,1,3,2,2,1,6,1,1,0,0,0,0,0,1,0,4,1,0,1,0,1,0,1
jmk195	0,0,0,0,1,26,1,24,5,16,0,2,0,2,9,3,1,3,28,0,23,1,21,9,4,0,2,5,0,4,0,7,2,1,1,0,0,2,35,7,25,4,16,0,7,0,4,4,2,4,1,26,1,23,2,7,0,3,2,83,179,69,102,57,42,32,18,0,8,2,32,6,24,19,8,1,15
atg23	1,1,0,0,3,5,2,1,1,0,0,3,3,0,1,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,3,2,1,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,4,2,2,0,0,0,0,2,0,0,0,3,1,2,0,0,0,1
