skw17	h	m	l	2	0.00000000,0.03030303,0.03030303,0.00000000,0.00000000,0.09090909,0.09090909,0.06060606,0.18181818,0.18181818,0.00000000,0.00000000,0.00000000,0.00000000,0.03030303,0.00000000,0.00000000,0.00000000,0.03030303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09090909,0.00000000,0.18181818,0.00000000,0.00000000
teh26	h	m	l	1	0.09090909,0.09090909,0.09090909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09090909,0.00000000,0.09090909,0.00000000,0.09090909,0.09090909,0.09090909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09090909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09090909,0.09090909
jdh99	l	m	h	0	0.00000000,0.05714286,0.02857143,0.01904762,0.00952381,0.08571429,0.04761905,0.05714286,0.05714286,0.03809524,0.00952381,0.09523810,0.00000000,0.00952381,0.06666667,0.01904762,0.00952381,0.00000000,0.02857143,0.03809524,0.07619048,0.03809524,0.03809524,0.00000000,0.00000000,0.07619048,0.00952381,0.05714286,0.02857143,0.00000000
dkd15	m	m	h	2	0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08333333,0.08333333,0.16666667,0.16666667,0.16666667,0.00000000,0.08333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08333333,0.00000000,0.16666667,0.00000000,0.00000000
clk93	l	m	h	1	0.01851852,0.09259259,0.04938272,0.03086420,0.02469136,0.03395062,0.01543210,0.02160494,0.04629630,0.01543210,0.03086420,0.05246914,0.01543210,0.01851852,0.07407407,0.04320988,0.03086420,0.01234568,0.00925926,0.01851852,0.10185185,0.05555556,0.03395062,0.01543210,0.01234568,0.02469136,0.02469136,0.02160494,0.04012346,0.01543210
jhb32	h	m	m	1	0.02928870,0.05439331,0.02928870,0.00836820,0.00418410,0.05020921,0.00836820,0.04184100,0.05439331,0.02092050,0.02092050,0.06276151,0.03347280,0.02510460,0.05857741,0.03765690,0.01255230,0.01673640,0.02510460,0.02092050,0.06694561,0.08368201,0.02510460,0.05439331,0.00836820,0.01673640,0.03765690,0.02510460,0.02928870,0.03765690
bpc20	l	m	m	1	0.04633205,0.11969112,0.06563707,0.05019305,0.01544402,0.01930502,0.00000000,0.00000000,0.02316602,0.01158301,0.01158301,0.01930502,0.00000000,0.03861004,0.09652510,0.06563707,0.02702703,0.02702703,0.00386100,0.01158301,0.09652510,0.08494208,0.04247104,0.03861004,0.02316602,0.00386100,0.01544402,0.01930502,0.02316602,0.00000000
wli1	m	m	m	2	0.01388889,0.02777778,0.02777778,0.00000000,0.00000000,0.02777778,0.02777778,0.05555556,0.13888889,0.06944444,0.04166667,0.05555556,0.00000000,0.01388889,0.02777778,0.01388889,0.00000000,0.01388889,0.06944444,0.01388889,0.09722222,0.04166667,0.02777778,0.01388889,0.01388889,0.02777778,0.00000000,0.08333333,0.05555556,0.00000000
kbs29	h	m	m	1	0.05288462,0.12980769,0.09134615,0.03365385,0.01923077,0.03365385,0.00000000,0.01442308,0.02884615,0.00480769,0.02403846,0.00961538,0.01923077,0.03846154,0.14423077,0.05288462,0.02403846,0.01442308,0.00961538,0.00480769,0.05288462,0.06250000,0.01442308,0.03365385,0.00961538,0.00000000,0.02884615,0.00480769,0.02403846,0.01923077
bjs49	m	m	h	1	0.00495050,0.07425743,0.03712871,0.03217822,0.01980198,0.02227723,0.00247525,0.00990099,0.03217822,0.00000000,0.02722772,0.00990099,0.01732673,0.00990099,0.04950495,0.04455446,0.02722772,0.01732673,0.00990099,0.03217822,0.11881188,0.14603960,0.05198020,0.09158416,0.03465347,0.00495050,0.01237624,0.00000000,0.03217822,0.02722772
