8.213552361396303514e-02,4.517453798767967488e-02,1.848049281314168360e-02,1.026694045174537939e-02,9.034907597535934975e-02,5.544147843942505427e-02,3.285420944558521683e-02,6.160164271047228156e-03,1.642710472279260842e-02,0.000000000000000000e+00,4.517453798767967488e-02,8.213552361396304208e-03,0.000000000000000000e+00,2.669404517453798781e-02,2.669404517453798781e-02,1.232032854209445631e-02,4.106776180698152104e-03,6.160164271047228156e-03,2.053388090349076052e-03,4.106776180698152104e-03,2.053388090349075878e-02,2.669404517453798781e-02,2.053388090349076052e-03,2.053388090349075878e-02,4.106776180698152104e-03,0.000000000000000000e+00,2.053388090349076052e-03,3.490759753593428855e-02,4.106776180698152104e-03,0.000000000000000000e+00,2.669404517453798781e-02,1.437371663244353150e-02,1.026694045174537939e-02,3.490759753593428855e-02,1.642710472279260842e-02,1.437371663244353150e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.642710472279260842e-02,1.026694045174537939e-02,2.053388090349076052e-03,2.053388090349076052e-03,2.053388090349076052e-03,8.829568788501027110e-02,1.437371663244353150e-02,0.000000000000000000e+00,1.232032854209445631e-02,4.312114989733059622e-02,4.106776180698152104e-03,2.258726899383983744e-02,1.026694045174537939e-02,6.160164271047228156e-03,2.053388090349076052e-03,2.053388090349075878e-02,1.232032854209445631e-02,6.160164271047228156e-03
1.785714285714285615e-02,0.000000000000000000e+00,1.785714285714285615e-02,1.785714285714285615e-02,1.875000000000000000e-01,1.517857142857142738e-01,1.160714285714285754e-01,3.571428571428571230e-02,3.571428571428571230e-02,0.000000000000000000e+00,8.928571428571428770e-02,5.357142857142856845e-02,8.928571428571428076e-03,8.928571428571428076e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.785714285714285615e-02,8.035714285714286309e-02,2.678571428571428423e-02,0.000000000000000000e+00,1.785714285714285615e-02,8.928571428571428076e-03,0.000000000000000000e+00,2.678571428571428423e-02,0.000000000000000000e+00,2.678571428571428423e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.678571428571428423e-02,8.928571428571428076e-03,8.928571428571428076e-03,8.928571428571428076e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.065040650406503975e-02,2.439024390243902524e-02,6.504065040650406498e-03,1.788617886178861874e-02,3.089430894308943173e-02,8.130081300813008990e-03,3.252032520325203249e-03,1.626016260162601625e-03,9.756097560975609748e-03,1.138211382113821224e-02,3.252032520325203596e-02,1.138211382113821224e-02,1.138211382113821224e-02,6.504065040650406498e-03,5.040650406504065123e-02,1.300813008130081300e-02,1.138211382113821224e-02,1.463414634146341549e-02,6.504065040650406498e-03,1.626016260162601798e-02,9.756097560975609748e-03,4.552845528455284896e-02,8.130081300813008990e-03,1.788617886178861874e-02,5.040650406504065123e-02,1.626016260162601798e-02,6.504065040650406498e-03,3.252032520325203596e-02,6.504065040650406498e-03,6.504065040650406498e-03,1.138211382113821224e-02,3.252032520325203596e-02,1.300813008130081300e-02,3.252032520325203596e-02,9.756097560975609748e-03,4.878048780487804874e-03,1.300813008130081300e-02,3.252032520325203249e-03,4.390243902439024126e-02,4.878048780487804874e-03,1.463414634146341549e-02,1.138211382113821224e-02,6.504065040650406498e-03,6.666666666666666574e-02,9.756097560975609748e-03,4.878048780487804874e-03,1.951219512195121950e-02,3.252032520325203596e-02,3.252032520325203249e-03,2.113821138211382025e-02,2.276422764227642448e-02,1.788617886178861874e-02,2.439024390243902524e-02,2.601626016260162599e-02,8.130081300813008990e-03,1.300813008130081300e-02
2.090422946037919297e-02,1.118133203694701011e-02,5.833738454059309887e-03,4.375303840544482632e-03,1.895964997569275778e-02,5.347593582887700224e-03,1.458434613514827472e-03,9.722897423432182423e-04,3.403014098201264173e-03,6.319883325230918683e-03,5.833738454059309887e-03,1.944579484686436485e-03,1.458434613514827472e-03,4.861448711716091211e-04,4.910063198833252568e-02,6.319883325230918683e-03,3.403014098201264173e-03,3.743315508021390070e-02,2.430724355858045541e-02,8.264462809917355601e-03,3.889158969372872969e-03,7.778317938745745938e-03,1.944579484686436485e-03,4.861448711716091428e-03,8.750607681088965265e-03,4.861448711716091211e-04,1.458434613514827472e-03,1.263976665046183737e-02,4.861448711716091211e-04,1.944579484686436485e-03,9.236752552260573193e-03,1.993193971803597364e-02,4.861448711716091428e-03,3.548857559552746899e-02,8.264462809917355601e-03,9.722897423432182423e-04,2.187651920272241229e-02,1.798736023334953846e-02,2.430724355858045541e-02,3.889158969372872969e-03,4.375303840544482632e-03,8.264462809917355601e-03,6.319883325230918683e-03,1.905687894992707798e-01,2.722411278561011339e-02,1.750121536217793053e-02,1.895964997569275778e-02,1.220223626640738884e-01,1.895964997569275778e-02,7.632474477394263213e-02,1.604278074866310327e-02,1.166747690811861977e-02,5.833738454059309887e-03,2.430724355858045541e-02,2.139037433155080090e-02,2.187651920272241229e-02
2.027027027027027140e-02,6.756756756756757132e-03,3.378378378378378566e-03,1.689189189189189283e-02,3.040540540540540709e-02,6.756756756756757132e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-02,6.756756756756757132e-03,6.081081081081081419e-02,1.351351351351351426e-02,3.378378378378378566e-03,2.027027027027027140e-02,2.027027027027027140e-02,1.013513513513513570e-02,3.378378378378378566e-03,3.378378378378378566e-03,0.000000000000000000e+00,6.756756756756757132e-03,6.756756756756757132e-03,2.027027027027027140e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.689189189189189283e-02,0.000000000000000000e+00,3.378378378378378566e-03,8.445945945945945721e-02,3.040540540540540709e-02,3.378378378378378566e-02,6.756756756756757132e-03,7.432432432432432845e-02,2.702702702702702853e-02,5.743243243243243562e-02,2.027027027027027140e-02,2.027027027027027140e-02,1.013513513513513570e-02,3.378378378378378566e-03,7.432432432432432845e-02,0.000000000000000000e+00,1.013513513513513570e-02,3.040540540540540709e-02,3.040540540540540709e-02,1.689189189189189283e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.689189189189189283e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.756756756756757132e-03,3.378378378378378566e-03,2.364864864864864996e-02,6.081081081081081419e-02,6.756756756756757132e-03,5.743243243243243562e-02
4.722550177095631574e-02,2.715466351829988120e-02,1.180637544273907893e-02,2.007083825265643454e-02,3.541912632821723767e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.541912632821723767e-03,7.083825265643447534e-03,1.180637544273907850e-03,2.361275088547815700e-03,3.541912632821723767e-03,4.958677685950413361e-02,5.903187721369539467e-03,5.903187721369539467e-03,3.423848878394333134e-02,1.534828807556080227e-02,5.903187721369539467e-03,2.361275088547815700e-03,1.889020070838252560e-02,1.180637544273907850e-03,1.298701298701298787e-02,2.125147579693034347e-02,3.541912632821723767e-03,5.903187721369539467e-03,2.715466351829988120e-02,1.180637544273907850e-03,0.000000000000000000e+00,2.125147579693034347e-02,1.652892561983471120e-02,5.903187721369539467e-03,2.833530106257379014e-02,2.361275088547815700e-03,1.180637544273907850e-03,2.125147579693034347e-02,1.534828807556080227e-02,3.069657615112160454e-02,9.445100354191262801e-03,7.083825265643447534e-03,8.264462809917355601e-03,3.541912632821723767e-03,1.723730814639905518e-01,2.007083825265643454e-02,1.652892561983471120e-02,2.243211334120424894e-02,9.917355371900826722e-02,9.445100354191262801e-03,5.667060212514758027e-02,2.125147579693034347e-02,4.722550177095631400e-03,1.180637544273907893e-02,2.243211334120424894e-02,1.652892561983471120e-02,1.652892561983471120e-02
7.620817843866170560e-02,5.204460966542751033e-02,1.115241635687732290e-02,1.486988847583643053e-02,5.576208178438661622e-02,1.858736059479553990e-02,3.717472118959107633e-03,1.115241635687732290e-02,2.044609665427509285e-02,1.115241635687732290e-02,4.275092936802973864e-02,5.576208178438661449e-03,9.293680297397769949e-03,1.486988847583643053e-02,2.973977695167286106e-02,1.115241635687732290e-02,3.717472118959107633e-03,9.293680297397769949e-03,3.717472118959107633e-03,9.293680297397769949e-03,0.000000000000000000e+00,2.044609665427509285e-02,1.301115241635687758e-02,5.576208178438661449e-03,2.230483271375464580e-02,7.434944237918215265e-03,7.434944237918215265e-03,5.762081784386616917e-02,1.301115241635687758e-02,1.301115241635687758e-02,1.486988847583643053e-02,2.973977695167286106e-02,1.301115241635687758e-02,3.531598513011152685e-02,9.293680297397769949e-03,9.293680297397769949e-03,9.293680297397769949e-03,5.576208178438661449e-03,4.089219330855018569e-02,3.717472118959107633e-03,9.293680297397769949e-03,1.672862453531598348e-02,9.293680297397769949e-03,5.390334572490706327e-02,7.434944237918215265e-03,1.858736059479553816e-03,1.115241635687732290e-02,2.602230483271375516e-02,5.576208178438661449e-03,1.301115241635687758e-02,1.858736059479553990e-02,1.486988847583643053e-02,9.293680297397769949e-03,3.159851301115241401e-02,3.717472118959107633e-03,2.230483271375464580e-02
4.422604422604422408e-02,3.194103194103194154e-02,0.000000000000000000e+00,7.371007371007371259e-03,3.194103194103194154e-02,7.371007371007371259e-03,0.000000000000000000e+00,4.914004914004913883e-03,1.228501228501228427e-02,2.457002457002456942e-03,3.439803439803439805e-02,9.828009828009827767e-03,4.914004914004913883e-03,7.371007371007371259e-03,7.371007371007371259e-03,0.000000000000000000e+00,2.457002457002456942e-03,2.457002457002456942e-03,0.000000000000000000e+00,1.228501228501228427e-02,0.000000000000000000e+00,2.457002457002456855e-02,9.828009828009827767e-03,2.457002457002456942e-03,4.176904176904176758e-02,9.828009828009827767e-03,9.828009828009827767e-03,5.896805896805897007e-02,1.719901719901719903e-02,1.228501228501228427e-02,1.474201474201474252e-02,3.685503685503685456e-02,1.228501228501228427e-02,2.702702702702702853e-02,7.371007371007371259e-03,9.828009828009827767e-03,2.457002457002456942e-03,0.000000000000000000e+00,4.176904176904176758e-02,0.000000000000000000e+00,9.828009828009827767e-03,2.948402948402948504e-02,2.457002457002456942e-03,4.176904176904176758e-02,2.457002457002456942e-03,0.000000000000000000e+00,9.828009828009827767e-03,4.914004914004913883e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.633906633906633266e-02,9.828009828009827767e-03,2.702702702702702853e-02,7.862407862407862214e-02,1.965601965601965553e-02,1.351351351351351426e-01
1.394557823129251584e-01,1.156462585034013640e-01,0.000000000000000000e+00,2.380952380952380820e-02,4.421768707482993249e-02,1.360544217687074779e-02,3.401360544217686948e-03,6.802721088435373896e-03,2.040816326530612082e-02,6.802721088435373896e-03,5.442176870748299117e-02,1.020408163265306041e-02,1.700680272108843691e-02,6.802721088435373896e-03,2.040816326530612082e-02,1.360544217687074779e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.401360544217686948e-03,3.401360544217686948e-03,3.401360544217687382e-02,3.401360544217686948e-03,6.802721088435373896e-03,2.721088435374149558e-02,6.802721088435373896e-03,3.401360544217686948e-03,4.421768707482993249e-02,1.700680272108843691e-02,1.020408163265306041e-02,1.700680272108843691e-02,2.380952380952380820e-02,1.020408163265306041e-02,4.761904761904761640e-02,2.380952380952380820e-02,1.020408163265306041e-02,6.802721088435373896e-03,0.000000000000000000e+00,2.721088435374149558e-02,6.802721088435373896e-03,0.000000000000000000e+00,1.700680272108843691e-02,0.000000000000000000e+00,3.741496598639455773e-02,1.020408163265306041e-02,0.000000000000000000e+00,6.802721088435373896e-03,1.700680272108843691e-02,1.020408163265306041e-02,3.401360544217686948e-03,1.360544217687074779e-02,3.401360544217686948e-03,1.360544217687074779e-02,2.040816326530612082e-02,3.401360544217686948e-03,1.360544217687074779e-02
2.409638554216867682e-03,8.032128514056225245e-04,0.000000000000000000e+00,1.606425702811245049e-03,2.409638554216867682e-03,8.032128514056225245e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.606425702811245049e-03,8.032128514056225245e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.032128514056225245e-04,3.373493975903614495e-02,8.032128514056225245e-04,0.000000000000000000e+00,2.811244979919678630e-02,2.088353413654618629e-02,8.032128514056225245e-04,0.000000000000000000e+00,5.622489959839357780e-03,0.000000000000000000e+00,5.622489959839357780e-03,9.638554216867470728e-03,3.212851405622490098e-03,1.606425702811245049e-03,2.570281124497992079e-02,0.000000000000000000e+00,8.032128514056225245e-04,2.088353413654618629e-02,1.204819277108433798e-02,5.622489959839357780e-03,2.088353413654618629e-02,1.606425702811245049e-03,8.032128514056225245e-04,1.767068273092369315e-02,1.606425702811244832e-02,3.614457831325301046e-02,2.409638554216867682e-03,7.228915662650602612e-03,2.168674698795180697e-02,4.819277108433735364e-03,2.273092369477911767e-01,2.008032128514056214e-02,1.686746987951807247e-02,3.373493975903614495e-02,1.518072289156626453e-01,1.767068273092369315e-02,9.317269076305220721e-02,3.132530120481927943e-02,7.228915662650602612e-03,3.212851405622490098e-03,3.132530120481927943e-02,2.650602409638554147e-02,2.409638554216867595e-02
9.523809523809524669e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.761904761904761640e-02,9.523809523809524669e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.523809523809524669e-03,9.523809523809524669e-03,2.857142857142857054e-02,0.000000000000000000e+00,9.523809523809524669e-03,9.523809523809524669e-03,6.666666666666666574e-02,2.857142857142857054e-02,9.523809523809524669e-03,1.904761904761904934e-02,0.000000000000000000e+00,2.857142857142857054e-02,9.523809523809524669e-03,3.809523809523809867e-02,9.523809523809524669e-03,0.000000000000000000e+00,2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.809523809523809867e-02,1.904761904761904934e-02,9.523809523809524669e-03,0.000000000000000000e+00,2.857142857142857054e-02,0.000000000000000000e+00,8.571428571428571508e-02,9.523809523809524669e-03,0.000000000000000000e+00,4.761904761904761640e-02,9.523809523809524669e-03,2.857142857142857054e-02,0.000000000000000000e+00,9.523809523809524669e-03,1.904761904761904934e-02,0.000000000000000000e+00,6.666666666666666574e-02,3.809523809523809867e-02,1.904761904761904934e-02,0.000000000000000000e+00,1.904761904761904934e-02,1.904761904761904934e-02,0.000000000000000000e+00,2.857142857142857054e-02,0.000000000000000000e+00,2.857142857142857054e-02,3.809523809523809867e-02,2.857142857142857054e-02,3.809523809523809867e-02
