1.991121867636290454e-02,1.119752922837811797e-02,1.267467909417512029e-02,1.234779010407195850e-02,1.087322805334845627e-02,4.960575942221029551e-03,7.714252461122103610e-03,3.947818762187488111e-03,9.322720314560150115e-03,8.530998935326241511e-03,1.842561648658525703e-03,4.120485007039821970e-03,7.298911721956555243e-03,9.072672357807315402e-03,6.040397979109358127e-03,2.282168766632988038e-02,1.880633642798754113e-02,9.095197403769128552e-03,9.950865530832797567e-04,2.129641923232189482e-02,1.035828935801225495e-02,3.098690698909397235e-03,1.326032000947394152e-02,1.323948751894503395e-03,2.639845281714586767e-02,4.430100948509846370e-03,1.095510961517165427e-02,2.807338249418770727e-03,2.653220469330873355e-02,3.316439860614969759e-02,1.124240081434400851e-02,7.662437822637424567e-03,1.046916215007603207e-02,8.251002596268907849e-04,5.515822762473255626e-03
1.764000842754340215e-02,9.111092043655025230e-03,5.247175915950846176e-03,1.550147874850627341e-02,1.423403954637134095e-02,3.183043104870947413e-04,1.600062568999405244e-02,1.585689678944359219e-03,4.450243027303828897e-04,6.476391701163473381e-03,3.243667694123297460e-03,2.472680683210229380e-03,2.204489089452226630e-02,1.142947180528469664e-02,7.347499375055582468e-04,9.768926165318554677e-03,1.139214760753098910e-03,5.035684803585230816e-03,4.935888908248621532e-03,2.641071643436451732e-03,1.603814889647966254e-03,9.687030789216830029e-04,5.523893378964733064e-03,2.128724508583602557e-03,2.553974604471889731e-03,2.665158942645085710e-02,4.133452045345091530e-03,1.845058788048573560e-03,2.712490834875652679e-04,5.343345934488458182e-03,1.968853601288372834e-05,2.106757719460249090e-03,1.381650505825840480e-02,9.432618652434766188e-03,5.204013490241231679e-03
1.234233996801976929e-02,3.958426291357679261e-02,2.931284334117066626e-03,1.347594059218757551e-02,2.145749455823466045e-02,4.767539459208347541e-02,1.113817366583822258e-02,5.258338477833940372e-03,9.604630143134063047e-03,1.629725814064300615e-02,5.258021687847697079e-03,1.663142130363531868e-03,1.438250506414880808e-02,4.429077361090685144e-03,7.387587348424887179e-03,2.442878335050746585e-03,5.491876618569613636e-03,2.099152934097586048e-02,2.525525297782646450e-03,3.135668673452995936e-03,9.027681896089559399e-03,1.206799183359036354e-02,9.683649846708611980e-03,2.034700677600776580e-02,1.410296641027318151e-03,1.673053362369303354e-02,1.672924789992855099e-03,1.191240623008441024e-02,2.879231019394343227e-03,5.579314011081394631e-03,6.087432571800881209e-04,1.587453922403017637e-03,9.940618338207557469e-03,1.375519674895687994e-02,1.448915831926705922e-02
7.930725228748776445e-03,1.522739266586099934e-03,2.838226625238712483e-04,3.848581111723153522e-03,3.711165281839880203e-03,8.619489076926848715e-04,2.009361877519835748e-03,2.645890036803748985e-03,2.017017658569182983e-03,3.103540499251732088e-03,1.693946666980261596e-03,1.712983760108886810e-03,6.186942290931897459e-03,5.914667104024110694e-03,5.002920712760482690e-03,9.350747588624318957e-03,5.456916853342291818e-03,7.307035671102503349e-05,1.151901771036592526e-05,3.209308023833533363e-03,1.587377298658221476e-03,1.072798382724826248e-03,9.549824809518075996e-03,1.526311603329678565e-03,3.782470775035823296e-03,1.019425437434403475e-02,9.515638432968306915e-04,2.036030157676701861e-03,5.113443275380907815e-04,1.468137718797918323e-03,5.752926611129166590e-03,1.952203845054928388e-05,5.090738368757757870e-03,5.367349881714051236e-05,5.894044905084321268e-04
7.371204824299940062e-03,8.658018588441510760e-03,7.083381653053044506e-03,1.214828694311679072e-02,8.675237939347400784e-03,8.826669280838620249e-03,4.141907271594552631e-03,7.264334967998462532e-03,2.915725751876757990e-03,9.149075069707534452e-03,1.565351755695451944e-03,2.371147260029279891e-04,3.916543891803840605e-04,1.053991223410385980e-02,2.372423361341278319e-04,3.273625056662417265e-02,1.120566099057487136e-02,1.987493586630834086e-04,3.748376552803987793e-03,7.989377585173131069e-03,7.141920321587882578e-03,4.150443482234238840e-03,7.232733073106923163e-03,1.392665159543358955e-03,2.415459999999999916e-03,1.803125125566648612e-02,1.304362937194568361e-03,5.446053104963866770e-03,1.954477156454558634e-02,2.617962835753082779e-02,1.415759593165103955e-02,5.948156992135238130e-03,7.624014033880452401e-03,6.708569154305405423e-03,7.472027611368724752e-03
1.139196431718908324e-03,2.153611748795250525e-02,3.605508089438991259e-04,6.686627650020676716e-03,2.149878151051549946e-02,4.702699620988085721e-02,2.509647801839785808e-03,1.636959675818933091e-02,1.050429988674093928e-02,6.786701179146981122e-04,7.272839973289868531e-03,6.571456020215138416e-04,8.648460214726285539e-03,4.994623913432486018e-04,1.156827895134241585e-02,2.516972701083053376e-02,1.173609581751304184e-03,6.370949789814603359e-03,1.512273153711465173e-03,8.373305912133581497e-03,2.442830183669565669e-03,1.304802454714631965e-02,1.188921512420814449e-03,2.403067922030854148e-02,0.000000000000000000e+00,9.253764752883419931e-04,1.145309114751847171e-02,5.138737724848144173e-03,9.603946751937340875e-03,4.245863983965748184e-03,6.678444878967862430e-03,8.623358596383046484e-03,1.316486157612606085e-03,5.656690398542774112e-03,1.251396500718329752e-03
1.262469265112107011e-02,2.866013925030873235e-03,1.165112757997652758e-03,4.018944238159401910e-03,4.212136374674773850e-03,2.500286821370460797e-03,3.533794106369569227e-03,3.383003878545588154e-03,5.719718474790731408e-03,3.797998773725629051e-03,2.046635942313747639e-03,5.303457001094519577e-04,1.367675509932097036e-02,3.102793843114997480e-03,4.767178910424769815e-03,1.485734348601865790e-02,1.485736120444632741e-02,5.504071203932430108e-03,7.027928849828354516e-03,8.427298886238356740e-03,4.019182247285171990e-03,1.191032121339849915e-03,1.780989391534152505e-02,3.038345430138270076e-03,1.981528531661797682e-02,1.848986242489253362e-02,9.805827314933179828e-04,2.047850352079851315e-03,1.059165048502729370e-02,2.019983893663585342e-02,1.126697376539004952e-02,5.286573063182345780e-03,1.402019327131655280e-02,1.556926872946234755e-04,1.057792604432225949e-03
1.799774555085765018e-02,2.731580431837930811e-03,1.341031001540497454e-03,1.107896596062666380e-03,8.554157665648596739e-03,0.000000000000000000e+00,2.549610021847533575e-02,0.000000000000000000e+00,4.582334011831658456e-03,4.900514836507484720e-03,1.927333517893343052e-03,6.743709912697066003e-04,8.149367628815813031e-03,4.346394703234869594e-03,0.000000000000000000e+00,2.169850743894750911e-02,4.079299864668595177e-03,4.298523311442661865e-04,1.204822977731660055e-02,1.199811635523136133e-03,1.283261057250994694e-03,6.304085990148479771e-04,9.221922742050123190e-03,2.446334230434678379e-03,9.731295537990541922e-03,1.478153157367505417e-02,9.659886098276584260e-03,0.000000000000000000e+00,5.988578366621283289e-03,9.566147435753746125e-03,6.990053441860724637e-03,2.249240807654859231e-03,1.874884237622787692e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.159130899708402627e-02,3.387941068974012482e-03,1.817707018659103779e-03,2.542790150780547404e-03,1.063030400878569454e-03,3.926819057821434589e-02,1.240934277627406268e-03,1.985225988322625312e-03,6.012776186923876609e-03,9.270343865932553426e-03,1.497484041630553486e-04,2.378616709519644490e-03,1.896849858790768811e-02,4.476150990224589746e-03,3.596532198814689912e-03,2.898440129408992594e-04,4.835434842649874790e-03,1.292982607474456314e-02,5.568720972868895780e-03,4.927998034990584489e-03,2.705115946166503776e-03,6.260352638668102189e-03,5.904113119616870992e-03,5.626951433559762572e-03,3.819035273797952330e-03,1.644586304562131035e-02,2.987685598188297847e-04,8.225638929303426272e-03,8.165172924578800728e-03,1.082525261124079805e-03,2.984768048452168115e-03,8.367560798654017501e-03,5.500413518518001976e-03,6.243279180471270756e-03,2.163233697292446522e-04
1.313996056788144934e-02,1.459197991793083696e-02,8.147304707608910013e-03,8.655746640158640259e-03,1.077108508431684486e-02,1.916146435312719720e-02,1.221153380330907172e-03,2.689947596926476475e-02,4.568399634077915938e-04,4.335279691680363201e-03,5.822231841868351701e-03,1.152850198286370365e-03,8.272678450435853870e-03,7.293688298872655351e-03,6.429829549756002627e-03,1.646465249318845164e-02,2.210923600192931868e-03,2.517805415799545532e-04,6.750869579817818378e-03,1.365378867180206193e-02,5.818087605958852104e-03,1.129522784444643435e-02,6.683745665283619478e-03,1.993303461110326399e-02,6.787755508298066315e-04,8.320286141687831261e-03,9.099873854448436994e-05,1.311673731990160852e-02,1.072610418783475662e-03,2.450665094735491462e-03,2.991962841034506715e-04,6.596449437576357849e-03,5.551916041642800809e-03,2.266257816698552356e-03,5.043014124995626873e-03
