0.000000000000000000e+00,0.000000000000000000e+00,3.430132596610693807e-01,0.000000000000000000e+00,1.733474148366400402e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.199871123630434078e-01,0.000000000000000000e+00,7.565731982419525437e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.377052264341204507e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.290368077288119864e-01,6.978558576520153822e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.694158873039234403e-01,2.144650287992464974e-02,0.000000000000000000e+00,1.474024288824166314e-02
3.454977218014938789e-02,3.382992452656789772e-02,1.764675928791135245e-02,4.530369734706973101e-02,1.023136144234611522e-01,3.975307535314339530e-02,5.370689767966975448e-02,1.909488668504406295e-01,1.560202814054293535e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.314601296485664345e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.993792426785934591e-03,6.257108936688939027e-02,1.578134430179059869e-02,1.264452589111475234e-01,0.000000000000000000e+00,2.529539136037666225e-01,3.823402614994551169e-02,3.443677469429234222e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.141141918789063524e-03,4.811625396777420571e-02,9.092811540547218740e-02,0.000000000000000000e+00,3.765093718462988494e-03,9.025660713292976700e-02,1.557292381454181140e-01,1.073023074614618821e-01,8.201251417091266760e-02,0.000000000000000000e+00
3.498716763309702715e-01,2.333682166640065336e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.181351228210753279e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.907410211029481384e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.676045608455101477e-02,0.000000000000000000e+00,7.989938466158599817e-03,0.000000000000000000e+00,3.740304964306421370e-02,0.000000000000000000e+00,3.996994948202188883e-03,3.307295170602233547e-01,2.300325424190016385e-02,2.157341384354465041e-02
1.505944877596575027e-01,6.863301304090710375e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001826484751384555e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.689069087872028807e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.305510872720820698e-02
1.096396364524844097e-01,6.922103733232948253e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.331457052451367182e-02,2.669515450995935471e-02,5.684862434554553701e-02,9.204543789569316625e-02,2.029530804150316003e-01,8.383974024880825465e-03,7.936092128994085221e-04,7.333803979961750485e-02
0.000000000000000000e+00,1.045935091243824569e-02,0.000000000000000000e+00,4.915060403923290216e-02,7.764715741961389361e-02,8.001887377839470982e-05,6.570299970860976613e-02,1.927873170903178224e-01,1.968475245067452875e-02,0.000000000000000000e+00,2.231103789427537482e-02,0.000000000000000000e+00
6.042524545442378402e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.219239009864941992e-01,7.409144846947324226e-02,1.001028974535215360e-01,1.981361961173793915e-02,3.308475111269541108e-02,6.888691102610021433e-02,2.361408971467187853e-02,0.000000000000000000e+00,8.562838252006923709e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.625332564994232676e-01,4.366090471546943408e-02,1.145371992287870511e-01,3.495720483818407637e-02,9.758789901047000559e-02,6.875699050855781091e-02,1.499496313339618477e-02,8.172247673582728328e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.261167237965290455e-02,5.944388876948998764e-03,1.145049742460498426e-01,0.000000000000000000e+00,1.544051698342133738e-01,4.280295789562257869e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.528775721500720330e-02,7.011769194812571271e-02
7.381817727424937713e-03,0.000000000000000000e+00,7.598235145168268090e-02,0.000000000000000000e+00,4.853627924288796830e-02,9.501457312396474619e-03,4.218279172833647173e-02,6.038151808475463594e-02,0.000000000000000000e+00,2.271665005895187606e-01,1.749977494649293530e-02,9.252445561235406873e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.063202773393190637e-01,3.272809147821187804e-03,3.137792932024093678e-02,0.000000000000000000e+00,2.268770303512310516e-01,0.000000000000000000e+00,2.610510859564012221e-04,0.000000000000000000e+00,3.779877124581686870e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.296503095050043686e-01,9.867839632404154515e-02,1.196129092756618439e-01,3.459777969206732223e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074602482928191521e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.581133428630693713e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.304972739415954472e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.642821454308521223e-01,1.648130861848145015e-02,0.000000000000000000e+00,9.299427552365280292e-02,1.895537070426348003e-01,0.000000000000000000e+00
4.899065094740668452e-02,0.000000000000000000e+00,4.382176200518982795e-02,3.892884176679017871e-02,5.456755631472492291e-02,1.660375856453421839e-01,9.687653818072156087e-02,3.081875179388457106e-02,1.184351958584007290e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.292030963889294892e-01
1.064561120205550181e-02,6.763949320714783553e-02,5.470452072306034030e-02,3.857304662088977681e-02,6.114534437219320412e-02,2.287238993714024726e-02,6.478801354505220322e-02,0.000000000000000000e+00,3.880042712162744961e-02,1.464597938291242463e-01,2.692477466094468294e-02,1.949876176485554335e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.611567437188852814e-02,4.278359635255944704e-02,7.913247366305690977e-02,6.168474196648725955e-02,1.412775895578272101e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.383848108562938661e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.840310342167747554e-02,7.829862797321812673e-02,2.380642836495554249e-01,9.489536301939992258e-02,5.140586231750440827e-02,4.412849597443659760e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.532221787872408775e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.406759242087891715e-01,7.582244080490886662e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.262218016536594656e-02,1.059126372748599998e-01,2.287079425892357860e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.033760258081893764e-02,0.000000000000000000e+00,1.905373288610715254e-01,0.000000000000000000e+00,4.741772608397541440e-04,0.000000000000000000e+00,2.867093166204047194e-01,0.000000000000000000e+00
2.248457479123174563e-01,1.254434388584765858e-01,0.000000000000000000e+00,1.458337996582740881e-01,0.000000000000000000e+00,4.637566691559225074e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.488704290915368378e-02,2.852303982276204949e-02,0.000000000000000000e+00,9.423152058047823409e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.745704144624067390e-05,0.000000000000000000e+00,5.126374295414544147e-01,0.000000000000000000e+00
3.426636722312478844e-02,5.179186546813508568e-02,7.370317267977588571e-02,0.000000000000000000e+00,1.579031420248978301e-01,0.000000000000000000e+00,1.263949382384800257e-01,0.000000000000000000e+00,6.175743075950471117e-02,5.621461384853298875e-03,8.645780985699855550e-03,1.250495813633412667e-01
1.025905521575293938e-02,0.000000000000000000e+00,4.425258360429037280e-02,8.333469261517721660e-02,4.503935881156333892e-02,2.999985080654832270e-02,1.165768068508519772e-01,5.540983149346376951e-02,0.000000000000000000e+00,8.114036698782887969e-02,1.052166113034493002e-03,8.905820852477507044e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.510511163923792810e-01,3.735728137486486050e-02,1.524628239628064152e-01,1.954387490665214326e-03,1.291229628562819698e-01,4.939453035721217550e-02,2.481185087418068778e-03,0.000000000000000000e+00,2.341868197296597537e-02
0.000000000000000000e+00,2.024242108664732476e-02,4.483151167094187768e-03,2.162967628223366745e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.393426949131578163e-01,0.000000000000000000e+00,3.398091387049766848e-02,2.048630493233445649e-01,6.454751291151135384e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.357273497074492252e-04,9.862152953233689623e-02,0.000000000000000000e+00,4.295221738990888556e-03,1.743437143015968693e-01,6.621092052524326168e-05,2.537243167050041992e-02,1.480165178229130296e-01,2.329048971484557612e-02,4.744955706234990980e-03
0.000000000000000000e+00,4.268596671227971144e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.107991407750588658e-03,4.513375827947050246e-04,1.524770178347273908e-01,2.285559304101777642e-02,0.000000000000000000e+00,7.983086303030821618e-02,1.586432346564608797e-01,1.898983951563112255e-02
0.000000000000000000e+00,5.603077803720371564e-02,6.540075728484590067e-02,3.856519682720387088e-02,3.684556498030645832e-02,6.528730937775178989e-02,3.805253913740199584e-02,2.592044987194864689e-02,0.000000000000000000e+00,5.686717118759641171e-02,9.644158530071710034e-02,1.748869405955099515e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170880705604709568e-02,3.875931935838944960e-03,0.000000000000000000e+00,1.031081666585304257e-01,3.464868318274557102e-01,2.574852376544764856e-02
1.689956591272186517e-02,5.224243930263503671e-02,2.369527471521012951e-02,3.829045772389046975e-01,0.000000000000000000e+00,5.060920174067099278e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.770901233058196161e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.667302217183723734e-02,4.275035283417166765e-02,0.000000000000000000e+00,1.331537208869210120e-01,2.741244381599544384e-04,1.826768522324851984e-01,0.000000000000000000e+00,3.896327200850762534e-02,1.120809066546520211e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.126161950523975913e-02
