1.417547533220129830e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.937171719993952268e-03,1.470515244241605082e-02,1.621779078729571402e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.469679606643317538e-02,9.326410020185032720e-03,1.124323414594282505e-02,6.340443848466490069e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.747370606543448210e-03,7.634431721931241033e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.232119885292737846e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.182907894858631737e-02,2.242491541206404274e-02,8.719932300011669704e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.443761205709123543e-02,8.905915328539594500e-02,7.859518279870687796e-02,1.042437953768651365e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.578969749275938805e-02,5.488293352460658914e-02,1.060260749787051704e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.625375991742693843e-02,1.305987368967056507e-02,5.257840599740390766e-03,1.786015373834544222e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.013153818797473626e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.156474586420845885e-02,5.828768653647012354e-02,1.511234552477198033e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.946066003616935547e-01,5.569234242515323091e-02,6.195213668017598291e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.232588333450913343e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.290460892674169913e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.448497077080742879e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.754417993083749391e-02,1.071584381014669546e-02,6.863111323544569473e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.642760382031588640e-02,9.183109033152885015e-03,1.066950343484734422e-02,1.079151722640758621e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.068376609789534734e-02,8.842035946732031138e-04,0.000000000000000000e+00,2.327067764984715459e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.490647627818533494e-01,1.658743323371615619e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.301832195975415003e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.707254734438408764e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.831495905843593598e-03,6.614525997733722296e-02,6.773649470545844986e-02,2.124599630381386606e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.001322805436084859e-03,3.221639292984220665e-02,2.281693948284597984e-02,4.629987355081253975e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.657392195539846097e-02,5.374687294962950806e-02,1.062546825378869741e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.555106827285143298e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.439483484196722902e-02,3.298234163634751470e-02,5.221121651583669060e-02,4.915666394019932439e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.272240921838359549e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.993560590656945394e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.570175970670083850e-03,1.259494448769633151e-02,0.000000000000000000e+00,1.477231581711750154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.211851142489695074e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.023397525675828992e-03,2.358213639172863918e-01,1.517660273420669836e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005176490268393598e-03,3.952958866155022871e-02,3.884990754954597419e-02,1.151556441645238404e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
