0.02770,0.00277,0.00277,0.01108,0.00277,0.00000,0.00277,0.00000,0.00000,0.02493,0.00000,0.00554,0.05817,0.00000,0.01108,0.00277,0.01662,0.00000,0.03324,0.00000,0.00000,0.00000,0.00277,0.00000,0.00000,0.00277,0.00554,0.02493,0.00554,0.00277,0.02216,0.01662,0.01108,0.00554,0.00000,0.00277,0.00831,0.00554,0.00831,0.00831,0.00000,0.00554,0.01385,0.00831,0.00277,0.00277,0.02216,0.03324,0.00000,0.02216,0.00277,0.00831,0.03601,0.04432,0.01108,0.00554,0.00000,0.00554,0.01108,0.00000,0.01939,0.00554,0.00831,0.02493,0.00277,0.00554,0.11911,0.00554,0.01385,0.00000,0.01385,0.00277,0.00000,0.00000,0.03047,0.02216,0.02770,0.00000,0.00000,0.00277,0.00000,0.01108,0.02493,0.00000,0.00000,0.01108,0.00000,0.00000,0.00000,0.01385,0.05817,0.00277,0.00277
0.01961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01961,0.00000,0.00000,0.00000,0.01961,0.00000,0.03922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13725,0.01961,0.00000,0.00000,0.03922,0.00000,0.00000,0.00000,0.00000,0.01961,0.00000,0.00000,0.00000,0.00000,0.00000,0.17647,0.01961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03922,0.00000,0.01961,0.11765,0.01961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15686,0.01961,0.05882,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01961
0.00865,0.00865,0.00000,0.00865,0.00000,0.00288,0.02305,0.00000,0.00576,0.04035,0.00865,0.00000,0.00000,0.00576,0.00865,0.03746,0.00000,0.00288,0.00000,0.00865,0.00576,0.00288,0.00000,0.01729,0.01441,0.03170,0.00000,0.00865,0.00576,0.02594,0.00000,0.00000,0.00000,0.00000,0.00865,0.00288,0.03458,0.01153,0.07493,0.00000,0.00576,0.01441,0.06628,0.00000,0.00000,0.00000,0.00000,0.00000,0.00288,0.00865,0.00576,0.00000,0.01729,0.07781,0.00000,0.00000,0.00865,0.00865,0.00865,0.00000,0.00000,0.00865,0.01729,0.00576,0.00576,0.03458,0.01441,0.00576,0.04611,0.00000,0.00000,0.02017,0.00288,0.00288,0.00865,0.03458,0.04899,0.00000,0.00000,0.00288,0.00000,0.00000,0.00000,0.00000,0.00288,0.00865,0.00000,0.00288,0.00000,0.03746,0.01441,0.00576,0.02882
0.02432,0.00000,0.00608,0.00101,0.00811,0.00203,0.00304,0.00203,0.00304,0.01114,0.00000,0.00709,0.08511,0.00304,0.00405,0.00000,0.01317,0.00709,0.04154,0.01216,0.00304,0.00405,0.00304,0.00304,0.00507,0.00101,0.00608,0.01216,0.00304,0.01114,0.00304,0.00811,0.01013,0.00203,0.00507,0.00101,0.01013,0.00203,0.00405,0.02330,0.00405,0.01114,0.02634,0.01013,0.00304,0.00709,0.00709,0.02229,0.00203,0.01013,0.00304,0.00608,0.01216,0.03242,0.00101,0.01925,0.00000,0.00203,0.00101,0.00405,0.01418,0.00811,0.00709,0.01013,0.00203,0.00101,0.15198,0.00912,0.01013,0.01520,0.00507,0.00203,0.00304,0.00507,0.00709,0.01114,0.01418,0.00507,0.00507,0.01114,0.00101,0.00304,0.03850,0.01520,0.00203,0.00304,0.01013,0.02128,0.00304,0.00709,0.05572,0.00304,0.00000
0.00384,0.00576,0.00960,0.00192,0.00384,0.00384,0.01152,0.00000,0.00000,0.01152,0.00768,0.01152,0.00384,0.01152,0.00768,0.01344,0.00000,0.00192,0.00384,0.00192,0.00384,0.00384,0.00192,0.01152,0.02303,0.01919,0.00192,0.00192,0.00576,0.05374,0.00000,0.00576,0.00000,0.00384,0.02495,0.00000,0.04031,0.00960,0.04798,0.00000,0.00384,0.01919,0.10557,0.00384,0.00192,0.00000,0.00192,0.01919,0.00192,0.00192,0.01919,0.00000,0.02111,0.08829,0.00384,0.02879,0.00768,0.01152,0.00192,0.00000,0.00384,0.01152,0.03263,0.00000,0.00384,0.01727,0.02879,0.00768,0.02303,0.00000,0.00960,0.00768,0.00192,0.00192,0.00768,0.03071,0.01727,0.00000,0.00768,0.00192,0.00000,0.00000,0.00000,0.00000,0.00768,0.00768,0.00000,0.00192,0.00000,0.01919,0.01919,0.00576,0.00768
0.00000,0.01667,0.00000,0.01667,0.00000,0.00000,0.00000,0.00000,0.00000,0.05000,0.00000,0.00000,0.03333,0.01667,0.00000,0.03333,0.01667,0.00000,0.01667,0.00000,0.00000,0.01667,0.00000,0.00000,0.00000,0.01667,0.01667,0.01667,0.00000,0.01667,0.00000,0.01667,0.00000,0.00000,0.00000,0.00000,0.01667,0.03333,0.03333,0.00000,0.00000,0.01667,0.05000,0.00000,0.00000,0.00000,0.00000,0.01667,0.00000,0.01667,0.01667,0.00000,0.03333,0.05000,0.00000,0.00000,0.00000,0.01667,0.01667,0.00000,0.01667,0.01667,0.03333,0.00000,0.01667,0.01667,0.06667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01667,0.03333,0.05000,0.00000,0.00000,0.00000,0.00000,0.01667,0.01667,0.00000,0.01667,0.00000,0.00000,0.00000,0.00000,0.00000,0.03333,0.00000,0.03333
0.02833,0.00000,0.00167,0.00000,0.00667,0.00000,0.00167,0.01000,0.00000,0.00167,0.00000,0.00333,0.14833,0.00000,0.00000,0.00000,0.02333,0.01167,0.03167,0.01500,0.00000,0.00333,0.00333,0.00167,0.00000,0.00000,0.00333,0.00167,0.00167,0.00167,0.00167,0.00333,0.00167,0.00500,0.00000,0.00000,0.00333,0.00000,0.00167,0.08000,0.00833,0.00167,0.01167,0.00000,0.00167,0.02000,0.00167,0.00833,0.00000,0.00167,0.00000,0.01500,0.00333,0.01000,0.00000,0.00833,0.00000,0.00333,0.00000,0.01167,0.00833,0.00167,0.00333,0.00000,0.00000,0.00000,0.19000,0.01000,0.00500,0.06000,0.00000,0.00000,0.00000,0.00000,0.00333,0.00333,0.00167,0.00833,0.00333,0.02167,0.00333,0.00667,0.10833,0.01000,0.00000,0.00000,0.00167,0.01000,0.00000,0.00167,0.03167,0.00333,0.00000
0.00000,0.03077,0.00000,0.00000,0.00000,0.00000,0.01538,0.00000,0.00000,0.00769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01538,0.06154,0.00000,0.00000,0.00000,0.03077,0.00000,0.00000,0.00000,0.00000,0.01538,0.00000,0.06154,0.02308,0.10769,0.00000,0.00000,0.00769,0.09231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01538,0.00000,0.02308,0.10769,0.00000,0.00000,0.00000,0.03077,0.00000,0.00000,0.00000,0.00769,0.04615,0.00000,0.02308,0.04615,0.02308,0.00000,0.02308,0.00000,0.00000,0.00769,0.00000,0.02308,0.02308,0.04615,0.00769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02308,0.00000,0.01538,0.02308,0.00000,0.00769
0.02260,0.00282,0.00000,0.00282,0.00000,0.00000,0.00000,0.00282,0.01695,0.04237,0.00000,0.00565,0.04237,0.00000,0.00000,0.03955,0.01130,0.00282,0.01695,0.02260,0.00282,0.01412,0.00565,0.00565,0.00565,0.00282,0.00282,0.00565,0.00000,0.00847,0.00000,0.00565,0.00282,0.00000,0.00000,0.00282,0.00847,0.01412,0.03390,0.01412,0.00282,0.00847,0.03107,0.00282,0.00000,0.00000,0.00000,0.01130,0.00282,0.00282,0.00847,0.00847,0.01412,0.04802,0.00282,0.00565,0.00000,0.00282,0.00282,0.00000,0.00847,0.00847,0.01977,0.01695,0.01412,0.03107,0.08192,0.00565,0.00565,0.00565,0.00282,0.00000,0.00282,0.01412,0.01412,0.03955,0.04520,0.00282,0.00000,0.00282,0.00282,0.00565,0.02542,0.00565,0.00000,0.00000,0.00282,0.01977,0.00565,0.00282,0.03955,0.00565,0.03955
0.00826,0.01653,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00826,0.01653,0.01653,0.00000,0.00000,0.00826,0.01653,0.02479,0.00000,0.00000,0.00000,0.00826,0.00000,0.00826,0.00000,0.00000,0.00826,0.02479,0.00000,0.00000,0.00000,0.00826,0.00000,0.00000,0.00000,0.00826,0.00000,0.00826,0.02479,0.05785,0.09091,0.00000,0.00000,0.01653,0.04132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00826,0.00000,0.05785,0.09091,0.00000,0.00000,0.01653,0.01653,0.00000,0.00000,0.00000,0.01653,0.03306,0.00826,0.04959,0.04959,0.00826,0.00000,0.01653,0.00000,0.00000,0.00000,0.00000,0.00826,0.04959,0.04959,0.02479,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00826,0.01653,0.00000,0.00826,0.00000,0.01653,0.00826,0.00000,0.01653
