0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.019255418240530120e-01,2.962977127094350016e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122074840743304651e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.644163402156706075e-03,2.652013414249418388e-01,2.435788593528018242e-02,0.000000000000000000e+00,9.810265759901083682e-02,2.323582406398502220e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.737014936346220700e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.125852780398391019e-03,0.000000000000000000e+00,4.151920255846562602e-02,0.000000000000000000e+00,1.906434162349752437e-01,0.000000000000000000e+00,4.537635348534813790e-02,6.357319561015270515e-02,1.623804691397629230e-01,6.827598526526737835e-03,2.311264178470732664e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.774409049176472585e-03,4.393320556679587881e-03,4.061079589043523064e-02,5.252686700399426291e-03,4.386203711965778324e-02,6.174390368065473672e-02,0.000000000000000000e+00,6.699436673617721084e-03,2.570524109847967531e-01,0.000000000000000000e+00,7.959604425883025358e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.790451020593748555e-02,1.239808646083574994e-01,4.974421096601231579e-02,6.270926419085619263e-02,8.807874550950499024e-03,7.117467179617380235e-02,0.000000000000000000e+00,7.059048573153929584e-02,6.646282263935650303e-02,6.000685168993715596e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449127719700632588e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.540699397844696894e-03,2.729543900045803759e-02,3.040656994890518772e-01,1.903200620780253205e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.376392174882609148e-03,2.632674771291697025e-01,0.000000000000000000e+00,2.031105894883354357e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.819493325724657034e-03,1.229920907385591592e-03,1.430507218073878185e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.390448671386828872e-01,0.000000000000000000e+00,1.060991827969144999e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.347741420242958177e-02,1.402027271942739572e-01,1.007971269603835374e-01,1.663382595241218176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.003660816820044099e-02,2.633860751364749259e-02,5.684547642459018141e-02,0.000000000000000000e+00,7.746165615693728634e-02,7.443571126600248555e-02,2.146773329003267006e-01,6.221998340835349639e-02,8.928520450410384890e-02,1.197220461524749376e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.797920797053623759e-02,0.000000000000000000e+00,1.566897118688537205e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.846341157710559497e-02,2.492867582378854585e-01,4.785863086016358542e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
