dsa24	0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03809524,0.00000000,0.00952381,0.03809524,0.00000000,0.03809524,0.01428571,0.00000000,0.06190476,0.03333333,0.02380952,0.01428571,0.00000000,0.04285714,0.02380952,0.01428571,0.00000000,0.00476190,0.03809524,0.00000000,0.03809524,0.00952381,0.04285714,0.00000000,0.04285714,0.01428571,0.01428571,0.15238095,0.04285714,0.07619048,0.03333333,0.03809524,0.01904762,0.01428571,0.00952381,0.00476190,0.00952381,0.02380952,0.00000000,0.01904762,0.00000000
saa128	0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
jhb32	0.01760563,0.01408451,0.01056338,0.03169014,0.01760563,0.00704225,0.00352113,0.00352113,0.02464789,0.00352113,0.01408451,0.03169014,0.01760563,0.00704225,0.01056338,0.00000000,0.04225352,0.01760563,0.02112676,0.01056338,0.01408451,0.05985915,0.02464789,0.02464789,0.00704225,0.01056338,0.02816901,0.00352113,0.01760563,0.01408451,0.04225352,0.02112676,0.00704225,0.01760563,0.01056338,0.10211268,0.02816901,0.06338028,0.01408451,0.04577465,0.00704225,0.03873239,0.00704225,0.02112676,0.00704225,0.02816901,0.01408451,0.00704225,0.00704225
snb39	0.01261034,0.00756620,0.00504414,0.03530895,0.01387137,0.02017654,0.00882724,0.01008827,0.01008827,0.00378310,0.00882724,0.01387137,0.00378310,0.01008827,0.02017654,0.01891551,0.02522068,0.01261034,0.01008827,0.00756620,0.00882724,0.05674653,0.02143758,0.03152585,0.01513241,0.01513241,0.01008827,0.00378310,0.00504414,0.01261034,0.01639344,0.00378310,0.01261034,0.03404792,0.00756620,0.15636822,0.06809584,0.07566204,0.03656999,0.03278689,0.02143758,0.00882724,0.00630517,0.00378310,0.01513241,0.02143758,0.00378310,0.01765448,0.01891551
nrg14	0.01801802,0.00900901,0.00000000,0.00900901,0.00900901,0.00000000,0.00000000,0.00000000,0.00900901,0.00900901,0.02702703,0.13513514,0.11711712,0.01801802,0.02702703,0.00000000,0.02702703,0.00900901,0.00900901,0.00900901,0.00000000,0.00900901,0.00900901,0.00000000,0.00000000,0.00000000,0.01801802,0.01801802,0.00000000,0.02702703,0.14414414,0.12612613,0.01801802,0.04504505,0.02702703,0.01801802,0.01801802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00900901,0.03603604,0.03603604,0.00000000,0.00000000
pmp27	0.00946970,0.00568182,0.00000000,0.03598485,0.00378788,0.03030303,0.01515152,0.01515152,0.00757576,0.00000000,0.00568182,0.01515152,0.00000000,0.01136364,0.00757576,0.00946970,0.03598485,0.01515152,0.01893939,0.00757576,0.00000000,0.04924242,0.00568182,0.04166667,0.01704545,0.02083333,0.00946970,0.00000000,0.00946970,0.00757576,0.02083333,0.00000000,0.01704545,0.00946970,0.00378788,0.17803030,0.06060606,0.10037879,0.03787879,0.05492424,0.01704545,0.03409091,0.00946970,0.01515152,0.00189394,0.01515152,0.00189394,0.00946970,0.00189394
rdp23	0.05820106,0.04761905,0.00000000,0.01058201,0.00529101,0.00000000,0.00000000,0.00000000,0.02116402,0.02116402,0.01058201,0.04761905,0.02645503,0.01587302,0.01587302,0.01587302,0.13756614,0.06349206,0.07407407,0.04761905,0.00000000,0.01587302,0.00529101,0.00529101,0.00529101,0.00000000,0.02116402,0.02116402,0.00000000,0.01058201,0.05820106,0.03703704,0.01587302,0.02116402,0.01058201,0.03703704,0.02645503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01058201,0.01058201,0.03174603,0.02645503,0.00000000,0.01058201
mjm248	0.00961538,0.00000000,0.00961538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01923077,0.00961538,0.05769231,0.08653846,0.06730769,0.00000000,0.02884615,0.00000000,0.03846154,0.02884615,0.00961538,0.00961538,0.01923077,0.00961538,0.00000000,0.00000000,0.00000000,0.00000000,0.04807692,0.02884615,0.00961538,0.07692308,0.13461538,0.10576923,0.00961538,0.04807692,0.00961538,0.01923077,0.00961538,0.00961538,0.00961538,0.00000000,0.00000000,0.00000000,0.00000000,0.00961538,0.01923077,0.01923077,0.01923077,0.00000000,0.00961538
ams396	0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01250000,0.00000000,0.03750000,0.07500000,0.02500000,0.05000000,0.02500000,0.00000000,0.03750000,0.02500000,0.01250000,0.01250000,0.00000000,0.01250000,0.01250000,0.00000000,0.00000000,0.00000000,0.02500000,0.00000000,0.01250000,0.05000000,0.08750000,0.02500000,0.06250000,0.05000000,0.02500000,0.08750000,0.07500000,0.01250000,0.01250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.03750000,0.01250000,0.03750000
jmk195	0.00000000,0.00000000,0.00155763,0.02647975,0.00155763,0.02336449,0.00778816,0.01401869,0.00155763,0.00000000,0.00311526,0.02024922,0.00000000,0.01713396,0.00311526,0.00623053,0.00000000,0.00000000,0.00000000,0.00000000,0.00311526,0.03582555,0.00311526,0.02959502,0.00934579,0.01869159,0.00311526,0.00000000,0.00311526,0.00467290,0.02647975,0.00155763,0.02180685,0.00467290,0.00155763,0.20872274,0.06386293,0.13551402,0.05140187,0.07788162,0.04205607,0.03115265,0.02180685,0.01246106,0.00467290,0.01869159,0.00000000,0.01557632,0.02336449
