0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.809523809523809867e-02,0.000000000000000000e+00,9.523809523809524669e-03,3.809523809523809867e-02,0.000000000000000000e+00,3.809523809523809867e-02,1.428571428571428527e-02,0.000000000000000000e+00,6.190476190476190688e-02,3.333333333333333287e-02,2.380952380952380820e-02,1.428571428571428527e-02,0.000000000000000000e+00,4.285714285714285754e-02,2.380952380952380820e-02,1.428571428571428527e-02,0.000000000000000000e+00,4.761904761904762334e-03,3.809523809523809867e-02,0.000000000000000000e+00,3.809523809523809867e-02,9.523809523809524669e-03,4.285714285714285754e-02,0.000000000000000000e+00,4.285714285714285754e-02,1.428571428571428527e-02,1.428571428571428527e-02,1.523809523809523947e-01,4.285714285714285754e-02,7.619047619047619735e-02,3.333333333333333287e-02,3.809523809523809867e-02,1.904761904761904934e-02,1.428571428571428527e-02,9.523809523809524669e-03,4.761904761904762334e-03,9.523809523809524669e-03,2.380952380952380820e-02,0.000000000000000000e+00,1.904761904761904934e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.760563380281690224e-02,1.408450704225352144e-02,1.056338028169014065e-02,3.169014084507042195e-02,1.760563380281690224e-02,7.042253521126760722e-03,3.521126760563380361e-03,3.521126760563380361e-03,2.464788732394366036e-02,3.521126760563380361e-03,1.408450704225352144e-02,3.169014084507042195e-02,1.760563380281690224e-02,7.042253521126760722e-03,1.056338028169014065e-02,0.000000000000000000e+00,4.225352112676056260e-02,1.760563380281690224e-02,2.112676056338028130e-02,1.056338028169014065e-02,1.408450704225352144e-02,5.985915492957746137e-02,2.464788732394366036e-02,2.464788732394366036e-02,7.042253521126760722e-03,1.056338028169014065e-02,2.816901408450704289e-02,3.521126760563380361e-03,1.760563380281690224e-02,1.408450704225352144e-02,4.225352112676056260e-02,2.112676056338028130e-02,7.042253521126760722e-03,1.760563380281690224e-02,1.056338028169014065e-02,1.021126760563380309e-01,2.816901408450704289e-02,6.338028169014084390e-02,1.408450704225352144e-02,4.577464788732394513e-02,7.042253521126760722e-03,3.873239436619718007e-02,7.042253521126760722e-03,2.112676056338028130e-02,7.042253521126760722e-03,2.816901408450704289e-02,1.408450704225352144e-02,7.042253521126760722e-03,7.042253521126760722e-03
1.261034047919293820e-02,7.566204287515762919e-03,5.044136191677175279e-03,3.530895334174023042e-02,1.387137452711223289e-02,2.017654476670870112e-02,8.827238335435057606e-03,1.008827238335435056e-02,1.008827238335435056e-02,3.783102143757881460e-03,8.827238335435057606e-03,1.387137452711223289e-02,3.783102143757881460e-03,1.008827238335435056e-02,2.017654476670870112e-02,1.891551071878940643e-02,2.522068095838587640e-02,1.261034047919293820e-02,1.008827238335435056e-02,7.566204287515762919e-03,8.827238335435057606e-03,5.674653215636821929e-02,2.143757881462799580e-02,3.152585119798234636e-02,1.513240857503152584e-02,1.513240857503152584e-02,1.008827238335435056e-02,3.783102143757881460e-03,5.044136191677175279e-03,1.261034047919293820e-02,1.639344262295082053e-02,3.783102143757881460e-03,1.261034047919293820e-02,3.404791929382093574e-02,7.566204287515762919e-03,1.563682219419924302e-01,6.809583858764187148e-02,7.566204287515762572e-02,3.656998738965951817e-02,3.278688524590164105e-02,2.143757881462799580e-02,8.827238335435057606e-03,6.305170239596469099e-03,3.783102143757881460e-03,1.513240857503152584e-02,2.143757881462799580e-02,3.783102143757881460e-03,1.765447667087011521e-02,1.891551071878940643e-02
1.801801801801801786e-02,9.009009009009008931e-03,0.000000000000000000e+00,9.009009009009008931e-03,9.009009009009008931e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.009009009009008931e-03,9.009009009009008931e-03,2.702702702702702853e-02,1.351351351351351426e-01,1.171171171171171144e-01,1.801801801801801786e-02,2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02,9.009009009009008931e-03,9.009009009009008931e-03,9.009009009009008931e-03,0.000000000000000000e+00,9.009009009009008931e-03,9.009009009009008931e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.801801801801801786e-02,1.801801801801801786e-02,0.000000000000000000e+00,2.702702702702702853e-02,1.441441441441441429e-01,1.261261261261261146e-01,1.801801801801801786e-02,4.504504504504504292e-02,2.702702702702702853e-02,1.801801801801801786e-02,1.801801801801801786e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.009009009009008931e-03,3.603603603603603572e-02,3.603603603603603572e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.469696969696969960e-03,5.681818181818181976e-03,0.000000000000000000e+00,3.598484848484848758e-02,3.787878787878787984e-03,3.030303030303030387e-02,1.515151515151515194e-02,1.515151515151515194e-02,7.575757575757575968e-03,0.000000000000000000e+00,5.681818181818181976e-03,1.515151515151515194e-02,0.000000000000000000e+00,1.136363636363636395e-02,7.575757575757575968e-03,9.469696969696969960e-03,3.598484848484848758e-02,1.515151515151515194e-02,1.893939393939393992e-02,7.575757575757575968e-03,0.000000000000000000e+00,4.924242424242424032e-02,5.681818181818181976e-03,4.166666666666666435e-02,1.704545454545454419e-02,2.083333333333333218e-02,9.469696969696969960e-03,0.000000000000000000e+00,9.469696969696969960e-03,7.575757575757575968e-03,2.083333333333333218e-02,0.000000000000000000e+00,1.704545454545454419e-02,9.469696969696969960e-03,3.787878787878787984e-03,1.780303030303030387e-01,6.060606060606060774e-02,1.003787878787878729e-01,3.787878787878787984e-02,5.492424242424242403e-02,1.704545454545454419e-02,3.409090909090908839e-02,9.469696969696969960e-03,1.515151515151515194e-02,1.893939393939393992e-03,1.515151515151515194e-02,1.893939393939393992e-03,9.469696969696969960e-03,1.893939393939393992e-03
5.820105820105819783e-02,4.761904761904761640e-02,0.000000000000000000e+00,1.058201058201058142e-02,5.291005291005290712e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.116402116402116285e-02,2.116402116402116285e-02,1.058201058201058142e-02,4.761904761904761640e-02,2.645502645502645356e-02,1.587301587301587213e-02,1.587301587301587213e-02,1.587301587301587213e-02,1.375661375661375585e-01,6.349206349206348854e-02,7.407407407407406996e-02,4.761904761904761640e-02,0.000000000000000000e+00,1.587301587301587213e-02,5.291005291005290712e-03,5.291005291005290712e-03,5.291005291005290712e-03,0.000000000000000000e+00,2.116402116402116285e-02,2.116402116402116285e-02,0.000000000000000000e+00,1.058201058201058142e-02,5.820105820105819783e-02,3.703703703703703498e-02,1.587301587301587213e-02,2.116402116402116285e-02,1.058201058201058142e-02,3.703703703703703498e-02,2.645502645502645356e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.058201058201058142e-02,1.058201058201058142e-02,3.174603174603174427e-02,2.645502645502645356e-02,0.000000000000000000e+00,1.058201058201058142e-02
9.615384615384615918e-03,0.000000000000000000e+00,9.615384615384615918e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923076923076923184e-02,9.615384615384615918e-03,5.769230769230769551e-02,8.653846153846153633e-02,6.730769230769230449e-02,0.000000000000000000e+00,2.884615384615384776e-02,0.000000000000000000e+00,3.846153846153846367e-02,2.884615384615384776e-02,9.615384615384615918e-03,9.615384615384615918e-03,1.923076923076923184e-02,9.615384615384615918e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.807692307692307959e-02,2.884615384615384776e-02,9.615384615384615918e-03,7.692307692307692735e-02,1.346153846153846090e-01,1.057692307692307682e-01,9.615384615384615918e-03,4.807692307692307959e-02,9.615384615384615918e-03,1.923076923076923184e-02,9.615384615384615918e-03,9.615384615384615918e-03,9.615384615384615918e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.615384615384615918e-03,1.923076923076923184e-02,1.923076923076923184e-02,1.923076923076923184e-02,0.000000000000000000e+00,9.615384615384615918e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000069e-02,0.000000000000000000e+00,3.749999999999999861e-02,7.499999999999999722e-02,2.500000000000000139e-02,5.000000000000000278e-02,2.500000000000000139e-02,0.000000000000000000e+00,3.749999999999999861e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,1.250000000000000069e-02,5.000000000000000278e-02,8.749999999999999445e-02,2.500000000000000139e-02,6.250000000000000000e-02,5.000000000000000278e-02,2.500000000000000139e-02,8.749999999999999445e-02,7.499999999999999722e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,3.749999999999999861e-02,1.250000000000000069e-02,3.749999999999999861e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.557632398753894037e-03,2.647975077881619885e-02,1.557632398753894037e-03,2.336448598130841034e-02,7.788161993769470402e-03,1.401869158878504655e-02,1.557632398753894037e-03,0.000000000000000000e+00,3.115264797507788074e-03,2.024922118380062183e-02,0.000000000000000000e+00,1.713395638629283332e-02,3.115264797507788074e-03,6.230529595015576148e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.115264797507788074e-03,3.582554517133956090e-02,3.115264797507788074e-03,2.959501557632398736e-02,9.345794392523363789e-03,1.869158878504672758e-02,3.115264797507788074e-03,0.000000000000000000e+00,3.115264797507788074e-03,4.672897196261681894e-03,2.647975077881619885e-02,1.557632398753894037e-03,2.180685358255451609e-02,4.672897196261681894e-03,1.557632398753894037e-03,2.087227414330218023e-01,6.386292834890965053e-02,1.355140186915887723e-01,5.140186915887850344e-02,7.788161993769469882e-02,4.205607476635513792e-02,3.115264797507788161e-02,2.180685358255451609e-02,1.246105919003115230e-02,4.672897196261681894e-03,1.869158878504672758e-02,0.000000000000000000e+00,1.557632398753894080e-02,2.336448598130841034e-02
