dsa24	h	h	l	1	0.02580645,0.02258065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00322581,0.03548387,0.00322581,0.03225806,0.00645161,0.00000000,0.00322581,0.00000000,0.04838710,0.00645161,0.03870968,0.02903226,0.01935484,0.00645161,0.01290323,0.00000000,0.00000000,0.00000000,0.00322581,0.00645161,0.00000000,0.06451613,0.05806452,0.00322581,0.00322581,0.03548387,0.01935484,0.00967742,0.00322581,0.00322581,0.01612903,0.01290323,0.03548387,0.00322581,0.03225806,0.00645161,0.00000000,0.00322581,0.00000000,0.05161290,0.00645161,0.03870968,0.02903226,0.01935484,0.00645161,0.01290323,0.00000000,0.00322581,0.07096774,0.05161290,0.00645161,0.00645161,0.00322581,0.00967742,0.00645161,0.00322581,0.00322581,0.02580645,0.00322581,0.01612903,0.01290323
saa128	h	l	l	2	0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03703704,0.14814815,0.12962963,0.00000000,0.03703704,0.01851852,0.00000000,0.00000000,0.01851852,0.01851852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03703704,0.03703704,0.01851852,0.01851852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01851852,0.03703704,0.14814815,0.12962963,0.00000000,0.03703704,0.01851852,0.00000000,0.00000000,0.05555556,0.03703704,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
jhb32	h	m	m	0	0.01656315,0.01656315,0.01449275,0.01035197,0.02691511,0.01449275,0.00414079,0.00207039,0.00621118,0.02484472,0.00414079,0.01035197,0.03105590,0.00621118,0.00828157,0.01242236,0.02691511,0.01035197,0.01035197,0.01035197,0.02070393,0.00414079,0.01035197,0.00207039,0.00000000,0.00000000,0.00207039,0.00000000,0.00000000,0.01863354,0.01863354,0.02484472,0.01242236,0.05383023,0.02277433,0.01656315,0.01242236,0.01656315,0.00414079,0.00828157,0.03933747,0.00414079,0.01449275,0.04554865,0.01449275,0.00828157,0.01449275,0.03312629,0.01242236,0.01242236,0.01035197,0.02484472,0.00621118,0.01035197,0.00207039,0.00621118,0.04347826,0.03312629,0.02898551,0.01656315,0.00414079,0.01035197,0.00414079,0.00414079,0.02484472,0.02898551,0.00828157,0.01035197,0.00828157
snb39	h	m	m	0	0.01247249,0.01027146,0.00440205,0.00073368,0.04988995,0.01320616,0.03521643,0.02934703,0.00146735,0.00733676,0.00220103,0.00440205,0.00807043,0.00000000,0.00146735,0.00586941,0.01540719,0.00293470,0.01027146,0.00733676,0.01834189,0.00513573,0.00660308,0.00073368,0.02787968,0.02714600,0.00366838,0.00586941,0.00073368,0.01687454,0.01467351,0.00660308,0.00293470,0.06749817,0.01834189,0.04548789,0.03741746,0.00807043,0.00440205,0.00146735,0.00807043,0.00220103,0.00513573,0.00953778,0.00073368,0.00220103,0.00586941,0.01687454,0.00366838,0.01100514,0.00807043,0.02421130,0.00586941,0.00733676,0.00073368,0.00073368,0.11885547,0.09904622,0.00586941,0.00953778,0.00660308,0.02494497,0.01540719,0.00220103,0.00440205,0.02127660,0.00146735,0.01980924,0.01614087
nrg14	m	l	l	1	0.01298701,0.00974026,0.00000000,0.00000000,0.01298701,0.00974026,0.00324675,0.00324675,0.00000000,0.01298701,0.01298701,0.00000000,0.01298701,0.00000000,0.00324675,0.00974026,0.07142857,0.05194805,0.00649351,0.00649351,0.05519481,0.02922078,0.02272727,0.01948052,0.00000000,0.00000000,0.00324675,0.00974026,0.00974026,0.01298701,0.00974026,0.00000000,0.00000000,0.01298701,0.00974026,0.00324675,0.00324675,0.00000000,0.00649351,0.00000000,0.01948052,0.01948052,0.00000000,0.01298701,0.00000000,0.00324675,0.00974026,0.07792208,0.05844156,0.00649351,0.00649351,0.06168831,0.03246753,0.02272727,0.01948052,0.01298701,0.01298701,0.01298701,0.00000000,0.00324675,0.00000000,0.03571429,0.02272727,0.01623377,0.00974026,0.03571429,0.03246753,0.00324675,0.00324675
pmp27	h	l	l	0	0.01872075,0.01872075,0.00000000,0.00000000,0.04524181,0.01092044,0.02964119,0.02652106,0.00000000,0.01716069,0.00312012,0.01248050,0.01560062,0.00312012,0.00468019,0.00624025,0.02340094,0.00156006,0.01872075,0.01248050,0.01404056,0.00468019,0.00468019,0.00000000,0.01092044,0.01092044,0.00156006,0.00468019,0.00000000,0.02808112,0.02808112,0.00000000,0.00000000,0.06396256,0.01560062,0.04368175,0.03588144,0.00780031,0.00312012,0.00000000,0.01872075,0.00312012,0.01248050,0.01872075,0.00312012,0.00624025,0.00624025,0.02964119,0.00156006,0.02340094,0.01560062,0.01560062,0.00468019,0.00624025,0.00000000,0.00312012,0.10452418,0.08112324,0.01092044,0.00468019,0.00156006,0.01560062,0.00780031,0.00156006,0.00624025,0.02184087,0.00312012,0.01560062,0.01092044
rdp23	h	h	m	1	0.04404145,0.04404145,0.00000000,0.00000000,0.00777202,0.00259067,0.00259067,0.00259067,0.00000000,0.02072539,0.02072539,0.00000000,0.01295337,0.00000000,0.00518135,0.00518135,0.06735751,0.05699482,0.00777202,0.00518135,0.03367876,0.01554404,0.01295337,0.01295337,0.00777202,0.00518135,0.00259067,0.01036269,0.01036269,0.04663212,0.04663212,0.00000000,0.00000000,0.01036269,0.00259067,0.00518135,0.00518135,0.00000000,0.00000000,0.00000000,0.02331606,0.02331606,0.00000000,0.01554404,0.00000000,0.00518135,0.00777202,0.07253886,0.06217617,0.00777202,0.00518135,0.03367876,0.01554404,0.01295337,0.01295337,0.00000000,0.02072539,0.01554404,0.00259067,0.01554404,0.00000000,0.02072539,0.01295337,0.01295337,0.00518135,0.03108808,0.03108808,0.00000000,0.00000000
mjm248	m	l	l	1	0.01928375,0.01928375,0.00275482,0.00275482,0.00275482,0.00000000,0.00275482,0.00275482,0.00000000,0.01101928,0.00826446,0.00000000,0.02203857,0.00550964,0.00826446,0.00826446,0.04958678,0.03030303,0.01101928,0.01101928,0.02754821,0.01377410,0.00826446,0.00826446,0.00000000,0.00000000,0.03581267,0.01101928,0.00275482,0.02479339,0.02479339,0.00550964,0.00550964,0.00826446,0.00275482,0.00275482,0.00275482,0.00000000,0.00000000,0.00000000,0.01652893,0.01377410,0.00000000,0.02479339,0.00826446,0.00826446,0.00826446,0.05785124,0.03856749,0.01101928,0.01101928,0.03305785,0.01652893,0.01101928,0.00826446,0.00550964,0.03581267,0.02754821,0.03856749,0.00826446,0.00000000,0.06336088,0.04958678,0.02203857,0.01377410,0.03856749,0.01652893,0.00826446,0.00275482
ams396	m	l	m	1	0.06046512,0.06046512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02790698,0.02325581,0.00000000,0.02790698,0.00465116,0.00465116,0.00930233,0.05116279,0.03255814,0.01860465,0.01860465,0.02325581,0.00465116,0.00930233,0.00465116,0.00000000,0.00000000,0.00465116,0.00930233,0.00930233,0.07906977,0.07906977,0.00000000,0.00000000,0.00465116,0.00465116,0.00000000,0.00000000,0.00000000,0.00465116,0.00000000,0.02790698,0.02325581,0.00000000,0.03255814,0.00465116,0.00465116,0.00930233,0.05581395,0.03255814,0.02325581,0.02325581,0.02325581,0.00465116,0.00930233,0.00465116,0.00465116,0.02790698,0.02790698,0.00000000,0.00465116,0.00000000,0.01395349,0.00465116,0.00000000,0.00930233,0.02325581,0.01860465,0.00465116,0.00465116
jmk195	m	l	m	0	0.00000000,0.00000000,0.00134590,0.00000000,0.03499327,0.00134590,0.03230148,0.02422611,0.00000000,0.00269179,0.00000000,0.00269179,0.01211306,0.00538358,0.00134590,0.00538358,0.03768506,0.00000000,0.03095559,0.02960969,0.01211306,0.00269179,0.00538358,0.00000000,0.00672948,0.00672948,0.00942127,0.00538358,0.00000000,0.00269179,0.00269179,0.00134590,0.00000000,0.05518170,0.00134590,0.04710633,0.03499327,0.00134590,0.00000000,0.00000000,0.00403769,0.00000000,0.00403769,0.01345895,0.00538358,0.00269179,0.00538358,0.04037685,0.00134590,0.03230148,0.03095559,0.01480485,0.00403769,0.00538358,0.00000000,0.00000000,0.13189771,0.11170929,0.02018843,0.00807537,0.00807537,0.01884253,0.01076716,0.00134590,0.00269179,0.04037685,0.00134590,0.03364738,0.02960969
atg23	l	l	m	0	0.01030928,0.01030928,0.03092784,0.02061856,0.05154639,0.02061856,0.01030928,0.01030928,0.00000000,0.03092784,0.03092784,0.00000000,0.01030928,0.00000000,0.00000000,0.01030928,0.04123711,0.02061856,0.00000000,0.00000000,0.01030928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01030928,0.00000000,0.00000000,0.01030928,0.01030928,0.03092784,0.02061856,0.06185567,0.03092784,0.01030928,0.01030928,0.02061856,0.01030928,0.00000000,0.04123711,0.04123711,0.00000000,0.01030928,0.00000000,0.00000000,0.01030928,0.04123711,0.02061856,0.00000000,0.00000000,0.01030928,0.00000000,0.00000000,0.00000000,0.02061856,0.05154639,0.04123711,0.02061856,0.00000000,0.00000000,0.03092784,0.00000000,0.00000000,0.01030928,0.04123711,0.00000000,0.03092784,0.03092784
jaw154	h	h	l	1	0.08219178,0.08219178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01369863,0.01369863,0.00000000,0.00000000,0.06849315,0.04109589,0.02739726,0.02739726,0.02739726,0.01369863,0.01369863,0.01369863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09589041,0.09589041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01369863,0.00000000,0.00000000,0.00000000,0.00000000,0.01369863,0.01369863,0.00000000,0.00000000,0.06849315,0.04109589,0.02739726,0.02739726,0.02739726,0.01369863,0.01369863,0.01369863,0.00000000,0.02739726,0.02739726,0.00000000,0.01369863,0.00000000,0.01369863,0.00000000,0.00000000,0.00000000,0.01369863,0.01369863,0.00000000,0.00000000
tjg49	m	l	l	0	0.00000000,0.00000000,0.00000000,0.00000000,0.07216495,0.00000000,0.06701031,0.05670103,0.00000000,0.01030928,0.00000000,0.00515464,0.00515464,0.00000000,0.00000000,0.00515464,0.01546392,0.00000000,0.01546392,0.01030928,0.01030928,0.00000000,0.01030928,0.00000000,0.00515464,0.00515464,0.00515464,0.00000000,0.00000000,0.00000000,0.00000000,0.00515464,0.00000000,0.10309278,0.00515464,0.09278351,0.07731959,0.01030928,0.00000000,0.00000000,0.01030928,0.00000000,0.00515464,0.00515464,0.00000000,0.00000000,0.00515464,0.01546392,0.00000000,0.01546392,0.01030928,0.01546392,0.00000000,0.01030928,0.00000000,0.00000000,0.12886598,0.09793814,0.00515464,0.01030928,0.01030928,0.02577320,0.00000000,0.00000000,0.00000000,0.01546392,0.00515464,0.01030928,0.00515464
mac276	l	l	m	2	0.02040816,0.01360544,0.00680272,0.00680272,0.00000000,0.00000000,0.00000000,0.00000000,0.04761905,0.03401361,0.03401361,0.00000000,0.02721088,0.00680272,0.00000000,0.00000000,0.04761905,0.03401361,0.00680272,0.00680272,0.06122449,0.00680272,0.01360544,0.00680272,0.00000000,0.00000000,0.00000000,0.01360544,0.01360544,0.02040816,0.01360544,0.01360544,0.01360544,0.00000000,0.00000000,0.00000000,0.00000000,0.01360544,0.02721088,0.05442177,0.03401361,0.03401361,0.00000000,0.02721088,0.00680272,0.00000000,0.00000000,0.04761905,0.03401361,0.00680272,0.00680272,0.06122449,0.00680272,0.01360544,0.00680272,0.00680272,0.01360544,0.01360544,0.00680272,0.02721088,0.00000000,0.00680272,0.00000000,0.00000000,0.00680272,0.03401361,0.02040816,0.00680272,0.00680272
hwf2	h	h	l	1	0.07142857,0.06428571,0.00000000,0.00000000,0.02142857,0.02142857,0.00000000,0.00000000,0.00000000,0.00714286,0.00714286,0.00000000,0.02142857,0.00000000,0.01428571,0.00714286,0.04285714,0.04285714,0.00000000,0.00000000,0.02142857,0.01428571,0.00714286,0.00714286,0.00000000,0.00000000,0.01428571,0.01428571,0.01428571,0.08571429,0.07857143,0.00000000,0.00000000,0.02142857,0.02142857,0.00000000,0.00000000,0.00000000,0.00714286,0.00000000,0.00714286,0.00714286,0.00000000,0.02142857,0.00000000,0.01428571,0.00714286,0.04285714,0.04285714,0.00000000,0.00000000,0.02857143,0.02142857,0.00714286,0.00714286,0.00000000,0.00000000,0.00000000,0.00000000,0.00714286,0.00000000,0.04285714,0.03571429,0.02857143,0.00714286,0.02142857,0.02142857,0.00000000,0.00000000
mhr19	h	h	l	1	0.02250804,0.01929260,0.00000000,0.00000000,0.04823151,0.03215434,0.00964630,0.00964630,0.00321543,0.02572347,0.00964630,0.00321543,0.01607717,0.00000000,0.00000000,0.00000000,0.07395498,0.06752412,0.00643087,0.00643087,0.01929260,0.00964630,0.00000000,0.00000000,0.00643087,0.00643087,0.00000000,0.00964630,0.00964630,0.04180064,0.03858521,0.00000000,0.00000000,0.05466238,0.03858521,0.00964630,0.00964630,0.00321543,0.01929260,0.00321543,0.02572347,0.00964630,0.00321543,0.01607717,0.00000000,0.00000000,0.00000000,0.08038585,0.07073955,0.00964630,0.00964630,0.02250804,0.00964630,0.00000000,0.00000000,0.00321543,0.03215434,0.03215434,0.00000000,0.00000000,0.00000000,0.00964630,0.00643087,0.00000000,0.00643087,0.00964630,0.00964630,0.00000000,0.00000000
rwm27	h	m	l	2	0.00000000,0.00000000,0.00000000,0.00000000,0.00952381,0.00952381,0.00000000,0.00000000,0.00000000,0.08571429,0.08571429,0.00000000,0.03809524,0.01904762,0.00952381,0.00000000,0.03809524,0.03809524,0.00000000,0.00000000,0.03809524,0.00952381,0.01904762,0.01904762,0.00952381,0.00952381,0.00000000,0.00952381,0.00952381,0.00000000,0.00000000,0.00000000,0.00000000,0.00952381,0.00952381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08571429,0.08571429,0.00000000,0.03809524,0.01904762,0.00952381,0.00000000,0.03809524,0.03809524,0.00000000,0.00000000,0.03809524,0.00952381,0.01904762,0.01904762,0.00000000,0.00952381,0.00952381,0.00000000,0.01904762,0.00000000,0.00952381,0.00952381,0.00952381,0.00000000,0.02857143,0.02857143,0.00000000,0.00000000
mlk93	l	h	h	2	0.02427184,0.02427184,0.00000000,0.00000000,0.01456311,0.00970874,0.00000000,0.00000000,0.00000000,0.06796117,0.05825243,0.00485437,0.02912621,0.01941748,0.00000000,0.00485437,0.01941748,0.00970874,0.00970874,0.00970874,0.03398058,0.00970874,0.01456311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02427184,0.02427184,0.00970874,0.00485437,0.03398058,0.02427184,0.00485437,0.00485437,0.00485437,0.00485437,0.00000000,0.06796117,0.05825243,0.00485437,0.02912621,0.01941748,0.00000000,0.00485437,0.02427184,0.01456311,0.00970874,0.00970874,0.03398058,0.00970874,0.01456311,0.00000000,0.00485437,0.04368932,0.04368932,0.00000000,0.00970874,0.00485437,0.00970874,0.00970874,0.00000000,0.00970874,0.01941748,0.00000000,0.01941748,0.01941748
kko4	m	h	h	1	0.05603448,0.05603448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06034483,0.06034483,0.00000000,0.04741379,0.02586207,0.01724138,0.00000000,0.02586207,0.02586207,0.00000000,0.00000000,0.01724138,0.00862069,0.00862069,0.00862069,0.00000000,0.00000000,0.00862069,0.00000000,0.00000000,0.07758621,0.07327586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02155172,0.00000000,0.06034483,0.06034483,0.00000000,0.05172414,0.02586207,0.02155172,0.00000000,0.03017241,0.03017241,0.00000000,0.00000000,0.02155172,0.00862069,0.01293103,0.01293103,0.00000000,0.00000000,0.00000000,0.00000000,0.00862069,0.00000000,0.01724138,0.00431034,0.00431034,0.00431034,0.01293103,0.01293103,0.00000000,0.00000000
afd10	m	l	m	1	0.02595156,0.02249135,0.00173010,0.00173010,0.02941176,0.02249135,0.00346021,0.00346021,0.01038062,0.01038062,0.00346021,0.00346021,0.01384083,0.00000000,0.00000000,0.00346021,0.03979239,0.01384083,0.01211073,0.01038062,0.04498270,0.00692042,0.01730104,0.00173010,0.01557093,0.01211073,0.00519031,0.01038062,0.00865052,0.03287197,0.02941176,0.00519031,0.00519031,0.04325260,0.03287197,0.00519031,0.00519031,0.00346021,0.00346021,0.01211073,0.01211073,0.00519031,0.00346021,0.01730104,0.00000000,0.00000000,0.00519031,0.04152249,0.01557093,0.01211073,0.01038062,0.04671280,0.00692042,0.01730104,0.00173010,0.01384083,0.05709343,0.05017301,0.00865052,0.01557093,0.00865052,0.02422145,0.01038062,0.00173010,0.00865052,0.02941176,0.01038062,0.01730104,0.01557093
mjd78	h	h	l	0	0.02036660,0.02036660,0.00203666,0.00000000,0.07535642,0.05906314,0.01425662,0.01221996,0.00000000,0.01221996,0.00203666,0.00814664,0.01221996,0.00407332,0.00610998,0.00203666,0.02443992,0.00407332,0.02036660,0.01629328,0.00610998,0.00203666,0.00000000,0.00000000,0.02240326,0.01832994,0.00000000,0.00203666,0.00000000,0.03258656,0.03258656,0.00407332,0.00000000,0.08961303,0.06720978,0.02036660,0.01832994,0.01018330,0.00000000,0.00000000,0.01425662,0.00203666,0.00814664,0.01221996,0.00407332,0.00610998,0.00203666,0.02851324,0.00610998,0.02240326,0.01832994,0.01018330,0.00203666,0.00203666,0.00000000,0.00203666,0.07739308,0.06517312,0.00610998,0.01221996,0.00610998,0.00407332,0.00203666,0.00000000,0.00407332,0.01832994,0.00814664,0.00814664,0.00610998
