3.424657534246575152e-02,6.849315068493150305e-03,6.849315068493150305e-03,3.424657534246575152e-03,1.369863013698630061e-02,2.054794520547945091e-02,1.369863013698630061e-02,3.424657534246575152e-03,0.000000000000000000e+00,3.082191780821917637e-02,1.712328767123287576e-02,3.424657534246575152e-03,2.054794520547945091e-02,6.849315068493150305e-03,3.424657534246575152e-03,3.424657534246575152e-03,3.424657534246575152e-03,3.424657534246575152e-03,2.054794520547945091e-02,1.027397260273972546e-02,6.849315068493150305e-03,3.424657534246575152e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.424657534246575152e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.821917808219177759e-02,6.849315068493150305e-03,6.849315068493150305e-03,1.027397260273972546e-02,3.424657534246575152e-03,2.054794520547945091e-02,1.369863013698630061e-02,3.424657534246575152e-02,2.054794520547945091e-02,1.027397260273972546e-02,3.424657534246575152e-03,3.424657534246575152e-03,5.821917808219177759e-02,2.739726027397260122e-02,3.424657534246575152e-03,3.424657534246575152e-03,4.109589041095890183e-02,1.027397260273972546e-02,3.424657534246575152e-03,3.424657534246575152e-03,6.849315068493150305e-03,1.712328767123287576e-02,4.794520547945205213e-02,2.739726027397260122e-02,1.369863013698630061e-02,1.369863013698630061e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.849315068493150305e-03,0.000000000000000000e+00,6.849315068493150305e-03,0.000000000000000000e+00,3.424657534246575152e-02,2.397260273972602607e-02,6.849315068493150305e-03,3.424657534246575152e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.369863013698630061e-02,3.424657534246575152e-03,0.000000000000000000e+00,2.739726027397260122e-02,1.369863013698630061e-02,2.739726027397260122e-02,1.027397260273972546e-02,1.369863013698630061e-02,6.849315068493150305e-03,6.849315068493150305e-03,2.397260273972602607e-02,1.369863013698630061e-02,6.849315068493150305e-03,3.082191780821917637e-02,6.849315068493150305e-03,3.424657534246575152e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.338376891334250501e-02,4.126547455295735516e-03,4.126547455295735516e-03,8.253094910591471031e-03,2.751031636863823966e-03,2.063273727647867845e-02,6.877579092159559482e-03,1.375515818431911896e-02,9.628610729023384315e-03,1.513067400275103225e-02,6.877579092159559482e-03,4.126547455295735516e-03,9.628610729023384315e-03,2.751031636863823966e-03,0.000000000000000000e+00,4.126547455295735516e-03,1.375515818431911983e-03,2.751031636863823966e-03,4.126547455295735689e-02,2.200825309491059173e-02,1.375515818431911896e-02,1.100412654745529586e-02,2.751031636863823966e-03,1.375515818431911983e-03,8.253094910591471031e-03,5.502063273727647932e-03,2.751031636863823966e-03,1.375515818431911896e-02,6.877579092159559482e-03,5.502063273727647932e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.888583218707015121e-02,8.253094910591471031e-03,4.126547455295735516e-03,4.126547455295735516e-03,2.751031636863823966e-03,8.253094910591471031e-03,4.126547455295735516e-03,2.888583218707015121e-02,9.628610729023384315e-03,1.788170563961485535e-02,1.100412654745529586e-02,6.877579092159559482e-03,2.888583218707015121e-02,1.100412654745529586e-02,1.100412654745529586e-02,4.126547455295735516e-03,1.375515818431911896e-02,2.751031636863823966e-03,0.000000000000000000e+00,2.751031636863823966e-03,5.502063273727647932e-03,1.375515818431911983e-03,7.290233837689133467e-02,4.539202200825309674e-02,2.475928473177441483e-02,1.513067400275103225e-02,6.877579092159559482e-03,5.502063273727647932e-03,9.628610729023384315e-03,8.253094910591471031e-03,4.126547455295735516e-03,2.751031636863823966e-03,5.914718019257221571e-02,3.301237964236588412e-02,1.925722145804676863e-02,1.375515818431911896e-02,5.502063273727647932e-03,2.751031636863823966e-03,2.751031636863823966e-03,1.788170563961485535e-02,8.253094910591471031e-03,4.126547455295735516e-03,8.253094910591471031e-03,6.877579092159559482e-03,1.513067400275103225e-02,4.126547455295735516e-03,8.253094910591471031e-03,2.751031636863823966e-03,5.502063273727647932e-03,1.100412654745529586e-02,5.502063273727647932e-03,2.751031636863823966e-03,2.751031636863823966e-03,2.751031636863823966e-03,1.375515818431911983e-03,2.063273727647867845e-02,9.628610729023384315e-03,8.253094910591471031e-03,4.126547455295735516e-03,1.237964236588720741e-02,8.253094910591471031e-03,6.877579092159559482e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.508771929824561469e-03,3.508771929824561469e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.017543859649122938e-03,0.000000000000000000e+00,3.508771929824561469e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666574e-02,3.508771929824561469e-03,5.263157894736841813e-02,3.859649122807017746e-02,3.508771929824561469e-03,3.508771929824561469e-03,3.157894736842105365e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.754385964912280604e-02,3.508771929824561469e-03,1.403508771929824588e-02,1.403508771929824588e-02,1.403508771929824588e-02,0.000000000000000000e+00,7.017543859649122938e-03,3.508771929824561469e-03,0.000000000000000000e+00,3.508771929824561469e-03,0.000000000000000000e+00,3.508771929824561469e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052631578947368397e-02,0.000000000000000000e+00,7.017543859649122938e-03,3.508771929824561469e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.421052631578947179e-02,5.263157894736841813e-02,2.105263157894736795e-02,1.052631578947368397e-02,1.052631578947368397e-02,7.017543859649122938e-03,1.754385964912280604e-02,1.052631578947368397e-02,3.508771929824561469e-03,0.000000000000000000e+00,1.122807017543859670e-01,2.456140350877192985e-02,6.315789473684210731e-02,4.210526315789473589e-02,1.052631578947368397e-02,3.508771929824561469e-03,7.017543859649122938e-03,4.210526315789473589e-02,7.017543859649122938e-03,2.807017543859649175e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.508771929824561469e-03,0.000000000000000000e+00,3.508771929824561469e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.508771929824561469e-03,3.508771929824561469e-03,0.000000000000000000e+00,4.561403508771930126e-02,2.456140350877192985e-02,2.105263157894736795e-02,1.754385964912280604e-02
1.523809523809523808e-02,3.809523809523809521e-03,5.714285714285714281e-03,1.904761904761904760e-03,3.809523809523809521e-03,4.190476190476190299e-02,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.095238095238095150e-02,1.904761904761904934e-02,0.000000000000000000e+00,3.238095238095237832e-02,1.714285714285714371e-02,1.523809523809523808e-02,1.904761904761904760e-03,9.523809523809524669e-03,3.809523809523809521e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.619047619047619041e-03,7.619047619047619041e-03,2.666666666666666838e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.142857142857142856e-02,2.476190476190476275e-02,3.809523809523809521e-03,3.809523809523809521e-03,5.714285714285714281e-03,3.809523809523809521e-03,3.809523809523809521e-03,7.619047619047619041e-03,4.952380952380952550e-02,4.571428571428571425e-02,1.904761904761904760e-03,0.000000000000000000e+00,1.904761904761904760e-03,2.666666666666666838e-02,2.476190476190476275e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.571428571428571425e-02,2.285714285714285712e-02,2.095238095238095150e-02,0.000000000000000000e+00,1.904761904761904760e-03,1.714285714285714371e-02,7.619047619047619041e-03,5.714285714285714281e-03,1.904761904761904760e-03,1.904761904761904760e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.904761904761904760e-03,1.523809523809523808e-02,4.380952380952381209e-02,4.190476190476190299e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.619047619047619041e-03,7.619047619047619041e-03,0.000000000000000000e+00,4.571428571428571425e-02,1.142857142857142856e-02,1.142857142857142856e-02,1.523809523809523808e-02,9.523809523809524669e-03,9.523809523809524669e-03,5.714285714285714281e-03,9.523809523809524669e-03,5.333333333333333676e-02,3.238095238095237832e-02,1.904761904761904934e-02,1.714285714285714371e-02
1.000000000000000021e-02,4.000000000000000083e-03,4.000000000000000083e-03,2.000000000000000042e-03,0.000000000000000000e+00,1.200000000000000025e-02,6.000000000000000125e-03,6.000000000000000125e-03,2.000000000000000042e-03,1.000000000000000021e-02,0.000000000000000000e+00,6.000000000000000125e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000167e-03,6.199999999999999956e-02,3.400000000000000244e-02,2.599999999999999881e-02,8.000000000000000167e-03,1.200000000000000025e-02,4.000000000000000083e-03,2.400000000000000050e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799999999999999864e-02,2.000000000000000042e-03,4.000000000000000083e-03,6.000000000000000125e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000083e-03,2.199999999999999872e-02,1.000000000000000021e-02,1.200000000000000025e-02,4.000000000000000083e-03,6.000000000000000125e-03,1.400000000000000029e-02,2.000000000000000042e-03,8.000000000000000167e-03,8.000000000000000167e-03,4.000000000000000083e-03,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.039999999999999952e-01,5.000000000000000278e-02,4.399999999999999745e-02,2.199999999999999872e-02,2.000000000000000042e-02,1.200000000000000025e-02,8.000000000000000167e-03,4.000000000000000083e-03,1.000000000000000021e-02,2.000000000000000042e-03,8.799999999999999489e-02,5.000000000000000278e-02,3.400000000000000244e-02,1.400000000000000029e-02,1.400000000000000029e-02,6.000000000000000125e-03,8.000000000000000167e-03,3.599999999999999728e-02,2.000000000000000042e-02,1.000000000000000021e-02,6.000000000000000125e-03,0.000000000000000000e+00,1.200000000000000025e-02,2.000000000000000042e-03,6.000000000000000125e-03,4.000000000000000083e-03,2.000000000000000042e-03,8.000000000000000167e-03,0.000000000000000000e+00,8.000000000000000167e-03,1.000000000000000021e-02,4.000000000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.496503496503496761e-02,6.993006993006993001e-03,2.097902097902097987e-02,6.993006993006993001e-03,0.000000000000000000e+00,2.797202797202797200e-02,2.797202797202797200e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.594405594405594401e-02,4.895104895104895187e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.496503496503496761e-02,6.993006993006993001e-03,6.993006993006993001e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.895104895104895187e-02,0.000000000000000000e+00,1.398601398601398600e-02,2.097902097902097987e-02,2.097902097902097987e-02,6.993006993006993001e-03,6.993006993006993001e-03,4.895104895104895187e-02,4.895104895104895187e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.293706293706294308e-02,5.594405594405594401e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.993006993006993001e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.993006993006993001e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.993006993006993001e-03,6.993006993006993001e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.398601398601398600e-02,6.993006993006993001e-03,6.993006993006993001e-03,4.895104895104895187e-02,1.398601398601398600e-02,4.195804195804195974e-02,2.097902097902097987e-02,2.797202797202797200e-02,8.391608391608391948e-02,2.097902097902097987e-02,5.594405594405594401e-02,1.398601398601398600e-02
8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.771929824561403022e-03,3.508771929824561209e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,2.631578947368420907e-02,0.000000000000000000e+00,8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.385964912280701511e-02,1.754385964912280604e-02,8.771929824561403022e-03,8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.771929824561403022e-03,8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.771929824561403022e-03,3.508771929824561209e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.508771929824561209e-02,3.508771929824561209e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.771929824561403022e-03,6.140350877192982115e-02,3.508771929824561209e-02,1.754385964912280604e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.754385964912280604e-02,8.771929824561403022e-03,2.631578947368420907e-02,1.754385964912280604e-02,6.140350877192982115e-02,2.631578947368420907e-02,1.754385964912280604e-02,8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,1.754385964912280604e-02,8.771929824561403022e-03,1.754385964912280604e-02,1.754385964912280604e-02,3.508771929824561209e-02,0.000000000000000000e+00,2.631578947368420907e-02,8.771929824561403022e-03,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.508771929824561209e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.771929824561403022e-03,8.771929824561403022e-03,0.000000000000000000e+00,8.771929824561403022e-03,8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.747252747252747207e-02,2.747252747252747467e-03,5.494505494505494934e-03,1.648351648351648394e-02,2.747252747252747467e-03,1.648351648351648394e-02,1.098901098901098987e-02,2.747252747252747467e-03,2.747252747252747467e-03,2.747252747252747207e-02,1.373626373626373603e-02,1.098901098901098987e-02,5.494505494505494934e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.747252747252747467e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.472527472527472417e-02,1.923076923076923184e-02,5.494505494505494934e-03,2.747252747252747467e-03,2.747252747252747467e-03,0.000000000000000000e+00,1.098901098901098987e-02,8.241758241758241968e-03,5.494505494505494934e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.571428571428571230e-02,0.000000000000000000e+00,5.494505494505494934e-03,8.241758241758241968e-03,2.747252747252747467e-03,1.648351648351648394e-02,5.494505494505494934e-03,3.021978021978021997e-02,1.648351648351648394e-02,8.241758241758241968e-03,2.747252747252747467e-03,5.494505494505494934e-03,4.945054945054944834e-02,2.197802197802197974e-02,1.373626373626373603e-02,1.098901098901098987e-02,1.373626373626373603e-02,2.747252747252747467e-03,0.000000000000000000e+00,2.747252747252747467e-03,8.241758241758241968e-03,0.000000000000000000e+00,9.615384615384615918e-02,1.648351648351648394e-02,6.593406593406593574e-02,5.494505494505494934e-03,5.219780219780219971e-02,2.747252747252747467e-03,8.241758241758241968e-03,2.747252747252747467e-03,5.494505494505494934e-03,0.000000000000000000e+00,5.769230769230769551e-02,3.846153846153846367e-02,1.923076923076923184e-02,5.494505494505494934e-03,8.241758241758241968e-03,0.000000000000000000e+00,8.241758241758241968e-03,2.472527472527472417e-02,1.373626373626373603e-02,5.494505494505494934e-03,5.494505494505494934e-03,8.241758241758241968e-03,8.241758241758241968e-03,5.494505494505494934e-03,2.747252747252747467e-03,2.747252747252747467e-03,0.000000000000000000e+00,1.373626373626373603e-02,0.000000000000000000e+00,8.241758241758241968e-03,1.098901098901098987e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.494505494505494934e-03,2.747252747252747467e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.234636871508379960e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.586592178770949900e-03,0.000000000000000000e+00,3.910614525139664843e-02,2.793296089385474690e-02,5.586592178770949900e-03,5.586592178770949900e-03,2.793296089385474690e-02,2.793296089385474690e-02,0.000000000000000000e+00,5.027932960893854997e-02,1.117318435754189980e-02,5.586592178770949900e-03,1.117318435754189980e-02,5.586592178770949900e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.586592178770949900e-03,5.586592178770949900e-03,1.117318435754189980e-02,3.910614525139664843e-02,1.675977653631284883e-02,1.117318435754189980e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.234636871508379960e-02,1.675977653631284883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.586592178770949900e-03,0.000000000000000000e+00,3.910614525139664843e-02,2.793296089385474690e-02,5.586592178770949900e-03,5.586592178770949900e-03,0.000000000000000000e+00,3.351955307262569767e-02,3.351955307262569767e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.027932960893854997e-02,1.117318435754189980e-02,5.586592178770949900e-03,0.000000000000000000e+00,1.117318435754189980e-02,5.586592178770949900e-03,1.117318435754189980e-02,1.117318435754189980e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.586592178770949900e-03,5.586592178770949900e-03,5.586592178770949900e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.117318435754189980e-02,1.117318435754189980e-02,0.000000000000000000e+00,1.117318435754189980e-02,5.586592178770949900e-03,2.793296089385474690e-02,1.675977653631284883e-02,5.586592178770949900e-03,5.586592178770949900e-03,0.000000000000000000e+00,2.793296089385474690e-02,1.675977653631284883e-02,0.000000000000000000e+00,1.117318435754189980e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.145251396648044456e-02,3.351955307262569767e-02,3.351955307262569767e-02,2.793296089385474690e-02,1.675977653631284883e-02,1.675977653631284883e-02,1.117318435754189980e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.054054054054054279e-02,0.000000000000000000e+00,2.702702702702702853e-02,1.351351351351351426e-02,0.000000000000000000e+00,5.405405405405405705e-02,5.405405405405405705e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.459459459459459985e-02,9.459459459459459985e-02,0.000000000000000000e+00,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.054054054054054279e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.702702702702702853e-02,2.702702702702702853e-02,1.351351351351351426e-02,0.000000000000000000e+00,8.108108108108108558e-02,8.108108108108108558e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.081081081081081141e-01,1.081081081081081141e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.702702702702702853e-02,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.702702702702702853e-02,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
