3.541412674165715299e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.384268522526849954e-02,0.000000000000000000e+00,1.466244383037069304e-03,0.000000000000000000e+00,6.921414542393240646e-04,0.000000000000000000e+00,6.889843445213368611e-02,0.000000000000000000e+00,1.813845415170615705e-01,1.875752798105448094e-01,0.000000000000000000e+00,2.854686451977339178e-03,3.637837505264634314e-02,6.738466412918971138e-02,3.026139639600959608e-04,0.000000000000000000e+00,1.027131300974507416e-01,2.745303870623575990e-02,2.832900450510705825e-02,6.598569123674501505e-04,2.116318589431117614e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.233193758357440495e-02,7.147401742383567569e-02,0.000000000000000000e+00,3.761269812187655048e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.642224605539751636e-02,1.977439664912968714e-02,0.000000000000000000e+00,2.560004221711374428e-01,1.936564275751701536e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.125299220289784213e-01,7.233765007340013653e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.136843831001983704e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.501067609997472824e-03,1.688232076446224972e-01,4.986852574841818542e-02,3.484379107747161142e-02,1.883094398743872036e-02,2.359113634762000696e-03,7.343872909751079925e-02,5.801300773309790021e-03,7.062051655367633518e-02,1.441720085335071733e-01,1.061625286811602731e-01,1.228498827468499192e-02,2.941631612669506207e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.868557827005857375e-02,2.055182857163096941e-02,0.000000000000000000e+00,2.192979992733286865e-01,0.000000000000000000e+00,1.272436171487673073e-01,4.060850220656819776e-02,7.602459418816348569e-02,7.000787885147657930e-02,5.809168136899959395e-02,3.717901053500732161e-02,1.551749974705426693e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.847995735007601351e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.680307414055805443e-02,6.867565998727011289e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.290387224433070350e-02,2.944152469698655961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.324091343590370395e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.131617032368602338e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.150454456981686746e-02,5.327083003053605104e-02,0.000000000000000000e+00,1.609557373714246009e-02,0.000000000000000000e+00,6.123683208996241745e-03,0.000000000000000000e+00,6.529553185691162887e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.368750638697617039e-01,3.088967600792151894e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.499314478044846133e-01,2.387702248324821003e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.194302473822880489e-02,0.000000000000000000e+00,1.065224663270003397e-01,0.000000000000000000e+00,1.701968622673692005e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.213767022376334770e-01,4.392285495775921644e-02,1.526951764216118862e-02,5.158696771544260713e-03,1.885353249753721899e-02,1.074755657914367585e-01,0.000000000000000000e+00,1.143947546443857821e-01,1.181731208163729896e-01,9.882222572298264562e-02,4.616009646798473892e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.194793832961653257e-02,1.146495995234988324e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.564012501621692475e-01,3.082527827488960870e-02,2.740724958197470092e-03,8.787516761023853734e-03,1.200766956970913610e-02,7.361829188876041485e-02,0.000000000000000000e+00,8.684050004510195098e-02,1.255138257225569542e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.510329023447458785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.186265449491899882e-02,6.138779755775979757e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.537381532483635793e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.102932608687709717e-03,0.000000000000000000e+00,1.335091534975785532e-01,0.000000000000000000e+00,2.130507351051907829e-03
0.000000000000000000e+00,5.610511181699526836e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.006576999168472430e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.247006089079131963e-02,2.354736100336363713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.366358261315642197e-02,5.815931547134591678e-02,2.038272438767380762e-03,2.537653635536870483e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.320916467818809423e-03,0.000000000000000000e+00,2.028749895824083493e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.026940075107865141e-02,1.406888750276297506e-01,2.555587447303260193e-02,0.000000000000000000e+00,3.425109140897108356e-02,1.833863731751077253e-01,0.000000000000000000e+00,3.601791076980925994e-03,0.000000000000000000e+00,5.876660028194547608e-02,0.000000000000000000e+00,1.728877699635979481e-01,3.931689107878054944e-03,1.330724032364614430e-02,2.400861829234424150e-01,0.000000000000000000e+00,9.273499621082864630e-02,4.118355996051371241e-04,1.953333738677907709e-03,6.018427108683577567e-03,1.749322844663772072e-03,3.900589787764773865e-03,1.540800098452773936e-01,0.000000000000000000e+00,2.474891104523973054e-02,1.008654419077274766e-01,3.740434646634857585e-02
1.604888095158147898e-01,0.000000000000000000e+00,9.299254596768192008e-03,2.098585627437027090e-01,1.260720363591393521e-02,3.012068637853143951e-02,3.137125178554965674e-03,0.000000000000000000e+00,1.268985789445556123e-01,7.149027482292938244e-05,1.255385368530767022e-02,8.181634508686888574e-02,0.000000000000000000e+00,5.441915518066135424e-03,0.000000000000000000e+00,6.738800486702598014e-02,8.284556155087682491e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.709396496367244334e-02,1.054963973008275629e-01,0.000000000000000000e+00,2.374092413891116648e-03,5.579911780427038864e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.100980105722855071e-03,1.716892705119262563e-01,3.967550162578389189e-02,2.666459903223787967e-02,3.579951184823643314e-04,9.854004300098525432e-03,7.802040208151783673e-02,0.000000000000000000e+00,6.798201269883794029e-02,1.533914699366497048e-01,7.243219254198936252e-02,3.119413815171783594e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.159126379073961571e-01,1.032019690589184267e-03,0.000000000000000000e+00,2.261923387717099387e-01,0.000000000000000000e+00,1.697570713830301534e-03,1.862155615013168231e-02,1.386214598806791327e-02,5.264726607231873245e-02,0.000000000000000000e+00,3.309992974366812030e-02,1.547746687338522609e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.784496964018407156e-02,0.000000000000000000e+00,4.500953559374135104e-02,8.949649396036350735e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.470685675471567311e-02,1.934291692586036357e-03,1.986896471548724868e-02,3.893735474908204886e-05,0.000000000000000000e+00,4.536124111413106924e-02,0.000000000000000000e+00,2.003528175400854511e-02,8.557125613651953011e-02,1.094133758921077976e-01,0.000000000000000000e+00,6.611171356376410735e-02,0.000000000000000000e+00,6.784341240490179836e-02,2.714069797248870597e-02,1.161620818886174855e-01,2.099875159453401807e-01
0.000000000000000000e+00,3.448372706660389475e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.911106836357372163e-01,0.000000000000000000e+00,8.101426900262000477e-03,1.086094898197374203e-01,5.745670153227117050e-02,0.000000000000000000e+00,2.212242339338014313e-02,0.000000000000000000e+00,1.778617660844458281e-03,1.609982255393914430e-02,1.423338529728863378e-01,6.764847131894334044e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.243342164184059309e-02,1.595743775296714351e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.177539488598614875e-03,0.000000000000000000e+00,9.041766734606754286e-02,8.131029476023404756e-02
8.423935842916036899e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.897582744512470642e-03,0.000000000000000000e+00,1.953939413514528740e-04,0.000000000000000000e+00,4.238752037610354212e-02,1.831370701382587229e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.452568215606112659e-05,4.105252847867590232e-02,0.000000000000000000e+00,1.982441264317374129e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.215440545304082344e-04,2.795772177716380428e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.365236983704130033e-02,1.537861752166944374e-01,4.808425348473180372e-02,5.983505035159992179e-03,4.623566263311619517e-02,1.758288222602132911e-01,2.055262367127619078e-03,2.766014136891047342e-03,0.000000000000000000e+00,3.865509503636733492e-03,4.046980731687864529e-04,1.686536273720761758e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.703537058239053326e-01,1.608350142773297018e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.069047263786644511e-02,3.131277891546432879e-02,3.899260189800189767e-03,3.969499731207974842e-03,1.914082183367401060e-02,1.478912237934541969e-02,0.000000000000000000e+00,1.708629565050797938e-01,1.703689227144739027e-02
0.000000000000000000e+00,0.000000000000000000e+00,9.650342787472142303e-02,4.992207056906921431e-02,0.000000000000000000e+00,2.613430728281627979e-02,0.000000000000000000e+00,4.187447906827740027e-03,0.000000000000000000e+00,3.588404352317350193e-02,1.829728835681616525e-02,0.000000000000000000e+00,1.832203098562743271e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119563773311808702e-01,1.867499791562387754e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.799973086598343971e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364868523529201353e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.599863597399616977e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.555462377042344801e-01,1.671218088716709682e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.585700379210658484e-02,0.000000000000000000e+00,5.028063466107290068e-03,5.462013447184850545e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.937941219751222133e-02,0.000000000000000000e+00,1.728941693316359517e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.566855500542116586e-02,9.119199431016808410e-02,2.207264663534897180e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.727457125616499225e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.387187157901749623e-02,9.374456290207718728e-03,6.088754467410513981e-03,0.000000000000000000e+00,6.482338567879653013e-02,0.000000000000000000e+00,1.168879100461157027e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.885035613561146406e-02,2.019151334335589143e-05,0.000000000000000000e+00,3.749863023810443702e-02,1.495964299361886574e-01,0.000000000000000000e+00,9.162789520404042432e-02,0.000000000000000000e+00,1.016146798572537119e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.946920749735930878e-03,0.000000000000000000e+00,1.457600582328488717e-05,2.384408896374696444e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.714573640838204644e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.471554379361225573e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.130925808685899828e-02,1.920258597831372149e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.416088307315303019e-05,2.129524439128954380e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.252207062972033047e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.283752485824632764e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.095744315575682110e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.820393847904922327e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.490057877940824888e-04,0.000000000000000000e+00,4.965828902270879447e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.124411148409743162e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.329058565499679767e-01,9.452911277164309772e-04,3.771863492496669440e-02,9.812048812695517517e-04,7.597246809759874986e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.954787076139995194e-02,1.485084853612606282e-01,3.715556040919915093e-02,3.443313059809893512e-03,0.000000000000000000e+00,1.838052073591943669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.039473235219493863e-02,0.000000000000000000e+00,1.890067855150451837e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.864491783344919829e-01,0.000000000000000000e+00,2.346051061710026017e-03,0.000000000000000000e+00,1.126363338497182211e-02,0.000000000000000000e+00,3.749715420151771700e-03,3.743843192394561391e-03,3.628635288550020183e-02,4.798663745952921390e-04,1.201050907247644363e-03,1.254726337368800571e-01,3.236078354803359480e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.060940250748213246e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.533896591159814806e-04,2.790113599983033189e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.327465163670694968e-03,1.116612762624001956e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.377285658385509447e-02,6.399425893465604531e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.822630366331935724e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.498436906127380369e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.686175073604331286e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.482356259449352315e-02,0.000000000000000000e+00,1.934867758394035993e-03,0.000000000000000000e+00,4.102604032870708906e-03,0.000000000000000000e+00,4.088292398820272261e-02,0.000000000000000000e+00,1.255752991383997375e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.627838021080473763e-03,0.000000000000000000e+00,3.285848398908407242e-02,3.980758953835941694e-03,0.000000000000000000e+00,3.472971633853167046e-03,1.679817577581571575e-02,7.132786034578781145e-03,0.000000000000000000e+00,1.032701284071902009e-01,0.000000000000000000e+00,7.019185762808085628e-03
