5.357854344933012936e-01,1.515474181028280964e-01,9.021823406024989667e-03,0.000000000000000000e+00,6.479764412895249728e-04,3.423426021170445921e-01,9.647712926006750400e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529907542857776859e-01,4.987063047251816261e-01,0.000000000000000000e+00,1.929305223959626725e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.250736849638121026e-02,0.000000000000000000e+00,1.198751941433033180e-01,6.056998684487547441e-02,2.379155524597707794e-01,1.212142479172132886e-01,0.000000000000000000e+00,1.865856078583513489e-01,0.000000000000000000e+00,4.531845297588350113e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.354412516537566724e-01,5.456012962963101287e-02,2.095460127664007521e-01,0.000000000000000000e+00,6.985171162861071592e-02,0.000000000000000000e+00,2.917646095981393101e-02,1.078268736115861465e-01
7.158763659556983683e-01,1.802966822942075886e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.190411574257195848e-01,8.067623983224798956e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026184232738567015e-01,1.367363099432142015e-01,1.366971564556317686e-01,2.535004876585558904e-03,0.000000000000000000e+00,3.182995487941865393e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.642173413671220494e-01,1.995720107409078015e-01,0.000000000000000000e+00,2.667876641936175672e-03,3.403370512754575958e-03,0.000000000000000000e+00,2.851596512497573885e-02,0.000000000000000000e+00,2.845890338553919846e-02,0.000000000000000000e+00,2.860125760127510994e-04,9.849009133923419812e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.261153280206934457e-01,0.000000000000000000e+00,3.868316545527035466e-02,6.409374495891957679e-02,5.421345918715463454e-04,2.639686750635168093e-04
2.034296485749122141e+00,7.577279218187270571e-01,3.304351439006772972e-01,2.914498614346915928e-01,1.838244293163858456e-02,0.000000000000000000e+00,1.523753117527778568e-02,0.000000000000000000e+00,1.386311860495172653e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.208763452680300665e-01,4.493684253511440185e-02,2.721715175298973222e-01,1.788189554532462200e-01,0.000000000000000000e+00,1.042025510470141747e-02,5.029422691351368574e-02,1.471505639669536680e-01,1.114040595867493884e-02,1.435902843552440689e-01,1.094476386499747406e-01,1.101768484414409194e-01,1.362320802720063673e-01,0.000000000000000000e+00,4.416180574047368773e-02,2.127863100640634691e-02,0.000000000000000000e+00,5.616667528724958447e-02,1.734700622729281119e-02,3.814111852839332378e-02,6.565015811989247108e-02,0.000000000000000000e+00,3.325032261229553948e-02,0.000000000000000000e+00,1.709256814267370861e-01,7.442393525235559137e-02,1.060177602123409946e-01
1.001163111808568429e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.754297011290505137e-01,5.078981933201921484e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.436396740661636563e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.662198307706049372e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095416887600852707e-01,7.653023724711807696e-02,4.116904458820181412e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.449256291295627330e-02,0.000000000000000000e+00,1.131173920734539033e-02,0.000000000000000000e+00,4.884415210808442124e-04,0.000000000000000000e+00,3.216796037360736965e-02,5.889063157102322060e-02,1.917288631426461720e-01,2.950642551555878468e-05,2.943781812945331366e-01,0.000000000000000000e+00,1.401944771213027401e-02,7.289004786181384199e-02
2.914398791524901999e-01,6.729436685561765441e-02,4.043136200221218030e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.742546709942908306e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.125956573536731758e-01,1.527056209236507534e-01,5.385474897778026043e-02,5.505162744966386615e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600347847123498091e-01,1.619029766704357387e-01,2.332532253666264044e-01,0.000000000000000000e+00,1.049807504255184376e-01,2.059829076664067022e-03,5.826543180661630100e-02,1.042978871031562810e-03,6.539490907130701691e-02,7.225985839674536372e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.688661773992905166e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926445493183946006e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.108309340164976148e-01
2.109714887222291946e+00,4.476628295434017524e-01,4.427849114879562897e-01,3.368188139588237928e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.560135549582710474e-02,9.340719002600377310e-03,2.472160478044812537e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.132277831699190551e-02,3.026401745659788589e-01,7.485565119542678288e-03,0.000000000000000000e+00,3.152553827375712686e-02,2.356033903906545185e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.243087670246745130e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.911864212524056715e-03,0.000000000000000000e+00,3.495403167832583091e-01,4.394026587219905522e-02,5.165493587698214567e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.974122673509734749e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.547489464601945086e-02,5.085038769572321898e-02
3.399820283714401481e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.977854824470765382e-02,1.004296347848577797e-01,6.573726427705531804e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.398266502275970929e-04,0.000000000000000000e+00,2.453270556112206388e-02,0.000000000000000000e+00,3.901031620733379918e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.321219636203650016e-02,2.275414026838970538e-02,2.415944925533412557e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.094755101423595334e-02,5.852812321613778593e-05,1.628055033175246726e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.927935556346270896e-02,2.957088184959267077e-02,1.678728062662850629e-01,1.665229591149858804e-05,5.377634688555653353e-02,1.582823082809374721e-03,1.455242347561715860e-02,7.287836848558827685e-02
1.530694035008840492e-01,6.947835226173949830e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.412232976522842021e-01,8.652482429888481985e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.975485131264392499e-03,0.000000000000000000e+00,1.267317735532697554e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.494777923096339556e-01,1.629385310341806628e-02,5.117546555313542966e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.937491496234519661e-02,0.000000000000000000e+00,2.632718850696244561e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.892430636043939199e-02,0.000000000000000000e+00,1.191196160613952060e-01,0.000000000000000000e+00,9.266863312821119192e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000717405522412617e-01,4.152319559169246471e-02,0.000000000000000000e+00,7.000875219351956891e-02,3.171982391887959718e-01,8.605226448194602806e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.988392706440156088e-02,1.803611322761633218e-01,1.181942885124970342e-03,6.804846259022253110e-04,2.082054043125076970e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.733118667027115617e-03,5.277782870965123246e-02,5.584378954049216276e-02,4.071841368019290530e-01,0.000000000000000000e+00,7.120000196937657615e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.640684477050620704e-02,7.316722203995337792e-02,2.372880534940761954e-01,1.182814489208621270e-02,3.505076015285405605e-02,0.000000000000000000e+00,1.437486471295927604e-03,3.371359125987866134e-02,1.810091763857475319e-02,0.000000000000000000e+00,3.797837765100849517e-03,7.207536131540459579e-02
2.666577392848922812e-01,0.000000000000000000e+00,3.717041890599045439e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.028412941429363989e-03,0.000000000000000000e+00,3.289385595501800180e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.282945400204314529e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.769158157458054270e-01,2.147938193170569054e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.123188175632855557e-01,6.151875186860182934e-03,0.000000000000000000e+00,1.043178077919210481e-02,0.000000000000000000e+00,8.446334485737522213e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.303669129808326832e-01,1.967009368855186513e-01,4.833334589277707427e-02,1.015622610805987647e-01,2.571514645458575915e-03,1.791094457293345918e-02,8.052081469863596810e-03,0.000000000000000000e+00,1.978981971064610809e-02,1.810412943084424228e-02
