0.000000000000000000e+00,1.226566151708867736e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.005535409553469402e-05,1.520427308044647874e-01,1.587909305514501046e-02,2.597702724816878805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.740220861103208033e-02,0.000000000000000000e+00,9.639388852629901180e-03,1.711379623052096954e-01,2.141106216105631288e-01,5.203198707096369224e-01,1.026603542674935365e-01,0.000000000000000000e+00,2.755845529417031425e-01,0.000000000000000000e+00,1.730173851636013782e-01,8.788778462814801629e-02,1.521257652956045092e-01,0.000000000000000000e+00,1.531459147628135009e-01,3.437154929819184745e-03,0.000000000000000000e+00,1.137994000802510647e-01,0.000000000000000000e+00,8.640083026048192560e-02,0.000000000000000000e+00,9.514627709980377768e-02
0.000000000000000000e+00,3.112632983025829803e-01,5.431806201160360899e-04,1.285300487097235100e-02,0.000000000000000000e+00,4.145407983004055497e-02,0.000000000000000000e+00,1.754579471136000768e-01,1.598534579410398337e-01,8.013335886346584572e-03,0.000000000000000000e+00,4.340121428891318550e-02,1.397080744533336655e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.994762086767149278e-01,6.124547768383854784e-02,0.000000000000000000e+00,1.228802733888895160e-01,0.000000000000000000e+00,2.398727045684955622e-03,0.000000000000000000e+00,1.799767514120203526e-01,0.000000000000000000e+00,1.342431507824995950e-02,0.000000000000000000e+00,5.834854743121745124e-03,1.839158310359946969e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.708351910919788441e+00,0.000000000000000000e+00,2.338598703331853934e-01,1.231304406116082856e-01,3.137239666629023510e-02,5.770596676604036052e-02,1.786886324737176068e-02,1.083324961994796970e-01,1.345093625656376690e-02,2.301213834149182236e-01,3.841530195423031174e-02,1.771768476886874345e-03,4.418986616931892819e-02,1.716691725929649082e-01,9.080813139008390988e-02,1.454856384333501063e-01,0.000000000000000000e+00,3.625622488222349921e-03,1.324566641144516409e-02,3.021275361172410731e-02,2.699494281512252250e-02,7.435837314730646408e-02,9.319613953669270145e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.347874178219616581e-01,1.531371153975158959e-02,9.939182520730252546e-02,1.061427222315802776e-01,3.864723394105818322e-03,1.843961660255727386e-01,1.092651696244022891e-01,2.466146825795270323e-02
0.000000000000000000e+00,1.113392131489942816e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.436592524800172743e-01,0.000000000000000000e+00,2.632816218661652996e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.975724863738331560e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.309548104355983625e-04,1.454558740612259815e-01,4.062880193686254637e-01,2.136801394090166728e-01,0.000000000000000000e+00,1.021131217995914914e-01,4.433589625372335175e-05,9.034922329740995017e-02,1.215714942350124422e-01,4.232638295857392430e-02,0.000000000000000000e+00,4.343731878051200306e-03,9.857251331754526662e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.951656429360861533e-01,0.000000000000000000e+00,2.684255119845863069e-02
0.000000000000000000e+00,3.403479888317508806e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.655639913688318199e-01,1.600322974439694901e-01,0.000000000000000000e+00,2.104834497679106478e-02,5.573123972798776568e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.196967593433706567e-01,0.000000000000000000e+00,5.606095772054783995e-03,0.000000000000000000e+00,6.973161586996344530e-02,8.593724393324078128e-05,0.000000000000000000e+00,5.084597438093177782e-03,1.407518207506775199e-01,1.339029939590066082e-02,3.058393221380619614e-02,0.000000000000000000e+00,9.851949400129502918e-04,8.888803630040724435e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.626143594073786225e-02
1.635462493424970631e+00,5.757205568527837963e-02,2.673692161704086523e-01,1.192940350760484935e-01,8.799702525555293253e-02,0.000000000000000000e+00,1.284925515860143447e-02,2.232668894449936579e-03,0.000000000000000000e+00,3.226604908422515128e-01,3.096949662452913994e-05,0.000000000000000000e+00,5.921884050135295396e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.476269672876401144e-02,0.000000000000000000e+00,9.123991551958508806e-02,9.161534100853695878e-03,5.561444122332522694e-02,0.000000000000000000e+00,6.863957211549522215e-03,0.000000000000000000e+00,9.131604112513477811e-02,9.660565300977373704e-02,0.000000000000000000e+00,2.092458981653367786e-02,0.000000000000000000e+00,3.693871951952688859e-02,0.000000000000000000e+00,1.155670975564605935e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529530774837462720e-03,1.366720419928281749e-01,1.275913223692987141e-03,1.894393721469507042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.937310910520554402e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.047844953132711027e-03,1.418170001102721511e-01,3.830685658281930972e-01,4.053282381016749120e-02,0.000000000000000000e+00,8.530331343587836679e-02,0.000000000000000000e+00,8.133210492508528844e-02,5.711726944300773989e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.032712609966460950e-03,3.899157863004233063e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.287101980481275720e-02,0.000000000000000000e+00,2.553363499842404086e-02
0.000000000000000000e+00,2.403593794300508679e-01,0.000000000000000000e+00,3.058701215656095887e-03,0.000000000000000000e+00,5.792723581485779982e-02,1.811033908368817752e-03,4.846719549643448144e-02,5.493659143696392588e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.589787179710666909e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.967088959654973768e-01,3.403957787963187570e-02,3.101346395985218868e-06,1.708090764235448700e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.381566581610391684e-02,1.854234428208859364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.176787741363973414e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.375272929157509646e-04,0.000000000000000000e+00,1.284521069848213772e-02
3.008290529366622335e-01,4.756789556711089884e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.998532837896304537e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.153094058260324767e-02,2.072973788133405416e-03,0.000000000000000000e+00,3.930208763338233907e-02,1.542119988266172888e-03,3.591156009477576572e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.753542372987443865e-01,3.555950449753992292e-03,7.261581532332193889e-02,1.037720729052656332e-01,5.795698648244244217e-02,2.362829564920436998e-01,0.000000000000000000e+00,4.710775507771389897e-02,9.485870918258312856e-02,3.638370897202290732e-02,1.970792100982305187e-02,1.444985733121320441e-02,0.000000000000000000e+00,2.704717298741122003e-02,1.251502021186084827e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.933386997872891283e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.198866065902247972e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.894859208243488073e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.572680983267138233e-01,4.069615930861026909e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.763830869337228158e-01,0.000000000000000000e+00,1.827710427319324121e-02,4.565055902061745940e-02,1.076775366053211586e-01,0.000000000000000000e+00,8.771094445959437547e-02,5.945788123798961822e-02,1.360583007604828920e-01,1.117217005796781017e-03,8.161015828299868213e-02,1.540494789595370749e-02,1.130597458327838173e-01,2.414814154385297798e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.413192778485705903e-01,9.723370344356287165e-02,1.316638026295446212e-02
