0.00682594	0.02777778	0.01269036	0.0026455	0.06779661	0.00144092	0.0652819	0.0367893	0.03783784	0	0.03076923	0.04	0	0.05263158	0.04761905	0	0.07924528	0.04819277	0.01129944	0.03045685	0.01727862	0.00484262	0.09090909	0.12328767	0.05882353	0.11453744	0.15	0.03448276	0.08695652	0.01677852	0.03149606	0	0.00928793	0.02453988	0.04504505	0.07936508	0.04081633	0.02077151	0.05833333	0.02857143	0.003663	0.1	0.00963855	0.00895522	0.07407407	0	0.01126126	0.06741573	0.0032538	0.02631579	0.01680672	0.03061224	0.01136364	0.07692308	0.01315789	0.06363636	0.0013986	0.02991453	0.08163265	0	0	0.02811951	0.04528302	0.06122449	0.00127065	0	0.06958763	0	0.04273504	0.05963303	0.04291845	0.01117318	0.01111111	0	0.01030928	0.01621622	0.04819277	0.10714286	0.11111111	0.05882353	0.06451613	0	0	0.03539823	0.02777778	0.09090909	0	0.05755396	0.02109705	0.125	0.06349206	0	0	0.02380952	0.03211009	0	0.00630252	0.12	0.13402062	0
0.02047782	0	0.02538071	0.01653439	0.0720339	0.0129683	0.03857567	0.03344482	0.02702703	0.0083877	0.01538462	0.02666667	0.00483092	0.09473684	0.02380952	0	0.02264151	0.04819277	0.03954802	0.02030457	0.05615551	0.00726392	0	0.05479452	0.02352941	0.05286344	0.05	0	0.10869565	0.01006711	0	0	0	0.03680982	0.03603604	0.03174603	0.04081633	0.02373887	0.05	0.02142857	0.01098901	0.1	0.00240964	0.02985075	0.01234568	0	0.01576577	0.03370787	0.01409978	0.05263158	0.00840336	0.01020408	0.02840909	0.07692308	0	0.04545455	0.04055944	0.01282051	0.02040816	0	0.00309598	0.02636204	0.03018868	0.04956268	0.00381194	0.00290698	0.04896907	0.01114206	0.01709402	0.04587156	0.03004292	0.00558659	0.0037037	0.01618123	0.01030928	0.03783784	0	0.03571429	0	0	0.03225806	0.00684932	0.07142857	0.00589971	0.04166667	0.04545455	0.04285714	0.00719424	0.01687764	0.025	0.04761905	0	0.0625	0.02380952	0.03211009	0.01331719	0.01890756	0	0.06185567	0.08108108
0.00682594	0.05555556	0.03807107	0.00727513	0.01694915	0.01440922	0.0148368	0.02675585	0.03243243	0.0083877	0.01538462	0.01333333	0.00241546	0.04210526	0.02380952	0	0.01886792	0.04819277	0.03389831	0.05583756	0.01727862	0.01452785	0.09090909	0.01369863	0.01176471	0.08370044	0	0	0.02173913	0.02348993	0.03149606	0	0.01547988	0.06134969	0.03603604	0.06349206	0.04081633	0.03560831	0.075	0	0.00732601	0.05	0.01204819	0.00298507	0.03703704	0	0.03828829	0.05617978	0.00433839	0.02631579	0.04201681	0.03877551	0.00568182	0	0.01315789	0.04545455	0.0027972	0.03846154	0.06122449	0	0.00309598	0.03690685	0.05283019	0.02332362	0.00381194	0.01017442	0.02061856	0.01392758	0.03418803	0.02752294	0.00429185	0.03351955	0.04444444	0	0.03092784	0.02702703	0.06024096	0.04464286	0.11111111	0	0.01612903	0.00684932	0	0.01179941	0	0.01239669	0.02857143	0.05035971	0.00421941	0.025	0	0.00561798	0.125	0	0.03669725	0.01937046	0.0105042	0.08	0.03092784	0.16216216
0	0	0.00507614	0.03174603	0.00423729	0.02737752	0.00296736	0.00334448	0	0.02236719	0.01538462	0	0.03140097	0	0	0.02941176	0.01132075	0	0	0	0.00431965	0.01694915	0	0	0.02352941	0.00440529	0	0	0	0.03020134	0	0	0.04024768	0.01226994	0	0	0	0.02373887	0	0.02857143	0.02564103	0	0.04096386	0.01791045	0	0	0.02252252	0	0.01409978	0	0.00840336	0.01428571	0.02272727	0	0	0	0.04615385	0.01709402	0	0	0.04334365	0.01757469	0	0	0.02287166	0.0377907	0.00257732	0.06963788	0	0	0	0.01675978	0.03333333	0.02912621	0.02061856	0	0	0	0	0	0	0.02226027	0	0.00589971	0	0.00413223	0	0	0.00421941	0	0	0.08426966	0	0	0	0.03268765	0.01680672	0	0	0
0.00341297	0.22222222	0.01015228	0.0026455	0.02542373	0.00288184	0.02670623	0.02341137	0.02702703	0	0.06153846	0.01333333	0	0.06315789	0.00793651	0	0.01132075	0.13253012	0.07344633	0.10152284	0.00647948	0.00484262	0.13636364	0	0.01176471	0.07488987	0.075	0.03448276	0.02173913	0.00671141	0.04724409	0	0.00309598	0.04907975	0.01801802	0.04761905	0.08163265	0.02077151	0.1	0.00714286	0	0.05	0.01927711	0	0.09876543	0	0.01801802	0.06179775	0.0032538	0	0.03361345	0.03265306	0.01704545	0	0.03947368	0.06818182	0	0.06837607	0.16326531	0	0	0.01581722	0.07169811	0.03790087	0.00127065	0	0.01546392	0.00278552	0.05128205	0.00917431	0.00858369	0.03351955	0.01851852	0	0.02061856	0.04864865	0.09638554	0.02678571	0.11111111	0.08823529	0.02419355	0.00342466	0	0.01179941	0	0.00826446	0	0.05755396	0.02531646	0.125	0.03174603	0	0.03125	0.11904762	0.04587156	0.00121065	0.0105042	0.12	0.02061856	0.10810811
0	0	0.0177665	0.01190476	0.01271186	0.01008646	0.00296736	0	0	0.00093197	0.03076923	0	0	0	0.02380952	0.02941176	0.03773585	0.01204819	0.01129944	0	0.02807775	0.07021792	0	0.01369863	0.02352941	0	0.025	0.03448276	0	0.03355705	0.00787402	0.07142857	0.05263158	0.01840491	0.01801802	0	0.12244898	0.02670623	0	0.02142857	0.06959707	0	0.03855422	0.03880597	0.01234568	0	0.03603604	0	0.02277657	0	0.02941176	0.02244898	0.05113636	0.07692308	0.05263158	0	0.02937063	0.04273504	0	0	0.06501548	0.04217926	0.00377358	0	0	0.00726744	0.01030928	0.01949861	0	0.00458716	0.00429185	0.01675978	0.02962963	0.00970874	0.01030928	0.00540541	0	0	0	0.08823529	0.01612903	0.02568493	0	0.03244838	0.04166667	0.00826446	0.05714286	0	0	0	0.01587302	0.00561798	0	0.02380952	0.00917431	0.00726392	0.01680672	0	0	0
0.02730375	0	0.02030457	0.01124339	0.01694915	0.01729107	0.0504451	0.02341137	0.07027027	0	0.01538462	0.08	0	0.03157895	0.07936508	0.02941176	0.02641509	0	0.02824859	0.06598985	0.03239741	0.02421308	0	0.02739726	0.05882353	0	0	0.06896552	0	0	0.02362205	0.07142857	0	0	0	0.03174603	0	0	0	0	0.01465201	0	0.00722892	0.00597015	0.03703704	0	0.01126126	0.03932584	0.01301518	0.02631579	0	0.02244898	0	0	0	0.01363636	0	0	0	0.11111111	0.00309598	0	0.02264151	0.04081633	0.01143583	0.01017442	0.03092784	0.00278552	0.05982906	0.03211009	0.09012876	0.0726257	0.0037037	0.00323625	0.07216495	0.01621622	0.01204819	0.02678571	0.11111111	0	0.0483871	0.0119863	0.10714286	0.0560472	0.02777778	0.04132231	0	0.01438849	0.07594937	0	0.07936508	0.02808989	0	0.07142857	0.01376147	0.00363196	0.00210084	0	0.04123711	0
0.00682594	0	0.01522843	0.00330688	0.06355932	0.00432277	0.0504451	0.04682274	0.02162162	0.00186393	0	0.01333333	0.00241546	0.03157895	0.05555556	0	0.01132075	0.04819277	0	0.02030457	0.01511879	0.00968523	0	0.09589041	0.03529412	0.03524229	0.025	0	0.06521739	0.01342282	0	0	0.00309598	0.01840491	0.04504505	0.01587302	0	0.01186944	0.04166667	0.05714286	0.00732601	0	0.00722892	0.0238806	0	0	0.00675676	0.0505618	0.00433839	0	0.00840336	0.02244898	0.01136364	0.07692308	0	0.05909091	0	0.02136752	0	0	0.00619195	0.02636204	0.03773585	0.06413994	0	0.00145349	0.06701031	0	0.05982906	0.06880734	0.05150215	0.01675978	0	0	0	0.03783784	0.01204819	0.02678571	0	0	0.06451613	0.00684932	0.07142857	0.02359882	0.09722222	0.02892562	0.04285714	0	0	0	0	0	0.0625	0	0.00917431	0.00121065	0.00840336	0	0.02061856	0.02702703
0.03071672	0	0.03299492	0.06018519	0	0.04899135	0	0	0	0.09506058	0	0.01333333	0.16908213	0	0	0.02941176	0.03018868	0	0	0	0.00863931	0.00968523	0	0	0	0	0	0	0	0.02348993	0	0	0.03095975	0	0.00900901	0	0	0.00890208	0	0.00714286	0.02564103	0	0.00963855	0.00895522	0	0	0.01126126	0	0.0867679	0	0.07983193	0.00612245	0.04545455	0	0.01315789	0	0.02797203	0	0	0	0.00309598	0.01405975	0	0	0.14231258	0.07994186	0.00515464	0.00835655	0	0	0	0	0.00740741	0.11326861	0.05154639	0	0	0	0	0	0	0.06335616	0	0.00589971	0	0.00413223	0	0.02158273	0.05063291	0	0	0.01685393	0	0	0.00458716	0.04600484	0.04201681	0	0	0
0.0443686	0	0.0177665	0.01190476	0.00847458	0.0259366	0.00890208	0.01672241	0.02702703	0.02423113	0	0.02666667	0.00724638	0.01052632	0	0	0.01132075	0	0.01129944	0	0.01511879	0.031477	0	0	0.01176471	0	0	0.03448276	0	0.01677852	0.03937008	0.07142857	0.01857585	0.01840491	0.03603604	0	0.02040816	0.02373887	0.00833333	0.01428571	0.01831502	0	0.02168675	0.0358209	0	0	0.02927928	0	0.01301518	0.05263158	0.01260504	0.01632653	0.02272727	0	0.01315789	0	0.0013986	0.0042735	0	0	0.01857585	0.01933216	0.00754717	0.00291545	0.00381194	0.00726744	0.01030928	0.01671309	0	0	0	0.01117318	0.04444444	0.00323625	0	0.02702703	0	0.00892857	0	0	0	0.02226027	0	0.02064897	0	0.01239669	0.05714286	0.01438849	0.01265823	0	0.01587302	0	0	0	0.03669725	0.01815981	0.02521008	0	0	0
0.00341297	0.19444444	0.00507614	0.00198413	0.01694915	0.00288184	0.02373887	0.01003344	0.02702703	0	0.04615385	0	0	0.05263158	0.00793651	0	0.01132075	0.10843373	0.06779661	0.07106599	0.00431965	0.00242131	0.09090909	0	0.01176471	0.03964758	0.075	0.03448276	0.02173913	0	0.03937008	0	0	0.03067485	0.01801802	0.03174603	0.08163265	0.01780415	0.075	0.00714286	0	0.05	0.01204819	0	0.08641975	0	0.01126126	0.04494382	0.0021692	0	0.0210084	0.0244898	0.01704545	0	0.03947368	0.05	0	0.05128205	0.14285714	0	0	0.00878735	0.06037736	0.02915452	0.00127065	0	0.01030928	0	0.04273504	0.00917431	0.00858369	0.03351955	0.00740741	0	0.02061856	0.04324324	0.08433735	0.02678571	0.11111111	0.08823529	0.02419355	0.00171233	0	0.01179941	0	0.00826446	0	0.05755396	0.02531646	0.125	0.03174603	0	0.03125	0.11904762	0.0412844	0	0.0105042	0.08	0.02061856	0.05405405
0.02047782	0	0.00507614	0.02777778	0	0.01873199	0	0	0	0.05312209	0	0.01333333	0.03140097	0	0	0.02941176	0.01132075	0	0	0	0.00863931	0.00484262	0	0	0	0	0	0	0	0.01342282	0	0	0.01857585	0	0.00900901	0	0	0.00593472	0	0.00714286	0.00732601	0	0.00963855	0.00895522	0	0	0.00900901	0	0.02603037	0	0.00420168	0.00204082	0.02272727	0	0.01315789	0	0.01678322	0	0	0	0.00309598	0.00878735	0	0	0.03939009	0.03052326	0.00515464	0.00835655	0	0	0	0	0.00740741	0.01941748	0.02061856	0	0	0	0	0	0	0.0239726	0	0.00589971	0	0.00413223	0	0.00719424	0.01687764	0	0	0.01123596	0	0	0	0.02421308	0.01680672	0	0	0
0.02047782	0	0.01269036	0.02777778	0.00423729	0.02017291	0	0.02341137	0.00540541	0.02982293	0.04615385	0	0.00483092	0.01052632	0	0	0.00754717	0	0.03389831	0	0.03023758	0.00968523	0	0	0	0	0	0	0	0.01677852	0.01574803	0	0.00928793	0.02453988	0.00900901	0.01587302	0	0.0148368	0.00833333	0.02142857	0.003663	0	0.01204819	0.02686567	0.02469136	0	0.01351351	0	0.03470716	0	0.00420168	0.01020408	0.01136364	0	0	0	0.02377622	0	0	0	0	0.01581722	0.00377358	0	0.01524778	0.00726744	0	0.01114206	0	0.00458716	0	0.00558659	0.0037037	0.01294498	0	0.01081081	0	0	0	0	0	0.02226027	0	0.01769912	0.02777778	0.00826446	0	0	0.01265823	0	0	0	0	0	0.02293578	0.03268765	0.0210084	0	0.02061856	0
0	0	0.00761421	0.01521164	0.00423729	0.01873199	0.00296736	0.00334448	0	0.00652377	0.01538462	0	0.00241546	0	0	0.08823529	0.01132075	0	0	0	0.00647948	0.01452785	0	0	0.03529412	0.00440529	0	0	0	0.02684564	0	0	0.02167183	0.00613497	0	0.01587302	0	0.02077151	0	0.01428571	0.01831502	0	0.05060241	0.02089552	0	0	0.02252252	0	0.01193059	0	0.00840336	0.02244898	0.01704545	0	0	0	0.00839161	0.00854701	0	0	0.04024768	0.00878735	0	0	0.00762389	0.02180233	0.00257732	0.06963788	0	0	0	0.01675978	0.02962963	0.02588997	0	0	0	0	0	0	0	0.01883562	0	0.00589971	0	0	0	0	0.00421941	0	0	0.06741573	0	0	0.00917431	0.01815981	0.01680672	0	0	0
0.00341297	0	0.01015228	0.02380952	0	0.01873199	0.00296736	0	0	0.02329916	0	0	0.0410628	0	0	0	0	0	0.00564972	0	0	0.00726392	0	0	0	0	0	0	0	0.01342282	0	0	0.02167183	0	0.00900901	0	0	0.01186944	0	0.01428571	0.01098901	0	0.00481928	0.00298507	0	0	0.00900901	0	0.01084599	0	0.01260504	0.00408163	0.00568182	0	0.01315789	0	0.05034965	0.0042735	0	0	0.01857585	0.01230228	0	0	0.01651842	0.03924419	0	0.01949861	0	0	0	0	0.01481481	0.03236246	0.03092784	0.00540541	0	0	0	0	0	0.0119863	0	0	0	0.00826446	0	0.01438849	0.00421941	0	0	0.01685393	0	0	0	0.02542373	0.01680672	0	0	0
0.04095563	0	0.02791878	0.00859788	0.00847458	0.03025937	0.05341246	0.01337793	0.05405405	0.00093197	0	0.09333333	0	0	0.05555556	0.05882353	0.02641509	0	0.03389831	0.04568528	0.03023758	0.031477	0.04545455	0	0.01176471	0	0	0	0	0	0.00787402	0	0	0	0	0	0	0	0	0	0.00732601	0	0	0	0.03703704	0.14285714	0	0.01685393	0.02386117	0	0	0.0122449	0	0	0	0.01363636	0	0	0	0.16666667	0.00309598	0	0.03396226	0.02915452	0.01905972	0.02034884	0.0257732	0	0.08547009	0.0412844	0.11158798	0.06145251	0	0.00647249	0.08247423	0.01621622	0.09638554	0.02678571	0	0	0.04032258	0.01712329	0.14285714	0.03834808	0.01388889	0.01652893	0	0.02158273	0.07172996	0	0.03174603	0.03370787	0	0.04761905	0.00917431	0.01089588	0	0	0.02061856	0
0.04095563	0	0.01269036	0.00925926	0.00847458	0.01729107	0.00890208	0.01337793	0.02162162	0.02143523	0	0.02666667	0.00724638	0.01052632	0	0	0.00754717	0	0.01129944	0	0.01511879	0.02421308	0	0	0.01176471	0	0	0.03448276	0	0.01006711	0.03149606	0.07142857	0.00928793	0.00613497	0.02702703	0	0.02040816	0.01780415	0.00833333	0.01428571	0.01831502	0	0.01686747	0.03283582	0	0	0.02252252	0	0.00759219	0.02631579	0.00420168	0.00408163	0.02272727	0	0.01315789	0	0.0013986	0.0042735	0	0	0.0123839	0.01405975	0	0	0.00127065	0.00581395	0.00515464	0.01114206	0	0	0	0.01117318	0.02962963	0.00323625	0	0.01621622	0	0.00892857	0	0	0	0.01883562	0	0.01474926	0	0.01239669	0.05714286	0.01438849	0.01265823	0	0.01587302	0	0	0	0.03211009	0.01452785	0.0210084	0	0	0
0.02730375	0	0.0177665	0.00462963	0.00847458	0.01585014	0.03264095	0.01003344	0.04324324	0.00093197	0	0.06666667	0	0	0.03968254	0.02941176	0.01886792	0	0.02259887	0.03045685	0.01943844	0.02421308	0.04545455	0	0.01176471	0	0	0	0	0	0.00787402	0	0	0	0	0	0	0	0	0	0.00732601	0	0	0	0.02469136	0.07142857	0	0.01685393	0.00759219	0	0	0.00816327	0	0	0	0.00909091	0	0	0	0.16666667	0.00309598	0	0.02641509	0.02623907	0.01016518	0.01017442	0.01804124	0	0.05128205	0.03211009	0.06008584	0.05027933	0	0.00323625	0.05154639	0.01621622	0.02409639	0.02678571	0	0	0.01612903	0.0119863	0.07142857	0.03244838	0.01388889	0.01239669	0	0.01438849	0.03797468	0	0.03174603	0.02808989	0	0.04761905	0.00917431	0.00484262	0	0	0.02061856	0
0.01365188	0	0.02030457	0.00661376	0.03389831	0.00720461	0.02077151	0.01672241	0.01621622	0.00652377	0	0.01333333	0.00483092	0.02105263	0.00793651	0	0	0.02409639	0.02259887	0.01522843	0.02159827	0.00242131	0	0.05479452	0.01176471	0.01321586	0	0	0.06521739	0.0033557	0	0	0.00309598	0.01840491	0.02702703	0.01587302	0	0.0148368	0.025	0.01428571	0.003663	0	0	0.01492537	0.01234568	0	0.0045045	0.02808989	0.00759219	0	0.00420168	0.00612245	0.01704545	0.07692308	0	0.02272727	0.01958042	0.00854701	0	0	0	0.01405975	0.02264151	0.03498542	0.0025413	0	0.02319588	0.00278552	0.01709402	0.03211009	0.02575107	0.00558659	0	0.00647249	0	0.00540541	0	0.02678571	0	0	0.02419355	0.00684932	0.03571429	0.00294985	0.04166667	0.01652893	0.02857143	0	0.00843882	0	0	0	0.03125	0	0.01376147	0.00363196	0.0105042	0	0.02061856	0.02702703
0.03412969	0	0.02284264	0.00462963	0	0.01440922	0	0.00334448	0.00540541	0.00652377	0	0	0.00241546	0	0	0.02941176	0.00377358	0	0.01694915	0	0.00431965	0.00968523	0	0	0.01176471	0	0	0.03448276	0	0.0033557	0.03937008	0	0.0123839	0.00613497	0	0.03174603	0	0.03264095	0	0.00714286	0.02197802	0	0.01927711	0.0119403	0	0	0.01801802	0	0.00433839	0.07894737	0.0210084	0.02653061	0.00568182	0	0.01315789	0	0.00699301	0.02991453	0	0	0.0247678	0.00878735	0.01132075	0	0.00508259	0.01453488	0	0.01949861	0.00854701	0.00917431	0.00429185	0.01675978	0.01111111	0.01618123	0	0.02162162	0	0	0	0	0	0.00856164	0	0	0	0.00826446	0.02857143	0.02877698	0.00421941	0.025	0.01587302	0.01123596	0.03125	0	0.00917431	0.01815981	0.0210084	0	0	0
