5.460750853242320874e-02,0.000000000000000000e+00,5.119453924914675602e-02,6.484641638225255300e-02,2.047781569965870241e-02,6.825938566552901092e-03,3.412969283276450633e-02,1.023890784982935120e-02,3.754266211604095904e-02,6.143344709897610723e-02,6.825938566552901092e-03,2.047781569965870241e-02,6.825938566552901092e-03,0.000000000000000000e+00,3.412969283276450546e-03,0.000000000000000000e+00,2.730375426621160437e-02,6.825938566552901092e-03,3.071672354948805361e-02,4.436860068259385753e-02,3.412969283276450546e-03,2.047781569965870241e-02,2.047781569965870241e-02,0.000000000000000000e+00,3.412969283276450546e-03,4.095563139931740482e-02,4.095563139931740482e-02,2.730375426621160437e-02,1.365187713310580218e-02,3.412969283276450633e-02,0.000000000000000000e+00,1.706484641638225316e-02,6.825938566552901092e-03,0.000000000000000000e+00,1.365187713310580218e-02,1.706484641638225316e-02,1.023890784982935120e-02,0.000000000000000000e+00,6.825938566552901092e-03,3.412969283276450633e-02,0.000000000000000000e+00,6.825938566552901092e-03,1.023890784982935120e-02,3.412969283276450546e-03,1.365187713310580218e-02,2.047781569965870241e-02,3.412969283276450546e-03,6.825938566552901092e-03,0.000000000000000000e+00,1.023890784982935120e-02,3.412969283276450546e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.047781569965870241e-02,1.023890784982935120e-02,6.825938566552901092e-03,3.412969283276450546e-03,0.000000000000000000e+00,6.825938566552901092e-03,3.412969283276450546e-03,6.825938566552901092e-03,3.412969283276450546e-03,0.000000000000000000e+00,1.365187713310580218e-02,0.000000000000000000e+00,2.047781569965870241e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.412969283276450546e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.412969283276450546e-03,6.825938566552901092e-03,3.412969283276450546e-03,1.023890784982935120e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555247e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,5.555555555555555247e-02,2.777777777777777624e-02,0.000000000000000000e+00,5.555555555555555247e-02,0.000000000000000000e+00,2.222222222222222099e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944444444444444475e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,5.555555555555555247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.060913705583756028e-02,3.299492385786802207e-02,3.299492385786802207e-02,5.076142131979695382e-02,3.553299492385787045e-02,1.522842639593908684e-02,1.522842639593908684e-02,2.284263959390862853e-02,3.045685279187817368e-02,2.284263959390862853e-02,1.269035532994923846e-02,2.538071065989847691e-02,3.807106598984771884e-02,5.076142131979695035e-03,1.015228426395939007e-02,1.776649746192893523e-02,2.030456852791878014e-02,1.522842639593908684e-02,3.299492385786802207e-02,1.776649746192893523e-02,5.076142131979695035e-03,5.076142131979695035e-03,1.269035532994923846e-02,7.614213197969543420e-03,1.015228426395939007e-02,2.791878172588832530e-02,1.269035532994923846e-02,1.776649746192893523e-02,2.030456852791878014e-02,2.284263959390862853e-02,2.538071065989847518e-03,1.776649746192893523e-02,5.076142131979695035e-03,0.000000000000000000e+00,1.269035532994923846e-02,2.538071065989847518e-03,2.791878172588832530e-02,2.538071065989847518e-03,1.015228426395939007e-02,1.269035532994923846e-02,1.776649746192893523e-02,2.538071065989847518e-03,5.076142131979695035e-03,1.522842639593908684e-02,5.076142131979695035e-03,1.015228426395939007e-02,1.015228426395939007e-02,0.000000000000000000e+00,1.776649746192893523e-02,7.614213197969543420e-03,2.538071065989847518e-03,1.776649746192893523e-02,2.538071065989847518e-03,5.076142131979695035e-03,7.614213197969543420e-03,5.076142131979695035e-03,5.076142131979695035e-03,1.015228426395939007e-02,0.000000000000000000e+00,1.015228426395939007e-02,7.614213197969543420e-03,7.614213197969543420e-03,1.015228426395939007e-02,7.614213197969543420e-03,0.000000000000000000e+00,5.076142131979695035e-03,1.015228426395939007e-02,2.538071065989847518e-03,7.614213197969543420e-03,5.076142131979695035e-03,7.614213197969543420e-03,1.269035532994923846e-02,0.000000000000000000e+00,5.076142131979695035e-03,1.015228426395939007e-02,2.538071065989847518e-03,1.015228426395939007e-02
8.928571428571428770e-02,4.497354497354497105e-02,1.388888888888888812e-02,1.223544973544973546e-01,1.851851851851851749e-02,3.306878306878306695e-03,5.423280423280422979e-02,4.232804232804232569e-02,6.613756613756613389e-03,1.322751322751322678e-02,2.645502645502645356e-03,1.653439153439153347e-02,7.275132275132274728e-03,3.174603174603174427e-02,2.645502645502645356e-03,1.190476190476190410e-02,1.124338624338624276e-02,3.306878306878306695e-03,6.018518518518518184e-02,1.190476190476190410e-02,1.984126984126984017e-03,2.777777777777777624e-02,2.777777777777777624e-02,1.521164021164021080e-02,2.380952380952380820e-02,8.597883597883597406e-03,9.259259259259258745e-03,4.629629629629629373e-03,6.613756613756613389e-03,4.629629629629629373e-03,1.124338624338624276e-02,5.291005291005290712e-03,1.388888888888888812e-02,2.513227513227513088e-02,5.952380952380952051e-03,1.785714285714285615e-02,2.777777777777777624e-02,1.719576719576719481e-02,6.613756613756613389e-03,3.968253968253968034e-03,3.968253968253968034e-03,4.629629629629629373e-03,1.455026455026454946e-02,2.645502645502645356e-03,7.936507936507936067e-03,1.984126984126984017e-03,1.984126984126984017e-03,5.291005291005290712e-03,6.613756613756613389e-04,3.306878306878306695e-03,1.256613756613756544e-02,5.291005291005290712e-03,6.613756613756613389e-04,8.597883597883597406e-03,1.984126984126984017e-03,5.952380952380952051e-03,4.629629629629629373e-03,1.322751322751322678e-03,1.190476190476190410e-02,4.629629629629629373e-03,8.597883597883597406e-03,1.322751322751322678e-03,2.645502645502645356e-03,5.952380952380952051e-03,9.920634920634920084e-03,7.936507936507936067e-03,1.322751322751322678e-03,6.613756613756613389e-04,7.275132275132274728e-03,0.000000000000000000e+00,1.322751322751322678e-03,3.306878306878306695e-03,6.613756613756613389e-04,1.984126984126984017e-03,2.645502645502645356e-03,3.306878306878306695e-03,3.306878306878306695e-03
1.694915254237288130e-02,1.694915254237288130e-02,9.322033898305084887e-02,0.000000000000000000e+00,1.271186440677966184e-02,8.050847457627118009e-02,0.000000000000000000e+00,4.237288135593220324e-03,1.694915254237288130e-02,1.271186440677966184e-02,6.779661016949152519e-02,7.203389830508474811e-02,1.694915254237288130e-02,4.237288135593220324e-03,2.542372881355932368e-02,1.271186440677966184e-02,1.694915254237288130e-02,6.355932203389830226e-02,0.000000000000000000e+00,8.474576271186440649e-03,1.694915254237288130e-02,0.000000000000000000e+00,4.237288135593220324e-03,4.237288135593220324e-03,0.000000000000000000e+00,8.474576271186440649e-03,8.474576271186440649e-03,8.474576271186440649e-03,3.389830508474576259e-02,0.000000000000000000e+00,4.237288135593220324e-03,8.474576271186440649e-03,2.966101694915254314e-02,0.000000000000000000e+00,2.966101694915254314e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.237288135593220151e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.237288135593220324e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.474576271186440649e-03,4.237288135593220324e-03,1.271186440677966184e-02,0.000000000000000000e+00,8.474576271186440649e-03,0.000000000000000000e+00,1.271186440677966184e-02,2.966101694915254314e-02,0.000000000000000000e+00,8.474576271186440649e-03,0.000000000000000000e+00,3.813559322033898552e-02,4.237288135593220324e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,4.237288135593220324e-03,4.237288135593220324e-03,0.000000000000000000e+00,4.237288135593220324e-03,0.000000000000000000e+00,2.542372881355932368e-02,2.542372881355932368e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.474576271186440649e-03,1.271186440677966184e-02,2.118644067796610075e-02,0.000000000000000000e+00,4.237288135593220324e-03,0.000000000000000000e+00
7.492795389048990951e-02,4.178674351585014157e-02,2.161383285302593757e-02,1.066282420749279508e-01,1.440922190201729056e-02,1.440922190201729012e-03,4.610951008645532839e-02,4.034582132564841495e-02,1.585014409221902065e-02,2.593659942363112439e-02,1.440922190201729012e-03,1.296829971181556219e-02,1.440922190201729056e-02,2.737752161383285449e-02,2.881844380403458025e-03,1.008645533141210374e-02,1.729106628242075075e-02,4.322766570605187687e-03,4.899135446685878859e-02,2.593659942363112439e-02,2.881844380403458025e-03,1.873198847262247738e-02,2.017291066282420747e-02,1.873198847262247738e-02,1.873198847262247738e-02,3.025936599423631121e-02,1.729106628242075075e-02,1.585014409221902065e-02,7.204610951008645278e-03,1.440922190201729056e-02,1.440922190201729056e-02,1.296829971181556219e-02,7.204610951008645278e-03,1.008645533141210374e-02,4.322766570605187687e-03,1.152737752161383210e-02,2.737752161383285449e-02,1.296829971181556219e-02,5.763688760806916049e-03,1.152737752161383210e-02,0.000000000000000000e+00,4.322766570605187687e-03,8.645533141210375375e-03,0.000000000000000000e+00,1.873198847262247738e-02,4.322766570605187687e-03,5.763688760806916049e-03,4.322766570605187687e-03,2.881844380403458025e-03,5.763688760806916049e-03,1.008645533141210374e-02,5.763688760806916049e-03,0.000000000000000000e+00,5.763688760806916049e-03,1.440922190201729012e-03,1.440922190201729056e-02,4.322766570605187687e-03,4.322766570605187687e-03,1.440922190201729012e-03,8.645533141210375375e-03,1.440922190201729012e-03,4.322766570605187687e-03,0.000000000000000000e+00,4.322766570605187687e-03,2.881844380403458025e-03,0.000000000000000000e+00,2.881844380403458025e-03,0.000000000000000000e+00,2.881844380403458025e-03,1.440922190201729012e-03,0.000000000000000000e+00,2.881844380403458025e-03,0.000000000000000000e+00,1.440922190201729012e-03,1.152737752161383210e-02,1.440922190201729012e-03,1.440922190201729056e-02
1.780415430267062379e-02,8.902077151335311897e-03,7.715133531157269964e-02,2.967359050445103966e-03,2.967359050445103966e-03,7.715133531157269964e-02,2.967359050445103966e-03,5.934718100890207931e-03,2.373887240356083173e-02,5.341246290801186791e-02,6.528189910979229071e-02,3.857566765578634982e-02,1.483679525222551983e-02,2.967359050445103966e-03,2.670623145400593396e-02,2.967359050445103966e-03,5.044510385756676568e-02,5.044510385756676568e-02,0.000000000000000000e+00,8.902077151335311897e-03,2.373887240356083173e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.967359050445103966e-03,2.967359050445103966e-03,5.341246290801186791e-02,8.902077151335311897e-03,3.264094955489614536e-02,2.077151335311572602e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.264094955489614536e-02,1.483679525222551983e-02,8.902077151335311897e-03,1.483679525222551983e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.967359050445103966e-03,1.780415430267062379e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.780415430267062379e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.934718100890207931e-03,5.934718100890207931e-03,1.186943620178041586e-02,0.000000000000000000e+00,1.186943620178041586e-02,0.000000000000000000e+00,8.902077151335311897e-03,2.077151335311572602e-02,2.967359050445103966e-03,5.934718100890207931e-03,0.000000000000000000e+00,1.780415430267062379e-02,5.934718100890207931e-03,5.934718100890207931e-03,2.967359050445103966e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.780415430267062379e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.934718100890207931e-03,0.000000000000000000e+00,1.483679525222551983e-02,8.902077151335311897e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.934718100890207931e-03,1.186943620178041586e-02,1.483679525222551983e-02,0.000000000000000000e+00,2.967359050445103966e-03,2.077151335311572602e-02
3.344481605351170422e-02,3.344481605351170509e-03,6.020066889632107177e-02,6.688963210702341018e-03,3.344481605351170509e-03,5.351170568561872815e-02,6.688963210702341018e-03,3.344481605351170509e-03,1.337792642140468204e-02,3.010033444816053588e-02,3.678929765886287950e-02,3.344481605351170422e-02,2.675585284280936407e-02,3.344481605351170509e-03,2.341137123745819226e-02,0.000000000000000000e+00,2.341137123745819226e-02,4.682274247491638453e-02,0.000000000000000000e+00,1.672240802675585211e-02,1.003344481605351196e-02,0.000000000000000000e+00,2.341137123745819226e-02,3.344481605351170509e-03,0.000000000000000000e+00,1.337792642140468204e-02,1.337792642140468204e-02,1.003344481605351196e-02,1.672240802675585211e-02,3.344481605351170509e-03,3.344481605351170509e-03,6.688963210702341018e-03,6.020066889632107177e-02,0.000000000000000000e+00,1.003344481605351196e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.006688963210702392e-02,0.000000000000000000e+00,3.344481605351170509e-03,1.672240802675585211e-02,0.000000000000000000e+00,6.688963210702341018e-03,6.688963210702341018e-03,1.003344481605351196e-02,1.003344481605351196e-02,1.337792642140468204e-02,1.003344481605351196e-02,3.344481605351170509e-03,0.000000000000000000e+00,1.003344481605351196e-02,1.003344481605351196e-02,0.000000000000000000e+00,1.003344481605351196e-02,3.344481605351170509e-03,1.672240802675585211e-02,6.688963210702341018e-03,0.000000000000000000e+00,1.672240802675585211e-02,0.000000000000000000e+00,6.688963210702341018e-03,6.688963210702341018e-03,1.337792642140468204e-02,0.000000000000000000e+00,3.344481605351170509e-03,0.000000000000000000e+00,1.003344481605351196e-02,9.364548494983276905e-02,6.688963210702341018e-03,0.000000000000000000e+00,1.003344481605351196e-02,3.344481605351170509e-03,2.675585284280936407e-02,0.000000000000000000e+00,4.347826086956521618e-02,3.344481605351170509e-03
3.243243243243243423e-02,0.000000000000000000e+00,5.945945945945946276e-02,5.405405405405405705e-03,5.405405405405405705e-03,4.324324324324324564e-02,5.405405405405405705e-03,0.000000000000000000e+00,3.243243243243243423e-02,9.189189189189189699e-02,3.783783783783783994e-02,2.702702702702702853e-02,3.243243243243243423e-02,0.000000000000000000e+00,2.702702702702702853e-02,0.000000000000000000e+00,7.027027027027027417e-02,2.162162162162162282e-02,0.000000000000000000e+00,2.702702702702702853e-02,2.702702702702702853e-02,0.000000000000000000e+00,5.405405405405405705e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.405405405405405705e-02,2.162162162162162282e-02,4.324324324324324564e-02,1.621621621621621712e-02,5.405405405405405705e-03,0.000000000000000000e+00,3.783783783783783994e-02,5.405405405405405705e-03,0.000000000000000000e+00,1.081081081081081141e-02,5.405405405405405705e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.081081081081081141e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.243243243243243423e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.702702702702702853e-02,5.405405405405405705e-03,1.081081081081081141e-02,5.405405405405405705e-03,2.702702702702702853e-02,0.000000000000000000e+00,1.081081081081081141e-02,1.081081081081081141e-02,0.000000000000000000e+00,2.162162162162162282e-02,0.000000000000000000e+00,5.405405405405405705e-03,5.405405405405405705e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.405405405405405705e-03,5.405405405405405705e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.405405405405405705e-03,5.405405405405405705e-03,5.405405405405405705e-03,5.405405405405405705e-03,5.405405405405405705e-03,0.000000000000000000e+00,1.081081081081081141e-02,1.081081081081081141e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.405405405405405705e-03,1.081081081081081141e-02
7.735321528424976556e-02,2.423112767940354198e-02,2.609506057781919852e-02,1.668219944082013073e-01,1.863932898415656975e-03,9.319664492078284877e-04,6.430568499534017324e-02,3.261882572227399468e-02,1.863932898415656975e-03,1.863932898415656975e-03,0.000000000000000000e+00,8.387698042870456172e-03,8.387698042870456172e-03,2.236719478098788544e-02,0.000000000000000000e+00,9.319664492078284877e-04,0.000000000000000000e+00,1.863932898415656975e-03,9.506057781919850791e-02,2.423112767940354198e-02,0.000000000000000000e+00,5.312208760484622705e-02,2.982292637465051161e-02,6.523765144454799630e-03,2.329916123019571197e-02,9.319664492078284877e-04,2.143522833178005543e-02,9.319664492078284877e-04,6.523765144454799630e-03,6.523765144454799630e-03,4.659832246039142221e-03,0.000000000000000000e+00,7.455731593662627901e-03,4.659832246039142221e-03,3.727865796831313951e-03,2.236719478098788544e-02,3.914259086672879778e-02,1.491146318732525580e-02,2.795899347623485680e-03,1.863932898415656975e-03,9.319664492078284877e-04,0.000000000000000000e+00,2.982292637465051161e-02,0.000000000000000000e+00,2.143522833178005543e-02,9.319664492078284877e-04,1.863932898415656975e-03,3.727865796831313951e-03,3.727865796831313951e-03,0.000000000000000000e+00,1.491146318732525580e-02,3.727865796831313951e-03,0.000000000000000000e+00,3.727865796831313951e-03,9.319664492078284877e-04,1.957129543336439889e-02,1.863932898415656975e-03,9.319664492078284877e-04,0.000000000000000000e+00,1.677539608574091234e-02,7.455731593662627901e-03,1.863932898415656975e-03,0.000000000000000000e+00,5.591798695246971360e-03,1.770736253494874235e-02,1.863932898415656975e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.397949673811742753e-02,2.795899347623485680e-03,0.000000000000000000e+00,2.795899347623485680e-03,0.000000000000000000e+00,9.319664492078284877e-04,3.727865796831313951e-03,6.523765144454799630e-03,0.000000000000000000e+00
