4.323139523889125979e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.789940836846085959e-01,0.000000000000000000e+00,8.292619252320278592e-03,6.386498579844498980e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.787362723666377495e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.779161444219036017e-05,2.187249202968850614e-01,1.525159969713223429e-01,6.239052981487092780e-02,3.602386790412807210e-02,0.000000000000000000e+00,9.812094041436505987e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.058716472386666885e-02,1.491573673943981295e-03,0.000000000000000000e+00,2.684339116882450971e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.541584734511562235e-03,5.046260248323036074e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.369976113797807593e-02,8.794522260444931350e-02,1.887042913380694575e-01,1.013728805306974082e-02,1.292652303167634090e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.548108507683091717e-02,5.154117142636669563e-02,2.274770187179979072e-02
2.133188687121342908e-02,0.000000000000000000e+00,3.589144139282848117e-02,1.009341804867851244e-01,1.362008461509913240e-02,2.130143330273125135e-02,6.784277996339084515e-02,2.382573359491858833e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.018133459201524538e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.119845675258940576e-02,5.736365251013262473e-02,4.056915957622079377e-02,9.604764157851393425e-02,4.594372101475377446e-02,0.000000000000000000e+00,8.918230065881509183e-02,7.637092194675029755e-02,1.518630153663936937e-02,0.000000000000000000e+00,5.479504646173227050e-02,7.067888427668853057e-02,1.487519400822721605e-01,1.080683422262639602e-02,4.185035128361725559e-02
0.000000000000000000e+00,2.004094049395926391e-01,7.083098323465215895e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.617103310841774000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.695437313508480370e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.633801176859382698e-01,0.000000000000000000e+00
4.282043787450331984e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.200332036418977621e-02,1.663389418210721726e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.576013942122383715e-01,0.000000000000000000e+00,2.063651044179254102e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.368449166174539391e-03,3.971631847273342925e-02
5.548387065365030513e-02,7.810460140918927541e-02,1.412008638487606549e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.503834935382785398e-01,0.000000000000000000e+00,1.185428116854043146e-01,0.000000000000000000e+00,1.134435407254203027e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.193767619878467329e-02,1.172233743061810857e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.443843448454759926e-01,9.936971377293353502e-02,8.720681249844906141e-03,5.030783684728454969e-03,9.360360883145722732e-02,3.535351683085180552e-02,9.540182913722167202e-02,1.068035187587288576e-02,1.108865922627516459e-01,3.555781936500730742e-03,0.000000000000000000e+00,1.030596202593696276e-01,7.508669680808159608e-02,5.796260562721110982e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.481623831833142613e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.670049115427914635e-02,1.237826243748714333e-01,2.681573768560513438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.823850510568845160e-02,2.273066602999197078e-02,1.115300235171186490e-02,6.446059805112469565e-02
