1.980353502063759985e-02,7.042814834986728389e-02
5.739997656237186274e-02,2.192744307024046754e-02
1.976007854812344630e-02,1.808914623561480237e-02
3.414137932407614040e-02,4.650431998626970015e-02
1.496998830891536902e-02,8.696292055922979353e-03
7.471143594703806567e-03,3.590475699461858489e-02
2.775201723922322491e-02,5.359242165456331447e-02
5.021081704280909441e-02,2.788359909030615341e-02
3.328405331601273776e-02,5.221750888832974585e-02
1.238841225720113508e-02,4.717210520932414719e-02
3.209397008028697096e-02,7.680165355355992110e-03
5.953780604773823565e-02,5.312527783491073630e-02
5.102047153524186252e-02,6.587513728848116978e-02
4.386854470651780497e-02,3.136684152235567208e-02
3.524529518741346262e-02,6.770643873135794022e-02
5.290240928122351416e-02,9.899804289209564179e-03
6.357284373986139825e-02,5.558535547645025027e-02
2.587190103473780214e-02,6.008080170457338887e-02
3.446806332805182893e-02,3.640566827529263111e-02
3.245373162496541231e-02,4.630736399593518571e-02
2.121130914028153402e-02,6.710570920930260252e-02
1.068543366043048226e-02,3.482678421896100163e-02
1.777321504305390959e-02,2.614256365607679419e-02
1.784199762830889630e-02,7.306056160947305839e-03
9.503507494458527521e-03,0.000000000000000000e+00
4.787932490488758241e-02,2.920037511918428114e-02
4.578185963972791067e-02,3.615352462607166611e-02
5.864289464466985232e-04,6.203050237052544491e-02
3.845780008335566991e-02,4.383920132251863805e-02
1.842471342189799105e-02,6.030902536191178054e-02
1.001460028226285265e-03,1.005854398219532646e-02
3.115004900346643457e-02,4.138203444608028192e-02
3.181480962309642113e-02,0.000000000000000000e+00
2.039676178628372846e-02,6.149087342722287658e-02
2.383117270518038226e-03,4.352926215510232594e-02
5.259479475471218017e-03,0.000000000000000000e+00
5.522997194378943472e-03,5.679574462690498149e-02
5.652943062094580723e-02,3.657177930302569352e-02
1.876297794051144316e-02,1.167808726208747518e-02
1.410438429480860914e-02,1.690415775451270183e-02
3.401139522453781872e-02,4.556245002675749639e-02
5.618993409013696427e-02,2.515029169610240312e-02
2.187908135235392456e-03,3.974676269276531532e-02
4.405920407928157895e-02,0.000000000000000000e+00
2.447012748279125960e-02,4.563011064041776177e-05
0.000000000000000000e+00,5.222160882461115289e-02
4.474685824326130740e-02,2.245156273243853473e-02
9.379399077233932427e-04,3.620624463946725546e-02
2.932170405647803457e-02,2.091266227863760457e-02
6.117530433747415258e-02,0.000000000000000000e+00
2.341895585212922654e-02,3.096997209704252432e-03
2.306687944386086667e-02,2.216984184970902452e-02
1.116010967009401639e-02,8.274490186761204388e-03
1.306944265210534251e-02,1.266705955201738974e-02
4.593847187602569798e-02,5.910483432435213735e-02
4.406314970352082083e-02,1.725873349644740581e-02
1.981514221311517221e-02,1.117205567525258493e-02
0.000000000000000000e+00,1.121225874971934489e-02
4.271149820394562415e-04,2.749711630495002210e-02
1.236857543221281559e-02,2.568567953072847798e-02
5.299057947389186618e-02,2.746642223003546712e-02
2.445586289275675229e-02,1.704730149198729547e-02
3.608284947671773490e-02,3.119339529318826063e-02
3.910032079592561105e-02,3.770543696367041619e-02
3.464878363033592479e-02,2.008194294816908337e-02
4.583174414374498878e-02,4.706361990485887631e-02
4.654377258731625527e-02,2.603127776479857367e-02
5.357833813493906999e-02,4.140391607125894213e-02
3.272486734380410101e-02,0.000000000000000000e+00
1.118218397393249894e-02,1.889277184199098999e-02
6.480417579424031793e-02,5.913643779046015569e-02
3.876962671556129138e-03,3.750115089508124916e-02
2.429156935873328510e-02,3.002272086236014090e-02
0.000000000000000000e+00,2.833526178555164157e-02
8.008284561298239720e-03,2.191940388825183023e-02
4.723597698600384698e-02,3.055747798334200113e-02
5.203517676818232053e-03,0.000000000000000000e+00
