8.580174858643383265e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.715157563317808442e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.751778350468067014e-01,2.406578768188361809e-03,8.306420609875360406e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.189256723700502033e-03
2.008264498705495185e-02,4.897000884694858482e-03,1.655287630274454580e-02,5.249975113913316754e-02,0.000000000000000000e+00,3.283596407494159680e-02
8.553222469460311506e-02,1.030746692272127146e-01,4.853193414237585296e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.393160516577261754e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.910897081155599780e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.785862127970745172e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.459865656328671213e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.254342930684198582e-03,0.000000000000000000e+00,1.234617137684002573e-02,8.478122530965336023e-02,7.521665645319751056e-03,5.644559981568851754e-03
5.897247515479272367e-02,7.043838301505894739e-02,1.261310358333986859e-01,2.805258594719012288e-02,0.000000000000000000e+00,7.920397458230399312e-02
7.826223191838072024e-02,8.932154443925037490e-02,9.821621163086127759e-02,0.000000000000000000e+00,8.020533400587011308e-03,4.573701036527072494e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.064975150607534504e-02,3.340021411231264281e-02,2.256037923415225160e-02
9.949462438840888170e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.235497661995546548e-04,4.701331261281384982e-03,0.000000000000000000e+00
6.925835569727770147e-03,1.093045360085714325e-02,1.100344929793784510e-01,2.245872197408030509e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.018045579175039517e-02,1.585810808770258817e-01,0.000000000000000000e+00,6.938718654525799501e-02
0.000000000000000000e+00,1.278566540411778425e-02,0.000000000000000000e+00,2.135912841738030199e-03,7.887502008706580303e-02,8.223553392640161469e-03
0.000000000000000000e+00,1.066533289927370926e-01,3.511348400621774543e-03,5.241680935988468452e-03,0.000000000000000000e+00,1.260833099743831065e-01
1.460327593964251547e-02,0.000000000000000000e+00,1.002861513821858182e-02,1.518898627925595324e-02,1.223902480116207704e-02,1.609140484382085012e-02
1.308897710274573370e-03,6.654539259854144739e-02,8.969382868050842714e-03,6.015778796943109519e-02,0.000000000000000000e+00,1.094313184017561974e-01
3.444451401879269903e-02,2.037996201322948009e-01,7.979317521456414167e-03,9.599361974915895240e-03,0.000000000000000000e+00,1.100541132169454289e-01
2.530869217091044621e-01,0.000000000000000000e+00,2.229324339832710888e-01,2.044540715822298557e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.134307356193534760e-02,0.000000000000000000e+00,1.813534482765722863e-02,1.301141872175354819e-01,1.417571226274613565e-02
1.149271757753186690e-03,2.308655522335455006e-03,9.771992567161576215e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.819604465482231592e-02
6.010614060524545289e-04,1.083865198560267015e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.684820540877496442e-01,0.000000000000000000e+00
2.341972537681824909e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.951168825400498512e-03,1.409325320095811303e-02,2.046177361321618177e-02,4.146148775305451978e-02,0.000000000000000000e+00,5.436870181862701185e-02
6.267488575639605652e-02,9.764346584061803225e-02,1.047384243764765133e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.270027420600464529e-02
4.301744485899026277e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.152671146415209090e-03,7.829754836680689108e-04
4.824814744689242402e-02,1.688273116626710924e-02,7.154841654755267344e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.399301887077388534e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.710934601660458493e-03,7.630813076868621370e-02,9.905251199902619097e-03
0.000000000000000000e+00,1.037492071740691787e-02,9.108965676494700653e-03,1.904710650361809109e-03,7.197293355480019472e-02,1.564537726815404609e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.436190720668157117e-01,0.000000000000000000e+00
2.990818841889683610e-02,0.000000000000000000e+00,2.316861656445135531e-01,6.470513226706386956e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.580206913874678570e-02,1.121159591020974150e-01,7.038472034520842913e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.594418822660425269e-02
