dsa24	0.05882353,0.05555556,0.02614379,0.00000000,0.04575163,0.02614379,0.04248366,0.01960784,0.00980392,0.00653595,0.04901961,0.04248366,0.01633987,0.00326797,0.04901961,0.02287582,0.00326797,0.01633987,0.00326797,0.00980392,0.00326797,0.00653595,0.01307190,0.04248366,0.00326797,0.03267974,0.00653595,0.00000000,0.00326797,0.05228758,0.00653595,0.03921569,0.01960784,0.01307190,0.03267974,0.01307190,0.01307190,0.00000000,0.07189542,0.02287582,0.00000000,0.01960784,0.00653595,0.00326797,0.00653595,0.00653595,0.00980392,0.00326797,0.02614379,0.01633987
saa128	0.03773585,0.07547170,0.07547170,0.00000000,0.11320755,0.01886792,0.00000000,0.00000000,0.00000000,0.00000000,0.05660377,0.05660377,0.01886792,0.00000000,0.07547170,0.05660377,0.01886792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15094340,0.05660377,0.00000000,0.03773585,0.01886792,0.00000000,0.05660377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05660377,0.01886792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
jhb32	0.02105263,0.02947368,0.01263158,0.01473684,0.02947368,0.00421053,0.05052632,0.01263158,0.01473684,0.01894737,0.01263158,0.04210526,0.01052632,0.01684211,0.05473684,0.01052632,0.01894737,0.01263158,0.01052632,0.02736842,0.00421053,0.00631579,0.02105263,0.03789474,0.00631579,0.01473684,0.05052632,0.02105263,0.00842105,0.03368421,0.00842105,0.01263158,0.02526316,0.00842105,0.02947368,0.00842105,0.00631579,0.01052632,0.04421053,0.01263158,0.00631579,0.02526316,0.03157895,0.01052632,0.02947368,0.01894737,0.01052632,0.03157895,0.02947368,0.01052632
snb39	0.01690617,0.02366864,0.00591716,0.01098901,0.00422654,0.00084531,0.07438715,0.00591716,0.06001691,0.01183432,0.01183432,0.06170752,0.01183432,0.03803888,0.04311074,0.00845309,0.00760778,0.01098901,0.01521555,0.03212172,0.00591716,0.02282333,0.03296703,0.01267963,0.00338123,0.00845309,0.01183432,0.00084531,0.00253593,0.01944210,0.00084531,0.01352494,0.02704987,0.00760778,0.01437025,0.00507185,0.00084531,0.00760778,0.11918850,0.04733728,0.03043111,0.03296703,0.00929839,0.00338123,0.00591716,0.01352494,0.02874049,0.00845309,0.02451395,0.02282333
nrg14	0.01550388,0.02713178,0.01550388,0.00775194,0.05426357,0.01162791,0.01550388,0.00775194,0.00387597,0.00387597,0.00000000,0.00387597,0.00000000,0.00000000,0.05813953,0.00775194,0.00387597,0.02713178,0.01937984,0.03875969,0.01550388,0.00000000,0.01550388,0.02325581,0.00000000,0.00000000,0.01550388,0.00000000,0.00387597,0.09302326,0.03100775,0.00775194,0.07364341,0.02713178,0.06589147,0.02325581,0.02325581,0.01162791,0.01937984,0.00000000,0.00000000,0.01937984,0.06589147,0.02713178,0.00775194,0.00387597,0.04263566,0.01162791,0.04263566,0.00775194
pmp27	0.03102190,0.00547445,0.00000000,0.00547445,0.01094891,0.00547445,0.07116788,0.00729927,0.05109489,0.00912409,0.02919708,0.04379562,0.00000000,0.03467153,0.06204380,0.01459854,0.01459854,0.01824818,0.00912409,0.02372263,0.00182482,0.01642336,0.02554745,0.02372263,0.00182482,0.01642336,0.02554745,0.00547445,0.00912409,0.03284672,0.00182482,0.02554745,0.01824818,0.00729927,0.01277372,0.00364964,0.00000000,0.00729927,0.11313869,0.03102190,0.02554745,0.03467153,0.01277372,0.00364964,0.01459854,0.00729927,0.02007299,0.01094891,0.02554745,0.01824818
rdp23	0.03291139,0.05063291,0.02784810,0.01518987,0.03037975,0.01518987,0.02531646,0.01012658,0.00759494,0.01012658,0.00253165,0.03291139,0.01518987,0.00759494,0.06329114,0.00253165,0.01772152,0.02531646,0.01518987,0.04050633,0.00759494,0.01012658,0.01772152,0.01772152,0.01012658,0.00506329,0.02784810,0.01012658,0.01012658,0.06835443,0.01518987,0.01772152,0.03291139,0.01265823,0.03797468,0.01265823,0.00759494,0.01012658,0.03797468,0.01012658,0.00253165,0.01518987,0.04050633,0.01772152,0.01772152,0.01772152,0.02278481,0.00759494,0.02784810,0.00253165
mjm248	0.01543210,0.03086420,0.01543210,0.00308642,0.02777778,0.00617284,0.00617284,0.00000000,0.00000000,0.01234568,0.00308642,0.01851852,0.00617284,0.00308642,0.04320988,0.00000000,0.01234568,0.01851852,0.01234568,0.07098765,0.00617284,0.02160494,0.04320988,0.01851852,0.00925926,0.00000000,0.03703704,0.01234568,0.01234568,0.06172840,0.01543210,0.01543210,0.03395062,0.00925926,0.03086420,0.00925926,0.01234568,0.00308642,0.04629630,0.00308642,0.00000000,0.01234568,0.04012346,0.02777778,0.05555556,0.00925926,0.06790123,0.02777778,0.04320988,0.00925926
ams396	0.03553299,0.04568528,0.03045685,0.01015228,0.05076142,0.01015228,0.02030457,0.01522843,0.00000000,0.00000000,0.01015228,0.02538071,0.01015228,0.00507614,0.07614213,0.01522843,0.01522843,0.02030457,0.01522843,0.03045685,0.01015228,0.00000000,0.02030457,0.04060914,0.00507614,0.00507614,0.03553299,0.01015228,0.00507614,0.06091371,0.02538071,0.02538071,0.02538071,0.01015228,0.05583756,0.02538071,0.01015228,0.01015228,0.03045685,0.01522843,0.00000000,0.01015228,0.03045685,0.01522843,0.01522843,0.00507614,0.01522843,0.01015228,0.02538071,0.00507614
jmk195	0.00303030,0.00303030,0.00000000,0.00303030,0.00151515,0.00151515,0.06060606,0.00151515,0.05151515,0.00151515,0.00151515,0.04696970,0.00303030,0.04090909,0.06969697,0.00303030,0.01212121,0.04090909,0.01212121,0.01818182,0.00000000,0.01666667,0.04242424,0.00454545,0.00000000,0.00454545,0.01515152,0.00606061,0.00303030,0.04545455,0.00000000,0.03636364,0.01666667,0.00606061,0.00151515,0.00000000,0.00000000,0.00151515,0.14242424,0.03787879,0.03181818,0.06363636,0.00454545,0.00151515,0.02272727,0.01060606,0.02121212,0.00303030,0.04696970,0.03787879
atg23	0.01086957,0.04347826,0.01086957,0.01086957,0.02173913,0.00000000,0.06521739,0.03260870,0.01086957,0.02173913,0.00000000,0.04347826,0.00000000,0.02173913,0.03260870,0.00000000,0.01086957,0.01086957,0.01086957,0.01086957,0.00000000,0.01086957,0.04347826,0.04347826,0.01086957,0.00000000,0.03260870,0.00000000,0.00000000,0.04347826,0.02173913,0.00000000,0.01086957,0.00000000,0.05434783,0.01086957,0.00000000,0.03260870,0.05434783,0.04347826,0.02173913,0.00000000,0.03260870,0.02173913,0.02173913,0.00000000,0.03260870,0.01086957,0.04347826,0.03260870
jaw154	0.02564103,0.10256410,0.03846154,0.06410256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01282051,0.06410256,0.03846154,0.00000000,0.05128205,0.00000000,0.01282051,0.02564103,0.01282051,0.06410256,0.02564103,0.02564103,0.00000000,0.00000000,0.00000000,0.00000000,0.01282051,0.01282051,0.00000000,0.06410256,0.01282051,0.02564103,0.02564103,0.01282051,0.03846154,0.03846154,0.00000000,0.00000000,0.05128205,0.03846154,0.00000000,0.00000000,0.02564103,0.02564103,0.01282051,0.01282051,0.01282051,0.00000000,0.01282051,0.00000000
tjg49	0.00000000,0.01086957,0.00000000,0.01086957,0.00000000,0.00000000,0.10326087,0.00543478,0.09239130,0.01086957,0.00000000,0.08695652,0.00543478,0.07065217,0.04347826,0.01086957,0.00543478,0.01086957,0.01630435,0.01086957,0.00000000,0.01086957,0.03260870,0.01086957,0.00543478,0.00543478,0.00543478,0.00000000,0.00000000,0.01630435,0.00000000,0.01630435,0.01630435,0.01086957,0.00543478,0.00000000,0.00000000,0.00543478,0.13043478,0.06521739,0.05434783,0.03804348,0.00000000,0.00000000,0.00543478,0.01086957,0.02717391,0.00543478,0.01630435,0.01086957
mac276	0.03225806,0.08387097,0.03870968,0.00645161,0.07096774,0.02580645,0.00645161,0.00000000,0.00000000,0.01935484,0.07741935,0.03225806,0.01290323,0.00000000,0.06451613,0.01290323,0.01935484,0.00645161,0.01290323,0.01290323,0.00645161,0.00000000,0.00645161,0.04516129,0.00645161,0.00000000,0.05161290,0.00645161,0.00645161,0.03870968,0.01935484,0.00645161,0.05161290,0.01290323,0.03225806,0.01290323,0.01290323,0.00000000,0.01290323,0.00000000,0.00000000,0.00645161,0.02580645,0.00000000,0.01935484,0.03225806,0.00645161,0.00645161,0.03225806,0.00645161
