0.000000000000000000e+00,2.001365897784607717e-01,0.000000000000000000e+00,7.935809645201923057e-02,1.364679460586170900e-01,0.000000000000000000e+00,2.281034006543063326e-03,8.381380442862063768e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.142541599599666030e-02,1.915884717935456387e-03,0.000000000000000000e+00,3.393953103773234004e-02,1.612114085763279303e-01,3.640284275473229872e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.831131857004011232e-04,1.160308806327291081e-01,2.147546604492292510e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.962711652055753084e-03,1.036425818785148695e-01,1.817016935118030974e-01,5.860706760713021470e-03,1.153901389612920804e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.158572777724032610e-01,1.829614366938607994e-03,2.706596246015364332e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.891937917858064810e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.601545387726760791e-03,9.594650590018923009e-02,3.768729833416296329e-04,1.404353140357113006e-01,2.046811428213618222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.651521508155198579e-04,1.436031527426344032e-02,1.976785477429337037e-02,5.851109434357838063e-02,3.063813133742561076e-02,2.216722045196636761e-03,2.550574539054624723e-01,0.000000000000000000e+00,5.787846703615129318e-02,8.346773247061516077e-02,1.864560344633677813e-01,2.697316403306885060e-02,1.762064096178222183e-01,1.096776603413117043e-02,1.189184206013958328e-01,6.337285754098195834e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.493336896023226071e-02,4.237565246075263026e-02,0.000000000000000000e+00,1.495013422462270446e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.645107236411955665e-01,1.618723736698288868e-02,1.727244226252020939e-02,3.804919803147375768e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.708876518121710819e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.292227101092264510e-03,1.148277971398253703e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.047338684746163179e-02,2.143378296300785593e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.583156061456215694e-03,3.044836566394549041e-02,2.126411309764484059e-01,1.286222353593798606e-01,1.162969347539319354e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.099709633347331475e-02,0.000000000000000000e+00,2.767287505874857848e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.771074091164709957e-02,1.001312387145201870e-02,8.074908805086249142e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.498470775941701982e-03,6.982640647647112009e-02,3.199471385231122348e-03,5.446725947534760554e-02,1.255753884916519236e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.638131449819616586e-02,0.000000000000000000e+00,6.045570491169849695e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.137931765971483905e-02,3.294553043031115958e-01,0.000000000000000000e+00,5.456211238462051888e-02,3.874686825309078125e-02,1.626488158617361846e-01,1.011176003612422464e-01,1.403016193648043419e-01,0.000000000000000000e+00,1.316649364904390589e-03,9.934403811048854449e-02,1.663624501459049290e-02,0.000000000000000000e+00,1.673788929656951432e-02,1.006209108480326520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.778322337202956783e-04,1.500313981730605206e-01,3.413444570216331037e-03,1.205765612298596162e-02,1.165091752948623632e-01,5.139777120926800578e-04,0.000000000000000000e+00,3.641896596121622920e-03,0.000000000000000000e+00,3.096952784170440805e-05,9.229687509766690105e-04,0.000000000000000000e+00,9.836649196464464315e-04,2.104388001821390353e-02,2.828940136602233271e-03,4.169652431417961830e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019830837202483336e-04,2.366135672677200166e-02,3.912506475287324398e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.141258542443404495e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.660318856930577402e-02,0.000000000000000000e+00,1.429122386045370051e-03,1.195055740286381230e-01,3.936226244306817099e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.181135422168280451e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400945563036244679e-01,1.140611041264197878e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.627309509364524565e-01,8.774726234776004247e-03,5.802625398434294729e-02,5.083968200955975986e-02,8.574860800938345282e-03,8.508461214092692682e-02,3.824764617208178258e-02,6.518929156130832351e-04,1.730648470538040384e-03,1.894806599327322760e-02,0.000000000000000000e+00,2.983640405523909148e-02,1.865537635205405109e-01,1.355652943766074703e-01,2.265661817935268971e-03,0.000000000000000000e+00,1.939168847718107658e-01,1.575487799129697275e-01,5.913170248923027561e-02,1.716601524414621827e-01,2.473973328579242084e-02,2.374479752388174852e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.808728181288285188e-04,3.482977881539622226e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.271178203757316119e-03,2.810600207608148771e-01,3.052361050744015290e-03,0.000000000000000000e+00,5.572340735832492092e-02,2.727364524546736432e-02,8.398248649302551827e-02,1.129269434972589026e-01,4.567114561236765291e-02,0.000000000000000000e+00,6.904337315989189650e-02,8.254265465884813580e-02,0.000000000000000000e+00,3.748341805101520693e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
