0.000000000000000000e+00,0.000000000000000000e+00,1.739749606796855419e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.623167148344038621e-04,8.140569772315752427e-04,0.000000000000000000e+00,1.299154010553181179e-02,3.219251499332829169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.632015852064107186e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.559548562538177183e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.693987192083051541e-01,0.000000000000000000e+00,2.112286813984782033e-02,9.801436952454062324e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.185646703271239499e-01,3.051895422222868914e-01,1.888011636024057582e-02,1.475096370878755669e-01,3.171788713595923015e-02,1.954167938028635813e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.155016602093777836e-02,2.199476426848725186e-01,3.688079356342829213e-02,3.829631805068526434e-02,2.735133064015358995e-02,0.000000000000000000e+00,1.013795814334943479e-01,2.828576575439776392e-02,3.088216024232857265e-02,4.346382876467162759e-02,1.580766727014338430e-02,3.843791728854212969e-02,4.780828452778333910e-03,0.000000000000000000e+00,2.001246830420043074e-02,0.000000000000000000e+00,2.587883904568915455e-02,2.827350932657438781e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.746197407960009371e-03,3.164611840376571616e-02,2.207274447331682155e-01,0.000000000000000000e+00,7.651093775961705090e-02,3.334254253727554629e-02,8.441054818538577809e-02,6.347894411043063234e-02,0.000000000000000000e+00,5.993029259780124907e-03,1.428458471992325070e-02,1.563836853491941750e-02,5.848680485863384793e-02,9.338860089874413684e-02,3.373559084348846850e-03,2.982036433708126679e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.184947673690985415e-02,0.000000000000000000e+00,8.419297547005091809e-02,0.000000000000000000e+00,4.393052640727537761e-02,3.365106278678652724e-02,1.237881730246894428e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.151902293396281557e-02,1.650485355954491029e-01,9.545220319776441531e-02,9.323318620903749132e-02,1.511391484737748848e-02,8.152710159707692028e-02,0.000000000000000000e+00,2.437241151348487622e-02,0.000000000000000000e+00,4.460264228477608950e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.639320808801836837e-01,0.000000000000000000e+00,1.058662241077318669e-02,2.910102747075198337e-01,0.000000000000000000e+00,5.083303491524608642e-02,1.892534484314602541e-02,0.000000000000000000e+00,3.350197795876699858e-01,0.000000000000000000e+00,5.896574997977976212e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.998268454022079366e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.809396967388814462e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532409759866412832e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.755804273056769449e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.530253393053865596e-01,0.000000000000000000e+00,5.087327733116715767e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.115583912180606874e-01,0.000000000000000000e+00,4.905135820305563110e-02,2.460863546942440583e-02,0.000000000000000000e+00,3.491561879552603220e-01,5.939449379678806568e-02,4.136560728892230837e-02,9.650508009408501064e-02,1.611694387019387692e-02,4.935185000621060414e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.345333925961018806e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.997450206242737045e-02,0.000000000000000000e+00,9.991311881734428468e-02,1.009761183028362874e-01,3.384675207138961028e-02,9.282244748831967873e-02,4.225197982268719121e-02,6.514872008004671255e-03,1.211604023120082391e-01,9.342641182723532972e-03,1.392134493261711903e-01,3.374093758003832329e-03,4.743389816709808748e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.422926678055549717e-06,0.000000000000000000e+00,8.804610915702616725e-02,4.891327281264373772e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.505951698430243707e-02,2.856334750450484905e-01,0.000000000000000000e+00,2.216110182622238120e-02,5.589457450475796008e-02,0.000000000000000000e+00,4.162073094291509484e-02,0.000000000000000000e+00,4.109885170711085473e-02,4.525663933072274908e-02,0.000000000000000000e+00,2.779244662930770160e-02,0.000000000000000000e+00,7.702739831461481376e-03,2.452593994324838919e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.163971590373179044e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.746158028046205807e-03,1.134156122352138613e-01,2.340346014386526785e-02,2.303513704066342468e-02,1.282002128846895794e-02,0.000000000000000000e+00,9.013882473817740049e-02,8.022006068511979004e-02,0.000000000000000000e+00,4.892204762126420303e-02,5.027661654733774077e-02,2.207543212931349641e-02,1.436030695528042744e-01,1.135607742450080032e-01,0.000000000000000000e+00,8.451616949637502652e-02,9.771938289085667709e-03,2.009254467729720221e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.332204823263548631e-03,7.888660899461756582e-02,7.852792728992623317e-02,0.000000000000000000e+00,4.496321408736035641e-02,2.223114602741461249e-02,9.316378088429913551e-02,7.463421171615236549e-02,0.000000000000000000e+00,1.738002850473862465e-02,5.207619291895602270e-02,2.567846643316214466e-03,1.068068189505381738e-01,1.233122512570681145e-01,7.274026380554980166e-03,5.208750090364339114e-02,7.891094864475249604e-03,0.000000000000000000e+00,2.313436493653390352e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
