0.04443082	0.04555249	0.05236828	0.03163397	0.06012435
0.01930968	0.04007388	0.05693100	0.01479046	0.03920646
0.05824672	0.05151725	0.05258465	0.03686922	0.03812008
0.05064480	0.07040697	0.03261374	0.02836330	0.03766239
0.05766240	0.05188115	0.03142667	0.03205380	0.01523038
0.06204720	0.03164206	0.03176690	0.02906582	0.04956230
0.01000741	0.03322775	0.06016020	0.04772679	0.05105542
0.02611920	0.05012637	0.01438415	0.04837716	0.02224920
0.04175689	0.06302216	0.03487738	0.02063753	0.02013851
0.03805705	0.01915798	0.03334561	0.03398079	0.03378686
0.05090680	0.03517883	0.03152690	0.06373132	0.06831943
0.01367076	0.05619389	0.02495961	0.05256714	0.01609918
0.04510678	0.05606880	0.06407955	0.01777915	0.01381390
0.04843118	0.05936872	0.06395529	0.01122243	0.02522902
0.03629435	0.02254805	0.04430099	0.02122409	0.02134033
0.05039624	0.03094846	0.03895980	0.02465904	0.04116913
0.04200947	0.05031284	0.02142399	0.05691033	0.01790612
0.03476828	0.04128219	0.05038710	0.00667345	0.03988108
0.02276188	0.03229722	0.03552110	0.04763118	0.03612234
0.04669636	0.05111823	0.04317856	0.04615278	0.02492869
0.06596425	0.02507657	0.01570434	0.04849466	0.01396062
0.03648891	0.03613814	0.05924653	0.02100902	0.00677684
0.03136684	0.04887733	0.01625816	0.02346963	0.06063647
0.02645984	0.04197058	0.05620386	0.03662378	0.00124625
0.04446036	0.04734177	0.04468161	0.01789432	0.00076468
0.03316997	0.04001314	0.04549514	0.03314217	0.02314116
0.03140650	0.06047942	0.03830820	0.02112229	0.04883361
0.03315732	0.02687695	0.00613164	0.01353936	0.06172578
0.04667497	0.01572416	0.04581779	0.02694804	0.02163192
0.04776727	0.02969354	0.05214238	0.01503110	0.01248289
0.01818311	0.02986519	0.00204858	0.03143562	0.02130394
0.01291634	0.01329833	0.02163097	0.04396632	0.01586328
0.02028005	0.04105104	0.04746975	0.03243283	0.04885236
0.01075855	0.02359403	0.01778453	0.03488263	0.03480149
0.01663782	0.05549005	0.04686563	0.02448134	0.05115077
0.05414180	0.00535982	0.03228189	0.03230280	0.01538053
0.04013289	0.01848778	0.00850599	0.03258864	0.05016808
0.04290470	0.01394279	0.02904308	0.02085966	0.00894845
0.01366593	0.02634897	0.01312757	0.02026694	0.05138024
0.02228445	0.00567543	0.04797855	0.03257287	0.03671429
0.00459488	0.01570303	0.04837736	0.00404775	0.03760266
0.03935795	0.04820230	0.01505379	0.04055035	0.04742166
0.02785488	0.02972241	0.01248086	0.03761309	0.02619823
0.04333480	0.01035278	0.04116432	0.04589460	0.01833922
0.03733671	0.00911953	0.02792548	0.03830481	0.03503868
0.03219140	0.03615604	0.03426024	0.03846701	0.02742729
0.01765164	0.05263012	0.02709473	0.06116325	0.04558010
0.01655855	0.01887897	0.03866832	0.02047014	0.04825793
0.00963792	0.00702760	0.02607764	0.03482015	0.03781976
0.03477499	0.05647985	0.05239114	0.00890822	0.04388616
0.00379930	0.01701785	0.01976565	0.03010942	0.04656489
0.01868672	0.05936542	0.03429516	0.04735455	0.01358420
0.02133992	0.00320598	0.05185883	0.00958909	0.01546911
0.02489799	0.05307362	0.01369299	0.04637154	0.03453361
0.03314381	0.01918258	0.06131732	0.03855641	0.05220644
0.03349976	0.04289965	0.04785193	0.02925394	0.03655765
0.04466690	0.04482034	0.01589559	0.02625274	0.03239210
0.00889999	0.03421484	0.05771245	0.01550139	0.01213521
0.03599091	0.02406790	0.00930804	0.01883266	0.00652728
0.04917055	0.00448847	0.04700138	0.04199541	0.02030929
0.04275052	0.02529706	0.02892973	0.01700817	0.04693800
0.01983983	0.04328671	0.01964467	0.03523616	0.02223762
0.01017488	0.01428829	0.03244211	0.03719181	0.01144740
0.01255278	0.03427524	0.02269572	0.02611918	0.03635524
0.05253307	0.04994886	0.01889871	0.03080821	0.02904365
0.01593639	0.06108705	0.02395227	0.05255713	0.01629736
0.01126358	0.04479323	0.04866617	0.02293951	0.01705756
0.02045416	0.02750435	0.03715018	0.03596401	0.05909976
0.01848258	0.03279221	0.01801926	0.05090884	0.04212039
0.04556142	0.03668469	0.02315036	0.01569354	0.01856584
0.04153233	0.02457960	0.03686780	0.02561349	0.03005696
0.02158083	0.05700449	0.01848612	0.04205416	0.05522096
0.05543891	0.04481006	0.02244246	0.04444553	0.01335607
0.03513141	0.03344970	0.00488187	0.02908536	0.02961501
0.00150063	0.02876874	0.01814261	0.00783507	0.04522437
0.02458440	0.00863623	0.04094884	0.05248156	0.03303754
0.01585392	0.05072260	0.05713614	0.03975131	0.03627916
