0.00682594	0.05555556	0.01694915	0.01440922	0.02675585	0.01333333	0.00241546	0.02380952	0.01886792	0.04819277	0.01452785	0.01369863	0	0.02173913	0.02348993	0.03149606	0	0.03560831	0	0.03703704	0.04545455	0.00309598	0.02752294	0	0.02702703	0.02857143
0	0	0.00423729	0.02737752	0.00334448	0	0.03140097	0	0.01132075	0	0.01694915	0	0	0	0.03020134	0	0	0.02373887	0.02857143	0	0	0.04334365	0	0.02912621	0	0
0.00341297	0.22222222	0.02542373	0.00288184	0.02341137	0.01333333	0	0.00793651	0.01132075	0.13253012	0.00484262	0	0.075	0.02173913	0.00671141	0.04724409	0	0.02077151	0.00714286	0.09876543	0.06818182	0	0.00917431	0	0.04864865	0
0	0	0.01271186	0.01008646	0	0	0	0.02380952	0.03773585	0.01204819	0.07021792	0.01369863	0.025	0	0.03355705	0.00787402	0.07142857	0.02670623	0.02142857	0.01234568	0	0.06501548	0.00458716	0.00970874	0.00540541	0.05714286
0.02730375	0	0.01694915	0.01729107	0.02341137	0.08	0	0.07936508	0.02641509	0	0.02421308	0.02739726	0	0	0	0.02362205	0.07142857	0	0	0.03703704	0.01363636	0.00309598	0.03211009	0.00323625	0.01621622	0
0.00682594	0	0.06355932	0.00432277	0.04682274	0.01333333	0.00241546	0.05555556	0.01132075	0.04819277	0.00968523	0.09589041	0.025	0.06521739	0.01342282	0	0	0.01186944	0.05714286	0	0.05909091	0.00619195	0.06880734	0	0.03783784	0.04285714
0.03071672	0	0	0.04899135	0	0.01333333	0.16908213	0	0.03018868	0	0.00968523	0	0	0	0.02348993	0	0	0.00890208	0.00714286	0	0	0.00309598	0	0.11326861	0	0
0.0443686	0	0.00847458	0.0259366	0.01672241	0.02666667	0.00724638	0	0.01132075	0	0.031477	0	0	0	0.01677852	0.03937008	0.07142857	0.02373887	0.01428571	0	0	0.01857585	0	0.00323625	0.02702703	0.05714286
0.00341297	0.19444444	0.01694915	0.00288184	0.01003344	0	0	0.00793651	0.01132075	0.10843373	0.00242131	0	0.075	0.02173913	0	0.03937008	0	0.01780415	0.00714286	0.08641975	0.05	0	0.00917431	0	0.04324324	0
0.02047782	0	0	0.01873199	0	0.01333333	0.03140097	0	0.01132075	0	0.00484262	0	0	0	0.01342282	0	0	0.00593472	0.00714286	0	0	0.00309598	0	0.01941748	0	0
0.02047782	0	0.00423729	0.02017291	0.02341137	0	0.00483092	0	0.00754717	0	0.00968523	0	0	0	0.01677852	0.01574803	0	0.0148368	0.02142857	0.02469136	0	0	0.00458716	0.01294498	0.01081081	0
0	0	0.00423729	0.01873199	0.00334448	0	0.00241546	0	0.01132075	0	0.01452785	0	0	0	0.02684564	0	0	0.02077151	0.01428571	0	0	0.04024768	0	0.02588997	0	0
0.00341297	0	0	0.01873199	0	0	0.0410628	0	0	0	0.00726392	0	0	0	0.01342282	0	0	0.01186944	0.01428571	0	0	0.01857585	0	0.03236246	0.00540541	0
0.04095563	0	0.00847458	0.03025937	0.01337793	0.09333333	0	0.05555556	0.02641509	0	0.031477	0	0	0	0	0.00787402	0	0	0	0.03703704	0.01363636	0.00309598	0.0412844	0.00647249	0.01621622	0
0.04095563	0	0.00847458	0.01729107	0.01337793	0.02666667	0.00724638	0	0.00754717	0	0.02421308	0	0	0	0.01006711	0.03149606	0.07142857	0.01780415	0.01428571	0	0	0.0123839	0	0.00323625	0.01621622	0.05714286
0.02730375	0	0.00847458	0.01585014	0.01003344	0.06666667	0	0.03968254	0.01886792	0	0.02421308	0	0	0	0	0.00787402	0	0	0	0.02469136	0.00909091	0.00309598	0.03211009	0.00323625	0.01621622	0
0.01365188	0	0.03389831	0.00720461	0.01672241	0.01333333	0.00483092	0.00793651	0	0.02409639	0.00242131	0.05479452	0	0.06521739	0.0033557	0	0	0.0148368	0.01428571	0.01234568	0.02272727	0	0.03211009	0.00647249	0.00540541	0.02857143
0.03412969	0	0	0.01440922	0.00334448	0	0.00241546	0	0.00377358	0	0.00968523	0	0	0	0.0033557	0.03937008	0	0.03264095	0.00714286	0	0	0.0247678	0.00917431	0.01618123	0.02162162	0.02857143
0	0	0.00423729	0.01440922	0.00334448	0	0.00241546	0	0.01132075	0	0.01210654	0	0	0	0.02348993	0	0	0.0148368	0.01428571	0	0	0.0247678	0	0.01294498	0	0
0.01706485	0	0.00847458	0.0129683	0.00668896	0.05333333	0	0.04761905	0.00754717	0	0.01694915	0	0	0	0	0.00787402	0	0	0	0.01234568	0.00909091	0.00309598	0.01376147	0	0.01081081	0
0.00682594	0	0.02966102	0.00720461	0.06020067	0	0	0.03968254	0.00754717	0.01204819	0.00242131	0	0.025	0	0.00671141	0.00787402	0	0.00593472	0.02142857	0	0.01818182	0	0.02293578	0.00323625	0.02702703	0
0	0	0	0.01008646	0	0	0.00241546	0	0.00754717	0.01204819	0.02663438	0	0	0	0.04026846	0	0	0.00890208	0.03571429	0	0	0.0247678	0	0	0.00540541	0
0.01365188	0	0.02966102	0.00432277	0.01003344	0.01333333	0.00483092	0.00793651	0	0.02409639	0	0.04109589	0	0.06521739	0	0	0	0.00593472	0.01428571	0.01234568	0.01818182	0	0.01376147	0.00647249	0.00540541	0.02857143
0.01706485	0	0	0.01152738	0	0	0.00483092	0	0.00754717	0	0	0	0	0	0.01006711	0.00787402	0	0.00296736	0.01428571	0.01234568	0	0	0	0.00970874	0	0
0.01023891	0	0	0.02737752	0	0	0.13043478	0	0.01886792	0	0.00242131	0	0	0	0.01006711	0	0	0.00296736	0	0	0	0	0	0.09061489	0	0
0	0	0	0.0129683	0	0	0.02657005	0	0	0	0.00242131	0	0	0	0.00671141	0	0	0.00890208	0.00714286	0	0	0.01547988	0	0.01618123	0	0
0.00682594	0	0.04237288	0.00576369	0.02006689	0.01333333	0.00241546	0.03174603	0.01132075	0.01204819	0.00242131	0	0.025	0.02173913	0	0.00787402	0	0.00296736	0.00714286	0	0.02272727	0	0.02293578	0	0.03243243	0
0.03412969	0	0	0.01152738	0	0	0.00241546	0	0.00377358	0	0.00968523	0	0	0	0	0.03937008	0	0.02373887	0.00714286	0	0	0.02167183	0.00917431	0.01618123	0.01081081	0.01428571
0	0	0	0	0.00334448	0	0	0	0	0	0.00242131	0	0	0.02173913	0.01006711	0.00787402	0.07142857	0.0148368	0.00714286	0	0	0.0371517	0	0.01294498	0	0
0.00682594	0	0.00423729	0.00432277	0.01672241	0.02666667	0	0.03174603	0.01509434	0	0.00726392	0.02739726	0	0	0	0.01574803	0.07142857	0	0	0.02469136	0.00454545	0	0.01834862	0.00323625	0.00540541	0
0.01023891	0	0	0.00864553	0	0	0.02173913	0	0.01132075	0	0.00242131	0	0	0	0.00671141	0	0	0.00296736	0	0	0	0	0	0.01294498	0	0
0.00341297	0.02777778	0	0	0.00668896	0	0	0	0	0	0	0	0	0.02173913	0.01677852	0.00787402	0.07142857	0.01186944	0.00714286	0	0	0.02167183	0	0.00323625	0	0
0.01365188	0	0	0.01873199	0.00668896	0.01333333	0.00724638	0	0.00754717	0	0.00726392	0	0	0	0.00671141	0.02362205	0	0.00296736	0	0	0	0.0123839	0	0	0	0
0.02047782	0	0.00847458	0.00432277	0.01003344	0.01333333	0	0	0.00377358	0	0.01937046	0	0	0	0.01006711	0.01574803	0.07142857	0.02077151	0.01428571	0	0	0.00619195	0	0	0.02162162	0.05714286
0.00341297	0	0.00423729	0.00576369	0.01003344	0	0	0.01587302	0	0.01204819	0.00726392	0	0	0.02173913	0.0033557	0.00787402	0	0.00593472	0	0.01234568	0.02272727	0.00309598	0.01834862	0	0.02162162	0
0.00682594	0	0.01271186	0.00432277	0.01337793	0	0	0.01587302	0.01132075	0.01204819	0.00242131	0.04109589	0	0	0.01006711	0.00787402	0	0	0.02142857	0.02469136	0.01818182	0	0.02293578	0	0.02162162	0.01428571
0	0.02777778	0	0.00288184	0.01003344	0.01333333	0	0	0	0.02409639	0.00484262	0	0	0	0.00671141	0.00787402	0	0.01780415	0	0.01234568	0.01818182	0	0	0	0	0.01428571
0.01023891	0	0.00847458	0.00576369	0.00334448	0.02666667	0	0.03174603	0.00377358	0	0.01210654	0	0	0	0	0.00787402	0	0	0	0	0.00454545	0.00309598	0.01376147	0	0.01081081	0
0.00341297	0	0	0.01008646	0	0	0.02898551	0	0	0	0.00242131	0	0	0	0.0033557	0	0	0.00593472	0	0	0	0	0	0.01618123	0	0
0	0	0.01271186	0.00576369	0.01003344	0	0.00241546	0.00793651	0	0	0.00242131	0.01369863	0	0	0.00671141	0.00787402	0	0.01186944	0	0	0.01363636	0.00309598	0.00917431	0	0.00540541	0.01428571
0	0	0.02966102	0	0.01003344	0.01333333	0	0.00793651	0	0.02409639	0	0.05479452	0	0.06521739	0	0	0	0.00593472	0.00714286	0	0.02272727	0	0.03211009	0	0	0.02857143
0	0	0	0.00576369	0	0	0.00966184	0	0	0	0.00484262	0	0	0	0.01006711	0	0	0.00296736	0.01428571	0	0	0.01857585	0	0.01294498	0.00540541	0
0.02047782	0	0.00847458	0.00144092	0.01003344	0.01333333	0	0	0.00377358	0	0.01210654	0	0	0	0.00671141	0.00787402	0.07142857	0.0148368	0.01428571	0	0	0.00309598	0	0	0.01621622	0.05714286
0.01023891	0	0	0.01440922	0.00334448	0.01333333	0.00724638	0	0.00377358	0	0.00726392	0	0	0	0.0033557	0.02362205	0	0.00296736	0	0	0	0.00928793	0	0	0	0
0.00682594	0	0.03813559	0.00432277	0.01672241	0.01333333	0	0.01587302	0.01132075	0.01204819	0.00242131	0	0.025	0.02173913	0	0	0	0	0.00714286	0	0.00909091	0	0.02293578	0	0.02162162	0
0.00341297	0	0.00423729	0.00432277	0.00668896	0	0	0.01587302	0	0.01204819	0.00726392	0	0	0.02173913	0.0033557	0.00787402	0	0.00296736	0	0.01234568	0.01818182	0.00309598	0.01834862	0	0.01621622	0
0	0	0	0.00144092	0	0	0	0	0.00754717	0.01204819	0.01694915	0	0	0	0.02684564	0	0	0.00593472	0.02142857	0	0	0.02167183	0	0	0	0
0.00682594	0	0	0.00864553	0.01672241	0	0	0	0	0	0.00726392	0	0	0	0.0033557	0	0	0.00890208	0.01428571	0	0	0	0	0.00323625	0.03243243	0
0.00341297	0	0	0.00144092	0	0	0.00966184	0	0	0	0.00726392	0	0	0	0.01677852	0.00787402	0	0.00296736	0	0	0	0	0	0.00647249	0	0.01428571
0.00682594	0	0.01694915	0.00432277	0.00668896	0	0.00241546	0	0	0	0	0	0	0	0.00671141	0	0	0.01780415	0	0	0	0.0123839	0	0.00323625	0.01621622	0
0.00341297	0	0.00423729	0	0.00668896	0.01333333	0	0.00793651	0	0.02409639	0.00484262	0.01369863	0.05	0.04347826	0	0	0	0.00296736	0	0	0.02727273	0.00309598	0	0	0.01081081	0.01428571
0	0	0.00423729	0.00432277	0.01337793	0	0	0	0	0	0.00726392	0	0	0	0.00671141	0.00787402	0	0.00890208	0.00714286	0.01234568	0	0	0.00458716	0	0.00540541	0
0.01365188	0	0	0.00288184	0	0	0.00241546	0	0.00377358	0	0	0	0	0	0.00671141	0	0	0	0	0	0	0	0	0.00647249	0	0
0	0	0.00423729	0	0.00334448	0	0.00241546	0	0	0.01204819	0.00968523	0	0.025	0.02173913	0.00671141	0	0	0.00296736	0	0	0	0	0	0.00647249	0	0.02857143
0.02047782	0	0	0.00288184	0	0	0	0	0.00377358	0	0.00242131	0	0	0	0.0033557	0.03937008	0	0.01780415	0	0	0	0.0123839	0.00917431	0	0.01081081	0.02857143
0	0	0.02542373	0	0.01003344	0.01333333	0	0.00793651	0	0.02409639	0	0.04109589	0	0.06521739	0	0	0	0.00296736	0.00714286	0	0.01818182	0	0.01376147	0	0	0.02857143
0	0	0.02542373	0.00288184	0.09364548	0	0.00241546	0.00793651	0	0	0.00242131	0	0	0	0	0	0	0	0	0.01234568	0.05454545	0	0.04587156	0	0.05405405	0
0	0.02777778	0	0.00144092	0.00668896	0.01333333	0	0	0	0.02409639	0.00484262	0	0	0	0.00671141	0	0	0.00890208	0	0.01234568	0.01818182	0	0	0	0	0.01428571
0.00341297	0.05555556	0	0	0	0	0	0	0.00377358	0	0	0	0	0	0	0.01574803	0	0	0	0	0	0	0	0.00970874	0	0
0	0	0.00847458	0.00288184	0.01003344	0	0.00241546	0.00793651	0	0	0	0.01369863	0	0	0.00671141	0.00787402	0	0.00296736	0	0	0.00909091	0	0.00917431	0	0.00540541	0
0	0	0.01271186	0	0.00334448	0	0	0.01587302	0.01132075	0.01204819	0	0.04109589	0	0	0.00671141	0	0	0	0.01428571	0	0.01818182	0	0.02293578	0	0.00540541	0.01428571
0.00341297	0	0.02118644	0.00144092	0.02675585	0	0	0.03174603	0	0.01204819	0	0	0.025	0	0.0033557	0	0	0.00296736	0.02142857	0	0.01818182	0	0.01376147	0	0.00540541	0
0.00682594	0	0	0.01152738	0	0	0.00241546	0	0	0	0.00726392	0	0	0	0	0	0	0.01186944	0.00714286	0	0	0.00928793	0	0.01618123	0.00540541	0
0.00341297	0	0.00423729	0.00144092	0.04347826	0	0.00241546	0.01587302	0	0	0	0.01369863	0	0	0.00671141	0	0	0.00296736	0.01428571	0	0.01818182	0	0	0	0.01081081	0
0.01023891	0	0	0.01440922	0.00334448	0.02666667	0	0.00793651	0.00754717	0	0.00726392	0	0	0	0	0	0	0	0	0.01234568	0.00454545	0	0.00917431	0.00323625	0	0
