0.03197026	0.04415623	0.03962944	0.01954709	0.03281948
0.01490198	0.04291226	0.05390838	0.02917654	0.02706337
0.05354852	0.03586125	0.02768578	0.02551303	0.05941276
0.05102509	0.06876780	0.02036607	0.01794815	0.05376636
0.04562811	0.04302207	0.05813432	0.03309136	0.02217060
0.04398463	0.05182829	0.04496613	0.01802920	0.05507531
0.01442409	0.02558581	0.05380735	0.04323574	0.04512733
0.05090506	0.04412523	0.02103714	0.05834977	0.02832425
0.03796508	0.03622787	0.04721203	0.01795779	0.02642243
0.04857894	0.02983218	0.03505038	0.04576989	0.04116557
0.05754939	0.01509950	0.03568335	0.04523457	0.07005022
0.01374061	0.03535168	0.04101235	0.05756596	0.01183902
0.03302535	0.03286886	0.06475196	0.01766507	0.02160697
0.02108149	0.06476789	0.06266832	0.02223130	0.02801695
0.06145144	0.02664489	0.04862246	0.05411424	0.02081751
0.02791404	0.02977574	0.03279523	0.04046406	0.05415111
0.01938297	0.03805958	0.04974650	0.04162360	0.00957176
0.04273970	0.01716334	0.04593996	0.00995797	0.04403442
0.04680692	0.03147952	0.01777486	0.03253998	0.04321943
0.03372559	0.02931092	0.03153177	0.01934568	0.03952129
0.05755673	0.03415961	0.02813023	0.02355413	0.02414487
0.01914267	0.05447276	0.04911798	0.04293064	0.01177645
0.05009559	0.03491329	0.04025954	0.02470705	0.05527971
0.04725813	0.04410941	0.03864388	0.03235495	0.00535530
0.03805701	0.05870766	0.05222154	0.04308540	0.00222698
0.04101137	0.03689149	0.05031817	0.03786739	0.02882420
0.03682619	0.05956466	0.03592215	0.02719744	0.05296188
0.03621592	0.04837785	0.00380721	0.00811740	0.05276178
0.05231306	0.00660382	0.04914090	0.03250251	0.02457598
0.03234776	0.04753682	0.05878408	0.02569686	0.00776630
0.03621120	0.03186207	0.00318115	0.02917956	0.04491850
0.01778198	0.02167611	0.04233634	0.04564076	0.03339707
0.01749973	0.03456872	0.01856665	0.01359473	0.04113315
0.01931994	0.02327488	0.03469921	0.04653600	0.01971402
0.04807763	0.04084913	0.04308692	0.02110403	0.04959149
0.05361266	0.01869724	0.03100327	0.04101497	0.04691348
0.04508032	0.01052310	0.00315385	0.03207822	0.02472950
0.03122590	0.02296464	0.01696643	0.04152863	0.00263812
0.01667620	0.03755468	0.03286572	0.00810491	0.04560271
0.00813924	0.01810299	0.02886575	0.03415885	0.01397390
0.01365505	0.02468549	0.02129711	0.01278095	0.01459816
0.04748128	0.02974595	0.01098816	0.04216273	0.02143799
0.01060005	0.04912757	0.03664536	0.01997454	0.04700206
0.03915235	0.01109455	0.02401053	0.03638826	0.04638246
0.05296505	0.01369166	0.01257344	0.03215517	0.04112326
0.02718432	0.02762872	0.01240086	0.04310581	0.01881462
0.03892848	0.05648172	0.03839440	0.06203356	0.01558658
0.03332861	0.02999080	0.05286911	0.04506278	0.02991724
0.02915238	0.01500741	0.04632957	0.04745514	0.05468044
0.04905268	0.04686832	0.03235489	0.01642617	0.05335422
0.01297661	0.02678863	0.02068674	0.04563489	0.01620813
0.01890313	0.05734091	0.01682275	0.02937817	0.04344009
0.01906209	0.00804756	0.02692136	0.01786654	0.02440230
0.04246591	0.04174234	0.01330741	0.02004404	0.02922277
0.02296279	0.02474771	0.05828625	0.03469996	0.05709540
0.01349898	0.05443399	0.05429517	0.03694836	0.04715506
0.02118452	0.04709325	0.00493431	0.01325305	0.02227515
0.03359783	0.02118403	0.05287060	0.01095619	0.01203174
0.02967822	0.04663757	0.00628830	0.04397505	0.01952129
0.05392346	0.00770842	0.04733842	0.03688470	0.01356617
0.05408919	0.01015064	0.03488353	0.01818725	0.04853877
0.02386169	0.03390676	0.03346197	0.01159668	0.04914051
0.01729528	0.03038531	0.02378748	0.01789486	0.00793944
0.01387153	0.04380815	0.04230292	0.04558750	0.01418164
0.04808446	0.02908129	0.04581124	0.01986781	0.04258557
0.01665727	0.06040337	0.01597488	0.05239130	0.03971108
0.03681875	0.02646811	0.03971769	0.02374745	0.00806366
0.03103550	0.01220375	0.02426744	0.02623980	0.05963410
0.01094953	0.04547675	0.03229298	0.04523815	0.02908217
0.02988254	0.04767741	0.01694363	0.01353679	0.04127142
0.02155267	0.01164113	0.05994161	0.04197908	0.05091518
0.01415217	0.04612145	0.01011485	0.02419636	0.04387731
0.05874718	0.04389524	0.02328566	0.01756290	0.04209703
0.01242876	0.02958281	0.00558260	0.01322677	0.01418418
0.00471318	0.01462558	0.02947697	0.00367027	0.05148072
0.03557690	0.01892584	0.01865788	0.05533338	0.01833446
0.00424563	0.05878912	0.05249192	0.03996504	0.03330511
