0.06345520	0.03756128	0.06345121	0.01785633	0.00134148
0.00007406	0.02623075	0.01992736	0.04280357	0.01198276
0.01389739	0.02352124	0.01122239	0.04713934	0.06563379
0.00956168	0.05635130	0.03575885	0.00778903	0.03147298
0.05569634	0.02674128	0.01061114	0.00638857	0.02365029
0.02297709	0.05439740	0.00658491	0.06820010	0.01198241
0.01187888	0.01286291	0.04259724	0.02767970	0.05306055
0.00107953	0.04748983	0.04316201	0.02575685	0.00696840
0.05033129	0.02498596	0.05200268	0.04731631	0.03994107
0.05092456	0.02585576	0.03433396	0.00955979	0.01326538
0.04115704	0.00042418	0.05388999	0.01559451	0.04056049
0.05981782	0.02879505	0.01549533	0.00301726	0.03787117
0.01763160	0.03990376	0.04578539	0.01169608	0.06276557
0.01601444	0.00897256	0.04468734	0.04598592	0.00264222
0.05928299	0.06465756	0.05821906	0.05146566	0.03486949
0.00779985	0.02975209	0.01432257	0.02222166	0.04171834
0.03567017	0.05411228	0.03114089	0.00009684	0.00246101
0.02367861	0.04729487	0.05432226	0.05693516	0.03644476
0.04043939	0.05794197	0.02867049	0.00846016	0.00000000
0.00496750	0.01987001	0.04264263	0.06412289	0.02156678
0.00000000	0.01991479	0.01459925	0.04441844	0.01971057
0.01141695	0.03766666	0.00879510	0.01345318	0.00000000
0.04019092	0.03875169	0.03685628	0.03915492	0.05482079
0.00000000	0.00574974	0.05784245	0.04032524	0.03059840
0.05790961	0.03293718	0.01506712	0.02711041	0.03886066
0.05348968	0.06076383	0.03916844	0.03340140	0.01464059
0.01720440	0.04246365	0.02078728	0.05733053	0.03016226
0.02437640	0.01289971	0.02991576	0.04942456	0.04047318
0.03136499	0.02598430	0.05920633	0.00284623	0.01114447
0.03504055	0.02293829	0.00599190	0.05249011	0.03939870
0.00000000	0.00394440	0.02382320	0.01303102	0.04566392
0.05900720	0.02214149	0.02039370	0.03542464	0.00000000
0.02016187	0.01179444	0.00128254	0.01809448	0.05337677
0.03519378	0.00000000	0.00000000	0.03627251	0.05496272
0.01593144	0.04466520	0.01074142	0.06060120	0.05384601
0.00000000	0.04464545	0.02752942	0.03686758	0.02709929
0.02148153	0.04846966	0.04125954	0.05017145	0.00000000
0.01536811	0.00216118	0.04903456	0.05002639	0.05595658
0.01561553	0.05892898	0.03937533	0.01865963	0.06036079
0.05977354	0.02223862	0.01435883	0.01032459	0.05931179
0.05634476	0.02558545	0.02686237	0.03239005	0.00000000
0.01747652	0.05924543	0.00000000	0.04349042	0.05227097
0.03326778	0.05745780	0.02848403	0.03939387	0.00000000
0.00000000	0.00073739	0.05281665	0.00053332	0.00036049
0.00000000	0.00000000	0.00389614	0.04215194	0.03316676
0.00000000	0.00531871	0.00000000	0.05048826	0.05320619
0.00221019	0.02388360	0.02965881	0.00000000	0.05760833
0.00423558	0.01952416	0.03388949	0.03206370	0.03755703
0.02201303	0.02779253	0.04415393	0.05597373	0.01548629
0.03174276	0.00432272	0.01334806	0.04827907	0.00890512
0.02255273	0.01300287	0.03804311	0.05871962	0.02043444
0.00000000	0.05530885	0.05924913	0.00000000	0.03943727
0.03903286	0.00977994	0.03017793	0.03110583	0.04890112
0.04396947	0.02127823	0.00000000	0.03506789	0.00364006
0.05582500	0.03100243	0.05206441	0.05415844	0.02740562
0.04054755	0.05652118	0.00000000	0.00000000	0.00000000
0.00621994	0.01952480	0.00558606	0.00246164	0.03108506
0.03203038	0.05725928	0.05249769	0.04860283	0.03642508
0.02924993	0.00128496	0.05870683	0.05919913	0.04491264
0.00170150	0.00982859	0.04549089	0.04483706	0.05062027
0.03262185	0.03748404	0.00000000	0.00013698	0.05352127
0.00321004	0.03304012	0.02761624	0.04977258	0.04957698
0.04811978	0.00456437	0.00197016	0.06193801	0.04686072
0.05630871	0.05457173	0.01498471	0.01747781	0.03748875
0.00000000	0.05163828	0.04008403	0.00043933	0.01320009
0.00444795	0.05599445	0.02603089	0.00992535	0.02944876
0.03927367	0.04660086	0.01933407	0.05280822	0.04983224
0.03152747	0.03803069	0.00000000	0.02281716	0.00419894
0.05988219	0.04655876	0.03811289	0.00000000	0.04022481
0.03909807	0.03463306	0.00000000	0.05401902	0.02827810
0.05456820	0.01987705	0.01068758	0.02869847	0.04320109
0.00600681	0.02341982	0.00804540	0.02236071	0.01102951
0.03547031	0.00488651	0.01001650	0.03232973	0.05416735
0.02413908	0.02479499	0.06149996	0.00259753	0.00000000
0.04596036	0.02996243	0.03364808	0.00763932	0.00000000
0.03195501	0.03123889	0.04079763	0.03709128	0.02816090
0.03266399	0.00567409	0.00000000	0.00000000	0.04302358
