0.03820054	0.04485436	0.04599886	0.02559053	0.04647192
0.01710583	0.04149307	0.05541969	0.02198350	0.03313492
0.05589762	0.04368925	0.04013522	0.03119113	0.04876642
0.05083494	0.06958739	0.02648991	0.02315573	0.04571438
0.05164526	0.04745161	0.04478050	0.03257258	0.01870049
0.05301591	0.04173517	0.03836652	0.02354751	0.05231880
0.01221575	0.02940678	0.05698378	0.04548126	0.04809137
0.03851213	0.04712580	0.01771065	0.05336346	0.02528672
0.03986099	0.04962501	0.04104471	0.01929766	0.02328047
0.04331799	0.02449508	0.03419799	0.03987534	0.03747622
0.05422810	0.02513917	0.03360512	0.05448294	0.06918483
0.01370569	0.04577279	0.03298598	0.05506655	0.01396910
0.03906606	0.04446883	0.06441575	0.01772211	0.01771044
0.03475633	0.06206830	0.06331180	0.01672687	0.02662299
0.04887289	0.02459647	0.04646172	0.03766917	0.02107892
0.03915514	0.03036210	0.03587751	0.03256155	0.04766012
0.03069622	0.04418621	0.03558525	0.04926696	0.01373894
0.03875399	0.02922277	0.04816353	0.00831571	0.04195775
0.03478440	0.03188837	0.02664798	0.04008558	0.03967089
0.04021097	0.04021458	0.03735516	0.03274923	0.03222499
0.06176049	0.02961809	0.02191729	0.03602440	0.01905274
0.02781579	0.04530545	0.05418225	0.03196983	0.00927665
0.04073122	0.04189531	0.02825885	0.02408834	0.05795809
0.03685898	0.04303999	0.04742387	0.03448937	0.00330078
0.04125869	0.05302472	0.04845157	0.03048986	0.00149583
0.03709067	0.03845232	0.04790666	0.03550478	0.02598268
0.03411634	0.06002204	0.03711518	0.02415986	0.05089775
0.03468662	0.03762740	0.00496942	0.01082838	0.05724378
0.04949402	0.01116399	0.04747934	0.02972527	0.02310395
0.04005752	0.03861518	0.05546323	0.02036398	0.01012460
0.02719716	0.03086363	0.00261487	0.03030759	0.03311122
0.01534916	0.01748722	0.03198365	0.04480354	0.02463018
0.01888989	0.03780988	0.03301820	0.02301378	0.04499275
0.01503924	0.02343445	0.02624187	0.04070931	0.02725775
0.03235773	0.04816959	0.04497627	0.02279269	0.05037113
0.05387723	0.01202853	0.03164258	0.03665889	0.03114700
0.04260660	0.01450544	0.00582992	0.03233343	0.03744879
0.03706530	0.01845372	0.02300476	0.03119414	0.00579329
0.01517106	0.03195183	0.02299664	0.01418593	0.04849147
0.01521185	0.01188921	0.03842215	0.03336586	0.02534409
0.00912497	0.02019426	0.03483724	0.00841435	0.02610041
0.04341962	0.03897412	0.01302098	0.04135654	0.03442982
0.01922746	0.03942499	0.02456311	0.02879382	0.03660015
0.04124358	0.01072367	0.03258742	0.04114143	0.03236084
0.04515088	0.01140560	0.02024946	0.03522999	0.03808097
0.02968786	0.03189238	0.02333055	0.04078641	0.02312095
0.02829006	0.05455592	0.03274457	0.06159841	0.03058334
0.02494358	0.02443488	0.04576872	0.03276646	0.03908759
0.01939515	0.01101751	0.03620360	0.04113765	0.04625010
0.04191383	0.05167408	0.04237301	0.01266719	0.04862019
0.00838795	0.02190324	0.02022619	0.03787215	0.03138651
0.01879493	0.05835316	0.02555896	0.03836636	0.02851214
0.02020101	0.00562677	0.03939009	0.01372782	0.01993570
0.03368195	0.04740798	0.01350020	0.03320779	0.03187819
0.02805330	0.02196514	0.05980178	0.03662819	0.05465092
0.02349937	0.04866682	0.05107355	0.03310115	0.04185635
0.03292571	0.04595680	0.01041495	0.01975289	0.02733363
0.02124891	0.02769944	0.05529152	0.01322879	0.01208347
0.03283457	0.03535274	0.00779817	0.03140386	0.01302429
0.05154700	0.00609844	0.04716990	0.03944006	0.01693773
0.04841985	0.01772385	0.03190663	0.01759771	0.04773839
0.02185076	0.03859674	0.02655332	0.02341642	0.03568906
0.01373508	0.02233680	0.02811480	0.02754333	0.00969342
0.01321215	0.03904170	0.03249932	0.03585334	0.02526844
0.05030877	0.03951507	0.03235498	0.02533801	0.03581461
0.01629683	0.06074521	0.01996358	0.05247422	0.02800422
0.02404116	0.03563067	0.04419193	0.02334348	0.01256061
0.02574483	0.01985405	0.03070881	0.03110190	0.05936693
0.01471605	0.03913448	0.02515612	0.04807349	0.03560128
0.03772198	0.04218105	0.02004699	0.01461516	0.02991863
0.03154250	0.01811036	0.04840470	0.03379629	0.04048607
0.01786650	0.05156297	0.01430049	0.03312526	0.04954914
0.05709305	0.04435265	0.02286406	0.03100421	0.02772655
0.02378008	0.03151625	0.00523224	0.02115607	0.02189960
0.00310691	0.02169716	0.02380979	0.00575267	0.04835254
0.03008065	0.01378104	0.02980336	0.05390747	0.02568600
0.01004978	0.05475586	0.05481403	0.03985817	0.03479214
